Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;3;20.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;9.0;10.0;3;20.0;2;9.375;10.5;4;22.0900000334;
7;1;9.5;10.0;3;20.0;2;9.9702501297;10.5;4;22.1871190071;
8;1;9.5;10.0;3;20.3999996185;2;9.99210166931;10.5;4;22.7236096859;
9;1;9.59000015259;10.1999998093;3;20.7264003754;2;10.1128120422;10.7100000381;4;23.1884489059;
10;1;9.66343975067;10.3632001877;3;20.9903717041;2;10.2174015045;10.8792181015;4;23.5668647289;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;10.3025445938;11.0;4;25.3486820459;
12;1;9.95943069458;11.0209560394;3;22.9143505096;2;10.703453064;11.7700004578;5;26.9087285995;
13;1;11.7228336334;11.4571752548;3;23.6214065552;2;12.4187746048;12.4126424789;5;28.2558913231;
14;1;12.7228336334;11.8107032776;3;24.1832637787;2;14.4187746048;12.9308347702;5;29.4172105789;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;14.7228336334;12.3113050461;3;24.9617595673;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;15.7228336334;12.4808797836;3;25.0;2;18.7531986237;13.879781723;5;32.049197197;
18;2;16.7228336334;12.5;4;25.0;2;19.8610706329;14.0;5;32.573600769;
19;2;17.625;12.5;4;25.0;2;20.9790611267;14.0;5;33.1419348717;
20;2;17.625;12.5;4;25.0;2;21.4569339752;14.0;5;33.7516689301;
21;2;17.625;12.5;4;25.0;2;21.5941238403;14.0;5;34.3986358643;
22;2;17.625;12.5;5;25.0;2;21.739692688;14.0;5;35.0769786835;
23;2;17.625;12.5;5;25.0;2;21.8923187256;14.0;6;35.7792286873;
24;2;17.625;12.5;5;25.0;2;22.0503253937;14.0;6;36.4965333939;
25;2;17.625;12.5;5;25.0;2;22.2117195129;14.0;6;37.2190332413;
26;2;17.625;12.5;6;25.0;2;22.3742828369;14.0;6;37.9363632202;
27;2;17.625;12.5;6;25.0;2;22.5356807709;14.0;6;38.6382322311;
28;2;17.625;12.5;6;25.0;2;22.6936016083;14.0;6;39.3150119781;
29;2;17.625;12.5;6;25.0;2;22.8458766937;14.0;6;39.9582691193;
30;2;17.625;12.5;7;25.0;2;20.9906101227;15.0;6;40.5611724854;
31;2;15.625;13.5;8;25.0;3;21.1262626648;16.5;5;42.1187410355;
32;2;14.625;14.5;8;25.0;3;21.2517166138;17.0;5;42.7879134417;
33;2;13.625;15.5;8;25.0;3;20.6272792816;18.0;5;43.4312025309;
34;2;12.625;16.5;9;25.0;3;19.7720184326;19.0;5;44.0518856049;
35;2;12.0;17.5;9;25.0;3;19.6116752625;20.0;5;44.654701829;
36;2;12.0;18.5;9;25.0;3;19.7473087311;21.0;5;45.2454574108;
37;2;12.0;19.5;9;25.0;3;19.8802280426;22.0;5;45.8306019306;
38;2;12.0;20.5;9;25.0;3;20.0118865967;23.0;8;46.4168126583;
39;2;12.0;21.5;9;25.0;3;20.143781662;24.0;8;47.0105862617;
40;2;12.0;22.5;10;25.0;3;20.277381897;25.0;8;47.544028759;
41;2;12.0;23.5;10;25.0;3;20.3974075317;26.0;9;48.0209121704;
42;2;12.0;24.5;12;25.0;3;20.5047054291;27.0;10;48.5427899361;
43;2;12.0;25.5;13;25.0;3;21.622127533;25.0;10;49.1086950302;
44;2;12.0;26.5;13;25.0;3;20.7494564056;26.0;12;49.7161855698;
45;2;12.0;27.5;14;25.0;4;22.8861427307;27.0;11;51.3611893654;
46;2;12.0;28.5;15;25.0;4;25.0312690735;29.0;11;52.1979442835;
47;2;12.0;29.5;16;25.0;4;26.1835384369;31.0;13;53.0828119516;
48;2;13.0;27.5;15;25.0;4;27.3412914276;33.0;13;54.0099020004;
49;2;12.0;28.5;16;25.0;4;28.5025501251;35.0;15;54.9724308252;
50;2;12.0;29.5;17;25.0;4;29.6651077271;34.8970870972;16;55.9631488323;
51;2;13.0;27.5;17;25.0;4;30.1266365051;35.033493042;17;56.9748203754;
52;2;12.0;28.5;19;25.0;5;30.8193359375;34.0;16;58.0006797314;
53;2;12.0;29.5;19;25.0;5;30.4374599457;35.0;16;59.0348010063;
54;2;13.0;27.5;19;25.0;5;30.5826644897;35.5559234619;16;60.0723137856;
55;2;12.0;28.5;21;25.0;5;28.5826644897;36.7720146179;16;61.1094264984;
56;3;12.0;29.5;21;25.0;6;28.4873695374;35.0;8;82.1432595253;
57;3;13.0;27.5;22;25.0;7;28.5826644897;38.0;7;84.3715171814;
58;3;12.0;28.5;23;25.0;7;30.0641345978;39.0;8;86.4096574783;
59;3;12.0;29.5;24;25.0;7;30.4432125092;41.0;8;88.260409832;
60;3;12.0;30.5;25;25.0;7;30.6705513;43.0;8;89.9359240532;
61;3;12.0;31.5;25;25.0;7;30.0113716125;46.0;9;91.453083992;
62;3;12.0;32.5;26;25.0;8;32.0740814209;46.0;8;93.8296546936;
63;4;12.0;33.5;24;45.0;8;33.0308151245;46.0;8;95.086247921;
64;4;14.0;32.5;26;46.2000007629;8;34.239906311;47.0;8;95.9363541603;
65;4;14.0;34.5;27;47.2175998688;8;35.6606788635;49.0;8;96.6597477198;
66;4;15.0;36.5;27;48.0579586029;8;34.6652679443;52.0;8;100.370734096;
67;4;16.0;38.5;25;48.736333847;8;33.2766342163;52.0;7;103.987933397;
68;4;18.0;37.5;25;49.273645401;8;34.3609275818;53.0;8;106.228851199;
69;4;18.0;38.5;26;49.6926937103;8;33.4139671326;53.0;9;107.389080048;
70;4;19.0;39.5;28;50.0;9;33.6527557373;53.0;7;108.88733995;
71;4;21.0;37.5;29;50.0;10;34.5613327026;55.0;8;111.639530778;
72;4;21.0;38.5;30;50.0;10;36.5613327026;57.5932502747;8;112.947710991;
73;4;22.0;39.5;30;50.0;10;32.809261322;60.6040077209;8;114.084453106;
74;4;24.0;37.5;30;50.0;10;31.8139667511;64.6148300171;8;114.814593911;
