Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;2;9.5;10.5;5;21.0;1;9.72500038147;10.5;5;21.0;
8;2;9.5;10.0;5;21.4299995899;1;9.72500038147;10.5;5;21.4200000763;
9;2;9.59000015259;10.1999998093;5;22.6029913425;2;9.81949996948;10.9099998474;4;22.758436203;
10;2;9.84704017639;10.7712001801;5;23.5944402218;2;10.1206493378;10.8792181015;4;23.1000000238;
11;2;10.0631017685;11.2513370514;5;25.3351261616;2;10.1975002289;11.0;4;24.8149009943;
12;2;10.4426994324;12.0948867798;5;26.796210289;2;10.5833530426;11.7700004578;5;26.3006643057;
13;2;12.0631017685;12.797627449;5;27.9812498093;2;12.2819604874;12.4126424789;5;27.5660959482;
14;2;14.0631017685;13.3613300323;5;28.916716218;2;14.2819604874;12.9308347702;5;28.6384222507;
15;2;16.0631027222;13.7992258072;5;29.6412241459;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;17.0631027222;14.1306209564;5;30.1963735819;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;18.0631027222;14.3763179779;5;30.5095181465;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;19.0631027222;14.5;5;30.5773028135;2;19.6176757812;14.0;5;31.3838531971;
19;2;20.0631027222;14.5;6;30.6470621824;2;20.7113685608;14.0;5;31.8446035385;
20;2;20.5249996185;14.5;7;30.7187577486;2;21.1650352478;14.0;5;32.350376606;
21;2;20.5249996185;14.5;7;30.7923419476;2;20.2999992371;15.0;5;32.9006829262;
22;2;20.5249996185;14.5;8;30.8677575588;2;20.2999992371;15.470205307;5;33.4936323166;
23;2;20.5249996185;14.5;8;30.9449378252;2;21.2999992371;14.0;6;34.1257500648;
24;3;20.5249996185;14.5;7;31.0238063335;2;21.6782932281;14.0;6;34.7918796539;
25;4;20.5249996185;14.5;7;35.4651749134;2;21.8281726837;14.0;6;35.4852027893;
26;4;21.5249996185;15.5;7;35.7058494091;2;21.9841690063;14.0;6;36.1974048615;
27;4;20.5249996185;17.3078384399;8;35.9465274811;2;22.1444149017;14.0;6;36.9189891815;
28;4;19.5249996185;18.3707580566;8;36.1866109371;2;22.3067722321;14.0;6;37.6397333145;
29;4;18.5249996185;20.3707580566;9;36.4738371372;2;22.4689388275;14.0;6;38.3492431641;
30;4;17.5249996185;22.0235958099;9;36.7603542805;2;22.628578186;14.0;7;39.0375461578;
31;5;16.5249996185;23.1633529663;7;52.0452384949;2;22.7834472656;14.0;7;39.6956548691;
32;5;17.0;24.3013381958;7;53.0775961876;2;22.9315223694;14.0;7;40.3160324097;
33;5;18.0;25.4370269775;7;54.0259490013;2;23.071105957;14.0;7;40.8929109573;
34;5;19.0;26.5699291229;8;55.8886628151;2;23.2009048462;14.0;7;41.4224338531;
35;5;21.0;27.6995887756;9;56.7375208139;2;21.3200473785;15.0;7;41.9026298523;
36;5;23.0;28.8255996704;9;57.5110155344;2;20.4280910492;16.0;7;42.3332462311;
37;5;24.257434845;29.9476070404;10;58.2153191566;2;19.5249786377;17.0;7;42.7154788971;
38;5;25.2750835419;31.0653038025;10;58.8574975729;2;18.6109809875;18.0;7;43.051656723;
39;5;25.8818321228;32.1784362793;10;59.4448773861;2;17.6866226196;19.0;8;43.3449144363;
40;5;25.978219986;33.2868156433;11;59.8908699751;2;17.4526062012;20.0;9;43.5988855362;
41;6;26.0340957642;34.3902893066;10;60.2165402174;2;17.5097503662;21.0;9;43.8174438477;
42;6;26.0558624268;35.4887771606;12;60.5389709473;2;17.5589256287;22.0;10;44.0;
43;6;26.078704834;36.5822219849;13;60.8580520153;2;17.6000003815;23.0;11;44.0;
44;6;26.1026268005;37.6706390381;13;61.1737098694;2;17.6000003815;24.0;11;44.0;
45;6;27.1276321411;39.6706390381;13;61.4858982563;2;17.6000003815;26.0;12;44.0;
46;6;28.1537132263;42.6706390381;13;61.7945902348;2;17.6000003815;28.0;14;44.0;
47;6;29.1808624268;45.6706390381;14;63.0997691154;2;17.6000003815;30.0;14;44.0;
48;6;31.2090530396;49.6706390381;14;63.5114210844;2;17.6000003815;32.0;15;44.0;
49;6;33.2382621765;53.6706390381;14;64.6904053688;3;17.6000003815;34.0;11;72.75;
50;6;34.4964485168;54.0999603271;16;65.677764535;3;16.6000003815;37.0;11;74.7625007629;
51;6;35.2446289062;54.0999984741;17;66.5697069168;3;18.6000003815;38.0;11;76.2967796326;
52;7;35.4357223511;54.0999984741;17;67.3793497086;3;17.6000003815;41.0;11;77.4120597839;
53;7;35.5984649658;53.0999984741;18;68.1206809282;3;19.0;41.0;14;78.1932144165;
54;8;35.7368659973;52.0999984741;17;97.8073399067;3;19.0;44.0;15;78.725528717;
55;8;36.8548660278;52.0999984741;17;99.9775745869;3;20.0;46.0;16;78.75;
56;9;37.125;53.0999984741;17;101.725648642;4;22.0;45.0;16;78.75;
57;9;38.9270210266;53.0999984741;17;103.125269651;4;22.0;47.0;16;78.75;
58;9;37.125;56.0999984741;18;105.255862713;4;23.0;49.0;17;78.75;
59;9;39.0036849976;60.0999984741;19;106.152783275;4;26.0;45.0;16;78.75;
60;9;40.0833892822;62.9292144775;19;106.292024374;5;26.0;48.0;16;79.75;
61;9;40.0777816772;64.9711990356;20;106.484955549;5;28.0;51.0;16;79.9099999666;
62;8;38.0856704712;56.5529136658;20;98.9893034697;6;30.4249992371;48.0;12;87.9037438631;
63;8;37.3561019897;59.6640014648;18;99.3207211494;6;29.4249992371;52.0;11;88.03312397;
64;8;39.2904891968;60.662612915;20;102.33276391;6;30.4249992371;56.0;11;88.2002722025;
65;8;40.7353401184;61.887802124;21;104.698552966;6;32.4249992371;53.0;12;88.4074809551;
66;9;41.853263855;63.1159133911;18;111.427912116;6;30.4249992371;56.0;14;88.6570956707;
67;10;43.7747688293;65.3460998535;20;112.781258821;7;30.4249992371;59.0;13;88.9513757229;
68;11;44.8989906311;66.4718551636;18;121.24448669;6;30.4249992371;50.0;13;81.8618502617;
69;12;47.0249824524;69.6436767578;18;122.17641151;6;28.4249992371;52.0;14;82.294028759;
70;12;50.6745948792;74.81275177;18;123.315196872;6;28.4249992371;54.0;14;82.7709121704;
71;12;54.5315170288;79.3073196411;19;124.437938929;6;30.4249992371;50.0;14;83.2927899361;
72;12;57.7302856445;82.5763168335;19;126.540342569;6;28.4249992371;52.0;16;87.4414253235;
73;12;58.6540374756;87.0812454224;17;127.76847136;6;29.0765628815;51.0;17;90.7029490471;
74;12;59.7618484497;91.5119094849;18;129.989611149;7;29.5282783508;51.0;14;93.2740502357;
75;13;60.9989585876;94.5754928589;17;132.263619661;7;29.8248329163;51.0;13;95.0674791336;
76;13;63.1173629761;99.9073791504;17;133.473462105;7;31.0;48.0;13;96.1846218109;
77;13;64.3443450928;105.223197937;18;134.677412271;7;30.0;48.0;15;97.2678508759;
78;13;62.567741394;110.522125244;23;135.892116547;7;30.0;49.0;15;98.1698122025;
79;13;62.65858078;113.281097412;23;137.119000673;7;29.0;48.0;14;99.0678253174;
80;13;60.8119010925;117.431129456;24;138.359647036;7;27.0;50.0;14;99.9457445145;
81;14;60.9359703064;117.572288513;26;139.615576267;7;26.0;52.0;17;100.788428307;
82;14;60.0374717712;117.704711914;27;140.88801074;7;26.0;51.0;16;101.582790375;
83;14;58.88879776;121.828590393;30;142.177617073;7;26.0;51.0;17;102.318598747;
84;14;60.0177612305;122.94418335;32;143.452784538;7;26.0;51.0;17;102.988909721;
85;14;60.1272583008;124.039199829;32;144.707204103;7;26.0;51.0;17;103.590128899;
86;14;60.2707214355;124.654685974;33;145.956887841;7;26.0;51.0;17;104.121732712;
87;15;60.3956985474;124.881027222;31;147.115181208;7;26.0;51.0;18;104.585760117;
88;16;60.5024833679;125.055358887;31;148.21320343;6;25.75;51.0;19;104.986179352;
89;17;60.6213188171;125.228164673;26;159.333240747;6;24.75;51.0;19;105.328250885;
90;18;60.7333259583;136.10534668;22;178.294491887;5;20.75;48.0;19;88.0;
91;18;62.8466262817;142.60269165;22;180.192949653;5;19.75;50.0;20;88.0;
92;18;65.9602584839;145.836074829;22;182.007980466;5;18.75;52.0;27;88.0;
93;18;69.2146530151;147.062896729;25;184.66906321;5;18.75;52.0;27;88.0;
94;19;71.1669158936;149.282272339;23;186.162359238;4;18.75;53.0;28;88.0;
95;19;73.3132400513;153.493499756;24;187.58873713;4;19.0;54.0;29;88.0;
96;20;75.5588760376;154.695968628;25;188.941946268;4;17.0;54.0;30;88.0;
97;21;75.6941986084;158.889190674;24;191.995360374;4;16.0;55.0;31;88.0;
98;21;76.2995452881;164.157394409;23;194.999413252;4;16.0;57.0;30;88.0;
99;22;77.599937439;167.410369873;22;197.933671117;4;16.0;59.0;30;88.0;
100;22;77.893371582;170.632751465;27;201.779205084;4;17.0;59.0;31;88.0;
