Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;2;9.72500038147;10.6999998093;4;22.0;
8;1;9.5;10.0;5;20.3999996185;2;9.95000076294;10.5;4;22.5200001001;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.0670003891;10.7100000381;4;22.9673361778;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;9.72283363342;10.7951860428;4;23.0419120789;2;10.2486343384;11.0;4;25.0752841234;
12;2;10.184431076;11.0209560394;4;23.9543504715;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;11.9568338394;11.4571752548;4;24.7025904655;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;13.9568338394;12.135058403;4;25.3068172932;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;15.7228336334;12.4286975861;4;25.789717555;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;16.9854335785;12.3113050461;4;26.1736010313;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;17.7228336334;12.8444318771;4;26.2577478886;2;18.6424198151;13.879781723;5;31.505875349;
18;2;19.0058269501;12.5;5;26.3048160076;2;19.738822937;14.0;5;31.9789624214;
19;2;19.9185829163;12.5;5;26.3530313969;2;20.8452682495;14.0;5;32.4970645905;
20;3;19.9294319153;12.5;5;26.4023760557;2;21.31183815;14.0;5;33.0593295097;
21;3;19.625;13.0609502792;5;26.4528282881;2;21.4383487701;14.0;5;33.6634473801;
22;3;19.9518871307;12.5;5;26.5043625832;2;21.5742759705;14.0;5;34.3054871559;
23;3;19.9634819031;12.5;6;26.5569496155;2;21.7187347412;14.0;6;34.9798283577;
24;3;19.9753131866;12.5;6;26.6105561256;2;21.8704605103;14.0;6;35.6792192459;
25;3;17.9873752594;13.5;6;26.6651450396;2;22.0278244019;14.0;6;36.394982338;
26;3;16.9996566772;14.5;6;26.72067523;2;22.1888694763;14.0;6;37.1173725128;
27;3;16.0121517181;15.5;6;26.7771017551;2;22.3514080048;14.0;6;37.8360614777;
28;3;14.625;17.2108402252;6;26.8343759775;2;22.5131130219;14.0;6;38.5407104492;
29;3;14.0;18.233751297;6;27.8924454451;2;22.6716594696;14.0;6;39.2215652466;
30;3;15.4258003235;19.3999996185;6;27.9512542486;2;22.8248519897;14.0;7;39.8699960709;
31;3;16.439031601;20.3999996185;6;28.0107431412;2;20.8248519897;15.0;7;40.4789276123;
32;3;16.4524173737;21.3999996185;7;28.0708494186;2;21.8248519897;14.0;7;41.0431089401;
33;3;16.4659404755;22.3999996185;7;28.1315076351;2;22.8248519897;14.0;7;41.5592107773;
34;3;16.4795894623;23.3999996185;7;28.1926498413;2;21.3508224487;15.0;7;42.0257549286;
35;4;16.493347168;24.3999996185;6;28.2542052269;2;20.4557952881;16.0;7;42.4429149628;
36;4;16.0;24.5;6;28.3161010742;2;19.5496559143;17.0;7;42.8122329712;
37;4;16.5211219788;26.3999996185;7;28.3782629967;2;18.6327514648;18.0;8;43.1362905502;
38;4;16.5351085663;27.3999996185;7;28.4406147003;2;17.7056655884;19.0;8;43.418387413;
39;4;16.5491390228;28.3999996185;7;28.5030794144;2;17.4691371918;20.0;8;43.6622467041;
40;4;16.5631923676;29.3999996185;7;28.5655794144;3;17.5240058899;21.0;7;43.8717689514;
41;4;16.577255249;30.3999996185;7;28.628036499;3;17.5711479187;22.0;7;44.0;
42;4;17.0;29.3999996185;8;28.690372467;3;17.6000003815;23.0;8;44.0;
43;4;16.6053333282;29.3999996185;9;29.7525100708;3;17.6000003815;24.0;8;44.0;
44;4;17.0;32.0999984741;10;29.8543725014;3;17.6000003815;25.0;8;44.0;
45;4;19.0;31.0980606079;10;29.9570682049;3;17.6000003815;26.0;9;44.0;
46;4;18.0;32.1699485779;11;30.0605249405;4;18.6000003815;29.0;9;45.0;
47;4;18.0;33.2423667908;11;30.1646693945;4;19.6000003815;32.0;9;45.1599999666;
48;4;19.0;31.3152675629;11;30.2694276571;4;19.6000003815;35.0;9;45.3437439203;
49;4;18.0;32.3885993958;12;30.3747251034;5;19.6000003815;38.0;8;45.5541238785;
50;4;19.9843139648;33.3885993958;13;30.4804866314;5;19.6000003815;41.0;8;45.7941719294;
51;4;21.008108139;35.3885993958;12;30.5866367817;5;20.6000003815;39.8970870972;9;46.0669906139;
52;4;22.031993866;37.2482910156;12;30.693099618;5;21.6000003815;39.0334968567;9;46.375654459;
53;4;22.0;39.2482910156;13;30.7997993231;5;20.1345233917;39.0;9;46.7230784893;
54;4;24.0799560547;38.4000015259;13;30.90666008;6;20.6000003815;38.0;9;47.1118502617;
55;4;24.7289981842;37.4000015259;13;31.0136055946;6;19.6000003815;38.0;9;47.544028759;
56;4;23.9753131866;37.4000015259;14;31.1205601692;6;20.6000003815;37.0;10;48.0209121704;
57;4;23.9873752594;37.4000015259;16;31.2274481058;7;20.5047054291;37.0;9;48.5427899361;
58;4;23.625;37.893611908;16;31.3341934681;8;21.622127533;39.0;8;50.1086950302;
59;4;24.8251934052;33.893611908;17;31.4407207966;8;22.7494564056;41.0;8;50.8761855364;
60;4;24.024848938;34.893611908;17;31.5469549894;8;22.8861427307;43.0;8;51.7049332857;
61;4;23.625;36.893611908;17;31.6528209448;8;23.0312690735;45.0;8;53.5920681953;
62;4;24.8968849182;33.893611908;17;31.7582443953;8;23.6000003815;46.0;11;54.6032400131;
63;4;23.625;35.893611908;19;31.8631510735;8;24.6000003815;47.8970870972;11;55.6669198275;
64;4;23.625;37.3011322021;19;31.967467308;8;25.5025501251;50.0334968567;11;56.7765057087;
65;4;24.9676799774;33.893611908;19;32.0711200237;8;26.1996307373;51.0;12;57.9246891737;
66;4;23.625;35.893611908;21;32.1740374565;8;26.8266372681;51.0;15;60.1038627625;
67;4;25.0141601562;33.4000015259;21;32.2542052269;8;26.9848136902;53.5559234619;15;61.3465040922;
68;4;24.5249996185;34.4000015259;21;32.3161010742;8;28.1374607086;55.7720146179;16;62.6690624952;
69;4;24.5249996185;35.021270752;22;32.3782629967;9;30.1873703003;53.0;15;64.0105051994;
70;4;24.5249996185;35.064781189;23;32.4406147003;9;29.5874576569;54.0;16;65.3653708696;
71;4;25.0741386414;33.4000015259;22;32.5030794144;9;28.4321212769;55.0;16;66.7286012173;
72;5;25.5249996185;35.4000015259;21;33.5655794144;10;30.9088611603;57.0;14;69.209612608;
73;5;26.5249996185;37.1959075928;21;33.7580364943;10;30.7641353607;60.8273849487;14;73.5435034037;
74;5;26.7792491913;38.2396240234;22;33.965803504;10;29.7641353607;61.9212532043;14;76.6448481083;
75;5;27.4173049927;37.4000015259;22;34.1902341843;10;33.0564651489;62.0;15;80.5373271704;
76;5;26.848487854;39.4000015259;21;35.6365120411;10;31.5398788452;65.0;15;83.0802507401;
77;5;25.8500003815;42.9000015259;21;36.8900979757;10;31.8690414429;68.0;16;85.4998804331;
78;5;26.9791984558;42.7000083923;22;37.9874203205;11;33.8526687622;71.3899765015;18;87.8608471155;
79;5;26.1592674255;44.2672996521;22;38.9662294388;11;29.6000003815;76.5320281982;18;90.0250612497;
80;5;27.8099765778;42.0698928833;22;39.7132339478;11;28.0;82.2456588745;18;92.181573987;
81;5;27.3313884735;43.245388031;22;40.3136446476;11;28.0;87.0835647583;18;94.3274210691;
82;5;28.1376934052;42.245388031;22;40.94876194;11;30.4866809845;85.0;18;96.2837536335;
83;5;28.1896057129;42.3853607178;22;41.6187152863;11;31.5905952454;87.0;19;98.2535841465;
84;6;26.0348072052;42.3853607178;22;42.3228058815;11;31.2718029022;91.0;20;101.234258533;
85;6;24.2999992371;44.3853607178;23;43.0593445301;11;33.2766723633;96.0;20;103.279022813;
86;6;23.2999992371;45.9000015259;23;43.8255186081;11;35.2815704346;101.0;21;105.322866201;
87;6;24.2999992371;44.7570343018;23;44.6173090935;13;36.2864952087;106.0;20;107.35609901;
88;6;22.2999992371;45.8404159546;23;45.4294829369;13;36.75;112.0;20;109.367056727;
89;6;21.8121204376;47.9227294922;23;46.2556686401;13;37.75;115.0;21;111.34234643;
90;6;23.2999992371;46.0037956238;22;48.0885386467;14;38.75;118.06211853;22;114.254390001;
91;6;25.2999992371;46.0037956238;23;49.0700830221;14;38.75;125.11390686;23;116.117179036;
92;6;23.2999992371;48.0037956238;23;50.0627403259;14;41.015499115;126.167060852;24;117.96271348;
93;6;24.2999992371;48.0037956238;23;51.0605791807;14;39.75;129.162414551;24;120.779051781;
94;6;24.0;48.0037956238;24;52.0582461357;14;39.75;135.421020508;25;123.677959561;
95;6;24.3187103271;47.9000015259;24;53.0512832403;14;43.75;135.542282104;26;125.608278513;
96;6;24.4765071869;49.9000015259;25;54.0363538265;14;44.75;137.831161499;26;127.513698697;
97;6;24.348033905;49.9000015259;24;54.9596483707;14;44.75;143.112426758;27;129.398314714;
98;6;23.0;51.9000015259;24;55.8662321568;14;47.75;142.385375977;33;131.268619537;
99;6;23.0;53.9000015259;25;56.7648360729;14;47.1418151855;143.649551392;32;133.132418156;
100;6;23.0;56.9000015259;26;57.6561729908;14;46.1859283447;147.904693604;33;134.997659206;
