Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;2;7.0;11.8999996185;3;22.0;
3;1;8.0;12.0;6;20.0;2;8.14999961853;10.6999998093;3;22.0900000334;
4;1;8.0;11.0;6;20.0;2;8.31349945068;10.5;3;22.1871190071;
5;1;8.0;10.0;6;20.0;2;8.32806777954;10.5;3;22.2917383909;
6;1;9.0;10.0;6;20.0;2;9.44064044952;10.5;3;22.4042263031;
7;1;9.5;10.0;6;20.0;2;10.0409517288;10.5;3;22.5249304771;
8;1;9.5;10.0;6;20.3999996185;2;10.0681095123;10.5;3;23.0894187689;
9;2;9.59000015259;10.5;5;21.7264003754;2;10.1951189041;10.7100000381;3;23.5836213827;
10;2;9.88844013214;10.3632001877;5;21.9903717041;2;10.3063154221;10.8792181015;3;23.9926425219;
11;2;9.94783401489;10.4951858521;5;23.0919120312;2;10.3983440399;11.0;3;25.8316864967;
12;2;10.1956806183;11.0209560394;5;24.0163254738;2;10.8121290207;11.7700004578;3;27.4540388584;
13;2;11.9707775116;11.4571752548;5;24.7773565054;2;12.541469574;12.4126424789;3;28.8682081699;
14;2;13.9707775116;12.1574878693;5;25.395208478;2;14.541469574;12.9308347702;3;30.1005516052;
15;2;15.7228336334;12.4552154541;5;25.8925833702;2;16.541469574;13.3366470337;4;31.1863336563;
16;2;16.7228336334;12.6922969818;5;26.2918028831;3;17.8257961273;13.6469516754;4;32.1621966362;
17;2;17.7228336334;12.8798923492;5;26.3921557665;3;18.9405918121;13.879781723;5;32.9572491646;
18;2;19.0360679626;12.5;6;26.4563041925;3;20.0653820038;14.0;5;33.5542383194;
19;2;19.625;12.9368915558;6;26.5224741697;3;21.1997051239;14.0;5;34.1899633408;
20;2;19.9675559998;12.5;6;26.5906432867;3;21.692741394;14.0;6;34.8591008186;
21;2;19.625;13.1362571716;6;26.6607804298;3;21.843296051;14.0;6;35.5546751022;
22;2;19.625;13.1643123627;6;26.7328453064;3;21.9998016357;14.0;6;36.2682390213;
23;2;20.0148906708;12.5;6;26.8067884445;3;22.1603527069;14.0;6;36.9902019501;
