Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;1;8.0;11.0;5;20.0;1;8.14999961853;10.5;4;21.0;
5;1;8.0;10.0;5;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;4;21.0;
7;1;9.5;10.0;5;20.0;1;9.72500038147;10.5;4;21.0;
8;1;9.5;10.0;5;20.3999996185;2;9.72500038147;10.6999998093;3;22.4200000763;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.044500351;10.7100000381;3;22.8584362268;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;10.1431493759;10.8792181015;3;23.2088999748;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;10.2220020294;11.0;3;24.9397995472;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;10.6114549637;11.7700004578;3;26.4434549809;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;12.3140878677;12.4126424789;3;27.7287436724;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;14.3140878677;12.9308347702;3;28.8229112625;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;16.3140888214;13.3366470337;4;29.7627468109;
16;1;14.7228336334;12.3113050461;5;24.9617595673;3;17.5054893494;13.6469516754;3;30.5871584415;
17;1;15.7228336334;12.4808797836;5;25.0;3;18.5862083435;13.879781723;3;31.2283332348;
18;1;16.7228336334;12.5;6;25.0;3;19.6763763428;14.0;3;31.6729285717;
19;1;17.625;12.5;6;25.0;3;20.7764091492;14.0;3;32.1624221802;
20;2;17.625;12.5;5;25.0;3;21.2365436554;14.0;3;32.6967763901;
21;2;17.625;12.5;5;25.0;3;21.3567733765;14.0;3;33.2746315002;
22;2;17.625;12.5;5;25.0;3;21.4867916107;14.0;3;33.8931016922;
23;2;17.625;12.5;5;25.0;3;21.6259460449;14.0;3;34.5476427078;
24;2;17.625;12.5;6;25.0;3;21.7732181549;14.0;3;35.2320256233;
25;2;17.625;12.5;6;25.0;3;21.9272041321;14.0;3;35.9384479523;
26;3;17.625;12.5;5;25.0;3;22.0861492157;14.0;4;36.6577949524;
27;3;17.625;12.5;5;25.0;3;22.248003006;14.0;4;37.3800458908;
28;3;17.625;12.5;5;25.0;3;22.4105091095;14.0;4;38.0948009491;
29;3;17.625;12.5;5;25.0;3;22.5713291168;14.0;4;38.7918672562;
30;3;17.625;12.5;5;26.0;3;20.7281684875;15.0;4;39.4618406296;
31;3;16.625;13.5;5;26.0199999809;3;19.8789138794;16.0;4;40.0966157913;
32;3;16.625;14.5;5;26.0401959419;3;19.0217380524;17.0;4;40.6897592545;
33;3;15.859044075;15.5;5;26.0605818033;3;18.1551952362;18.0;4;41.2367181778;
34;3;14.8636312485;16.5;5;26.0811508894;3;17.2782611847;19.0;4;41.7348527908;
35;3;14.2432594299;17.5;5;26.1018965244;4;18.090341568;20.5;3;43.1833162308;
36;3;14.247926712;18.5;5;26.1228116751;4;19.1912460327;21.5;3;43.7428151369;
37;3;14.2526321411;19.5;6;26.1438889503;4;19.2811336517;22.5799999237;3;44.2790523767;
38;3;14.2573747635;20.5;6;26.1651208401;4;19.6627864838;23.0;4;44.7978000641;
39;3;14.2621517181;21.5;5;26.1864993572;4;19.4298267365;24.7770614624;4;45.3055759668;
40;3;14.2669620514;22.5;5;26.2080165148;4;19.4900665283;25.8970851898;5;45.8092963696;
41;3;14.2718038559;23.5;5;26.2296639681;4;19.5420188904;26.0;6;46.3159506321;
42;3;14.2766742706;24.5;5;27.2514331341;4;19.586566925;27.0;7;46.7230784893;
43;3;15.2815723419;25.5;6;27.3133152723;4;20.6000003815;25.0;7;47.1118502617;
44;4;16.2864952087;26.5;6;27.3764853477;4;19.6000003815;26.0;9;47.544028759;
45;5;17.5347099304;28.2000007629;6;28.4409359694;4;19.6000003815;27.0;10;48.0209121704;
46;5;18.0;28.5;7;28.5966564417;4;20.6000003815;27.0;11;48.5427899361;
47;5;18.8092479706;29.5;8;28.7607519627;4;21.6000003815;28.0;11;49.1086950302;
48;5;19.3064041138;29.1792736053;10;28.9335867167;5;23.6000003815;30.0;11;50.7161855698;
49;5;18.8850574493;28.5;10;29.1155084372;5;25.6000003815;32.0;12;51.521189332;
50;5;18.9259872437;29.5;11;29.306840539;5;26.6000003815;34.0;13;52.3816882372;
51;5;19.3044319153;29.5;12;29.5078735352;5;27.6000003815;34.0;14;53.2931919098;
52;5;20.3721885681;31.5;12;29.7188562155;5;27.8999996185;34.0;14;54.2499500513;
53;5;21.3268871307;33.5;12;29.9399853945;5;27.8999996185;34.0;14;55.2452495098;
54;5;22.7748298645;35.5;14;30.1713950634;5;27.8999996185;34.0;15;56.2718126774;
55;6;24.163564682;37.5;10;41.9131455421;6;27.8999996185;34.0;14;57.3222444057;
56;7;25.842956543;38.5;10;42.625212431;6;27.8999996185;34.0;12;58.3894515038;
57;7;26.1731643677;38.5;12;43.310859561;6;27.8999996185;34.0;7;59.4669795036;
58;7;26.9586811066;38.5;12;43.9690371752;6;27.8999996185;34.0;8;60.549197197;
59;7;27.0199356079;38.5;12;44.5995942354;6;27.8999996185;34.0;9;61.6313042641;
60;7;27.0833568573;38.5;13;45.2031052113;6;27.8999996185;34.0;9;62.7091646194;
61;8;27.1488399506;38.5;8;60.7806820869;6;27.8999996185;34.0;9;63.779006958;
62;8;28.216255188;40.5;8;63.0837894678;6;27.8999996185;34.0;10;64.8370614052;
63;8;30.2854480743;43.5;8;64.3134474754;6;27.8999996185;34.0;11;65.8792061806;
64;8;31.3562221527;46.5;10;65.4410989285;7;27.8999996185;34.0;11;66.9007139206;
65;8;31.6670017242;49.5;11;66.4486957788;7;27.8999996185;34.0;13;67.8961486816;
66;8;31.7472953796;52.5;11;67.2450699806;7;27.8999996185;34.0;13;68.8594417572;
67;9;31.8285903931;55.5;11;67.9773644209;7;27.8999996185;34.0;13;69.7841472626;
