Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;6;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;6;20.0;1;9.72500038147;10.5;5;21.0;
8;1;9.5;10.0;6;20.3999996185;1;9.72500038147;10.5;5;21.4200000763;
9;1;9.59000015259;10.1999998093;4;20.7264003754;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;9.8956489563;11.0792179108;4;23.0;
11;2;9.72283363342;10.7951860428;3;23.0419120789;2;10.1750001907;11.0;4;24.7000008821;
12;2;10.184431076;11.0209560394;3;23.9543504715;2;10.5574998856;11.7700004578;5;26.1690288782;
13;2;11.9568338394;11.4571752548;3;24.7025904655;2;12.2523422241;12.4126424789;5;27.4157934189;
14;2;13.9568338394;11.8107032776;3;25.3068172932;2;14.2523422241;12.9308347702;5;28.4674659967;
15;2;15.9568338394;12.0916318893;3;25.789717555;2;16.2523422241;13.3366470337;5;29.3608939648;
16;2;16.9854335785;12.3113050461;3;26.1736010313;2;17.4150733948;13.6469516754;5;30.135217905;
17;2;17.9954986572;12.4808797836;3;26.2577478886;2;18.4845218658;13.879781723;5;30.7230784893;
18;2;19.0058269501;12.5;4;26.3048160076;2;19.5626926422;14.0;5;31.1118502617;
19;2;19.9185829163;12.5;4;26.3530313969;2;20.6501674652;14.0;5;31.544028759;
20;2;19.9294319153;12.5;4;26.4023760557;2;21.0974063873;14.0;5;32.0209121704;
21;2;19.9405345917;12.5;4;26.4528282881;2;21.2047042847;14.0;5;32.5427899361;
22;2;19.9518871307;12.5;4;26.5043625832;2;21.3221263885;14.0;5;33.1086950302;
23;2;19.9634819031;12.5;5;26.5569496155;2;21.4494552612;14.0;6;33.7161855698;
24;3;19.9753131866;12.5;4;26.6105561256;2;21.5861415863;14.0;6;34.3611893654;
25;4;17.9873752594;13.5;4;26.6651450396;2;21.7312660217;14.0;6;35.0379443169;
26;4;16.625;14.5;5;26.72067523;2;21.8835372925;14.0;6;35.7390680313;
27;4;16.0121517181;15.5;5;26.7771017551;2;22.0412902832;14.0;5;36.4557781219;
28;4;15.0248479843;16.5;5;26.8343759775;2;22.2025489807;14.0;4;37.1782588959;
29;4;14.0;18.233751297;4;26.8924454451;2;22.36510849;14.0;5;37.8961582184;
30;4;14.4258003235;18.5;4;26.9512542486;3;20.5266342163;15.0;4;38.5991659164;
31;4;14.439031601;19.5;4;27.0107431412;3;19.6848106384;16.0;4;39.2776012421;
32;4;14.4524173737;20.5;4;27.0708494186;3;18.8374595642;17.0;4;39.9229507446;
33;4;14.4659414291;21.5;4;27.1315076351;3;17.9826622009;18.0;4;40.5282850266;
34;4;14.4795894623;22.5;4;27.1926498413;3;17.1188621521;19.0;4;41.088514328;
35;4;14.4933462143;23.5;4;27.2542052269;4;17.9449157715;20.5;3;42.6004695892;
36;4;14.5071964264;24.5;4;27.3161010742;4;19.0601062775;21.5;3;43.2228213549;
37;4;14.5211229324;25.5;4;28.3782629967;4;19.1641349792;22.5799999237;3;43.8196159601;
38;4;15.5351085663;26.5;4;28.5006146431;4;19.5594139099;23.0;4;44.3953857422;
39;4;16.5491390228;27.5;5;29.9492616653;4;19.3392829895;24.7770614624;4;44.9558178186;
40;4;16.5796661377;28.5;5;31.1393643618;4;19.4113693237;25.8970851898;4;45.5073611736;
41;4;16.6111068726;29.5;6;32.1051700115;4;19.4740829468;27.0334949493;4;46.0568373203;
42;4;16.6433963776;30.5;8;32.8876289129;4;19.5282669067;27.0;4;46.6110675335;
43;4;16.6764717102;31.5;8;33.5269399881;4;20.574798584;25.0;4;47.1118502617;
44;4;16.7102508545;32.5;8;33.7939059734;4;19.6000003815;26.0;4;47.544028759;
45;4;16.7446498871;33.5;9;34.0310105085;4;19.6000003815;27.0;5;48.0209121704;
46;4;16.7795772552;34.5;10;34.2732510567;4;20.6000003815;27.0;7;48.5427899361;
47;4;17.8149318695;32.5;9;34.5201457739;4;21.6000003815;28.0;7;49.1086950302;
48;4;16.850610733;33.5;11;34.7711757421;4;22.6000003815;29.0;7;49.7161855698;
49;5;16.8865032196;34.5;10;45.0257897377;4;23.6000003815;30.0;9;50.3611893654;
50;6;18.0;33.5;10;45.6834089756;4;24.6000003815;31.0;9;51.0379443169;
51;6;18.9584712982;33.5;10;46.3178341389;4;25.6000003815;30.0;9;51.7390680313;
52;6;20.9943199158;34.5;11;46.9271883965;5;26.8999996185;30.0;8;53.4557781219;
53;6;23.0299243927;36.5;11;47.5102653503;5;27.8999996185;31.0;9;54.3382588625;
54;6;25.0651741028;38.5;11;48.0664668083;6;27.8999996185;32.0;10;72.4899021387;
55;6;27.0999622345;40.5;11;48.5957212448;6;28.8999996185;34.0;10;74.265789032;
56;6;29.134185791;42.5;11;49.0983912945;6;29.8999996185;36.0;7;75.9336773157;
57;6;30.6759681702;41.5;14;50.5751798153;6;29.8999996185;37.8970870972;7;77.4909045696;
58;6;32.3306999207;41.5;13;51.097037673;6;29.8999996185;39.033493042;8;78.9409916401;
59;6;33.4492340088;41.5;13;51.5992330313;6;30.4345207214;39.0;9;80.2920539379;
60;6;33.557258606;41.5;13;52.0831210613;7;29.8999996185;41.0;9;81.5551905632;
61;6;33.6555023193;41.5;13;52.4460116625;8;29.8999996185;42.5559234619;8;82.7430062294;
62;6;33.9915924072;41.5;14;52.7800140381;8;29.8999996185;40.7720146179;9;83.7467842102;
63;6;33.7259140015;40.5;14;53.1142417192;8;30.8047046661;40.0;10;84.6340517998;
64;7;34.7528800964;40.5;14;54.4483729601;8;30.92212677;41.0;10;85.5203409195;
65;7;34.375;42.5;14;54.8521012068;8;31.0494556427;42.0;10;86.4065561295;
66;7;35.375;42.5;14;57.0198420286;8;31.1861419678;43.0;11;87.2923722267;
67;7;34.7012481689;45.2249984741;15;58.8342400789;9;31.3312683105;44.0;10;89.1759333611;
68;7;35.9444694519;45.7654876709;15;60.3606568575;9;32.4835357666;46.0;11;92.6891269684;
69;7;35.1196365356;47.1547393799;16;61.6680884361;9;33.9699630737;48.4199981689;12;95.7464752197;
70;7;35.2425308228;48.4278411865;16;62.5858502388;9;34.400718689;50.7314720154;12;98.4083708525;
71;7;35.2750015259;49.5;16;64.3704036474;9;34.7844429016;52.957901001;11;100.491671562;
72;7;36.2750015259;51.5;17;67.0583078861;9;35.0742874146;55.0;12;102.296013474;
73;8;37.688999176;54.1599998474;16;69.3427355289;9;35.3320045471;56.0;13;104.693689227;
74;8;38.9997749329;53.6198883057;16;71.324020505;9;36.5700378418;58.0;13;105.799096227;
75;8;38.4984855652;55.9300384521;17;72.8208711147;9;35.5700378418;61.0;14;106.861630559;
76;8;38.6259727478;58.0;17;74.1437596083;9;34.7999992371;64.0;16;107.900007844;
77;8;38.6993179321;59.0;18;75.3546124697;9;33.7999992371;65.0;16;108.91327858;
78;8;38.7162857056;60.0;18;76.5769290924;9;32.7999992371;66.0;16;109.903926015;
79;8;38.7339820862;60.3099594116;19;78.8070002794;9;31.7999992371;66.0;16;110.877315044;
80;9;39.7524032593;61.4968910217;18;80.0807335377;9;32.7999992371;68.0;18;111.840884447;
81;9;38.4000015259;64.4942474365;19;81.3548201323;9;34.75;70.0;19;112.803195;
82;9;39.4000015259;66.4942474365;20;82.6243969202;9;35.75;72.0;19;113.772927761;
83;9;40.4000015259;69.4942398071;21;83.8842824697;9;36.75;74.0;19;114.757899761;
84;9;40.4000015259;72.4942474365;21;85.1290775537;9;37.75;76.0;20;115.764167309;
85;9;38.4000015259;75.4942474365;21;86.3532938957;9;37.9500007629;78.0;21;116.654302597;
86;9;37.4000015259;78.4942474365;23;88.5373241901;9;37.9500007629;80.0;21;117.554756403;
87;11;37.4000015259;81.5139007568;22;89.6459071636;9;37.9500007629;82.0;22;118.504546881;
88;11;37.4000015259;83.5670623779;23;90.7346557379;9;37.9500007629;84.0;23;119.49276638;
89;11;36.4000015259;85.6215133667;23;91.7981340885;9;41.0992774963;87.0;24;120.505930424;
90;11;35.4000015259;87.6771774292;24;92.8316166401;9;43.6005935669;89.6403121948;25;121.528622389;
91;11;34.4000015259;89.7339630127;23;93.7940849066;9;41.9528656006;91.272064209;25;122.544428825;
92;11;34.2999992371;90.7917480469;24;93.0612250566;9;41.0544433594;92.8982849121;26;123.537058353;
93;10;26.0;86.5986785889;25;79.3350051641;10;41.1537055969;94.507774353;24;138.491486311;
94;10;28.0;85.4263381958;26;78.6985149384;10;41.2491493225;97.0902175903;25;139.394962311;
95;10;30.0;85.2726211548;26;78.1368331909;10;42.2614021301;97.0902175903;25;140.237725258;
96;10;31.0;85.1356277466;27;77.6424285173;10;40.4237709045;103.09021759;29;141.013354063;
97;10;32.0;85.0136566162;29;77.2085191011;10;41.1013374329;106.09021759;29;141.71873951;
98;11;33.0;84.905166626;29;79.5255931616;10;41.1718711853;109.09021759;28;142.353743553;
99;12;34.0;84.1434631348;28;81.465715766;11;42.2353744507;116.09021759;27;143.920653343;
100;12;35.0;83.3672409058;28;82.9075994492;11;44.2472457886;115.09021759;30;144.633539677;
101;12;36.0;85.9328842163;29;84.0583149195;11;43.4633522034;118.09021759;30;145.841415167;
102;12;36.0999984741;88.0184555054;28;85.1472615004;12;42.5841407776;124.09021759;29;146.986574888;
103;12;37.0999984741;87.1042022705;31;86.141244173;12;43.6986579895;127.09021759;31;148.079221249;
104;12;36.0999984741;88.4129257202;32;87.0440610647;12;43.8079223633;129.090209961;32;149.134429455;
105;12;36.0999984741;89.6381072998;40;87.8138489723;13;43.860874176;131.090209961;31;150.170244217;
106;13;36.0999984741;90.7658996582;43;88.5063345432;13;44.0170211792;133.090209961;31;151.205776691;
107;14;36.0999984741;91.8502197266;40;105.166122317;13;44.1205787659;135.090209961;32;152.259410381;
108;14;37.0999984741;93.9336853027;40;106.528297305;13;44.2259407043;137.090209961;33;155.192202568;
