Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;4;21.0;
5;2;8.0;10.3000001907;5;21.0;1;8.14999961853;10.5;4;21.0;
6;2;9.22500038147;10.0;5;21.0900000334;2;9.14999961853;10.6999998093;3;22.0;
7;2;9.74524974823;10.0;5;21.1871190071;2;9.95000076294;10.5;3;22.0900000334;
8;2;9.76710128784;10.0;4;21.7036092281;2;9.9702501297;10.5;3;22.618019104;
9;2;9.88331222534;10.1999998093;4;22.1564130783;2;10.0890541077;10.7100000381;3;23.0738848448;
10;2;9.98519229889;10.3632001877;4;22.557236433;2;10.1916246414;10.8792181015;3;23.5217708349;
11;2;10.075378418;10.4951858521;4;23.8035871983;2;10.2923984528;11.0;3;25.2973148823;
12;2;10.3558073044;11.0209560394;4;24.8916251659;2;10.6918954849;11.7700004578;4;26.8504607677;
13;2;12.1677207947;11.4571752548;4;25.8364036083;2;12.405664444;12.4126424789;4;28.1901118755;
14;2;14.1677207947;11.8107032776;4;26.6592981815;2;14.405664444;12.9308347702;4;29.3433551788;
15;2;16.1677207947;12.0916318893;3;27.3839819431;2;16.405664444;13.3366470337;4;30.3465826511;
16;2;16.7228336334;13.1397161484;3;28.0334718227;2;17.6368522644;13.6469516754;4;31.2380096912;
17;2;18.4139690399;12.4808797836;3;28.407397747;2;18.7326507568;13.879781723;4;31.9487862587;
18;2;18.7228336334;13.5;4;28.7683298588;2;19.8384780884;14.0;4;32.4641509056;
19;2;19.625;13.6304988861;4;29.1538929939;2;20.9544353485;14.0;4;33.0237703323;
20;2;20.5596256256;12.5;4;29.562889576;2;21.4303474426;14.0;4;33.6254286766;
21;2;20.6516494751;12.5;4;29.9934945107;2;20.2999992371;15.0;4;34.265296936;
22;2;20.7485351562;12.5;4;30.4432339668;2;21.2999992371;14.0;4;34.9378581047;
23;2;20.8497276306;12.5;5;30.9089989662;2;21.8610172272;14.0;5;35.6359553337;
24;3;20.9545249939;12.5;4;31.3870959282;2;22.0180892944;14.0;5;36.3509893417;
25;3;21.0620956421;12.5;4;31.8733391762;2;22.1789722443;14.0;6;37.073266983;
26;3;21.1715011597;12.5;4;32.36317873;2;22.3414840698;14.0;6;37.7924804688;
27;3;21.2817153931;12.5;4;32.8518595695;2;22.5033073425;14.0;6;38.4982757568;
28;3;21.3916683197;12.5;4;33.3346033096;2;22.6621112823;14.0;6;39.1808443069;
29;3;17.625;14.5;4;33.8067913055;2;22.8156890869;14.0;6;39.8314752579;
30;3;16.625;16.5;4;34.2641468048;2;20.9620819092;15.0;6;40.4429883957;
31;3;15.625;18.5;4;34.7028827667;2;20.0996704102;16.0;6;41.0100164413;
32;3;14.625;20.5;4;35.1198272705;2;19.2272529602;17.0;7;41.5291137695;
33;3;14.0;22.5;4;35.5124940872;2;18.2272529602;16.0;7;41.9986934662;
34;3;14.0;24.5;5;35.8791179657;2;17.2272529602;16.0;7;42.4188375473;
35;3;14.0;26.5;5;36.2186422348;2;17.2272529602;17.0;7;42.7910108566;
36;3;14.0;28.3530502319;5;36.530673027;2;17.3279762268;18.0;7;43.1177425385;
37;3;14.0;29.571472168;6;36.8154029846;2;17.4014930725;19.0;7;43.40229702;
38;5;15.0;31.4707832336;5;38.0735216141;2;17.4655170441;20.0;7;43.6483802795;
39;5;16.0;31.9514656067;5;38.4361151457;2;17.5208854675;21.0;8;43.8598871231;
40;5;16.2542495728;33.1142807007;5;38.7899974585;2;17.5684738159;22.0;8;44.0;
41;5;16.2869720459;34.2601966858;6;39.1381864548;2;17.6000003815;23.0;8;44.0;
42;5;16.3234882355;35.3903236389;6;39.4838449955;2;17.6000003815;24.0;10;44.0;
43;5;17.0;34.505859375;6;39.8187118769;2;17.6000003815;25.0;10;44.0;
44;5;17.4092102051;32.505859375;6;40.0402543545;2;17.6000003815;26.0;10;44.0;
45;5;16.4590568542;34.505859375;6;40.2842636108;2;17.6000003815;27.0;11;44.0;
46;5;16.5139598846;36.505859375;6;40.5518820286;2;18.6000003815;25.0;12;44.0;
47;5;17.5741729736;35.505859375;6;40.8440244198;2;19.6000003815;25.0;12;44.0;
48;5;18.6399059296;35.505859375;7;41.1613030434;2;20.6000003815;25.0;12;44.0;
49;5;17.7112922668;34.505859375;8;41.5039470196;2;21.6000003815;25.0;14;44.0;
50;5;19.7883872986;32.505859375;8;41.871723175;2;22.6000003815;25.0;14;44.0;
51;5;21.0;32.5;8;42.263862133;2;23.6000003815;25.0;14;44.0;
52;5;23.8843688965;32.5;10;42.6789975166;2;23.8999996185;24.0;15;44.0;
53;5;24.9777755737;32.5;10;43.1151270866;2;23.8999996185;24.0;15;44.0;
54;5;25.7009048462;32.5;10;43.5695996284;2;23.8999996185;24.0;16;44.0;
55;5;25.8031616211;31.5;10;44.0391392708;2;23.8999996185;24.0;16;44.0;
56;5;24.5499992371;31.5;10;44.5199065208;2;23.8999996185;24.0;16;44.0;
57;5;25.5499992371;29.5;9;45.007601738;2;23.8999996185;24.0;16;44.0;
58;5;26.1267089844;28.5;11;45.4976010323;2;23.8999996185;24.0;19;44.0;
59;5;26.2369613647;27.5;11;45.9851250648;2;23.8999996185;24.0;19;44.0;
60;5;24.5499992371;28.5;13;46.465420723;2;23.8999996185;24.0;19;44.0;
61;5;24.5499992371;29.5;14;46.9339466095;2;23.8999996185;24.0;19;44.0;
62;5;25.5499992371;27.5;16;47.3865451813;2;23.8999996185;24.0;20;44.0;
63;5;26.5499992371;27.5;16;47.8195896149;2;23.8999996185;24.0;21;44.0;
64;5;26.7594070435;27.5;16;48.2300891876;2;23.8999996185;24.0;22;44.0;
65;5;26.8517684937;27.5;16;48.6157541275;2;23.8999996185;24.0;22;44.0;
66;5;24.8517684937;28.5;17;48.9750175476;2;23.8999996185;24.0;22;44.0;
67;5;25.8517684937;27.5;17;49.307009697;2;23.8999996185;24.0;22;44.0;
68;5;24.5499992371;28.5;17;49.6115064621;2;23.8999996185;24.0;23;44.0;
69;5;24.5499992371;29.5;17;49.8888463974;2;23.8999996185;24.0;23;44.0;
70;5;25.5499992371;27.5;17;50.1398382187;2;23.8999996185;24.0;23;44.0;
71;5;24.5499992371;28.5;18;50.3656587601;2;23.8999996185;24.0;23;44.0;
72;5;25.5499992371;27.5;18;50.5677556992;2;23.8999996185;24.0;24;44.4799995422;
73;5;26.5499992371;27.5;17;50.747756958;2;24.0079994202;24.0;24;45.7352962494;
74;5;24.5499992371;28.5;17;50.9073896408;2;22.1970005035;25.4200000763;24;46.7138366699;
75;5;24.5499992371;29.5;18;52.6965656281;2;23.3371620178;24.7314720154;25;47.4684352875;
76;5;24.8627510071;31.0;18;54.1844482422;2;24.4390563965;24.9579029083;25;47.8066806793;
77;5;25.1168842316;32.3899993896;18;55.4086303711;2;22.4580001831;26.0;25;48.0;
78;5;25.3205318451;33.6872596741;18;56.4094772339;2;23.4580001831;25.0;25;48.0;
79;5;26.4822921753;31.9097423553;18;57.0774364471;2;24.4580001831;25.0;25;48.0;
80;5;25.576921463;33.0;19;57.5023269653;2;24.7999992371;25.0;26;48.0;
81;5;26.6239738464;31.0;19;57.8707532883;2;24.7999992371;25.0;26;48.0;
82;5;27.6647529602;30.0;19;58.0;2;22.7999992371;26.0;27;48.0;
83;5;26.6749992371;30.0;21;58.0;2;21.7999992371;27.0;27;48.0;
84;5;26.0499992371;31.0;23;58.0;2;20.7999992371;28.0;27;48.0;
85;7;27.0499992371;34.0;21;60.0;3;19.7999992371;29.0;26;58.0;
86;7;30.0499992371;34.0;21;60.1699999571;3;17.7999992371;32.0;26;58.5;
87;7;31.5382499695;35.0;21;60.360970974;3;18.7999992371;32.0;26;58.9724998474;
88;7;30.0499992371;38.0;21;60.5752363205;3;18.7999992371;33.0;25;59.4144172668;
89;8;30.0499992371;41.0;21;60.8152083158;3;19.75;34.0;26;59.8236904144;
90;8;29.6749992371;42.0;23;61.0833336115;3;20.75;35.0;27;60.1992473602;
91;8;29.6749992371;43.0;23;61.3820177317;3;21.75;36.0;26;60.5409183502;
92;8;29.6749992371;44.0;22;61.7135279179;3;22.75;37.0;25;60.8493099213;
93;8;29.6749992371;45.0;23;62.0798716545;4;22.75;38.0;24;61.125658989;
94;8;27.6749992371;47.0;23;62.4826526642;4;22.75;39.0;24;61.3716783524;
95;8;26.6749992371;49.0;23;63.9229081869;4;22.75;40.0;24;61.5894126892;
96;8;26.6749992371;52.0;22;64.4409343004;4;22.75;41.0;24;61.7811031342;
97;8;26.6749992371;55.0;22;64.9972956181;4;22.75;42.0;24;61.9490804672;
98;9;25.6749992371;58.0;23;85.5903035402;5;23.75;44.0;33;63.0;
99;9;24.375;63.0;23;88.0170749426;6;25.75;43.0;24;80.4299999475;
100;9;24.375;68.0;23;90.2430758476;6;26.015499115;46.0;25;81.9771518707;
101;10;25.375;69.0;24;92.2395354509;6;26.75;49.0;25;83.4139751196;
