Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;6;20.0;1;8.14999961853;10.5;5;21.0;
6;1;9.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;9.5;10.0;5;20.0;2;9.72500038147;10.6999998093;4;22.0;
8;1;9.5;10.0;5;20.3999996185;2;9.95000076294;10.5;4;22.5200001001;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;10.0670003891;10.7100000381;4;22.9673361778;
10;2;9.66343975067;10.8632001877;4;21.9903717041;2;10.1676511765;10.8792181015;4;23.3272645473;
11;2;9.72283363342;10.4951858521;4;23.1119121313;2;10.2486343384;11.0;4;25.0752841234;
12;2;9.95943069458;11.0209560394;4;24.9401773214;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;11.7228336334;11.8980131149;4;26.4949178696;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;13.7228336334;12.6361627579;4;27.7725716829;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;15.7228336334;13.2335596085;3;28.7950167656;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;16.7228336334;13.7010850906;3;29.5989068747;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;17.7228336334;14.0570163727;2;30.2258702517;2;18.6424198151;13.879781723;5;31.505875349;
18;2;18.7228336334;14.3221273422;3;30.6831297874;2;19.738822937;14.0;5;31.9789624214;
19;2;19.7228336334;14.5;3;30.7894508839;2;20.8452682495;14.0;5;32.4970645905;
20;2;20.5249996185;14.5;3;30.9005856514;2;21.31183815;14.0;5;33.0593295097;
21;2;20.5249996185;14.5;3;31.0165102482;2;21.4383487701;14.0;5;33.6634473801;
22;2;20.5249996185;14.5;4;31.1371679306;2;21.5742759705;14.0;5;34.3054871559;
23;3;20.5249996185;14.5;4;31.2624664307;2;21.7187347412;14.0;6;34.9798283577;
24;3;20.5249996185;14.5;5;31.3922762871;2;21.8704605103;14.0;6;35.6792192459;
25;3;20.5249996185;14.5;5;31.5264284611;2;22.0278244019;14.0;6;36.394982338;
26;3;20.5249996185;14.5;5;31.6647143364;2;22.1888694763;14.0;6;37.1173725128;
27;3;20.5249996185;14.5;5;31.8068845272;3;23.3514080048;14.3000001907;6;38.8360614777;
28;3;20.5249996185;14.5;6;31.9526493549;3;24.5131130219;14.5;6;39.7007104158;
29;4;18.5249996185;15.5;5;32.1016800404;3;24.6716594696;14.5799999237;6;40.5653091669;
30;4;17.5249996185;16.5;5;32.2536101341;3;23.1271934509;15.0;6;41.4241199493;
31;4;16.5249996185;17.5;5;32.408039093;3;21.8248519897;15.7770614624;6;42.2730995417;
32;4;15.5249996185;18.5;5;32.5645349026;3;21.2285404205;15.0;6;43.1100995541;
33;4;14.5249996185;19.5;5;32.722638607;3;21.2899246216;16.0;6;43.9348652363;
34;4;14.0;20.5;6;33.8818693161;3;20.8853435516;17.0;7;44.7488334179;
35;4;15.0;21.5;6;34.1117299795;3;19.4557952881;19.0;7;45.5547652245;
36;4;16.0;22.5;6;34.3458636999;3;19.2496566772;20.5559253693;7;46.3562617302;
37;4;16.257434845;23.5;6;34.5838980675;3;20.1301574707;20.0;7;47.1572027206;
38;4;16.2750835419;24.5;6;34.8254529238;3;20.3103713989;21.0;7;47.9611773491;
39;4;16.2937278748;25.5;6;35.0701432228;3;19.4691371918;23.0;7;48.7709417343;
40;4;16.3133907318;26.5;6;35.3175834417;3;20.5240058899;23.0;7;49.5879545212;
41;4;16.3340969086;27.5;6;35.5673910379;3;20.8572902679;24.0;7;50.3611893654;
42;4;16.3558635712;28.5;6;35.8191876411;3;21.0312690735;25.0;7;51.0379443169;
43;4;16.378704071;29.5;6;36.0726025105;3;21.1835365295;26.0;8;51.7390680313;
44;4;16.4026260376;30.5;7;36.3272724152;3;21.3412895203;27.0;8;52.4557781219;
45;4;16.4276313782;31.5;8;36.5828425884;3;22.5025501251;27.0;9;53.1782588959;
46;4;16.4537143707;32.5;8;36.8389663696;4;24.6651096344;29.0;8;54.8961582184;
47;4;16.4808616638;33.5;8;37.0953035355;4;26.8266353607;31.0;9;55.7591658831;
48;4;16.5090560913;34.5;9;37.3515205383;4;27.9848117828;33.0;10;56.6213451624;
49;4;17.5382614136;32.5;10;37.6072862148;4;29.1374607086;35.0;10;57.4770746231;
50;5;19.568447113;34.5;9;38.8622722626;4;30.2826633453;35.0;11;58.3224569559;
51;5;21.5995597839;36.5;10;39.2061496973;4;28.5826625824;35.8970870972;12;59.1555049419;
52;5;22.8768005371;38.5;11;39.5557062626;4;29.5826625824;35.0334968567;13;59.9761240482;
53;6;24.9314479828;41.5;10;40.9347313643;5;31.1171855927;34.0;12;60.7858998775;
54;6;26.9938602448;44.5;12;41.3638323545;5;31.0641345978;34.0;12;61.5877223015;
55;6;27.8186683655;44.5;13;41.8358290195;5;31.1570701599;35.0;12;62.3852906227;
56;6;27.9042453766;44.5;13;42.3229656219;5;31.239282608;35.7720146179;12;63.1825580597;
57;6;27.9943237305;44.5;12;42.825709939;5;32.2160720825;34.0;12;63.9831604958;
58;6;28.0889873505;43.5;12;43.34443295;5;32.3962097168;34.0;13;64.7898778915;
59;6;28.1882953644;42.5;12;43.8545160294;6;32.5777206421;34.0;13;65.604174614;
60;6;28.2922649384;41.5;12;44.3372775316;6;32.7609405518;34.0;13;66.3611893654;
61;6;28.4008865356;40.5;13;44.8404479027;6;32.9312667847;34.0;13;67.0379443169;
62;6;28.5141010284;39.5;13;45.3635402918;7;32.5;36.0;12;68.7390680313;
63;6;28.6317958832;39.5;13;45.9058138132;7;34.5;36.0;13;69.6157780886;
64;6;28.7538089752;39.5;13;46.4662497044;7;35.4025497437;37.0;14;70.5220028162;
65;7;28.8799037933;39.5;12;53.0435340405;8;35.5651092529;38.0;13;71.4502820969;
66;7;30.0097942352;40.5;13;53.8160450459;8;35.7266349792;39.0;14;74.4223423004;
67;7;31.1431102753;41.5;13;54.5961310863;8;34.2263450623;41.3326263428;14;77.0750374794;
68;7;31.279417038;42.5;14;55.3811304569;8;36.1404418945;39.7314720154;14;80.4545660019;
69;7;31.4182167053;43.5;15;56.1681866646;8;35.5958251953;41.957901001;14;82.5448719263;
70;7;31.5589447021;44.5;17;56.9542863369;8;37.30260849;43.0;14;84.4861421585;
71;8;31.7009849548;45.5;16;57.7363054752;8;37.0028800964;44.0;15;86.3362761736;
72;8;31.8436832428;46.5;16;58.5110707283;9;35.3756637573;47.0;14;87.8323713541;
73;8;31.9863567352;47.5;17;60.8892393112;9;34.2805023193;50.0;14;89.3650519848;
74;8;32.4441642761;48.7103652954;18;62.9497494698;9;32.8983154297;53.0;13;90.9389300346;
75;8;32.8341026306;49.2017822266;18;64.7490963936;9;32.392780304;53.0;13;92.5579862595;
76;8;33.1689758301;49.5689582825;19;66.2763357162;10;30.7999992371;52.0;13;94.2243273258;
77;8;31.896730423;50.8091506958;19;68.4052033424;10;31.7999992371;54.0;14;95.937130928;
78;8;32.1023254395;53.861782074;20;69.5294978619;10;32.7999992371;56.0;14;98.6919102669;
79;8;32.2000007629;54.911075592;21;70.6159317493;10;33.7999992371;59.0;13;100.513133049;
80;9;31.4386329651;54.9571418762;22;71.6610496044;10;34.7999992371;62.0;13;102.184936523;
81;10;30.4456481934;58.0;21;72.5826981068;10;32.7999992371;66.0;14;103.89408803;
82;10;33.2000007629;58.0;21;73.4644020796;11;31.7999992371;70.0;13;105.617536426;
83;10;32.4162559509;61.0;21;74.304603219;11;30.7999992371;74.0;13;107.331334949;
84;11;33.2000007629;65.0;21;76.102347374;11;30.75;77.0;13;109.011780977;
85;12;35.2000007629;70.0;20;76.9572314024;11;30.75;80.0;15;110.636521101;
86;13;37.6718063354;73.0;19;79.694684267;11;30.75;83.0;15;112.185571909;
87;13;38.7215919495;80.0;20;81.7238297462;11;30.75;86.0;15;113.642178416;
88;13;41.7668037415;86.0;20;85.6038635969;12;31.75;90.0;14;115.993462443;
89;13;42.2189979553;92.8000030518;20;89.0748332739;12;33.75;91.0;15;117.410798192;
90;14;42.8086929321;99.3712005615;21;92.2520582676;12;33.015499115;95.0;19;118.740157127;
91;15;43.0718269348;104.763366699;20;95.2025134563;12;32.75;99.0;19;119.98558414;
92;15;42.9901046753;109.832641602;21;97.7870334387;12;33.75;100.0;21;121.154979944;
93;16;43.0523872375;113.864372253;23;100.502655864;12;32.75;103.0;21;122.207892418;
94;16;43.1078414917;117.0;23;103.370458722;12;34.75;100.0;24;123.088904619;
95;16;43.4559440613;121.0;23;106.404031038;12;33.75;100.0;25;123.961526036;
96;16;43.200138092;125.964424133;23;108.028323174;12;33.75;102.0;26;124.835234761;
97;16;46.3851470947;123.800003052;23;108.907268524;12;35.75;103.0;26;125.719197631;
98;15;47.2731742859;119.441383362;25;97.679079771;13;37.75;105.0;24;137.376629353;
99;15;43.1729125977;122.367240906;28;98.302819252;13;40.75;108.0;24;139.766535997;
100;15;46.0831871033;120.26083374;27;98.0428134203;13;42.7999992371;111.0;26;142.121350765;
101;15;49.002948761;120.169067383;27;97.8599720001;14;43.8499984741;111.0;25;144.513963938;
102;16;49.3253707886;120.090454102;27;107.745290637;14;43.8499984741;111.0;26;146.888735294;
103;18;48.252571106;123.023620605;26;108.190420628;16;44.8499984741;116.0;25;151.192990303;
104;18;48.9060592651;125.967407227;26;108.660117507;16;47.8499984741;118.0;26;154.742135763;
105;18;49.8480453491;132.379013062;26;109.144154191;16;48.8499984741;118.0;27;157.10342896;
106;18;50.7963409424;136.356506348;28;109.633902311;16;49.8499984741;119.0;29;159.374307454;
107;19;52.7502975464;137.341567993;27;110.122289658;17;51.8499984741;121.0;30;161.5529145;
108;19;54.7093467712;138.333389282;28;110.60370338;17;54.8499984741;121.0;32;163.869718671;
109;19;55.8206710815;139.331237793;29;112.073860407;17;57.8218536377;122.0;32;166.117462516;
110;19;57.5583457947;141.262268066;30;112.559636831;17;56.9975738525;122.0;34;168.314900041;
111;20;58.6431350708;142.295013428;30;115.585986853;18;57.1596679688;122.0;33;170.456226051;
