Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;2;8.0;11.3000001907;5;21.0;1;8.14999961853;10.5;5;21.0;
5;2;8.14999961853;10.0;5;21.1200000048;2;8.14999961853;10.6999998093;4;22.0;
6;2;9.25199985504;10.0;5;21.2530560493;2;9.375;10.5;4;22.0900000334;
7;2;9.78193759918;10.0;5;21.4002518654;2;9.9702501297;10.5;4;22.1871190071;
8;2;9.81505680084;10.0;5;21.9766796827;2;9.99210166931;10.5;4;22.7236096859;
9;2;9.94475364685;10.1999998093;5;22.4989564419;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;10.0622644424;10.3632001877;5;22.9796661139;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;10.1704244614;10.4951858521;5;24.3497066498;2;10.3025445938;11.0;4;25.3486820459;
12;2;10.4786844254;11.0209560394;5;25.5842888355;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;12.3235692978;11.4571752548;5;26.7006480694;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;14.3235702515;11.8107032776;5;27.7219514847;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;15.7228336334;13.0916318893;5;28.6730384827;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;17.634180069;12.3113050461;5;29.5772051811;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;17.7228336334;13.4808797836;5;30.2332024574;2;18.7531986237;13.879781723;5;32.049197197;
18;2;19.7228336334;12.5;6;30.9013147354;2;19.8610706329;14.0;5;32.573600769;
19;2;20.952796936;12.5;6;31.6152963638;2;20.9790611267;14.0;5;33.1419348717;
20;2;21.1134414673;12.5;6;32.3684282303;2;21.4569339752;14.0;5;33.7516689301;
21;2;19.625;13.5;6;33.151807785;2;21.5941238403;14.0;5;34.3986358643;
22;2;19.625;14.5;6;33.9546136856;2;20.2999992371;15.0;5;35.0769786835;
23;3;20.625;12.5;5;34.7645931244;2;21.2999992371;14.0;6;35.7792286873;
24;3;19.625;13.5;6;35.5687475204;2;22.0503253937;14.0;6;36.4965333939;
25;3;20.625;12.5;6;36.3541374207;2;22.2117195129;14.0;6;37.2190332413;
26;3;21.625;12.5;6;37.1087179184;2;22.3742828369;14.0;6;37.9363632202;
27;3;22.3494606018;12.5;6;37.8220767975;2;22.5356807709;14.0;6;38.6382322311;
28;3;22.509967804;12.5;6;38.485994339;2;22.6936016083;14.0;6;39.3150119781;
29;3;18.509967804;14.5;5;39.0947532654;2;22.8458766937;14.0;6;39.9582691193;
30;3;16.625;16.5;5;40.6451883316;3;21.9906101227;15.5;6;41.5611724854;
31;3;17.625;15.5;5;41.2265070677;3;22.1262626648;16.5;6;42.2787410021;
32;3;18.625;16.5;5;41.7570586205;3;21.2517166138;17.0;6;42.9716573954;
33;3;17.625;16.3309841156;5;42.2400368452;3;20.3662796021;18.0;6;43.641582489;
34;3;17.0;16.4042167664;5;42.6797370911;3;19.4696769714;19.0;6;44.2919336557;
35;3;18.0;17.48295784;4;43.0811114311;3;19.2619972229;20.0;6;44.9275205135;
36;3;19.3431091309;17.5;4;43.449390769;4;19.3436203003;21.0;5;45.5541212559;
37;3;18.0;17.5;4;43.7897897959;4;19.4151554108;22.0;6;46.1780259609;
38;3;18.0;17.7545566559;4;43.9393253326;4;19.4773635864;23.0;6;46.8055844307;
39;3;19.0;17.8575286865;4;44.0956480503;4;19.5310897827;24.0;6;47.4427647591;
40;3;20.4715213776;16.5;5;44.261295557;4;19.5772151947;25.0;6;48.0209121704;
41;3;21.0;18.5;5;44.4362905025;4;19.6000003815;26.0;6;48.5427899361;
42;3;21.625;20.2054042816;5;44.6205644608;4;19.6000003815;27.0;6;49.1086950302;
43;3;22.2146263123;19.5;5;44.8139474392;4;20.6000003815;25.0;6;49.7161855698;
44;3;21.625;21.5;6;45.016159296;4;19.6000003815;26.0;7;50.3611893654;
45;3;22.3036365509;21.5;7;45.2268030643;4;20.6000003815;26.0;8;51.0379443169;
46;3;21.625;24.5;8;45.445360899;4;21.6000003815;27.0;8;51.7390680313;
47;3;21.625;27.5;9;45.6711919308;4;22.6000003815;28.0;8;52.4557781219;
48;3;22.4510192871;30.5;9;45.9035346508;4;23.6000003815;29.0;9;53.1782588959;
49;3;22.5032958984;33.5;10;46.141512394;5;25.6000003815;31.0;9;54.8961582184;
50;3;22.5568408966;36.5;11;46.3841423988;5;27.6000003815;31.0;10;55.7591658831;
51;3;22.6114311218;37.5;11;46.6303496361;5;27.8999996185;32.0;10;56.6213451624;
52;3;22.6668281555;38.5;11;46.8789830208;5;27.8999996185;33.0;11;57.4770746231;
53;3;23.7227706909;36.5;10;47.1288366318;5;27.8999996185;34.0;11;58.3224569559;
54;4;22.7789878845;37.5;8;62.3786706924;5;27.8999996185;34.0;11;59.1555049419;
55;4;23.625;37.5;9;63.3772368431;5;27.8999996185;34.0;12;59.9761240482;
56;4;26.625;36.5;9;64.2926769257;5;27.8999996185;34.0;13;60.7858998775;
57;4;27.9464931488;36.5;9;65.1229658127;5;27.8999996185;34.0;13;61.5877223015;
58;4;28.8260269165;36.5;9;65.8694982529;5;27.8999996185;34.0;14;62.3852906227;
59;4;28.8794765472;36.5;10;66.536242485;5;27.8999996185;34.0;15;64.1825580597;
60;4;27.4500007629;36.5;10;67.1288862228;5;28.8047046661;36.0;15;65.0031604767;
61;4;27.4500007629;36.5;9;67.6540608406;5;29.92212677;38.0;16;65.8300738335;
62;4;27.4500007629;36.5;12;68.1187167168;5;30.2835006714;40.0;17;66.6647564173;
63;4;27.4500007629;36.5;12;68.4359588623;5;29.9995689392;42.0;18;67.4423402548;
64;4;27.4500007629;37.5;10;68.6266198158;5;28.931268692;44.0;18;68.1398408413;
65;4;27.4500007629;38.5;9;68.8076286316;5;28.747926712;43.0;18;68.8618797064;
66;4;27.4500007629;39.5;11;68.9788007736;5;28.4526329041;43.0;20;69.5996670723;
67;4;27.4500007629;40.5;12;69.1400680542;5;29.3599262238;44.0;21;70.3433797359;
68;4;27.4500007629;41.5;13;69.2914676666;5;29.2651081085;45.5825614929;20;73.0662219524;
69;4;27.4500007629;42.0;13;69.4331302643;5;28.5759391785;44.5932502747;16;75.4404155016;
70;5;28.4500007629;43.0;12;71.2452669144;5;28.8716850281;44.6040077209;17;77.506747365;
71;5;29.6030006409;44.0;14;73.7607835531;5;25.9516944885;44.6148300171;18;79.0630118847;
72;5;30.2188186646;45.7849998474;13;75.8816738129;5;27.0195846558;43.6257171631;18;80.392691493;
73;5;30.5450744629;47.4127731323;13;77.6631997824;5;27.4767494202;42.6366577148;18;81.5433349609;
74;5;30.4759864807;48.9059257507;14;79.1642551422;5;28.5472488403;42.0;19;82.242478013;
75;5;31.0445957184;49.2880935669;14;80.2784398794;5;29.4081459045;43.6586914062;23;82.8728274107;
76;5;30.7594985962;50.5;14;80.8805449009;5;25.4081459045;46.6697769165;23;83.4335650206;
77;5;28.7999992371;52.0814437866;13;81.3236234188;5;24.7145500183;49.0;23;83.9264912605;
78;5;28.3781681061;51.5;14;81.7902715206;5;24.3614234924;52.0;25;84.3554044962;
79;4;20.2999992371;48.5;14;62.2827217579;6;23.3664550781;53.0;22;104.725450397;
80;3;19.2999992371;40.5;14;59.0;7;24.3714981079;56.0;20;108.338686943;
81;3;20.2999992371;39.5;15;59.0;7;26.3765487671;60.0;21;109.027725339;
82;3;21.2999992371;39.5;15;59.0;7;29.3316059113;64.0;22;109.667567849;
83;3;22.2999992371;39.5;15;59.0;7;32.2751998901;68.0;23;110.183475971;
84;3;22.2999992371;39.5;15;59.0;7;34.3912811279;73.0;25;110.734728575;
85;3;22.2999992371;39.5;15;59.0;8;35.0967903137;77.0;24;111.318443656;
86;3;22.2999992371;39.5;16;59.0;8;35.6018486023;81.0;26;111.930487752;
87;3;22.2999992371;39.5;16;59.0;9;34.6069030762;84.0;25;112.565498471;
88;3;22.2999992371;39.5;16;59.0;9;34.6119499207;87.0;25;113.216998339;
89;3;22.2999992371;39.5;16;59.0;9;35.616985321;83.0;25;113.877612233;
90;3;22.2999992371;39.5;16;59.0;9;33.6220092773;86.0;26;114.539373755;
91;3;22.2999992371;39.5;16;59.0;9;34.1270179749;89.0;27;116.194105029;
92;3;22.2999992371;39.5;16;59.0;9;38.1320114136;87.0;30;117.013825536;
93;3;22.2999992371;39.5;17;59.0;9;37.1869850159;91.0;30;117.84143281;
94;3;22.2999992371;39.5;17;59.0;9;37.1919403076;95.0;30;118.674772978;
95;3;22.2999992371;39.5;17;59.0;9;39.1968688965;93.0;31;119.513201118;
96;3;22.2999992371;39.5;17;59.0;10;37.2017745972;97.0;31;120.35762763;
97;3;22.2999992371;39.5;18;59.0;10;37.206653595;100.0;33;121.210400462;
98;3;22.2999992371;39.5;18;59.0;10;39.2115058899;98.0;33;122.0750103;
99;3;22.2999992371;39.5;18;59.0;10;37.2163238525;102.0;33;122.955644369;
100;3;22.2999992371;39.5;18;59.0;10;37.2211112976;106.0;34;123.856609821;
