Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;8.0;10.0;4;20.0;1;8.14999961853;10.5;4;21.0;
6;1;9.0;10.0;4;20.0;1;9.14999961853;10.5;4;21.0;
7;2;9.5;10.3000001907;3;21.0;1;9.72500038147;10.5;4;21.0;
8;2;9.72500038147;10.0;3;21.3999996185;1;9.72500038147;10.5;4;21.4200000763;
9;2;9.81500053406;10.1999998093;3;21.7264003754;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;9.88844013214;10.3632001877;3;21.9903717041;1;9.8956489563;10.8792181015;4;22.0;
11;2;9.94783401489;10.4951858521;3;23.0919120312;1;9.94999980927;11.0;4;23.5400009155;
12;2;10.1956806183;11.0209560394;3;24.0163254738;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;11.9707775116;11.4571752548;3;24.7773565054;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;13.9707775116;11.8107032776;3;25.395208478;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;15.9707775116;12.0916318893;3;25.8925833702;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;17.0085773468;12.3113050461;3;26.2918028831;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;18.0220928192;12.4808797836;3;26.3921557665;1;15.9499998093;13.879781723;5;28.0;
18;2;19.0360679626;12.5;4;26.4563041925;1;16.9500007629;14.0;5;28.0;
19;2;19.9526691437;12.5;4;26.5224741697;1;17.9500007629;14.0;5;28.0;
20;2;19.9675559998;12.5;5;26.5906432867;1;18.2999992371;14.0;5;28.0;
21;2;19.9828948975;12.5;4;26.6607804298;1;18.2999992371;14.0;5;28.0;
22;2;19.9986763;12.5;4;26.7328453064;1;18.2999992371;14.0;5;28.0;
23;2;20.0148906708;12.5;5;26.8067884445;1;18.2999992371;14.0;6;28.0;
24;2;20.0315284729;12.5;4;26.8825509548;1;18.2999992371;14.0;7;28.0;
25;2;19.625;13.2530202866;4;26.9600640535;1;18.2999992371;14.0;8;28.0;
26;2;19.625;13.2840251923;3;27.0392494202;1;18.2999992371;14.0;8;28.0;
27;2;19.625;13.3156995773;3;27.120018959;1;18.2999992371;14.0;8;28.0;
28;2;20.1020050049;12.5;3;27.2022752762;1;18.2999992371;14.0;8;28.0;
29;2;18.1205120087;13.5;3;27.2859115601;1;18.2999992371;14.0;8;28.0;
30;2;17.1393299103;14.5;3;27.3708124161;1;18.2999992371;14.0;8;28.0;
31;2;16.1584320068;15.5;3;27.4568536282;2;19.2999992371;14.5;7;29.0;
32;2;15.1777915955;16.5;3;27.5439035892;2;20.2999992371;14.5;9;29.1599999666;
33;2;14.5723781586;17.5;3;27.6318233013;2;20.2999992371;14.5799999237;9;29.3437439203;
34;2;14.5921602249;18.5;3;27.7204678059;2;20.6023406982;14.0;9;29.5541238785;
35;2;14.6121053696;19.5;4;27.8096864223;2;20.2999992371;14.7770614624;9;29.7941719294;
36;2;14.6321792603;20.5;4;27.8993241787;2;20.7036876678;14.0;9;30.0669906139;
37;2;14.6523475647;21.5;4;27.989222765;2;20.7650718689;14.0;9;30.375654459;
38;2;14.6725749969;22.5;4;28.079221487;2;20.8345222473;14.0;9;30.7230784893;
39;2;14.6928253174;23.5;4;28.1691586971;2;20.9126911163;14.0;9;31.1118502617;
40;2;14.713060379;24.5;4;28.258872509;2;21.0001659393;14.0;9;31.544028759;
41;2;14.7332458496;25.5;4;28.348202467;2;21.0974063873;14.0;9;32.0209121704;
42;2;14.7533454895;26.5;5;28.4369900227;2;21.2047042847;14.0;11;32.5427899361;
43;2;14.7733230591;27.5;5;28.5250804424;2;21.3221263885;14.0;10;33.1086950302;
44;2;14.7931432724;28.5;5;28.6123232841;2;21.4494552612;14.0;10;33.7161855698;
45;2;14.8127727509;29.5;8;28.6985738277;2;19.5861415863;15.0;10;34.3611893654;
46;2;15.8321790695;27.5;8;28.7836937904;2;18.7312660217;16.0;9;35.0379443169;
47;2;14.8513317108;28.5;9;28.867552042;2;17.8835372925;17.0;9;35.7390680313;
48;2;14.8701992035;29.5;10;28.9500255585;2;19.0412902832;19.0;8;36.4557781219;
49;2;15.8887557983;27.5;10;29.0310001373;2;20.2025489807;21.0;9;37.1782588959;
50;2;14.9069747925;28.5;11;29.110370636;2;21.36510849;22.0;10;37.8961582184;
51;2;15.0;27.5;11;29.1880412102;2;22.5266342163;23.0;10;38.5991659164;
52;2;16.9423103333;27.5;11;29.2639269829;2;22.6848106384;24.0;10;39.2776012421;
53;2;17.0;27.5;12;29.3379516602;2;22.8374595642;24.0;10;39.9229507446;
54;2;18.9760398865;27.5;13;29.4100503922;2;22.9826622009;24.0;11;40.5282850266;
55;2;19.9922618866;27.5;12;29.4801678658;2;23.1188621521;24.0;11;41.088514328;
56;2;19.625;27.5;12;29.5482587814;2;23.2449150085;24.0;12;41.6004695892;
57;3;20.625;25.5;11;29.6142878532;2;23.3601055145;24.0;13;42.0628213882;
58;3;19.625;25.5;12;29.6782283783;2;23.4641342163;24.0;13;42.4758720398;
59;3;19.625;25.5;14;29.7400636673;2;23.5570697784;24.0;15;42.8412618637;
60;3;20.625;22.5;14;29.799785614;2;23.6392822266;24.0;15;43.1616458893;
61;3;20.70495224;22.5;14;29.8573932648;2;23.7113685608;24.0;15;43.4403705597;
62;3;19.625;23.5;14;29.912894249;2;23.7740821838;24.0;16;43.6811828613;
63;3;19.625;24.5;14;29.9663023949;2;23.8282661438;24.0;16;43.8879890442;
64;3;19.625;25.5;12;30.0;2;23.874797821;24.0;16;44.0;
65;4;20.625;23.5;10;30.0;2;21.8999996185;25.0;16;44.0;
66;4;20.75;22.5;11;30.0;2;20.8999996185;26.0;16;44.0;
67;4;20.75;22.5;9;30.0;2;19.8999996185;27.0;16;44.0;
68;4;20.75;22.5;8;30.0;2;18.8999996185;28.0;16;44.0;
69;4;20.75;22.5;8;30.0;2;17.8999996185;29.0;17;44.0;
70;4;20.75;22.5;8;30.0;2;17.6000003815;30.0;17;44.0;
71;4;20.75;22.5;8;30.0;2;17.6000003815;31.0;16;44.0;
72;4;20.75;22.5;8;30.0;2;17.6000003815;32.0;16;44.0;
73;4;20.75;22.5;9;30.0;2;17.6000003815;33.0;17;44.0;
74;4;20.75;22.5;9;30.0;2;17.6000003815;34.0;17;45.3199996948;
75;4;20.75;22.5;9;31.0;2;16.6000003815;33.0;17;46.3582401276;
76;4;21.75;23.5;9;31.0199999809;2;16.6000003815;33.0;20;47.1666984558;
77;4;22.75;24.5;11;31.0401959419;2;15.6000003815;32.0;20;47.5526294708;
78;4;22.9840431213;25.5;11;31.0605818033;2;15.6000003815;32.0;21;47.8066806793;
79;4;22.9886302948;26.5;12;31.0811508894;2;15.0;31.0;21;48.0;
80;4;22.9932594299;27.5;11;31.1018965244;2;15.0;31.0;21;48.0;
81;4;22.997926712;27.5;9;32.3228114843;2;16.0;32.0;19;48.0;
82;4;23.0200004578;28.7859687805;10;33.3214893341;2;17.0;33.0;20;48.0;
83;4;22.2828769684;29.3899993896;10;34.1316812038;2;18.0;34.0;20;48.0;
84;4;23.1592674255;29.5028438568;9;34.7886016369;2;18.0499992371;35.0;19;48.0;
85;4;22.2593841553;30.7402915955;9;35.1766830683;2;18.0499992371;36.0;20;48.0;
86;4;23.2999992371;29.8456115723;12;35.3792606592;2;18.0499992371;37.0;20;48.0;
87;4;23.6836585999;29.8607635498;12;35.5763180256;2;16.0499992371;39.0;20;48.0;
88;4;22.2999992371;30.8760032654;12;35.7673982382;2;15.0500001907;41.0;21;48.0;
89;4;23.2999992371;29.8913211823;13;35.9521207809;2;15.0500001907;40.0;21;48.0;
90;4;22.5914421082;30.0;12;36.1301833391;2;14.0;42.0;21;48.0;
91;4;22.2999992371;31.9221687317;12;36.3013595343;2;15.0;41.0;22;48.0;
92;4;23.601398468;29.0;12;36.4654968977;2;16.0;41.0;22;48.0;
93;4;23.8983325958;29.0;12;36.6225128174;2;17.0;41.0;22;48.0;
94;4;24.240064621;29.0;13;36.7723895311;2;18.0;42.0;23;48.0;
95;4;24.2737884521;29.0;13;36.9151667356;2;18.0499992371;43.0;23;48.0;
96;4;23.984413147;30.0;12;37.0509369373;2;18.0499992371;44.0;23;48.0;
97;4;24.0099105835;30.0159301758;12;37.1798375845;2;17.0499992371;43.0;23;48.0;
98;4;24.0338573456;30.0316619873;13;37.302044034;2;17.0499992371;43.0;24;48.0;
99;4;22.2999992371;31.0474090576;13;37.4177641869;2;18.0499992371;44.0;24;48.0;
100;4;23.6417293549;29.0;13;37.527230978;2;17.0499992371;43.0;24;48.0;
