Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;4;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;9.5;10.0;4;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;9.5;10.0;4;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;10.3324222565;11.0;4;25.4997080564;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;10.7374343872;11.7700004578;5;27.0797379017;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;12.4572515488;12.4126424789;5;28.4485538006;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;14.4572515488;12.9308347702;5;29.6330289841;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;16.4572525024;13.3366470337;5;30.669192791;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;17.7094402313;13.6469516754;5;31.5947263241;
17;1;15.7228336334;12.4808797836;4;25.0;2;18.8129119873;13.879781723;5;32.3400559425;
18;1;16.7228336334;12.5;5;25.0;2;19.9265136719;14.0;5;32.8895044327;
19;1;17.625;12.5;5;25.0;2;21.0501403809;14.0;5;33.4816474915;
20;1;17.625;12.5;5;25.0;2;21.5333709717;14.0;5;34.1130428314;
21;1;17.625;12.5;5;25.0;2;21.6754341125;14.0;5;34.7785673141;
22;1;17.625;12.5;5;25.0;2;21.825176239;14.0;5;35.4714341164;
23;1;17.625;12.5;4;25.0;2;21.9810714722;14.0;6;36.1833543777;
24;1;17.625;12.5;5;25.0;2;22.141254425;14.0;6;36.9048519135;
25;1;17.625;12.5;5;25.0;2;22.3035907745;14.0;6;37.6257123947;
26;1;17.625;12.5;6;25.0;2;22.4657840729;14.0;6;38.3355398178;
27;1;17.625;12.5;6;25.0;2;22.6254959106;14.0;7;39.0243473053;
28;1;17.625;12.5;6;25.0;2;22.7804775238;14.0;7;39.6831235886;
29;1;17.625;12.5;6;25.0;3;23.9287014008;14.5;6;41.3043012619;
30;1;17.625;12.5;6;25.0;3;23.0684661865;15.0;6;42.0420743227;
31;1;15.625;13.5;6;25.0;3;22.4594669342;16.0;6;42.7562929392;
32;1;14.625;14.5;5;25.0;3;21.6201629639;17.0;6;43.4478416443;
33;1;13.625;15.5;5;25.0;3;20.7757644653;18.0;6;44.1194673777;
34;1;12.625;16.5;6;25.0;3;19.9268798828;19.0;6;44.7754456997;
35;1;12.0;17.5;6;25.0;3;19.7744750977;20.0;6;45.4211599827;
36;1;12.0;18.5;6;25.0;3;19.9197616577;21.0;7;46.0626475811;
37;1;12.0;19.5;6;25.0;3;20.0640945435;22.0;8;46.7061219215;
38;1;12.0;20.5;6;25.0;3;20.2088775635;23.0;9;47.3575139046;
39;1;12.0;21.5;6;25.0;3;20.3554420471;24.0;9;48.0209121704;
40;1;12.0;22.5;6;25.0;3;20.5047054291;25.0;8;48.5427899361;
41;1;12.0;23.5;6;25.0;3;20.622127533;26.0;8;49.1086950302;
42;1;12.0;24.5;8;25.0;3;20.7494564056;27.0;8;49.7161855698;
43;1;12.0;25.5;8;25.0;3;21.8861427307;25.0;9;50.3611893654;
44;1;12.0;26.5;8;25.0;3;21.0312690735;26.0;9;51.0379443169;
45;1;12.0;27.5;10;25.0;3;20.6000003815;26.0;9;51.7390680313;
46;1;12.0;28.5;10;25.0;3;22.6000003815;27.0;10;52.4557781219;
47;2;13.0;30.2000007629;9;26.0;3;24.5025501251;28.0;10;53.1782588959;
48;2;15.0;27.5;10;26.0299999714;3;25.6651077271;29.0;11;53.8961582184;
49;3;14.2317504883;28.5;9;26.0605909824;3;26.8266372681;30.0;11;54.5991659164;
50;3;14.2386331558;29.5;9;26.091766119;3;27.9848136902;29.0;12;55.2776012421;
51;3;15.2456474304;27.5;9;26.1235172749;3;28.4374599457;29.0;12;55.9229507446;
52;3;14.2527914047;28.5;9;26.1558350325;3;28.5826644897;29.0;13;56.5282850266;
53;3;14.2600631714;29.5;9;26.1887089014;3;28.7188644409;29.0;13;57.088514328;
54;3;15.2674598694;27.5;9;26.2221269608;3;28.84491539;29.0;13;57.6004695892;
55;3;14.2749786377;28.5;9;26.2560760975;3;28.960105896;29.0;14;58.0628213882;
56;3;14.282617569;29.5;11;26.2905418873;4;29.0641345978;29.0;13;58.4758720398;
57;3;15.0;28.5;13;26.3255085945;4;29.1570701599;29.0;13;58.8412618637;
58;3;16.2982387543;28.5;13;26.3609591722;4;29.2392845154;29.0;13;59.1616458893;
59;3;17.0;28.5;14;26.3968753815;4;29.3113708496;29.0;13;59.4403705597;
60;3;18.0;28.5;14;26.4332377911;4;29.3740825653;29.0;13;59.6811828613;
61;4;19.322479248;28.5;12;36.4700255394;4;27.4282646179;30.0;13;59.8879890442;
62;4;20.625;29.5;15;36.9072164297;4;26.4747962952;31.0;14;61.0;
63;4;21.625;29.5550518036;16;37.3191882372;4;26.5;33.0;14;61.0399999619;
64;4;21.625;29.5813522339;17;37.7046550512;4;26.5;35.0;14;61.0811839104;
65;4;21.9811115265;28.5;17;38.0630098581;4;25.5;37.0;14;61.1235535145;
66;4;21.625;29.5;16;38.3942568302;4;26.7527999878;36.0;14;61.1671074629;
67;5;21.9983959198;28.5;15;70.6989220381;4;27.7625999451;36.0;15;63.0351828337;
68;5;22.625;31.5;15;72.8979558945;4;26.8859157562;36.0;15;64.5599259138;
69;5;23.625;33.7162284851;15;74.5365775824;4;25.9953784943;36.0;16;65.7983615398;
70;5;24.625;35.7437438965;15;75.7202320099;4;24.7814502716;36.6482887268;16;66.5636180639;
71;5;26.0336647034;36.5;17;76.563262105;5;24.1774730682;35.957901001;15;67.1525374651;
72;5;27.0425872803;38.5;16;76.8662849665;5;23.3065032959;36.0;17;67.6232278347;
73;5;28.0515403748;38.9852752686;16;76.9356285334;5;22.0499992371;38.8116149902;17;67.7105051279;
74;7;29.0605163574;39.0;14;98.7255871296;5;22.0499992371;40.8552513123;17;67.8009822369;
75;7;31.0695075989;40.0;14;99.8530807495;5;22.0499992371;42.9004898071;16;67.8946156502;
76;7;32.625;42.0;15;100.786594868;6;23.0499992371;43.8552513123;13;77.9913430214;
77;7;34.625;43.4389038086;15;101.54300046;6;23.0499992371;47.855255127;14;78.5910825729;
78;7;34.625;45.466884613;17;102.145823002;6;23.0499992371;49.855255127;14;80.1662318707;
79;7;35.625;47.4948196411;17;102.620728731;6;25.0499992371;54.855255127;24;80.7735857964;
80;7;36.625;48.5226898193;18;102.964966059;7;27.0499992371;59.1495819092;13;96.3539030552;
81;7;36.7249984741;49.5504760742;18;103.004503965;7;27.0;65.20362854;13;97.9560152292;
82;7;37.0999984741;50.5781517029;19;103.043856144;7;28.2675170898;70.2589035034;14;99.43460536;
83;8;38.0999984741;51.6056976318;17;106.425305367;7;30.2830619812;75.3153305054;15;100.77957952;
84;8;39.4428100586;52.7791519165;19;108.907883883;8;33.0815048218;80.3728027344;14;102.988336205;
85;9;39.8656806946;53.938117981;19;110.549511194;8;36.2228317261;82.4312057495;15;104.244658351;
86;9;40.0999984741;55.0836257935;19;111.235776186;10;37.616733551;87.4904251099;15;106.407380462;
87;9;40.0999984741;56.2167739868;19;111.605634451;10;39.4280471802;92.5503234863;16;107.672384977;
88;9;40.0999984741;57.3239440918;19;111.668022871;10;42.2064437866;94.6107788086;17;108.907613754;
89;9;41.7003059387;53.5;19;111.730240583;10;41.5829925537;98.6716384888;19;110.039773464;
90;9;42.714302063;52.5;19;112.792210579;10;41.4758911133;102.732765198;19;111.056108117;
91;9;44.7282485962;52.5;17;113.953856826;10;43.0333061218;101.794013977;19;112.033640623;
92;9;45.7421188354;54.5;16;114.274004579;10;41.0552940369;106.855224609;20;114.119653225;
93;9;46.755897522;56.5;17;114.623921156;10;42.0779533386;112.916252136;22;115.381467104;
94;9;47.1658058167;58.5;19;115.006418705;10;45.1012535095;109.976951599;22;116.767513037;
95;9;46.5375213623;60.5;20;115.424379587;10;43.1251754761;114.852035522;24;118.280619502;
96;10;45.6167602539;62.5;19;115.880686998;10;43.1496810913;119.93547821;24;119.919994354;
97;10;46.7042388916;61.0;20;116.378136158;10;43.1747283936;125.017860413;26;121.680359244;
98;11;47.8006668091;61.0;20;116.919319868;10;43.2002792358;130.098999023;26;123.551256776;
99;12;47.4000015259;61.0;19;117.506489754;10;43.2262840271;135.178741455;26;125.516674042;
100;12;50.0229721069;61.0;19;118.141392708;10;44.2526893616;137.077682495;28;127.555136323;
