Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;5;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;5;21.1200000048;1;8.0;10.0;6;20.0;
6;2;13.5039997101;10.0;5;21.2530560493;1;9.0;10.0;6;20.0;
7;2;14.5638751984;10.0;5;21.8127820492;1;9.5;10.0;6;20.0;
8;2;14.8157520294;10.1999998093;5;22.3170127869;1;9.5;10.0;6;20.3999996185;
9;2;15.0426549911;10.3632001877;5;23.6710497141;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.6519727707;10.9097137451;5;24.8822329044;2;10.6634397507;10.6632003784;5;21.9903717041;
11;2;17.6519737244;11.3658018112;5;25.9660522938;2;11.7228336334;10.4951858521;5;23.0719120502;
12;2;19.6519737244;11.7372808456;5;26.945281744;2;12.9594306946;11.0209560394;5;23.9749414921;
13;2;21.1137905121;12.0336990356;5;27.8456065655;2;14.7228336334;11.775352478;5;24.7131726742;
14;2;21.5305233002;12.2662630081;5;28.692204237;2;16.7228336334;11.8107032776;5;25.3067810535;
15;2;21.9114933014;12.446267128;5;29.3392357826;2;18.7228336334;12.4286870956;5;25.7784451246;
16;2;22.2026557922;12.5;5;29.9320087433;2;19.9828968048;12.3113050461;5;26.1504684687;
17;2;24.4210453033;12.5;5;30.576523304;2;20.7228336334;12.8374919891;5;26.2221269608;
18;2;25.7110767365;12.5;5;31.2693214417;2;21.9978122711;12.5;6;26.2560760975;
19;2;27.0228347778;12.5;6;32.004755497;2;22.625;12.8768224716;6;26.2905418873;
20;2;28.3537807465;12.5;6;32.7749452591;2;22.625;13.0162162781;6;26.3255085945;
21;2;28.7487258911;12.5;6;33.569937706;2;22.9232406616;12.5;6;26.3609591722;
22;2;29.1064720154;12.5;6;34.3780879974;2;22.625;13.0443840027;6;26.3968753815;
23;3;29.4701385498;12.5;5;35.1866588593;2;22.625;13.0587501526;6;26.4332377911;
24;3;29.8339958191;12.5;6;35.9825773239;2;22.625;13.0732955933;7;26.4700255394;
25;4;30.1921596527;12.5;5;36.7532711029;3;22.625;13.0880098343;6;26.5072168112;
26;4;30.5389709473;12.5;5;37.4874658585;3;22.625;12.5;6;26.5447884798;
27;4;30.8693599701;12.5;5;38.1758413315;3;20.9725761414;13.5;6;26.5827163458;
28;4;31.1791286469;12.5;5;38.8114652634;3;19.9811115265;14.5;6;26.6209751368;
29;4;31.4651603699;12.5;5;39.38996315;3;18.9897193909;15.5;6;26.6595385075;
30;4;31.7254829407;12.5;5;39.9094457626;3;17.9983959198;16.5;6;26.6983793974;
31;4;31.9592514038;12.5;5;40.3702306747;3;17.3821353912;17.5;6;26.7374696732;
32;4;32.1666030884;12.5;5;41.7744321823;3;17.3909301758;18.5;6;26.7767804861;
33;4;33.3484954834;12.5;5;42.1655035019;3;17.3997764587;19.5;7;26.8162822723;
34;4;34.506477356;15.5;5;42.508960247;3;17.4086647034;20.5;7;26.8559447527;
35;4;35.129032135;18.5;5;42.8096115589;3;17.4175872803;21.5;7;26.8957372904;
36;4;35.2643241882;21.5;5;43.072411418;3;17.4265403748;22.5;7;26.9356285334;
37;4;35.3825836182;24.5;5;44.211841464;3;17.4355163574;23.5;7;26.9755871296;
38;4;36.4453277588;28.5;6;44.28774786;3;17.4445075989;24.5;7;27.015581131;
39;5;37.4659881592;29.5;5;44.3654069901;3;17.4535064697;25.5;7;27.0555787086;
40;5;37.9644317627;30.5;5;44.4447975159;3;17.4625053406;26.5;9;27.0955479145;
41;5;38.0001602173;31.5;5;44.5258933306;3;17.4714984894;27.5;10;27.135456562;
42;5;38.0366516113;32.5;5;44.6086633205;3;17.4804782867;28.5;10;27.17527318;
43;5;38.0738983154;32.5;5;44.6930714846;3;17.4894371033;29.5;11;27.2149660587;
44;5;38.1118812561;32.5;5;44.7790765762;3;18.4983673096;27.5;11;27.2545039654;
45;5;38.1505851746;32.5;5;44.8666322231;3;17.0;29.5;14;27.293856144;
46;5;37.4652328491;32.5;6;44.9556869268;3;17.5161170959;31.5;16;27.3329925537;
47;5;36.9000015259;32.5;6;45.0461838245;3;17.5249233246;33.5;16;27.3718836308;
48;5;36.9000015259;32.5;6;45.1380609274;3;17.5336742401;35.5;16;27.4105007648;
49;5;37.5124320984;32.5;6;45.231251359;3;17.5423622131;37.5;17;27.4488155842;
50;5;37.5285949707;32.5;6;45.3256832361;3;17.550983429;38.5;17;27.4868011475;
51;6;38.5449562073;33.5;7;48.1534613371;3;17.5595302582;39.5;17;27.5244314671;
52;7;38.0179595947;36.0;6;49.7522937059;3;18.0;38.5;21;27.5616812706;
53;7;39.3924446106;36.3899993896;6;51.0873892307;3;17.5763778687;38.5;23;27.5985264778;
54;7;36.9685325623;38.6872596741;6;52.2024562359;3;17.5846672058;39.5;23;27.6349442005;
55;7;36.1687698364;40.9097442627;7;52.9916199446;5;18.0;38.5;18;47.6709127426;
56;7;35.25;42.0;7;53.5481975079;5;18.0;39.5;18;48.9064123631;
57;7;34.25;43.7020950317;7;54.0079003572;5;19.0;42.5;19;49.9590213299;
58;7;33.25;44.7248764038;8;54.29708004;5;21.0;42.4189949036;19;50.8338830471;
59;8;32.5999984741;47.4216461182;8;54.5955899954;5;21.0;44.443145752;19;51.5462377071;
60;8;32.5999984741;47.494342804;8;54.9032219648;5;22.0;46.4669342041;18;52.116989851;
61;8;32.5999984741;49.5700378418;8;55.2197036743;5;24.0;44.4903411865;18;52.5689258575;
62;8;32.5999984741;49.8878822327;12;55.5446953773;5;24.0;45.5133628845;21;53.9085543156;
63;8;32.5999984741;51.9056854248;13;55.8777863979;5;26.0;47.535987854;21;53.9902994633;
64;8;32.5999984741;52.9787521362;13;56.2184939384;5;29.0;46.5582084656;22;54.0734329224;
65;8;32.5999984741;54.0522117615;15;56.5662603378;5;28.5;48.5800209045;22;54.1559499502;
66;8;32.5999984741;55.1259155273;16;56.9204530716;5;28.5;50.5999984741;25;54.2119446993;
67;8;32.5999984741;56.1997146606;16;57.2803654671;6;29.5;49.5999984741;24;54.269973278;
68;8;32.5999984741;57.2734565735;17;57.6452198029;6;28.5;51.4889831543;24;54.3300433159;
69;8;32.5999984741;58.3469924927;17;58.0141704082;6;28.5;52.5310287476;24;54.3921557665;
70;8;32.5999984741;59.4201774597;17;58.3863098621;6;29.5;50.574508667;25;54.4563041925;
71;8;32.5999984741;60.4928665161;17;58.7606756687;6;28.5;51.6194152832;25;54.5224741697;
72;8;32.5999984741;61.3042678833;18;59.1362595558;6;28.5;52.6657333374;26;54.5906432867;
73;8;32.5999984741;61.6242294312;18;59.5120184422;6;29.5;50.7134475708;27;54.6607804298;
74;8;31.8557453156;61.7341308594;18;59.8868851662;6;28.5;51.7625427246;27;56.8426686525;
75;8;31.8834896088;63.4114685059;19;60.259781599;6;28.7999992371;52.8898696899;27;58.590695262;
76;8;30.7417564392;63.522769928;19;60.6296341419;6;29.0340003967;54.021484375;27;59.9738805294;
77;8;28.7417564392;65.2699432373;22;60.9953854084;6;29.2123565674;55.1573944092;28;62.0640368462;
78;8;29.7417564392;64.4139938354;23;61.3560109138;6;30.3458442688;57.2975463867;28;62.6712505817;
79;8;30.7417564392;64.556854248;23;61.7105307579;6;31.3999996185;59.4418754578;29;62.9244134426;
80;8;28.9258937836;64.9638137817;24;62.0580222607;7;32.4000015259;58.5902633667;28;63.1843309402;
81;8;27.9684906006;65.0708465576;24;62.3976328373;7;31.3999996185;60.7425422668;28;63.4507097006;
82;8;28.0096225739;65.9736022949;25;62.7285883427;7;31.3999996185;62.8985214233;30;63.7231861353;
83;9;28.0492668152;66.1071777344;24;63.0502030849;7;32.4000015259;61.9062309265;30;64.0013244152;
84;9;28.4874076843;66.2374420166;25;63.3618824482;7;31.3999996185;64.8528442383;31;64.284617424;
85;9;29.5240345001;67.3641052246;24;63.663128376;8;31.3999996185;66.9216079712;30;64.572488308;
86;9;29.5240345001;67.5676269531;25;63.9535415173;8;32.4000015259;65.9903945923;31;64.8642939329;
