Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0599999428;1;8.0;10.0;6;20.0;
6;2;13.4770002365;10.0;4;21.1229639053;1;9.0;10.0;6;20.0;
7;2;14.5053339005;10.0;4;21.6001901627;1;9.5;10.0;6;20.0;
8;2;14.7200860977;10.1999998093;4;22.0082015991;1;9.5;10.0;6;20.3999996185;
9;2;14.9036903381;10.3632001877;3;23.2129787207;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.4458408356;10.9097137451;3;24.245090127;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.4458408356;11.3658018112;3;25.1164904833;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.4458408356;11.7372808456;3;25.8465604782;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;20.6193656921;12.0336990356;4;26.4579504728;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;21.6851844788;12.2662630081;4;26.9734284878;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;22.7551460266;12.446267128;4;27.245682478;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;23.8292999268;12.5;4;27.4198198318;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;24.907661438;12.5;4;27.6032464504;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.9902038574;12.5;4;27.7958021164;1;16.7228336334;12.5;7;25.0;
19;2;26.5081100464;12.5;5;27.9972171783;1;17.625;12.5;7;25.0;
20;2;26.5987472534;12.5;5;28.207105875;1;17.625;12.5;7;25.0;
21;2;26.6931972504;12.5;5;28.4249610901;1;17.625;12.5;7;25.0;
22;2;26.7912330627;12.5;5;28.6501536369;1;17.625;12.5;7;25.0;
23;2;26.8925685883;12.5;5;28.8819327354;1;17.625;12.5;7;25.0;
24;3;26.9968700409;12.5;4;29.1194319725;1;17.625;12.5;8;25.0;
25;3;25.25;13.5;4;29.3616781235;1;17.625;12.5;8;25.0;
26;3;25.25;14.2446708679;5;29.60760355;1;17.625;12.5;8;25.0;
27;3;25.25;14.34304142;5;29.8560638428;1;17.625;12.5;8;25.0;
28;3;25.25;14.4424257278;5;30.1058568954;1;17.625;12.5;8;25.0;
29;3;25.25;14.5423431396;5;30.3557448387;1;17.625;12.5;6;25.0;
30;3;25.25;14.6422977448;5;30.6044793129;1;17.625;12.5;6;25.0;
31;3;25.25;14.7417917252;5;30.8508253098;1;15.625;13.5;6;25.0;
32;3;25.25;14.8403301239;6;31.0935864449;1;14.625;14.5;7;25.0;
33;4;25.25;14.9374351501;5;32.3316273689;1;13.625;15.5;7;25.0;
34;4;26.25;15.0326509476;5;32.6138951778;1;12.625;16.5;7;25.0;
35;4;27.25;15.7555580139;6;32.891412735;1;12.0;17.5;7;25.0;
36;4;28.25;18.7555580139;6;33.1633666754;1;12.0;18.5;7;25.0;
37;4;29.25;21.7555580139;6;33.429064393;1;12.0;19.5;7;25.0;
38;4;30.25;24.1300010681;6;33.6879367828;1;12.0;20.5;7;25.0;
39;4;30.5880832672;26.1300010681;6;33.9395413399;1;12.0;21.5;7;25.0;
40;4;30.6742744446;28.1300010681;7;35.1835590601;1;12.0;22.5;7;25.0;
41;4;31.7561302185;29.3352928162;7;35.4697879553;1;12.0;23.5;10;25.0;
42;4;32.833568573;30.3737831116;8;35.7501109838;1;12.0;24.5;10;25.0;
43;4;33.4024353027;31.4134845734;9;36.0245578289;1;12.0;25.5;10;25.0;
44;4;33.495262146;32.4543838501;9;36.2932392359;1;12.0;26.5;12;25.0;
45;4;33.5846061707;33.4964675903;11;36.556333065;1;12.0;27.5;13;25.0;
46;4;33.6705703735;33.5397071838;12;36.8140711784;1;12.0;28.5;12;25.0;
47;4;33.753276825;33.584072113;13;37.0667256117;1;12.0;29.5;11;25.0;
48;4;33.8328781128;33.6295318604;13;37.3145930767;1;13.0;27.5;9;25.0;
49;4;33.909538269;33.6760406494;15;37.5579870939;1;12.0;28.5;9;25.0;
50;5;33.9834327698;33.7235488892;12;54.9606622458;1;12.0;29.5;9;25.0;
51;6;35.015789032;33.5;10;84.7255549431;1;13.0;27.5;10;25.0;
52;6;38.0383758545;35.5;11;87.6431617737;1;12.0;28.5;10;25.0;
53;6;39.1084403992;37.5;11;89.9753437042;1;12.0;29.5;10;25.0;
54;6;40.1799201965;39.5;12;91.7885165215;1;13.0;27.5;10;25.0;
55;6;41.2527313232;41.5;12;96.7929766178;1;12.0;28.5;10;25.0;
56;6;42.9163703918;44.0;12;100.69887805;1;12.0;29.5;11;25.0;
57;6;44.4811019897;45.3899993896;12;103.676018953;1;13.0;27.5;11;25.0;
58;6;45.962474823;46.6872596741;12;105.933840275;1;12.0;28.5;12;25.0;
59;6;47.3766441345;47.9097442627;14;107.256978989;2;12.0;29.5;10;40.0;
60;9;48.6718673706;49.0;10;128.075798512;2;14.0;28.5;12;40.75;
61;9;50.885848999;51.0;10;130.462126255;2;16.0;28.5;13;41.4193744659;
62;9;53.0979537964;53.0;10;132.406652689;2;15.0;30.5;14;42.0072898865;
63;9;49.5126800537;57.0;11;134.105312347;3;17.0;33.5;14;43.5162696838;
64;10;51.5954704285;57.0;9;135.559915304;3;19.0;36.5;15;43.9813263416;
65;10;48.6803665161;61.0;9;136.79150939;4;20.0;38.5;14;44.379680872;
66;9;45.7670974731;59.0;9;111.602937698;5;20.1217956543;40.5;13;71.306030035;
67;9;45.8553771973;62.8212585449;9;113.063939571;5;21.191078186;43.5;13;71.4348022938;
68;9;46.9448852539;66.9425125122;10;113.628667951;5;23.2486209869;42.5;13;71.4415043592;
69;9;47.0352897644;71.0630340576;10;114.204506755;5;24.2749996185;42.5;14;71.3458114862;
70;9;46.6702423096;75.1823425293;10;115.790499449;5;23.2749996185;45.3320960999;15;71.2635202408;
71;9;46.8146286011;80.2999572754;9;116.453199267;5;24.2749996185;46.5;16;71.1933300495;
72;9;47.4385681152;86.215461731;11;117.128012538;5;25.2749996185;47.5;16;71.1340706348;
73;10;49.6128044128;90.9662628174;10;117.814157248;5;26.2749996185;48.5;16;72.0846848488;
74;11;53.1630706787;90.1490402222;9;118.51087153;5;28.2749996185;50.5;16;72.0842171907;
75;11;55.6314849854;90.2136230469;10;119.217411757;6;32.2750015259;50.5;15;73.0929923058;
76;11;57.8828964233;93.1240692139;11;119.933046937;6;33.2750015259;53.5;15;73.1402313709;
77;12;59.9351119995;95.6179504395;10;120.657044291;7;33.9410324097;56.5;15;73.1958204508;
78;12;62.0991859436;97.639289856;11;121.388653874;8;34.9244308472;56.5;15;73.2591104507;
79;13;64.2613220215;99.7306976318;11;123.127091289;8;33.9094848633;58.5;15;73.3295112848;
80;13;61.3034324646;103.730697632;11;123.961514354;8;33.8960342407;61.166885376;16;73.4064788818;
81;13;60.375831604;108.730697632;11;127.18476975;8;34.883934021;59.2224578857;16;73.4895167351;
82;13;59.5949134827;113.844894409;13;130.075656295;8;33.8730392456;60.2792167664;18;73.5781623125;
83;13;62.7083511353;119.627044678;13;132.684081554;8;33.8632354736;61.3371505737;19;74.6719932556;
84;13;65.764289856;125.254051208;14;135.065023661;8;35.8544120789;60.396232605;19;75.9131741524;
85;13;68.2144775391;127.761825562;15;137.097168565;8;36.8464736938;62.5530548096;19;78.9081407785;
86;13;69.6689071655;130.091583252;14;139.895224929;8;38.2595443726;64.5;18;82.5032507181;
87;13;69.9826126099;137.869537354;15;141.698683023;9;38.9017410278;67.5;18;84.1298760176;
88;13;69.141708374;144.869537354;14;143.472682476;9;38.9983978271;71.5;17;86.9682383537;
89;13;68.3723831177;150.980895996;16;145.212287426;9;39.4902572632;72.5;17;89.1922533512;
90;14;68.5003433228;157.375701904;14;148.867044926;8;35.5449981689;69.5;18;87.6725791693;
91;14;69.6013870239;159.775283813;16;150.554836869;9;35.5449981689;68.5;16;88.2839947939;
92;14;70.7130737305;164.945632935;16;154.678611279;9;33.5449981689;70.5;16;88.9996302128;
