Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;4;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;3;20.0;
5;1;12.0;10.0;6;20.0;1;8.0;10.0;3;20.0;
6;1;13.0;10.0;6;20.0;1;9.0;10.0;3;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;3;20.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;9.5;10.0;3;20.3999996185;
9;2;14.7768793106;10.3632001877;4;22.9494274855;2;9.59000015259;10.5;2;21.7264003754;
10;2;15.3272428513;10.9097137451;4;24.0070346594;2;9.88844013214;10.3632001877;2;22.0903717279;
11;2;17.3272418976;11.3658018112;4;24.9122858047;2;9.97033405304;10.4951858521;2;23.2838120461;
12;2;19.3272438049;11.7372808456;4;25.6857330799;2;10.238858223;11.0209560394;2;24.3146933317;
13;2;20.5469932556;12.0336990356;4;26.3512378931;2;12.0379104614;11.4571752548;2;25.1981878281;
14;2;20.8580570221;12.2662630081;4;26.9327886105;2;14.0379104614;11.8107032776;2;25.9559320211;
15;2;21.1197547913;12.446267128;4;27.2842636108;2;16.0379104614;12.0916318893;3;26.6120283604;
16;2;21.2779178619;12.5;4;27.5518820286;3;17.1704521179;12.3113050461;3;27.1901185513;
17;2;23.34998703;12.5;4;27.8440244198;3;18.2242145538;12.4808797836;4;27.4906733036;
18;2;24.4814529419;12.5;4;28.1613030434;3;19.2832355499;12.5;4;27.7773330212;
19;2;25.6242275238;12.5;5;28.5039470196;3;20.2499008179;12.5;4;28.0890238285;
20;2;26.7784175873;12.5;5;28.871723175;3;20.3200302124;12.5;4;28.4260663986;
21;2;25.25;13.4679307938;5;29.263862133;3;20.3958644867;12.5;4;28.788336277;
22;2;25.25;13.5659656525;5;29.6789975166;3;20.4773750305;12.5;4;29.1751885414;
23;2;25.25;13.6697492599;5;30.1151270866;3;20.5644168854;12.5;4;29.585392952;
24;2;25.25;14.5460510254;5;30.5695996284;3;20.6567134857;12.5;6;30.0170898438;
25;2;26.25;12.5460510254;6;31.0391392708;4;20.7538452148;12.5;5;30.4677705765;
26;3;27.25;12.5;5;31.5199065208;4;20.8552474976;12.5;5;30.9342932701;
27;3;28.1839580536;12.5;6;32.007601738;4;20.9602165222;12.5;6;31.4129357338;
28;4;28.403421402;12.5;5;32.4976010323;4;21.0679111481;12.5;6;31.8994894028;
29;4;28.6239204407;12.5;5;32.9851250648;4;19.1773853302;13.5;6;32.3893885612;
30;4;26.6239204407;13.5;5;33.465420723;4;16.625;15.5;6;32.877872467;
31;4;25.6239204407;14.5;6;33.9339466095;4;15.625;17.5;6;33.360165596;
32;4;25.25;15.5;5;34.3865451813;4;14.625;19.5;6;33.8316650391;
33;4;25.25;16.254617691;4;34.8195896149;4;14.0;21.5;6;34.2881155014;
34;4;25.25;16.4278354645;4;35.2300891876;4;14.0;23.5;6;34.7257604599;
35;4;25.25;16.5920352936;4;35.6157541275;4;14.0;25.5;7;35.141462326;
36;4;25.25;16.746301651;3;35.9750175476;4;14.0;27.5;8;35.5327749252;
37;4;26.25;18.5;3;37.307009697;5;14.0;28.8729419708;7;48.6479701996;
