Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;13.0;6;20.0;
3;2;11.3000001907;10.0;4;21.0900000334;1;8.0;12.0;6;20.0;
4;2;11.3269996643;10.0;4;21.1871190071;1;8.0;11.0;6;20.0;
5;2;12.5342035294;10.0;3;21.2917383909;1;8.0;10.0;6;20.0;
6;2;13.5812826157;10.0;3;21.4042263031;1;9.0;10.0;6;20.0;
7;2;14.631901741;10.0;3;21.9389723539;1;9.5;10.0;6;20.0;
8;2;14.8725376129;10.1999998093;3;22.4109756947;1;9.5;10.0;6;20.3999996185;
9;2;15.0849380493;10.3632001877;3;23.7114653587;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.6701593399;10.9097137451;3;24.8527286053;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.6701602936;11.3658018112;3;25.8476524353;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.6701602936;11.7372808456;3;26.7164058685;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;21.0107955933;12.0336990356;4;27.4822225571;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;22.14610672;12.2662630081;4;28.168181181;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;23.2927837372;12.446267128;4;28.6269388199;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;24.4508647919;12.5;4;29.0031633377;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;25.6201667786;12.5;4;29.4033532143;1;15.7228336334;12.4808797836;6;25.0;
18;2;26.8002510071;12.5;4;29.8259272575;1;16.7228336334;12.5;7;25.0;
19;2;27.421667099;12.5;5;30.268661499;1;17.625;12.5;7;25.0;
20;2;27.6208972931;12.5;5;30.7286863327;1;17.625;12.5;7;25.0;
21;2;27.8279075623;12.5;5;31.2025241852;1;17.625;12.5;7;25.0;
22;2;28.041135788;12.5;5;31.6861643791;1;17.625;12.5;8;25.0;
23;2;28.2587738037;12.5;5;32.1751794815;1;17.625;12.5;8;25.0;
24;3;28.4788303375;12.5;3;32.6648726463;1;17.625;12.5;8;25.0;
25;3;26.4788303375;13.5;3;33.1504516602;1;17.625;12.5;8;25.0;
26;3;25.4788303375;14.5;3;33.6272163391;2;17.625;12.5;8;25.0;
27;3;25.25;15.5;4;34.0907382965;2;17.625;12.5;8;25.0;
28;3;25.25;16.1362953186;4;34.5370264053;2;17.625;12.5;7;25.0;
29;3;25.25;16.3148097992;4;34.9626617432;2;17.625;12.5;6;25.0;
30;3;24.25;15.3148107529;3;35.3648881912;2;15.625;13.5;6;25.0;
31;3;24.25;15.3148107529;3;35.7416639328;2;14.625;14.5;6;25.0;
32;3;22.25;17.3148097992;3;36.0916633606;2;13.625;15.5;6;25.0;
33;3;22.25;16.3148097992;4;37.4142465591;2;12.625;16.5;6;25.0;
34;3;21.25;18.7148094177;4;37.7293906212;2;12.0;17.5;6;25.0;
35;3;21.25;20.7228107452;4;38.0178027153;2;12.0;18.5;4;25.0;
36;3;22.25;19.7071208954;4;38.2804228067;3;13.0;20.2000007629;3;26.0;
37;3;24.7272624969;21.9160785675;5;38.5185240507;3;14.0;20.5;4;26.0399999619;
38;3;26.7365188599;23.9160785675;4;38.7336189747;3;14.234000206;21.5;4;26.0811839104;
39;3;28.7458534241;25.9160785675;4;38.9273713827;3;14.2432661057;22.5;7;26.1235535145;
40;3;30.7552642822;26.9160785675;5;39.1015191078;3;14.2527999878;23.5;7;26.1671074629;
41;4;32.7647476196;27.5;4;39.1651208401;3;14.2625989914;24.5;7;26.211841464;
42;4;33.6243019104;27.5;4;39.1864993572;3;14.2726640701;25.5;8;26.2577478886;
43;4;33.6339225769;27.5;5;39.2080165148;3;14.2829933167;26.5;8;26.3048160076;
44;5;33.6436080933;27.5;6;39.2296639681;3;14.2935838699;27.5;8;26.3530313969;
45;5;33.6533470154;27.5;5;39.2514331341;3;14.3044319153;28.5;8;26.4023760557;
46;5;33.663143158;27.5;5;39.2733153105;3;14.3155345917;29.5;8;26.4528282881;
47;5;31.1000003815;29.0093269348;7;39.2953014374;3;15.3268861771;27.5;10;26.5043625832;
48;5;30.1000003815;30.018119812;6;39.3173824549;3;14.3384819031;28.5;11;26.5569496155;
49;5;29.1000003815;31.0269527435;6;39.3395489454;3;14.3503131866;29.5;10;26.6105561256;
50;5;28.1000003815;32.0358200073;7;40.3617914915;3;15.0;28.5;10;26.6651450396;
51;5;28.25;34.0447158813;7;40.424100399;3;14.3746576309;28.5;11;26.72067523;
52;4;29.25;35.2536392212;6;40.4876500368;4;14.3871517181;29.5;10;26.7771017551;
53;4;29.7365322113;36.2625846863;6;40.5524321795;4;15.0;28.5;10;26.8343759775;
54;4;29.7555999756;37.2715530396;7;40.6184355021;4;14.4127349854;28.5;10;26.8924454451;
55;5;29.7751979828;38.2805328369;6;40.6856458187;4;15.4258003235;27.5;13;26.9512542486;
56;5;29.7953281403;38.2895202637;7;40.7540453672;4;16.0;27.5;11;27.0107431412;
57;5;29.8159866333;38.2985191345;7;42.2387686968;4;17.0;27.5;11;27.0708494186;
58;5;30.2984886169;38.96352005;8;43.4661543369;4;18.4659404755;27.5;12;27.1315076351;
59;5;30.6834220886;39.5023078918;7;44.4723638296;4;19.0;27.5;12;27.1926498413;
60;5;32.690032959;37.183052063;8;45.2956157923;4;20.118347168;26.5;12;27.2542052269;
61;5;33.9372138977;36.4055328369;8;46.8237144947;4;19.625;26.5;12;27.3161010742;
62;5;36.0668258667;36.4957923889;8;47.2035331726;4;19.625;26.1212711334;12;27.3782629967;
63;5;38.1166381836;36.4957923889;8;47.561557889;4;19.625;25.1647834778;12;27.4406147003;
64;5;36.1678619385;38.4957923889;9;47.7899979353;4;20.1741390228;22.5;12;27.5030794144;
65;6;35.2204666138;40.4957923889;8;47.9789868593;4;19.625;23.5;13;27.5655794144;
66;6;34.2744178772;42.4957923889;6;48.1740201712;4;19.625;24.2959060669;12;27.628036499;
67;6;33.5557060242;44.0279083252;7;48.3750206232;4;19.625;24.3396263123;11;27.690372467;
68;6;33.6023101807;45.0580787659;7;48.5818785429;4;20.2303333282;22.5;11;27.7525100708;
69;6;32.5999984741;46.5937423706;7;48.7944504023;4;19.625;23.5;11;27.8143725395;
