Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;11.3000001907;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0599999428;1;7.0;13.0;6;20.0;
3;2;11.3179998398;10.0;3;21.1229639053;1;8.0;12.0;6;20.0;
4;2;11.336889267;10.0;3;21.1889609098;1;8.0;11.0;6;20.0;
5;2;12.5350322723;10.0;3;21.2580518723;1;8.0;10.0;6;20.0;
6;2;13.5661230087;10.0;3;21.3302885294;1;9.0;10.0;6;20.0;
7;2;14.5986299515;10.0;3;21.8190145493;1;9.5;10.0;6;20.0;
8;2;14.8185567856;10.1999998093;3;22.2388005257;1;9.5;10.0;6;20.3999996185;
9;2;15.0074596405;10.3632001877;3;23.4601941109;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.5570878983;10.9097137451;3;24.5095257759;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.5570869446;11.3658018112;3;25.3986660242;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.5570869446;11.7372808456;3;26.1468911171;2;9.95943069458;11.5209560394;5;23.9143505096;
13;2;20.7545146942;12.0336990356;3;26.7767255306;2;11.7228336334;11.9571752548;5;24.6214065552;
14;2;21.8286323547;12.2662630081;3;27.3107893467;2;13.7228336334;12.3107032776;5;25.1832637787;
15;2;22.9069576263;12.446267128;3;27.6016011238;2;15.7228336334;12.5916318893;5;25.6226100922;
16;2;23.9894638062;12.5;3;27.7940778732;2;16.7228336334;12.8113050461;5;25.9617595673;
17;2;25.0760784149;12.5;3;27.9954168797;2;17.7228336334;12.9808797836;5;26.0;
18;2;26.1666793823;12.5;5;28.2052333355;2;18.7228336334;13.0;6;26.0;
19;3;26.6923542023;12.5;4;28.4230215549;2;19.625;13.0;6;26.0;
20;3;26.7903594971;12.5;5;28.6481528282;2;19.625;13.0;6;26.0;
21;3;26.8916683197;12.5;5;28.8798778057;2;19.625;13.1000003815;6;26.0;
22;3;26.9959449768;12.5;6;29.117331028;2;19.625;13.1000003815;7;26.0;
23;3;27.1027984619;12.5;6;29.3595399857;2;19.625;13.1000003815;7;26.0;
24;3;27.2117919922;12.5;7;29.6054382324;2;19.625;13.1000003815;7;26.0;
25;3;27.3224468231;12.5;7;29.8538813591;2;19.625;13.1000003815;8;26.0;
26;4;27.4342460632;12.5;5;45.1036677361;2;19.625;13.1000003815;8;26.0;
27;4;28.5466499329;12.5;5;46.1035604477;2;19.625;13.1000003815;8;26.0;
28;4;29.6591033936;12.5;5;47.0216846466;2;19.625;13.1000003815;8;26.0;
29;4;30.7710399628;12.5;5;47.85597229;2;19.625;13.1000003815;7;26.0;
30;4;31.8819065094;12.5;5;48.6077494621;2;17.8500003815;13.5;6;26.0;
31;4;32.9911651611;12.5;5;49.280892849;2;16.8500003815;14.5;6;26.0;
32;4;34.0983047485;12.5;5;49.8809790611;2;15.8500003815;15.5;6;26.0;
33;4;35.2028503418;12.5;6;50.4145121574;2;14.8500003815;16.5;6;26.0;
34;4;36.3043746948;15.5;6;50.8883056641;2;14.2250003815;17.5;6;26.0;
35;4;37.4024963379;18.5;7;51.2153205872;2;14.2250003815;18.5;6;26.0;
36;4;38.4968948364;21.5;7;51.41624403;2;14.2250003815;19.5;6;26.0;
