Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;4;20.3999996185;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;9.59000015259;10.5;3;21.7264003754;
10;2;15.2687425613;10.9097137451;4;23.7716035843;2;9.88844013214;10.3632001877;3;21.9903717041;
11;2;17.268743515;11.3658018112;4;24.5557456017;2;9.94783401489;10.4951858521;3;23.0619120598;
12;2;19.268743515;11.7372808456;4;25.1909515858;2;10.1889305115;11.0209560394;3;23.9545464516;
13;2;20.3243408203;12.0336990356;4;25.6996334791;2;11.9568777084;11.4571752548;3;24.6819883585;
14;2;21.3439407349;12.2662630081;4;26.10437572;2;13.9568777084;11.8107032776;3;25.2644146681;
15;2;22.3640708923;12.446267128;4;26.2577478886;2;15.9568777084;12.0916318893;3;25.7245066166;
16;2;23.3847293854;12.5;4;26.3048160076;2;16.9707603455;12.3113050461;3;26.0845712423;
17;2;24.4059104919;12.5;4;26.3530313969;2;17.9754657745;12.4808797836;3;26.1438889503;
18;2;25.4276065826;12.5;4;26.4023760557;2;18.9802093506;12.5;4;26.1651208401;
19;2;25.8810691833;12.5;5;26.4528282881;2;19.8871517181;12.5;4;26.1864993572;
20;2;25.9037723541;12.5;5;26.5043625832;2;19.8919620514;12.5;5;26.2080165148;
21;2;25.9269638062;12.5;5;26.5569496155;2;19.8968029022;12.5;5;26.2296639681;
22;2;25.9506263733;12.5;5;26.6105561256;2;19.9016742706;12.5;5;26.2514331341;
23;3;25.9747505188;12.5;4;26.6651450396;2;19.9065723419;12.5;5;26.2733153105;
24;3;25.9993152618;12.5;4;26.72067523;2;19.9114952087;12.5;5;26.2953014374;
25;3;26.0243034363;12.5;4;26.7771017551;2;19.9164428711;12.5;7;26.3173824549;
26;3;26.0496959686;12.5;4;26.8343759775;2;19.9214115143;12.5;7;26.3395489454;
27;3;26.0754699707;12.5;4;26.8924454451;2;19.926399231;12.5;7;26.3617914915;
28;3;26.101600647;12.5;4;26.9512542486;2;19.9314041138;12.5;8;26.3841004372;
29;3;26.1280651093;12.5;4;27.0107431412;2;17.936422348;13.5;8;26.4064661264;
30;3;26.1548347473;12.5;5;27.0708494186;2;16.9414558411;14.5;8;26.428878665;
31;3;26.1818828583;12.5;6;27.1315076351;2;15.9464979172;15.5;8;26.4513280392;
32;3;26.2091789246;12.5;6;27.1926498413;2;14.9515485764;16.5;8;26.4738043547;
33;3;26.2366924286;12.5;6;27.2542052269;2;14.3316059113;17.5;8;26.4962974787;
34;3;26.2643928528;12.5;6;27.3161010742;2;14.3366670609;18.5;8;26.5187973976;
35;3;26.2922458649;12.5;5;27.3782629967;2;14.3417291641;19.5;8;26.5412938595;
36;3;26.3202190399;12.5;7;27.4406147003;2;14.3467912674;20.5;9;26.5637768507;
37;3;26.3482761383;14.5;7;27.5030794144;2;14.351849556;21.5;9;26.5862361193;
38;3;26.3763847351;16.5;7;27.5655794144;2;14.3569030762;22.5;9;26.6086617708;
39;3;26.404510498;18.5;8;27.628036499;2;14.361948967;23.5;8;26.6310436726;
40;4;26.4326171875;20.5;7;37.690372467;2;14.366985321;24.5;9;26.6533719301;
41;4;27.4606666565;23.5;7;38.1525096893;4;14.3720092773;25.5;7;34.6756366491;
42;4;28.4886302948;24.5;8;38.5887722969;4;15.0;26.5;9;34.9378279448;
43;4;29.5164680481;25.5;8;38.997823;4;16.3820114136;27.5;10;35.1873602867;
44;4;30.5441474915;26.5;8;39.3790061474;4;17.3869857788;28.5;10;35.423820734;
45;4;31.1460952759;27.5;8;39.7322802544;4;18.3919391632;29.5;10;35.6469920874;
46;5;31.2392158508;27.5;5;55.0581288338;4;17.3968696594;28.5;10;35.8568403721;
47;5;32.3260345459;28.5;5;56.1074652672;4;17.4017753601;28.5;10;36.0534920692;
48;5;33.4067497253;29.5;5;57.0509061813;4;18.4066543579;29.5;11;36.2372120619;
49;5;34.4816207886;30.5;6;57.8890924454;4;20.2339954376;27.5;11;36.4083819389;
50;5;35.5509643555;31.5;7;58.6261689663;4;21.2837409973;28.5;12;36.5674767494;
51;5;36.6151428223;32.5;9;59.2688450813;4;22.3298721313;29.5;13;36.7150425911;
52;5;37.6745109558;32.5;9;59.7213873863;4;22.9466972351;30.5;13;36.851675272;
53;6;39.7060317993;33.5;8;61.083673954;5;25.4119777679;32.5;9;66.6844670773;
54;6;41.3185997009;34.5;9;61.4327669144;5;27.625;35.5;8;68.7675801516;
55;6;41.8873291016;35.5;9;61.6434869766;5;28.625;37.5;9;71.6438138485;
56;6;41.9645690918;36.5;11;63.6599413157;5;29.90625;38.8965415955;9;73.8374437094;
57;6;42.727973938;38.0;12;65.3354245424;5;31.1277351379;39.9245414734;11;75.4677814245;
58;6;43.3586959839;38.3899993896;13;66.7170532942;5;32.297203064;40.4463195801;13;76.6612966061;
59;6;43.8758468628;38.6872596741;13;67.8541765213;5;33.8998031616;39.2754020691;13;77.199463129;
60;6;44.2994232178;38.9097442627;14;68.6008573771;5;35.0018692017;39.4822807312;14;77.33677423;
61;6;44.5703811646;39.0;15;68.7986296415;5;36.018787384;39.5;14;77.4405440092;
62;6;42.6593818665;40.0;15;68.9979186058;6;37.0277061462;39.5;13;77.5461653471;
63;7;41.7490615845;41.0;15;69.1984728575;6;38.0365829468;39.5;13;77.6535853148;
64;7;40.0827903748;42.0;15;69.4000415802;6;39.0454139709;39.5;11;77.7627432346;
65;7;39.930015564;43.0;16;69.6023756266;6;40.0541915894;39.5;10;77.8735692501;
66;8;39.0210647583;44.0;11;87.0552268028;6;40.4879112244;39.5;11;77.9859857559;
67;8;41.1123504639;43.0;11;88.5952255726;6;40.4965667725;39.5;12;78.0999062061;
68;8;40.203754425;45.0;11;89.9903743267;6;37.9499969482;41.5;12;79.2152351141;
69;8;39.295173645;47.0;12;91.2259879112;6;37.9499969482;44.2536201477;12;79.371868372;
70;8;38.3864898682;49.0;12;93.3001437187;6;37.9499969482;46.2798347473;13;82.9039450884;
71;8;40.4776077271;49.0;12;94.2811002731;6;37.6015625;48.305770874;15;85.4718616009;
72;8;42.5684013367;50.0;13;95.1268203259;6;37.053276062;50.3314208984;15;87.2865827084;
73;8;43.658782959;51.0;14;95.8557595015;6;36.8248329163;52.3567619324;16;88.4549714327;
74;8;44.748626709;52.0;14;96.4870796204;6;37.0;53.3817825317;18;88.6763026714;
75;8;45.8378295898;53.0;14;96.9442697763;6;37.0;54.406463623;18;88.9025415182;
76;8;46.9262886047;54.665145874;16;97.214368701;7;37.0;55.4308013916;17;89.1334770918;
77;9;48.0138931274;55.7028579712;15;97.4855463505;7;37.0;54.5;18;89.3688682318;
78;9;49.1005325317;56.7421760559;15;97.7575825453;7;36.0;53.5;18;89.6084432602;
79;9;50.1861076355;57.7831115723;16;98.0302450657;7;36.0;53.5;18;89.8518997431;
80;9;48.2705116272;59.8256645203;16;98.2869814634;7;37.6507110596;50.5;19;90.0989072323;
81;9;49.3462944031;61.7831115723;17;98.5009707212;7;35.0;52.5;19;90.3491071463;
82;9;50.4014091492;63.7831115723;17;98.7178323269;7;34.0;54.5;19;91.6021149158;
83;9;50.4564056396;65.7831115723;18;98.9371991158;7;35.0;56.5904922485;20;91.8708379269;
84;10;50.5111465454;67.7831115723;16;99.1586883068;7;36.0;58.5999984741;20;92.1291432381;
85;10;44.7499961853;72.7831115723;16;99.3819046021;7;36.0;60.5999984741;20;92.3901667595;
86;10;43.0499954224;77.7831115723;17;99.6064414978;7;37.0;62.5999984741;22;92.6534404755;
87;10;42.0499954224;82.1328887939;17;99.8318839073;8;36.0;64.5999984741;21;92.918481946;
