Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;3;20.0;2;9.22500038147;10.0;5;21.0900000334;
7;1;14.0;10.0;3;20.3999996185;2;9.74524974823;10.0;5;21.1871190071;
8;1;14.1800003052;10.1999998093;3;20.7264003754;2;9.76710128784;10.0;5;21.7036092281;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;9.88331222534;10.1999998093;5;22.1564130783;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;9.98519229889;10.3632001877;5;22.557236433;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;10.075378418;10.4951858521;5;23.8035871983;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;10.3558073044;11.0209560394;5;24.8916251659;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;12.1677207947;11.4571752548;4;25.8364036083;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;14.1677207947;11.8107032776;4;26.6592981815;
15;1;19.8187427521;12.446267128;4;25.0;2;16.1677207947;12.0916318893;4;27.3839819431;
16;1;20.8187427521;12.5;4;25.0;2;17.3441429138;12.3113050461;4;28.0334718227;
17;1;21.8187427521;12.5;4;25.0;2;18.4139690399;12.4808797836;4;28.407397747;
18;1;22.8187427521;12.5;5;25.0;2;19.4894981384;12.5;5;28.7683298588;
19;1;23.25;12.5;5;25.0;2;20.4728736877;12.5;5;29.1538929939;
20;1;23.25;12.5;5;25.0;2;20.5596256256;12.5;5;29.562889576;
21;1;23.25;12.5;4;25.0;2;20.6516494751;12.5;5;29.9934945107;
22;1;23.25;12.5;4;25.0;2;20.7485351562;12.5;5;30.4432339668;
23;1;23.25;12.5;4;25.0;2;20.8497276306;12.5;6;30.9089989662;
24;2;23.25;12.5;3;25.0;3;20.9545249939;12.5;5;31.3870959282;
25;2;23.25;12.5;4;25.0;3;21.0620956421;12.5;5;31.8733391762;
26;2;23.25;12.5;4;25.0;3;21.1715011597;12.5;5;32.36317873;
27;2;23.25;12.5;4;25.0;3;21.2817153931;12.5;4;32.8518595695;
28;3;24.25;12.5;2;26.0;3;21.3916683197;12.5;4;33.3346033096;
29;3;25.25;12.5;2;26.0499999523;3;17.625;14.5;4;33.8067913055;
30;3;25.25;12.5;2;26.1019749641;3;16.625;16.5;4;34.2641468048;
31;3;25.25;12.5;2;26.1559499502;3;15.625;18.5;4;34.7028827667;
32;3;25.25;12.5;2;26.2119446993;3;14.625;20.5;4;35.1198272705;
33;3;25.25;12.5;2;26.269973278;3;14.0;22.5;4;35.5124940872;
34;3;25.8214874268;12.5;2;26.3300433159;3;14.0;24.5;4;35.8791179657;
35;3;25.8485202789;12.5;2;26.3921557665;3;14.0;26.5;4;36.2186422348;
36;3;25.8764705658;12.5;2;26.4563041925;3;14.0;28.3530502319;5;36.530673027;
37;3;25.90533638;12.5;2;26.5224741697;3;14.0;29.571472168;6;36.8154029846;
38;3;25.9351139069;14.5;2;26.5906432867;3;14.0;30.7707824707;7;37.0735216141;
39;3;25.9657897949;16.5;2;26.6607804298;3;14.0;31.9514656067;7;37.3061151505;
40;3;25.9973506927;18.5;3;26.7328453064;3;14.0;33.1142807007;8;37.5145664215;
41;4;26.0297813416;20.5;2;26.8067884445;3;14.0;34.2601966858;8;37.7004623413;
42;4;26.0630550385;22.5;3;26.8825509548;3;14.0;35.3903236389;9;37.8655099869;
43;4;26.0971488953;22.5;4;26.9600640535;3;14.0;36.505859375;9;38.0;
44;4;26.1320285797;22.5;5;27.0392494202;3;14.0;37.5999984741;9;38.0;
45;4;26.1676616669;22.5;6;27.120018959;3;14.0;38.5999984741;10;38.0;
46;4;26.2040081024;22.5;6;27.2022752762;4;15.0;36.5999984741;9;38.0;
47;4;26.2410240173;22.5;6;27.2859115601;4;14.0;37.5999984741;11;38.0;
48;4;26.2786598206;22.5;7;27.3708124161;4;14.0;38.5999984741;12;38.0;
49;4;26.316865921;22.5;7;27.4568536282;4;15.0;36.5999984741;11;38.0;
50;4;26.3555831909;22.5;7;27.5439035892;4;14.0;37.5999984741;12;38.0;
51;4;26.3947563171;22.5;8;27.6318233013;4;16.0;33.5999984741;13;38.0;
52;4;26.4343204498;22.5;8;27.7204678059;4;18.0;31.5999984741;15;38.0;
53;4;26.4742107391;22.5;9;27.8096864223;4;19.9249992371;29.5999984741;14;38.0;
54;4;26.5143585205;22.5;10;27.8993241787;4;20.9249992371;28.5;14;38.0;
55;4;26.5546951294;22.5;11;27.989222765;4;21.9249992371;27.5;15;38.0;
56;4;26.5951499939;22.5;11;28.079221487;4;22.5499992371;26.5;16;38.0;
57;4;26.6356506348;22.5;11;28.1691586971;4;22.5499992371;25.5;17;38.0;
58;4;26.6761207581;22.5;12;28.258872509;4;22.5499992371;24.5;17;38.0;
59;4;26.7164916992;22.5;13;28.348202467;4;22.5499992371;23.5;18;38.0;
60;4;26.756690979;22.5;13;28.4369900227;4;22.5499992371;22.5;19;38.0;
61;4;26.7966461182;22.5;13;28.5250804424;4;22.5499992371;22.5;19;38.0;
62;4;26.8362865448;22.5;13;29.6123232841;4;22.5499992371;22.5;19;38.0;
63;4;27.3255462646;23.0;16;30.4785745144;4;22.5499992371;22.5;19;38.0;
64;4;27.7153587341;23.3899993896;16;31.1582112312;4;22.5499992371;22.5;19;38.0;
65;4;28.021194458;23.6872596741;16;31.6870367527;4;22.5499992371;22.5;19;38.0;
66;4;28.2591667175;23.9097423553;17;31.9500255585;4;22.5499992371;22.5;19;38.0;
67;5;28.3775100708;24.0;17;32.0310001373;4;22.5499992371;22.5;20;38.0;
68;5;28.4139480591;24.0;17;32.110370636;4;22.5499992371;22.5;21;38.0;
69;5;28.4496650696;24.0;17;32.1880412102;4;22.5499992371;22.5;21;38.0;
70;5;28.4846172333;24.0;17;32.2639269829;4;22.5499992371;22.5;22;38.0;
71;6;28.5187664032;24.0;18;32.3379516602;4;22.5499992371;22.5;22;38.0;
72;6;28.5520763397;24.0;18;32.4100503922;4;22.5499992371;22.5;22;38.0;
73;6;28.58452034;24.0;17;32.4801678658;4;22.5499992371;22.5;21;38.0;
74;6;26.5999984741;25.0;16;32.5482587814;4;22.5499992371;22.5;22;38.0;
75;6;26.5999984741;26.0;16;32.6142878532;4;22.5499992371;22.5;22;38.0;
76;6;26.5999984741;27.0;15;32.6782283783;4;22.5499992371;22.5;22;38.0;
77;6;26.5999984741;28.0;15;33.7400636673;4;22.5499992371;22.5;24;38.0;
78;6;27.5999984741;30.0;15;34.8197855949;4;22.5499992371;22.5;24;38.0;
79;6;29.5999984741;33.0;15;34.9575891495;4;22.5499992371;22.5;24;39.3900003433;
80;6;28.5999984741;36.9429550171;15;35.0964399576;4;20.7750015259;24.0;24;40.5194797516;
81;6;29.5999984741;37.9651565552;16;35.2364141941;4;21.9505004883;23.3899993896;24;41.424580574;
82;7;27.5999984741;40.9865188599;15;35.3599483967;4;20.1592674255;24.6872596741;25;42.1435155869;
83;7;26.5999984741;43.4407577515;16;35.4531002045;4;21.2593841553;23.9097423553;25;42.5640974045;
84;7;25.5999984741;44.9812431335;17;35.5496009588;4;22.2999992371;24.0;25;42.773223877;
85;7;24.5999984741;46.0198440552;17;35.6494724751;4;23.2999992371;24.0;25;42.9544582367;
86;7;26.1243019104;45.5937423706;18;35.752722621;4;23.6647529602;24.0;25;43.0;
87;8;27.1339225769;46.5937423706;17;35.85934484;4;23.6749992371;24.0;26;43.0;
88;8;28.1436061859;47.5937423706;17;35.9693164825;4;21.6749992371;25.0;26;43.0;
89;8;29.1533470154;49.5937423706;18;36.0825973749;4;20.6749992371;26.0;25;43.0;
90;8;30.163143158;51.5937423706;18;36.1991294622;4;20.2999992371;27.0;26;43.0;
91;8;31.172990799;53.5937423706;19;36.3188350201;5;20.2999992371;28.0;25;43.0;
