Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;3;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;3;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;3;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.66343975067;10.6632003784;2;21.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;9.94783401489;10.4951858521;2;23.0819120407;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;10.1934309006;11.0209560394;2;23.99553442;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;11.9660997391;11.4571752548;2;24.7449600697;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;13.9660997391;11.8107032776;2;25.3503712416;
15;1;19.8187427521;12.446267128;6;25.0;2;15.9660997391;12.0916318893;2;25.8344515562;
16;1;20.8187427521;12.5;6;25.0;2;16.9954986572;12.3113050461;2;26.2195074558;
17;1;21.8187427521;12.5;6;25.0;2;18.0058269501;12.4808797836;2;26.3048160076;
18;1;22.8187427521;12.5;6;25.0;2;19.0164165497;12.5;3;26.3530313969;
19;1;23.25;12.5;6;25.0;2;19.9294319153;12.5;3;26.4023760557;
20;1;23.25;12.5;6;25.0;2;19.9405345917;12.5;4;26.4528282881;
21;1;23.25;12.5;6;25.0;2;19.9518871307;12.5;4;26.5043625832;
22;1;23.25;12.5;7;25.0;2;19.9634819031;12.5;4;26.5569496155;
23;1;23.25;12.5;7;25.0;2;19.9753131866;12.5;5;26.6105561256;
24;1;23.25;12.5;7;25.0;2;19.9873752594;12.5;5;26.6651450396;
25;1;23.25;12.5;7;25.0;3;19.9996566772;12.5;4;26.72067523;
26;1;23.25;12.5;7;25.0;3;20.0121517181;12.5;4;26.7771017551;
27;1;23.25;12.5;7;25.0;3;20.024848938;12.5;4;26.8343759775;
28;1;23.25;12.5;7;25.0;3;19.625;13.2337503433;4;26.8924454451;
29;1;23.25;12.5;7;25.0;3;18.0508003235;13.5;4;26.9512542486;
30;1;23.25;12.5;7;25.0;3;17.064031601;14.5;5;27.0107431412;
31;1;23.25;12.5;7;25.0;3;16.0774173737;15.5;5;27.0708494186;
32;1;23.25;12.5;7;25.0;3;15.0909414291;16.5;5;27.1315076351;
33;1;23.25;12.5;7;25.0;3;14.4795894623;17.5;5;27.1926498413;
34;1;23.25;12.5;7;25.0;3;14.4933462143;18.5;5;27.2542052269;
35;1;23.25;12.5;8;25.0;3;14.5071964264;19.5;5;27.3161010742;
36;1;23.25;12.5;9;25.0;3;14.5211229324;20.5;5;27.3782629967;
37;1;23.25;12.5;9;25.0;3;14.5351085663;21.5;3;27.4406147003;
38;1;23.25;12.5;10;25.0;3;14.5491380692;22.5;6;27.5030794144;
39;1;23.25;13.5;10;25.0;3;14.5631923676;23.5;6;27.5655794144;
40;1;23.25;14.5;10;25.0;3;14.577255249;24.5;6;27.628036499;
41;1;23.25;15.5;11;25.0;3;14.5913085938;25.5;8;27.690372467;
42;1;23.25;16.5;11;25.0;3;14.6053333282;26.5;8;27.7525100708;
43;1;23.25;17.5;11;25.0;3;14.6193141937;27.5;8;27.8143725395;
44;1;23.25;17.5;12;25.0;3;14.633234024;28.5;8;27.8758842945;
45;1;23.25;17.5;13;25.0;3;14.6470737457;29.5;9;27.936971426;
46;1;23.25;17.5;12;25.0;3;15.6608181;27.5;9;27.9975619316;
47;2;24.25;18.5;12;26.0;3;14.674451828;28.5;9;28.0575861931;
48;2;25.25;19.5;11;26.0199999809;3;14.68795681;29.5;10;28.1169772148;
49;2;25.25;20.5;12;26.0401959419;3;15.7013196945;27.5;11;28.1756706238;
50;2;25.25;21.5;12;26.0605818033;3;14.7145261765;28.5;11;28.2336053848;
51;2;25.25;22.5;12;26.0811508894;3;15.727560997;27.5;13;28.2907235622;
52;2;25.7365188599;22.5;13;26.1018965244;3;16.0;27.5;13;28.346971035;
53;2;25.7458534241;22.5;14;26.1228116751;3;17.753068924;27.5;13;28.4022974968;
54;2;25.7552642822;22.5;14;26.1438889503;3;18.7655162811;27.5;13;28.4566559792;
55;2;25.764749527;22.5;14;26.1651208401;4;20.0;28.5;13;29.5100040436;
56;3;25.7743034363;22.5;13;26.1864993572;4;21.625;29.5;13;29.6123030186;
57;3;25.25;22.5;13;26.2080165148;4;21.625;30.5;13;29.7154932022;
58;3;25.7936077118;22.5;13;26.2296639681;4;22.438041687;28.5;12;29.8195689917;
59;3;25.8033485413;22.5;14;26.2514331341;4;21.625;29.5;7;29.9245237112;
60;3;25.8131446838;22.5;14;26.2733153105;4;21.625;29.5;6;30.0303487778;
61;3;25.8229923248;22.5;14;26.2953014374;4;22.4710845947;27.5;8;30.1370334625;
62;3;25.8328857422;22.5;14;26.3173824549;4;21.625;28.5;8;30.2445636988;
63;4;25.8428230286;22.5;14;40.8395489454;4;21.625;29.5;8;30.3529220819;
64;4;26.8527965546;23.5;14;42.5142916441;4;22.501739502;27.5;8;30.4620865583;
65;4;28.3128070831;25.0;11;43.8995938301;4;21.625;28.5;9;30.5720309019;
66;4;29.6738452911;26.3899993896;11;45.0301634073;4;22.5208129883;27.5;9;30.6607804298;
67;4;30.9514427185;27.6872596741;8;45.9445284605;4;22.5249996185;27.5;10;30.7328453064;
68;4;32.1617660522;28.9097423553;8;46.5321443081;4;22.5249996185;27.5;10;30.8067884445;
69;4;33.2530975342;29.0;9;46.8824328184;4;22.5249996185;27.5;11;30.8825509548;
70;5;34.2632102966;29.0;8;47.1819626093;4;22.5249996185;27.5;12;30.9600640535;
71;5;34.5790328979;29.0;8;47.4369111061;5;22.5249996185;27.5;12;31.0392494202;
72;5;34.6588897705;29.0;9;47.5412938595;5;22.5249996185;27.5;12;31.120018959;
73;5;34.6935806274;29.0;9;47.5637768507;5;22.5249996185;27.5;13;31.2022752762;
74;5;34.7036972046;29.0;9;47.5862361193;5;22.5249996185;27.5;13;31.2859115601;
75;5;31.9999980927;30.6344947815;10;47.6086617708;5;22.5249996185;27.5;14;32.7808122635;
76;5;33.0;29.6434650421;10;47.6310436726;5;21.90625;29.125;14;34.0109722614;
77;5;30.9999980927;30.6524181366;10;48.6533719301;5;22.1277351379;30.6171875;15;35.0102002621;
78;5;30.9999980927;32.6613464355;11;48.7356365919;5;22.2972049713;31.9937877655;15;35.8190567493;
79;5;30.9999980927;34.6702537537;11;48.820792079;5;22.4239311218;32.520904541;15;36.4774081707;
80;5;29.9999980927;36.6791305542;12;49.9088977575;5;23.5170249939;30.7277812958;15;38.0122466087;
81;5;29.9999980927;39.6879730225;12;50.0900050402;6;24.9144535065;31.312204361;14;40.2441337109;
82;5;29.9999980927;42.6967811584;14;51.7364358902;6;26.165058136;32.4986038208;14;43.3236209154;
83;5;28.9999980927;45.3965301514;15;53.0570640564;6;28.606048584;35.809009552;14;44.3304826021;
84;5;27.9999980927;47.4713821411;15;54.1098890305;6;30.5023345947;39.0;15;46.8702620268;
85;5;26.9999980927;49.5505142212;16;54.9576816559;6;31.2432327271;42.7999992371;14;48.9966228008;
86;5;25.9999980927;50.6340675354;17;55.4865043163;6;30.143404007;45.3712005615;14;50.8079839945;
87;5;25.3999996185;51.7221488953;17;55.8179347515;6;30.3641014099;47.7633705139;14;52.300453186;
88;7;25.3999996185;52.8148422241;15;56.167744875;7;30.5200691223;48.0;16;53.3512831926;
89;7;25.3999996185;52.0;15;56.5361256599;7;30.1000003815;49.0;17;54.4896948338;
90;7;25.3999996185;54.8240585327;14;56.9231100082;7;30.6364841461;49.0;17;55.6651268005;
91;7;26.3999996185;53.1208953857;14;57.3285517693;7;30.1000003815;51.0;17;56.8759874105;
