Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;14.4499998093;10.0;3;21.3999996185;1;9.5;10.0;6;20.0;
8;2;14.1800003052;10.1999998093;3;21.8564003706;1;9.5;10.0;6;20.3999996185;
9;2;14.3268795013;10.3632001877;3;23.9578142166;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.1918172836;11.3242416382;3;25.8282636404;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.1918182373;12.156744957;3;27.4454190731;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.1918182373;12.8480396271;4;28.8181428909;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;20.1918182373;13.401008606;4;29.9773609638;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;21.1918182373;13.8295707703;4;30.9651777744;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;22.1918182373;14.153301239;4;31.8257987499;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;23.1918182373;14.3929729462;4;32.4642207623;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;24.1918182373;14.5;3;32.9331300259;1;15.7228336334;12.4808797836;5;25.0;
18;2;25.1918182373;15.5;4;33.4470667839;1;16.7228336334;12.5;6;25.0;
19;2;27.1918182373;14.5;4;33.605304718;1;17.625;12.5;6;25.0;
20;2;28.8699989319;14.3000001907;4;33.8456749916;1;17.625;12.5;6;25.0;
21;2;26.7080001831;15.1199998856;4;34.1604042053;1;17.625;12.5;6;25.0;
22;2;27.5621986389;13.9580001831;4;34.5404276848;1;17.625;12.5;6;25.0;
23;3;26.4309806824;14.8122005463;3;34.9753980637;1;17.625;12.5;6;25.0;
24;3;26.3128833771;15.6809806824;5;35.4538412094;1;17.625;12.5;6;25.0;
25;4;26.2065944672;16.5628814697;4;35.9634695053;1;17.625;12.5;8;25.0;
26;4;26.1109352112;17.4565944672;4;36.4916229248;2;17.625;12.5;7;25.0;
27;4;26.0248413086;18.3609352112;5;37.025812149;2;17.625;12.5;7;25.0;
28;4;25.9473571777;19.2748413086;5;37.5542926788;2;17.625;12.5;7;25.0;
29;4;26.877620697;17.1973571777;4;38.0665884018;2;17.625;12.5;6;25.0;
30;4;25.8148593903;18.127620697;4;38.5539140701;2;15.625;13.5;6;25.0;
31;4;25.7583732605;19.0648593903;3;39.0094490051;2;14.625;14.5;8;25.0;
32;4;25.70753479;20.0083732605;3;39.4284305573;2;13.625;15.5;8;25.0;
33;4;25.661781311;20.95753479;3;39.8080854416;2;12.625;16.5;8;25.0;
34;5;26.6206035614;18.911781311;2;52.8974285126;2;12.0;17.5;9;25.0;
35;5;26.5835418701;19.8706035614;3;53.8344726562;2;12.0;18.5;10;25.0;
36;5;28.5501880646;19.8706035614;3;54.6799230576;2;12.0;19.5;10;25.0;
37;6;29.5201683044;21.8706035614;2;55.4336366653;2;12.0;20.5;10;25.0;
38;6;28.4931526184;24.8706035614;3;56.0981636047;2;12.0;21.5;10;25.0;
39;6;29.468837738;27.8706035614;3;56.6781539917;2;12.0;22.5;10;25.0;
40;6;30.4469528198;30.718837738;4;57.1443510056;2;12.0;23.5;11;25.0;
41;6;31.4272575378;31.6969528198;5;57.4198989868;2;12.0;24.5;11;25.0;
42;6;32.4095306396;32.6772575378;4;57.6550865173;2;12.0;25.5;11;25.0;
43;6;33.3935775757;33.6595306396;5;57.8541679382;2;12.0;26.5;13;25.0;
44;6;34.3792228699;34.6435775757;5;58.0084438324;2;12.0;27.5;13;25.0;
45;6;35.3662986755;35.6292228699;5;58.9825992584;2;12.0;28.5;12;25.0;
46;5;26.3546695709;32.6162986755;7;42.2493391037;3;12.0;29.5;11;41.75;
47;7;28.344203949;31.6046695709;5;57.269589901;3;14.0;27.5;11;41.75;
48;7;30.3347816467;32.594203949;5;58.0431187153;3;14.0;28.5;12;41.75;
49;7;32.831905365;33.5847816467;6;58.7390908003;3;15.0;29.5;14;41.75;
50;7;30.8438720703;36.5763053894;6;59.3564795256;3;17.0;27.5;14;41.75;
51;7;29.8571338654;38.5686721802;8;59.8976309299;3;17.0;28.5;15;41.75;
52;7;29.8716125488;40.5618057251;8;60.3673942089;3;18.0;29.5;15;41.75;
53;7;29.8872318268;42.5556259155;8;61.7722475529;3;19.0;30.0;15;41.75;
54;7;31.9039211273;42.5500640869;9;62.1595085859;3;21.0;28.0;17;41.75;
55;7;31.9216194153;45.5450592041;9;62.4978774786;3;23.0;27.0;18;41.75;
56;7;32.9402694702;48.5405502319;10;63.1809079647;3;22.0;29.0;19;41.75;
57;7;34.9598083496;48.5364952087;10;65.2995226383;3;23.0;31.0;19;41.75;
58;8;35.4400939941;52.0288047791;10;67.0524120331;3;24.0;33.0;21;41.75;
59;8;35.0709457397;55.0415115356;10;68.4909225702;3;25.0;35.0;21;41.75;
60;8;36.126499176;57.3694496155;12;69.6684423685;3;26.0;37.0;22;41.75;
61;8;37.3643913269;56.6253509521;12;70.4348609447;3;27.0;38.0;23;41.75;
62;8;36.4773979187;58.7425422668;13;70.6152300835;3;28.0;39.0;25;41.75;
63;8;36.5217094421;60.783493042;15;70.8017886877;3;30.0;37.0;26;41.75;
64;9;37.5673484802;59.8260612488;13;71.9944080114;3;29.0750007629;38.0;25;41.75;
65;9;37.6142692566;62.8702392578;13;72.3129218817;3;29.0750007629;39.0;26;41.75;
66;9;38.6624069214;65.9160079956;14;75.7359675169;3;30.0750007629;37.0;27;41.75;
67;9;39.3735656738;69.690826416;17;78.5941634178;3;29.0750007629;38.0;28;41.75;
68;9;39.9351425171;73.0705718994;18;80.9693671465;3;29.0750007629;39.0;28;41.75;
69;9;40.372833252;75.9312820435;18;82.953425169;3;30.0750007629;37.0;29;41.75;
70;9;40.7144470215;77.6052932739;19;84.4627680779;3;29.0750007629;38.0;29;41.75;
71;9;40.9082679749;79.0488128662;20;86.5046272278;3;29.0750007629;39.0;28;41.75;
72;9;42.0085449219;81.2345199585;20;88.2930691242;3;30.0750007629;37.0;30;41.75;
73;9;44.1119003296;84.3368148804;21;89.0254383087;3;29.0750007629;38.0;31;41.75;
74;9;45.2179641724;87.4432601929;20;89.7914168835;3;29.0750007629;39.0;31;41.75;
75;9;43.4000015259;90.5535736084;21;90.589455843;4;30.0750007629;37.0;22;56.75;
76;9;44.8500022888;93.6674346924;21;91.4174824953;4;30.0750007629;39.0;21;57.5;
77;9;45.8500022888;96.7844314575;24;92.2728766203;4;31.0750007629;41.0;22;58.1693744659;
78;9;46.110244751;98.9041137695;24;93.152463913;4;32.0750007629;43.0;22;60.4625530243;
79;9;46.2227401733;101.025985718;26;94.0525238514;5;33.414188385;45.0;21;62.3719539642;
80;9;46.3349075317;103.149475098;26;94.9688203335;5;34.7029151917;47.0;22;63.9369087219;
81;9;46.446182251;105.274024963;27;95.8966546059;5;35.9466743469;47.8494224548;22;65.2036724091;
82;9;46.5560188293;107.399017334;27;96.8309422731;5;38.1510276794;46.8494224548;22;65.9365024567;
83;10;46.663898468;109.52381897;25;117.766312122;5;37.2000007629;48.8494224548;23;66.3478908539;
84;10;48.7693328857;109.64781189;25;120.497227907;6;37.2000007629;50.8494224548;23;66.6840610504;
85;10;46.3193283081;117.508560181;26;122.987727165;6;37.2000007629;52.5999984741;22;66.9562511444;
86;11;45.3193283081;119.677360535;22;140.614437103;6;37.2000007629;53.5999984741;21;67.0;
87;12;45.1393280029;120.390739441;22;142.206959903;6;37.2000007629;54.5999984741;20;67.0;
88;13;45.9773254395;125.199279785;23;150.033047915;6;37.2000007629;55.5999984741;20;67.0;
89;13;47.8677406311;131.299133301;23;156.685793817;6;37.2000007629;56.5999984741;20;67.0;
90;13;49.4565887451;133.259002686;24;162.052996039;6;37.2000007629;57.5999984741;19;67.0;
