Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;6;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;6;20.0;2;9.22500038147;10.0;5;21.0599999428;
7;2;14.4499998093;10.0;5;21.3999996185;2;9.73849964142;10.0;5;21.1229639053;
8;2;14.6300001144;10.1999998093;5;21.7264003754;2;9.75266647339;10.0;5;21.6001901627;
9;2;14.7768793106;10.3632001877;5;22.8394274712;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;15.2777423859;10.9097137451;5;23.7717995644;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;17.2777423859;11.3658018112;5;24.5351434946;2;10.0306148529;10.4951858521;5;23.5279067755;
12;2;19.2777423859;11.7372808456;5;25.1485489607;2;10.2937793732;11.0209560394;5;24.5268628597;
13;2;20.3052597046;12.0336990356;5;25.6344225407;2;12.0856485367;11.4571752548;5;25.3691681623;
14;2;20.535490036;12.2662630081;5;26.0153459311;2;14.0856485367;11.8107032776;5;26.0752547979;
15;2;20.706905365;12.446267128;5;26.1438889503;2;16.0856494904;12.0916318893;5;26.6680037975;
16;2;20.764749527;12.5;5;26.1651208401;2;17.1830482483;12.3113050461;5;27.1698563099;
17;2;22.725944519;12.5;5;26.1864993572;2;18.2196559906;12.4808797836;5;27.3801496029;
18;2;23.7355651855;12.5;5;26.2080165148;2;18.7228336334;13.2140445709;6;27.5615134239;
19;2;24.7452487946;12.5;6;26.2296639681;2;19.625;13.268453598;6;27.7520513535;
20;2;25.754989624;12.5;6;26.2514331341;2;20.2442111969;12.5;6;27.9515185356;
21;2;25.8131446838;12.5;6;26.2733153105;3;19.625;13.5;5;28.1595556736;
22;2;25.8229923248;12.5;6;26.2953014374;3;19.625;12.5;5;28.3756833076;
23;2;25.8328857422;12.5;6;26.3173824549;3;19.625;13.5;5;28.5992991924;
24;2;25.8428230286;12.5;7;26.3395489454;3;20.4348430634;12.5;6;28.8296794891;
25;3;25.8527965546;12.5;6;26.3617914915;3;20.4866771698;12.5;6;29.0659828186;
26;4;25.8628063202;12.5;5;26.3841004372;3;20.5398464203;12.5;6;29.3072590828;
27;4;25.872844696;12.5;5;26.4064661264;3;20.5941333771;12.5;6;29.5524601936;
28;4;25.8829097748;12.5;5;26.428878665;3;19.625;13.5;6;29.8004574776;
29;4;25.8929958344;12.5;5;26.4513280392;3;18.625;13.5;6;30.0500593185;
30;4;25.9030971527;12.5;5;26.4738043547;3;17.7612628937;14.5;6;31.3000340462;
31;4;25.9132118225;12.5;5;26.4962974787;3;17.8175086975;15.5;6;31.579133749;
32;4;25.9233341217;12.5;5;26.5187973976;3;17.8735542297;16.5;6;31.8567092419;
33;4;25.9334583282;12.5;4;26.5412938595;3;17.5427589417;17.5;6;32.1315462589;
34;4;25.9435825348;12.5;3;26.5637768507;3;17.604598999;18.5;7;32.4024860859;
35;4;25.9536991119;12.5;3;26.5862361193;3;17.6655597687;19.5;7;32.6684464216;
36;4;25.9638061523;12.5;3;26.6086617708;3;17.7254009247;20.5;7;32.9284402132;
37;4;25.973897934;14.5;3;26.6310436726;4;17.7838993073;21.5;6;33.1815915108;
38;4;25.9839706421;16.5;4;26.6533719301;4;17.5658798218;22.5;7;33.4271457195;
39;4;25.9940166473;18.5;4;26.6756366491;5;16.282617569;24.5;6;33.6644761562;
40;4;26.0040359497;20.5;4;26.6978281736;5;16.2903709412;26.5;6;33.8930873871;
41;4;26.0140228271;22.5;5;26.7199368477;5;16.2982406616;28.5;6;34.1126133204;
42;4;26.0239715576;22.5;5;26.7419531345;5;16.3062152863;30.5;6;34.3228135109;
43;4;26.0338783264;22.5;5;26.7638677359;5;16.3142967224;32.5;6;34.5235650539;
44;4;26.0437412262;22.5;6;27.7856714725;5;16.322479248;34.163230896;6;35.7148518562;
45;4;27.0535526276;23.5;6;27.8273553848;5;17.3307552338;35.2713775635;6;35.9367545843;
46;4;28.0633106232;24.5;6;27.8691066504;5;19.3391227722;33.3726768494;6;37.1506201029;
47;4;28.541097641;25.5;6;27.9109107256;5;19.5908432007;35.1672554016;6;37.4066861868;
48;5;28.5599098206;26.5;4;52.952752471;5;20.6089115143;36.2902908325;6;37.6572189331;
49;5;29.0922203064;28.5;4;54.7446172237;5;22.5105438232;36.2350006104;7;37.9025759697;
50;5;30.5975780487;29.5;4;56.190865159;5;24.3703269958;38.2350006104;7;38.1431429386;
51;5;30.6164207458;30.5;5;57.3154432774;5;25.6845207214;40.2350006104;9;38.3122589588;
52;5;30.6352596283;31.5;5;58.1650820971;5;26.3185825348;42.2350006104;10;38.4598551989;
53;5;30.6540908813;32.5;7;58.7943034172;5;27.3294315338;44.2350006104;10;38.6108140945;
54;5;30.6729030609;33.5;8;59.2037638426;6;28.0586624146;44.4561729431;11;38.7650772333;
55;5;30.6916942596;34.5;8;59.2296639681;6;27.6499996185;43.5194129944;14;38.9225740433;
56;5;30.7033481598;35.5;8;59.2514331341;6;28.7575778961;40.5;14;39.0832214355;
57;5;30.7131443024;36.5;9;59.2733153105;6;28.3582077026;40.5;14;39.2469236851;
58;5;30.7229919434;37.5;9;59.2953014374;6;28.386051178;39.8829116821;15;39.4135714769;
59;6;30.7328853607;38.5;7;76.3673816919;6;28.493396759;38.5;14;39.5830423832;
60;6;32.1928215027;41.0;7;78.9450234175;6;28.9061832428;37.5;15;39.7552006245;
61;6;32.9510002136;43.3899993896;8;80.9283560514;6;28.4734230042;38.5;17;39.9298965931;
62;6;33.8313369751;45.6872596741;10;82.4411377907;6;27.6499996185;38.5;18;40.1069680452;
63;6;34.0416145325;47.9097442627;11;83.1026312113;7;28.075799942;37.5;15;63.2862392664;
64;6;34.1329078674;50.0;10;83.5096949339;7;29.0890312195;38.5;15;64.8475215435;
65;6;34.142993927;51.0;11;83.8599565029;7;30.1024169922;39.5;14;66.1569724083;
66;6;34.2530975342;53.0;12;84.1594694853;7;30.115940094;40.5;17;67.2327697277;
67;6;35.2632102966;55.0;13;84.4144111872;7;30.1295890808;41.5;17;68.1058502197;
68;6;36.2733306885;57.0;13;84.5187973976;7;30.1433467865;42.5;18;68.8118848801;
69;7;37.2834587097;59.0;10;99.5412938595;7;30.1571960449;43.5;18;69.3855571747;
70;7;38.5999984741;62.0;10;100.613776088;7;31.3142642975;44.5;18;69.58553195;
71;7;40.7037010193;64.3000030518;11;101.591210485;7;31.3567428589;45.5;19;72.5087800026;
72;7;40.7138061523;65.3000030518;11;102.463039517;7;30.4753417969;47.0;19;74.8656148911;
73;7;40.7238960266;66.3000030518;13;103.225596666;7;31.9916267395;48.3899993896;19;76.7475380898;
74;7;40.7339706421;67.3000030518;15;103.881153226;7;32.2408790588;49.6872596741;19;78.2523090839;
75;7;40.7440185547;68.3000030518;16;104.436453223;7;32.4552459717;50.9097442627;19;79.1502094269;
76;7;40.7540359497;67.3000030518;16;104.901124835;7;32.608795166;52.0;19;79.6459488869;
77;7;40.7640228271;67.3000030518;15;105.286226749;7;32.7203369141;53.0;16;80.1312139034;
78;7;40.7739715576;68.3000030518;16;105.603103876;7;32.8295211792;54.0;17;80.5136787891;
79;8;40.7838783264;69.3000030518;15;105.763867736;7;31.2949409485;57.0;13;80.8977212906;
80;8;40.0;70.3000030518;15;105.785671473;7;31.3224239349;60.0;13;81.2821788788;
81;9;40.8035507202;71.3000030518;14;123.057355404;7;31.3499755859;63.0;15;81.6658725739;
82;9;41.8133087158;73.3000030518;15;124.415786624;7;31.3775310516;66.0;16;82.047621727;
83;9;42.823009491;75.3000030518;15;125.629204273;7;31.4050216675;69.0;16;82.4262597561;
84;9;43.832649231;77.3000030518;17;126.683157444;7;31.4323825836;72.0;16;82.8006515503;
85;9;44.8422203064;79.3000030518;17;127.575957775;7;31.4595451355;75.0;16;83.1697092056;
86;9;45.8517227173;81.3000030518;18;128.316096544;7;31.4864463806;77.3715820312;17;83.5324034691;
