Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;3;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;3;21.1200000048;1;8.0;10.0;6;20.0;
6;2;13.5039997101;10.0;3;21.2530560493;1;9.0;10.0;6;20.0;
7;2;14.5638751984;10.0;3;21.8127820492;2;9.5;10.5;5;21.0;
8;2;14.8157520294;10.1999998093;3;22.3170127869;2;9.5;10.5;5;21.5299996138;
9;2;15.0426549911;10.3632001877;3;23.6710497141;2;9.59000015259;10.7649993896;5;22.0018314123;
10;2;15.6519727707;10.9097137451;3;24.8822329044;2;9.66343975067;11.0009155273;5;22.4280958176;
11;2;17.6519737244;11.3658018112;3;25.9660522938;2;9.72283363342;11.2140483856;5;23.7177560329;
12;2;19.6519737244;11.7372808456;3;26.945281744;2;9.95943069458;11.8588781357;5;24.8637619019;
13;2;21.1137905121;12.0336990356;4;27.8456065655;2;11.7228336334;12.4318809509;4;25.8837099075;
14;2;22.3096294403;12.2662630081;4;28.692204237;2;13.7228336334;12.9418544769;4;26.8016016483;
15;2;23.5285949707;12.446267128;4;29.3392357826;2;15.7228336334;13.400800705;4;27.6436917782;
16;2;24.7713985443;12.5;4;29.9320087433;2;16.7228336334;13.8218460083;4;28.4353666306;
17;2;26.0381469727;12.5;4;30.576523304;2;17.7228336334;14.2176837921;5;28.9781968594;
18;2;27.3281784058;12.5;4;31.2693214417;2;18.7228336334;14.4890985489;5;29.5360116959;
19;2;28.0711936951;12.5;5;32.004755497;2;19.625;14.7680053711;5;30.1467399597;
20;2;28.4021396637;12.5;5;32.7749452591;2;20.625;12.7680053711;5;30.8082637787;
21;2;28.7487258911;12.5;5;33.569937706;2;20.9318599701;12.5;5;31.5163917542;
22;2;29.1064720154;12.5;5;34.3780879974;3;21.0911884308;12.5;4;32.264708519;
23;2;29.4701385498;12.5;5;35.1866588593;3;21.2595596313;12.5;5;33.0445957184;
24;2;29.8339958191;12.5;6;35.9825773239;4;21.4350337982;12.5;2;33.8454675674;
25;3;30.1921596527;12.5;5;36.7532711029;4;19.625;13.5;1;34.6552286148;
26;3;30.5389709473;12.5;6;37.4874658585;4;19.625;14.5;1;35.4609355927;
27;3;30.8693599701;12.5;6;38.1758413315;4;19.625;15.5;1;36.2495918274;
28;3;31.1791286469;12.5;6;38.8114652634;4;19.625;16.5;1;37.0089855194;
29;3;31.4651603699;12.5;6;39.38996315;4;19.625;17.5;2;37.7284460068;
30;3;31.7254829407;12.5;6;39.9094457626;4;19.625;18.5;2;38.399433136;
31;3;31.9592514038;12.5;6;40.3702306747;4;19.625;19.5;2;39.0158834457;
32;3;32.1666030884;12.5;6;40.7744321823;4;19.625;20.5;2;39.5742921829;
33;3;32.3484954834;12.5;6;41.12550354;4;19.625;21.5;3;40.0735645294;
34;3;32.506477356;14.5;6;41.4277763367;4;19.625;22.5;3;40.5146827698;
35;3;32.6424980164;16.5;7;41.6860580444;4;19.625;23.5;4;40.9002714157;
36;3;32.7587280273;18.5;7;41.9053039551;4;19.625;24.5;4;41.2341346741;
