Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;1;11.0;10.0;5;20.0;2;7.15000009537;13.0;3;21.0900000334;
3;1;11.0;10.0;6;20.0;2;8.16349983215;12.0;3;21.1871190071;
4;1;11.0;10.0;6;20.0;2;8.17806816101;11.0;3;21.2917383909;
5;1;12.0;10.0;6;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;13.0;10.0;6;20.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;14.0;10.0;6;20.3999996185;2;9.84310913086;10.0;3;21.6541694403;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;9.87218856812;10.0;3;22.2087649107;
9;2;14.7768793106;10.3632001877;5;22.8194274902;2;9.99697208405;10.1999998093;3;22.7014135122;
10;2;15.2687425613;10.9097137451;5;23.7616035938;2;10.1078176498;10.3632001877;3;23.1436295509;
11;2;17.268743515;11.3658018112;5;24.5351526737;2;10.2073163986;10.4951858521;3;24.4502608776;
12;2;19.268743515;11.7372808456;5;25.1591641903;2;10.5013093948;11.0209560394;3;25.6018667221;
13;2;20.3100376129;12.0336990356;5;25.6560432911;2;12.3275251389;11.4571752548;3;26.6129477024;
14;2;20.5452194214;12.2662630081;5;26.0483692884;2;14.3275251389;11.8107032776;3;27.5041275024;
15;2;20.7217674255;12.446267128;5;26.1887089014;2;16.3275241852;12.0916318893;3;28.2981133461;
16;2;20.7849197388;12.5;5;26.2221269608;2;17.5498218536;12.3113050461;3;29.0167398453;
17;2;22.7515983582;12.5;5;26.2560760975;2;18.6352043152;12.4808797836;5;29.4582490921;
18;2;23.7668762207;12.5;5;26.2905418873;3;19.7259407043;12.5;4;29.883644104;
19;2;24.7823848724;12.5;6;26.3255085945;3;20.7238197327;12.5;5;30.3288545609;
20;2;25.7981204987;12.5;6;26.3609591722;3;20.8239917755;12.5;5;30.7909274101;
21;2;25.8624305725;12.5;6;26.3968753815;3;20.9279594421;12.5;6;31.2663087845;
22;2;25.8785934448;12.5;6;26.4332377911;3;21.0349197388;12.5;6;31.7509255409;
23;2;25.8949565887;12.5;6;26.4700255394;3;21.1439590454;12.5;6;32.2403049469;
