Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;2;8.0;11.3000001907;4;21.0;
5;1;12.0;10.0;4;20.0;2;8.14999961853;10.0;4;21.0900000334;
6;1;13.0;10.0;4;20.0;2;9.24524974823;10.0;3;21.1871190071;
7;1;14.0;10.0;4;20.3999996185;2;9.76710128784;10.0;3;21.2917383909;
8;1;14.1800003052;10.1999998093;3;20.7264003754;2;9.79064083099;10.0;3;21.817143321;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;9.90885734558;10.1999998093;3;22.2793469429;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;10.0128526688;10.3632001877;3;22.6900259256;
11;1;15.8187427521;11.3658018112;3;23.4745616913;2;10.1052560806;10.4951858521;3;23.9506295919;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;10.3888921738;11.0209560394;3;25.0538563728;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;12.2042226791;11.4571752548;3;26.0146684647;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;14.2042226791;11.8107032776;3;26.8543052673;
15;1;19.8187427521;12.446267128;4;25.0;2;16.2042217255;12.0916318893;3;27.5962526798;
16;2;21.8187427521;12.5;3;26.0;2;17.3919029236;12.3113050461;3;28.2632865906;
17;2;23.8187427521;12.5;3;26.0299999714;2;18.4656772614;12.4808797836;3;28.6547400951;
18;2;25.2822418213;12.5;3;26.0605909824;2;19.5451507568;12.5;4;29.0328326225;
19;2;25.7272663116;12.5;3;26.091766119;2;20.5323867798;12.5;4;29.4347915649;
20;2;25.7412948608;12.5;4;26.1235172749;2;20.6228275299;12.5;4;29.8589887619;
21;2;25.7555828094;12.5;4;26.1558350325;2;20.7182731628;12.5;4;30.3031497002;
22;2;25.7701263428;12.5;4;26.1887089014;2;20.8182086945;12.5;3;30.7643566132;
23;2;25.7849197388;12.5;5;26.2221269608;2;20.9219799042;12.5;3;31.2390885353;
24;2;25.7999572754;12.5;5;26.2560760975;2;21.0287952423;12.5;3;31.7232985497;
25;2;25.8152351379;12.5;5;26.2905418873;3;21.1377410889;12.5;3;32.2125329971;
26;2;25.8307437897;12.5;5;26.3255085945;3;21.2478199005;12.5;4;32.7020812035;
27;2;25.8464794159;12.5;4;26.3609591722;4;21.3579673767;12.5;3;33.1871519089;
28;3;25.8624305725;12.5;3;26.3968753815;4;21.4671096802;12.5;3;33.6630582809;
29;3;25.25;12.5;3;26.4332377911;4;17.625;14.5;4;34.1254005432;
30;3;25.8949565887;12.5;3;26.4700255394;4;16.625;16.5;4;34.570227623;
31;3;25.9115104675;12.5;3;26.5072168112;4;15.625;18.5;4;34.9941673279;
32;3;25.9282474518;12.5;3;26.5447884798;4;14.625;20.5;4;35.3945169449;
33;3;25.9451541901;12.5;3;26.5827163458;4;14.0;22.5;4;35.7692890167;
34;3;25.962223053;12.5;4;26.6209751368;4;14.0;24.5;4;36.1172132492;
35;3;25.9794387817;12.5;4;26.6595385075;4;14.0;26.5;4;37.4376983643;
36;3;25.9967918396;12.5;4;26.6983793974;4;15.0;28.5;4;37.7507662773;
37;3;26.0142707825;14.5;4;26.7374696732;4;16.0;29.7115364075;4;38.0371603966;
38;3;26.0318603516;16.5;4;26.7767804861;4;16.2340431213;30.8978748322;5;38.2978492975;
39;3;26.0495510101;18.5;4;26.8162822723;4;16.2386302948;32.0660858154;5;38.5341290236;
40;3;26.0673274994;20.5;4;27.8559447527;4;16.2432594299;33.2170829773;7;38.7475244999;
41;3;27.0851745605;23.5;5;27.9857373238;4;16.247926712;34.351940155;7;38.9397081137;
42;3;28.1030807495;24.5;6;28.1227475405;4;16.2526321411;35.4718284607;8;39.1124224663;
43;3;28.6552352905;25.5;6;28.2673255205;4;16.2573757172;36.5779724121;9;39.1651208401;
44;3;28.7202949524;26.5;7;28.4198074341;4;16.2621517181;37.5999984741;9;39.1864993572;
45;3;28.7889118195;27.5;8;28.5805091858;5;16.2669620514;38.5999984741;7;59.2080165148;
46;3;28.8612289429;27.5;8;28.7497173548;5;18.0;37.4456100464;8;60.429664731;
47;3;28.937374115;27.5;8;28.9276801348;6;18.2766742706;37.5999984741;8;61.4690330029;
48;3;29.0174560547;27.5;9;29.1145985126;6;19.0;39.4760017395;10;62.3312739134;
49;3;29.101568222;27.5;8;29.310614109;6;22.0;37.4760017395;11;63.0316352844;
50;3;28.2467346191;28.3382587433;10;29.5157995224;7;25.2914428711;37.4760017395;9;73.5910278559;
51;3;29.2645263672;27.5;10;29.7301466465;7;28.9249992371;38.4760017395;10;74.4322422743;
52;3;29.3785667419;27.5;10;29.9535570145;7;32.226398468;40.3760032654;11;75.1361912489;
53;3;28.2998466492;28.5;11;30.1858310699;8;35.2314033508;41.5;10;90.5060391426;
54;3;28.3173484802;28.625579834;11;30.4266600609;8;38.8614234924;42.5;11;91.5985008478;
55;3;28.3347244263;28.7064628601;11;30.6756186485;8;41.3664550781;43.5;12;92.5829714537;
56;3;28.3519668579;28.7907218933;11;30.9321620464;8;41.5704154968;44.5;13;93.4591605663;
57;3;28.3690605164;28.8781433105;12;31.1956233978;9;41.6501617432;44.5159301758;13;94.2305620909;
58;3;28.3859939575;28.9684772491;12;31.4652159214;9;41.7221450806;43.5;14;94.9034849405;
59;3;28.4027557373;29.0614128113;12;32.8046908379;9;41.7867584229;44.5;14;95.4860844612;
60;3;28.880865097;29.6722183228;9;33.9321279526;10;39.8444595337;46.5631561279;13;95.4874875546;
61;3;29.2599201202;30.1762542725;10;34.8805978298;10;38.8957519531;47.5;14;95.5008581877;
62;3;29.5554218292;30.5902347565;11;35.6844329834;10;38.2930145264;49.5;13;95.418112874;
63;4;29.7835044861;30.9315128326;10;36.226998806;10;36.7999992371;52.5;10;96.6138364077;
64;4;29.8924255371;31.1419754028;10;36.5904040337;10;37.4972000122;54.5;10;97.4179230928;
65;4;29.919927597;31.2628917694;13;36.9532804489;10;39.2545890808;55.5;10;98.5028386116;
66;5;29.9472084045;31.3837928772;12;37.3137309551;10;39.2518501282;57.5;10;102.281154752;
67;5;29.9742355347;31.5039482117;12;37.6698892117;10;39.1186561584;60.5;8;105.164450407;
68;5;30.0009803772;31.6226387024;9;38.0199639797;10;40.8654899597;62.5;9;107.059344053;
69;5;30.0274124146;31.7391738892;8;38.3622784615;10;39.7188949585;63.9059257507;11;109.182756662;
70;5;30.0535049438;33.6226387024;8;38.6953063011;10;42.4170532227;63.2880935669;11;110.800093412;
71;5;30.0792312622;34.6226387024;8;40.0177006721;11;44.554107666;65.5;12;111.594703078;
72;5;31.1045684814;36.6226387024;9;40.3683140278;11;46.8489685059;65.3482894897;15;112.215614557;
73;5;32.1294937134;38.6226387024;11;40.7073960304;11;42.5588150024;68.3804244995;14;112.739000678;
74;5;32.1539802551;40.6226387024;11;41.0342330933;11;39.5999984741;71.693611145;14;113.255498171;
75;5;32.1780166626;42.6226387024;12;41.348321557;11;39.5999984741;72.7423477173;15;113.810259223;
76;5;32.2015800476;44.6226387024;13;41.6493610144;12;39.9608840942;74.7917785645;14;114.401857257;
77;5;32.2246589661;46.4709281921;14;41.9372386932;12;38.5999984741;76.5169830322;13;116.027695894;
78;5;32.2472343445;47.5030632019;15;42.2120075226;12;40.5999984741;79.5530548096;14;116.883934021;
79;5;32.2692985535;48.5360107422;15;42.4738678932;12;42.4577560425;82.9439926147;15;117.803082705;
80;5;29.5999984741;48.5697593689;16;42.7231425047;13;42.0312767029;85.9216079712;15;118.784926176;
81;5;29.5999984741;49.1259498596;17;42.9602533579;13;41.5601348877;89.5530548096;14;119.328804255;
82;5;27.5999984741;51.1794624329;17;43.1856985092;13;42.5141143799;91.5530548096;16;120.330962539;
83;5;27.5999984741;50.233253479;18;43.4000341892;13;43.6055259705;93.5530548096;16;121.377886415;
84;5;25.5999984741;52.2872886658;18;43.5893735886;13;49.5996894836;98.5530548096;16;122.47272718;
85;5;24.5999984741;54.3415527344;18;43.6651450396;13;52.7335662842;102.953056335;18;123.6148597;
