Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;3;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;2;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;2;21.0599999428;1;8.0;10.0;6;20.0;
6;2;13.4770002365;10.0;2;21.1229639053;1;9.0;10.0;6;20.0;
7;2;14.5053339005;10.0;2;21.6001901627;1;9.5;10.0;6;20.0;
8;2;14.7200860977;10.1999998093;2;22.0082015991;1;9.5;10.0;6;20.3999996185;
9;2;14.9036903381;10.3632001877;2;23.2129787207;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.4458408356;10.9097137451;1;24.245090127;2;9.66343975067;10.6632003784;5;21.9903717041;
11;2;17.4458408356;11.3658018112;1;25.1164904833;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;19.4458408356;11.7372808456;1;25.8465604782;2;10.1911802292;11.0209560394;5;23.9749414921;
13;2;20.6193656921;12.0336990356;1;26.4579504728;2;11.9614667892;11.4571752548;5;24.7131726742;
14;2;20.8187427521;12.2662630081;1;26.9734284878;2;13.9614667892;11.8107032776;4;25.3067810535;
15;2;21.8187427521;12.446267128;2;27.245682478;2;15.7228336334;12.4286870956;4;25.7784451246;
16;3;22.8187427521;12.5;1;27.4198198318;2;16.9828968048;12.3113050461;4;26.1504684687;
17;3;23.8187427521;12.5;1;27.6032464504;2;17.9902935028;12.4808797836;4;26.2221269608;
18;3;24.8187427521;12.5;1;27.7958021164;2;18.9978122711;12.5;5;26.2560760975;
19;3;25.25;12.5;1;27.9972171783;2;19.625;12.8768224716;5;26.2905418873;
20;3;25.25;12.5;1;28.207105875;2;19.625;12.8871622086;6;26.3255085945;
21;0;0;0;0;0;2;19.9232387543;12.5;6;26.3609591722;
