Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;9.5;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;4;21.7264003754;1;9.5;10.0;6;20.3999996185;
9;2;14.7768793106;10.3632001877;4;22.8594274521;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;9.66343975067;10.6632003784;4;21.9903717041;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;9.94783401489;10.4951858521;4;23.0619120598;
12;2;19.2867431641;11.7372808456;4;25.2345055342;2;10.1889305115;11.0209560394;3;23.9545464516;
13;2;20.3439407349;12.0336990356;5;25.7443674803;2;11.9568777084;11.4571752548;3;24.6819883585;
14;2;21.3640708923;12.2662630081;5;26.1502821445;2;13.9568777084;11.8107032776;3;25.2644146681;
15;2;22.3847293854;12.446267128;5;26.3048160076;2;15.7228336334;12.415977478;3;25.7245066166;
16;2;23.4059104919;12.5;5;26.3530313969;2;16.9707603455;12.3113050461;3;26.0845712423;
17;2;24.4276065826;12.5;5;26.4023760557;2;17.9754657745;12.4808797836;3;26.1438889503;
18;2;25.4498119354;12.5;4;26.4528282881;2;18.9802093506;12.5;4;26.1651208401;
19;2;25.9037723541;12.5;5;26.5043625832;2;19.8871517181;12.5;4;26.1864993572;
20;2;25.9269638062;12.5;5;26.5569496155;2;19.8919620514;12.5;4;26.2080165148;
21;2;25.9506263733;12.5;5;26.6105561256;2;19.8968029022;12.5;4;26.2296639681;
22;2;25.9747505188;12.5;5;26.6651450396;2;19.9016742706;12.5;4;26.2514331341;
23;2;25.9993152618;12.5;5;26.72067523;2;19.9065723419;12.5;5;26.2733153105;
24;2;26.0243034363;12.5;5;26.7771017551;3;19.9114952087;12.5;4;26.2953014374;
25;2;26.0496959686;12.5;5;26.8343759775;3;19.9164428711;12.5;4;26.3173824549;
26;2;26.0754699707;12.5;5;26.8924454451;3;19.9214115143;12.5;4;26.3395489454;
27;2;26.101600647;12.5;5;26.9512542486;4;19.926399231;12.5;3;26.3617914915;
28;2;26.1280651093;12.5;5;27.0107431412;4;19.9314041138;12.5;3;26.3841004372;
29;2;26.1548347473;12.5;5;27.0708494186;4;17.936422348;13.5;3;26.4064661264;
30;2;26.1818828583;12.5;5;27.1315076351;4;16.9414558411;14.5;4;26.428878665;
31;2;26.2091789246;12.5;5;27.1926498413;4;15.9464979172;15.5;3;26.4513280392;
32;2;23.25;14.3770599365;5;27.2542052269;4;14.9515485764;16.5;4;26.4738043547;
33;2;24.25;13.4016819;5;27.3161010742;4;14.3316059113;17.5;4;26.4962974787;
34;2;22.25;14.426440239;6;27.3782629967;4;14.3366670609;18.5;4;26.5187973976;
35;2;21.25;15.4513053894;6;27.4406147003;4;14.3417291641;19.5;5;26.5412938595;
36;2;20.25;16.4762458801;6;27.5030794144;4;14.3467912674;20.5;6;26.5637768507;
37;2;22.25;18.4762458801;7;27.5655794144;4;14.351849556;21.5;6;26.5862361193;
38;2;23.404510498;20.4762458801;7;27.628036499;4;14.3569030762;22.5;7;26.6086617708;
39;2;24.4326171875;21.4762458801;7;27.690372467;4;14.361948967;23.5;8;26.6310436726;
40;3;26.4606666565;23.4762458801;8;28.7525100708;4;14.366985321;24.5;8;26.6533719301;
41;3;28.4886283875;24.5;8;28.9443725348;4;14.3720092773;25.5;9;26.6756366491;
42;3;28.5164680481;25.5;8;29.1513153315;4;14.3770179749;26.5;11;26.6978281736;
43;3;28.5441474915;26.5;10;29.3746955395;4;14.3820114136;27.5;12;26.7199368477;
44;3;28.5716362;27.5;10;29.6158969402;4;14.3869857788;28.5;12;26.7419531345;
45;3;28.598903656;28.1473350525;10;29.87629807;4;14.3919391632;29.5;12;26.7638677359;
46;3;28.62591362;28.2274856567;11;30.1572315693;4;15.3968696594;27.5;11;26.7856714725;
47;3;28.652639389;28.3161010742;11;30.4599342346;4;14.4017763138;28.5;12;26.8073554039;
48;4;28.6790523529;28.4137058258;11;30.7854874134;4;14.4066553116;29.5;13;26.8289107084;
49;4;28.705121994;27.5;11;31.134747982;5;15.4115047455;27.5;11;41.8503289223;
50;4;28.7308254242;28.5;11;31.5082740784;6;15.0;29.5;9;42.6216015816;
51;4;28.7561378479;27.5;11;31.9062445164;6;16.0;30.8101215363;10;43.3120951653;
52;4;28.7810344696;27.5;12;32.3283791542;6;18.0;30.8101215363;11;43.9209682941;
53;4;28.8054962158;27.5;12;32.7738661766;6;20.4305782318;31.8101215363;12;44.4507367611;
54;4;28.8295021057;28.5;14;33.2413005829;6;22.0;32.8101196289;12;44.9064058065;
55;4;28.8530368805;29.3715991974;14;33.7286453247;6;24.0;33.8101196289;12;45.294598341;
56;4;28.876083374;29.5460510254;14;34.2332186699;6;26.4444885254;33.5;11;45.6227653027;
57;4;28.8986282349;29.7278404236;14;34.7517182827;6;28.0740432739;32.5;11;45.8827629089;
58;4;28.9206600189;29.9156551361;15;35.2802820206;6;29.0750007629;31.5;12;46.0;
59;5;28.9421691895;30.107963562;14;37.0201971531;6;30.0750007629;30.5;12;46.0;
60;5;30.4469890594;28.607963562;15;38.5538067818;6;30.625;29.5;12;46.0;
61;5;31.8524570465;28.3899993896;15;39.9077644348;6;30.625;28.5;12;46.0;
62;5;33.1739730835;28.6872596741;15;41.1096668243;6;30.625;27.5;14;46.0;
63;5;34.4275894165;28.9097423553;15;42.0361886024;6;30.625;27.5;14;46.0;
64;5;34.9162826538;29.0;15;42.763176918;6;30.625;27.5;15;46.0;
65;5;35.2434272766;29.0;15;44.4637851715;6;30.625;27.5;15;46.0;
66;5;36.5587005615;30.0;15;45.1517090797;6;30.625;27.5;16;46.0;
67;5;37.8592681885;31.0;15;46.8021335602;6;30.625;27.5;16;46.0;
68;5;39.142868042;33.0;15;47.4714580774;6;28.1749992371;29.5;16;46.0;
69;5;34.142868042;38.0;14;48.1004718542;6;27.1749992371;30.8999996185;15;46.0;
70;5;33.9802627563;41.0;13;48.6884070635;6;26.1749992371;31.8999996185;13;46.0;
71;7;30.980260849;44.5963134766;10;49.2356609106;6;25.1749992371;32.9000015259;14;46.0;
72;7;28.980260849;47.6453590393;9;49.7435871363;6;24.5499992371;33.9000015259;14;46.0;
73;7;27.5999984741;50.3583450317;8;50.2142659426;6;24.5499992371;34.9000015259;14;46.0;
74;7;27.5999984741;49.4426689148;9;50.6502816677;6;24.5499992371;35.9000015259;13;47.0;
75;7;28.5999984741;48.4156494141;9;51.0545222759;6;25.5499992371;37.9000015259;13;48.6699997187;
76;7;30.5999984741;49.2691497803;9;51.4300054312;6;26.8064994812;39.9000015259;13;50.0344519615;
77;7;32.1393661499;50.2799758911;10;52.7106934786;6;27.0204982758;41.9000015259;13;51.1391141415;
78;7;34.1738204956;53.2908592224;10;52.9773210287;6;28.1968002319;40.9000015259;14;52.0318325758;
79;8;36.20677948;55.665145874;9;53.2494217157;6;29.7905158997;39.5;18;52.5945794582;
80;8;37.238243103;58.665145874;9;53.5272089243;6;30.9000015259;39.5;18;52.7445563078;
81;8;37.2682495117;61.665145874;9;53.8108735085;6;32.2925262451;37.5;17;52.9060227871;
82;8;37.2968139648;64.665145874;9;54.0473047495;6;29.4500007629;40.5;19;53.0793559551;
83;8;37.2999992371;67.665145874;9;54.2858732939;7;26.4500007629;43.3555526733;18;52.7648479939;
84;8;37.2999992371;69.7312393188;10;54.5336594582;7;26.4500007629;43.4853973389;18;53.3751862049;
85;8;37.2999992371;70.8890380859;11;55.7906107903;7;24.4500007629;45.6238822937;18;53.6729331017;
86;8;38.2999992371;73.0532073975;11;56.1366155148;7;23.4500007629;47.7710533142;20;53.8955099583;
87;8;39.2999992371;76.2237014771;12;56.497033596;7;24.4500007629;48.9268569946;21;54.1301763058;
