Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0900000334;1;8.0;10.0;6;20.0;
6;2;13.4905004501;10.0;4;21.1871190071;1;9.0;10.0;6;20.0;
7;2;14.5342035294;10.0;4;21.7036092281;1;9.5;10.0;6;20.0;
8;2;14.7666244507;10.1999998093;4;22.1564130783;1;9.5;10.0;6;20.3999996185;
9;2;14.9703855515;10.3632001877;4;23.4291926622;2;10.5900001526;10.5;5;21.7264003754;
10;2;15.5431365967;10.9097137451;4;24.540822506;2;11.6634397507;10.3632001877;5;21.9903717041;
11;2;17.5431365967;11.3658018112;4;25.5043385029;2;12.7228336334;10.4951858521;5;23.0619120598;
12;2;19.5431365967;11.7372808456;4;26.3401436806;2;13.1889305115;11.0209560394;5;23.9545464516;
13;2;20.8414783478;12.0336990356;4;27.0718023777;2;14.9568777084;11.4571752548;5;24.6819883585;
14;2;21.9614181519;12.2662630081;4;27.7228300571;2;16.9568786621;11.8107032776;4;25.2644146681;
15;2;23.092376709;12.446267128;4;28.1464314461;2;18.7228336334;12.415977478;4;25.7245066166;
16;2;24.2346363068;12.5;4;28.4879314899;2;19.7228336334;12.6418743134;4;26.0845712423;
17;2;25.3883113861;12.5;4;28.8545851707;2;20.9754657745;12.4808797836;4;26.1438889503;
18;2;26.5533065796;12.5;4;29.2456488609;2;21.7228336334;12.8431663513;5;26.1651208401;
19;2;27.1605415344;12.5;5;29.659784317;2;22.8871517181;12.5;5;26.1864993572;
20;2;27.3469028473;12.5;5;30.0950183868;2;22.625;12.9745998383;5;26.2080165148;
21;2;27.5427589417;12.5;5;30.5487289429;2;22.8968048096;12.5;5;26.2296639681;
22;2;27.7469291687;12.5;5;31.0176672935;2;22.625;12.9918651581;5;26.2514331341;
23;3;27.957950592;12.5;4;31.4980173111;2;22.625;13.0005731583;6;26.2733153105;
24;3;28.1741065979;12.5;5;31.9854974747;3;22.9114952087;12.5;5;26.2953014374;
25;4;28.3934745789;12.5;4;32.4754953384;3;22.9164428711;12.5;5;26.3173824549;
26;4;28.6139717102;12.5;4;32.9632344246;4;22.625;13.0269527435;4;26.3395489454;
27;4;28.8334560394;12.5;4;33.4439563751;4;20.926399231;13.5;4;26.3617914915;
28;4;29.049779892;12.5;4;33.9131059647;4;19.9314041138;14.5;4;26.3841004372;
29;4;29.2608985901;12.5;4;34.3665065765;4;18.936422348;15.5;4;26.4064661264;
30;4;29.4649276733;12.5;4;34.8005027771;4;17.9414558411;16.5;3;26.428878665;
31;4;29.6602249146;12.5;4;35.2120742798;4;17.3214988708;17.5;3;26.4513280392;
32;4;29.8454322815;12.5;4;36.5988998413;4;17.32654953;18.5;3;26.4738043547;
33;4;31.0195045471;12.5;4;36.999379158;4;17.3316059113;19.5;3;26.4962974787;
34;4;32.1817207336;12.5;4;37.3737959862;4;17.3366661072;20.5;3;26.5187973976;
35;4;32.8182106018;15.5;4;37.7219002247;4;17.3417282104;21.5;4;26.5412938595;
36;4;32.9748535156;18.5;4;38.0440062284;4;17.3467903137;22.5;4;26.5637768507;
37;4;33.1198043823;21.5;5;38.3408983946;4;17.3518486023;23.5;4;26.5862361193;
38;4;33.2534065247;24.5;5;38.6137325764;4;17.3569030762;24.5;4;26.6086617708;
39;4;33.3761787415;27.5;5;38.8639352322;4;17.3619499207;25.5;4;26.6310436726;
40;4;33.4887695312;27.5;6;39.0931122303;4;17.366985321;26.5;5;27.6533719301;
41;5;33.5918998718;27.5;5;39.3029717207;5;18.3720092773;27.5;4;27.7256366014;
42;5;33.6863365173;27.5;6;39.4528282881;5;19.3770179749;28.5;4;27.7998031378;
43;5;33.7537727356;27.5;6;39.5043625832;5;19.6299552917;29.5;4;27.8758867979;
44;6;33.7769622803;27.5;5;39.5569496155;5;20.6470756531;27.5;5;27.9538978338;
45;6;33.0999984741;27.5;5;39.6105561256;5;21.0;28.5;5;29.0338410139;
46;6;33.8247489929;27.5;5;39.6651450396;5;23.0;30.5;5;29.1557147503;
47;6;33.8493156433;27.5;5;40.72067523;5;25.4017753601;32.5;5;29.2806950808;
48;6;34.8743019104;28.5;5;40.8271017075;5;26.4066543579;34.5;6;29.4087684155;
49;6;35.8996925354;29.5;5;40.9363509417;5;26.625;36.5;6;29.5399105549;
50;6;36.4213562012;30.5;5;41.0483953953;5;26.8875999451;38.5;6;30.6740863323;
51;6;36.4717788696;31.5;6;41.1631989479;5;28.2555599213;37.8101196289;6;30.8512489796;
52;6;36.5234375;32.5;6;41.2807164192;6;29.7075309753;36.5;6;31.032523632;
53;6;36.5763206482;32.5;6;42.8692071438;7;29.3491611481;36.5;5;31.2178404331;
54;6;37.29114151;33.0;6;44.2063097954;7;28.9294319153;37.5;5;31.4071139097;
55;6;37.8928375244;33.3899993896;8;46.3282254934;7;29.3111743927;39.8502197266;6;31.6002422571;
56;6;39.3977012634;34.6872596741;9;47.3331768513;7;29.3963775635;39.3482894897;6;31.7971072197;
57;6;40.8229293823;35.9097442627;9;48.05189538;7;29.6955184937;37.5;6;31.9817845821;
58;6;41.118019104;37.0;10;48.5712428093;7;28.9185829163;39.5;7;32.1658627987;
59;6;41.3220252991;38.0;9;49.0746731758;7;29.2918071747;38.9000015259;7;32.3534326553;
60;6;41.5174789429;39.0;10;49.454197526;7;28.625;40.8816642761;7;32.5443159342;
61;6;39.6352653503;40.665145874;11;49.7996934652;7;29.8724727631;38.9000015259;7;33.7383179665;
62;6;38.7567939758;41.7028579712;11;50.1563403606;7;30.3633308411;40.9000015259;9;34.0652291775;
63;6;37.8819007874;42.7421760559;11;50.5236829519;7;30.625;44.6807327271;10;35.410255909;
64;7;38.0103607178;44.7831115723;11;51.9011704922;7;32.4131774902;42.9000015259;10;35.9045912027;
65;7;38.1419334412;46.8256645203;9;52.3681564331;7;32.625;46.9000015259;11;36.4348708391;
66;7;38.03282547;48.8698272705;8;52.8494343758;7;33.0121536255;48.3075218201;15;37.0037113428;
67;7;38.2082176208;50.9155807495;8;53.3444111347;8;34.4666252136;48.9000015259;13;37.6136957407;
68;7;38.3883666992;52.9629058838;9;53.8523920774;8;33.0840568542;51.9000015259;13;39.4197816849;
69;7;38.5729866028;54.0117645264;9;54.3725841045;8;32.8499984741;54.3150939941;14;41.0739073753;
70;7;38.761756897;55.0621185303;8;54.9040988684;8;33.7385635376;52.8481216431;14;42.6144828796;
71;7;38.9543266296;55.0;9;55.4459584951;8;33.7107124329;51.5766906738;15;44.0806658268;
72;7;38.3924484253;56.0;9;55.997101903;9;34.3379898071;50.3097457886;19;45.3598058224;
73;7;38.5360145569;56.2215156555;10;56.556392312;9;33.8260116577;51.4000015259;20;46.5367946625;
74;7;38.6790924072;56.277179718;10;57.1226272583;9;34.4786872864;50.4000015259;21;47.7914655209;
75;7;38.8212280273;56.3339576721;10;57.6945474148;9;34.5301895142;50.4000015259;20;49.1211774349;
76;7;38.9619369507;56.391746521;9;58.2708477974;9;34.5825309753;50.4000015259;20;50.5210573673;
77;7;39.100769043;56.450428009;9;58.8501880169;9;34.0084228516;51.4000015259;21;51.9838190079;
78;7;39.2372894287;59.1138381958;9;59.4312019348;9;34.6893196106;50.4000015259;21;53.4997160435;
79;7;40.3710784912;57.1979751587;9;60.012509346;9;33.8691329956;52.4000015259;20;55.0566618443;
80;7;39.5017623901;58.2828140259;9;60.5927259922;9;32.7459564209;54.4000015259;21;56.6405370235;
81;7;39.6289901733;59.3681640625;9;61.1704726219;9;34.7353172302;51.4000015259;21;58.2356855869;
82;7;40.752456665;57.4538192749;9;61.7443840504;9;33.907913208;52.4000015259;22;59.8255724907;
83;7;39.8718986511;58.5395698547;11;62.3131206036;9;34.1731796265;54.4000015259;22;61.3935475349;
84;7;39.9870910645;59.6252059937;10;62.8753731251;9;35.0176582336;54.4000015259;23;62.9236471653;
85;7;41.0978469849;57.7105178833;11;63.4298734665;9;36.0644378662;55.4000015259;19;64.4013471603;
