Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
7;1;14.0;10.0;4;20.3999996185;1;9.5;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;9.5;10.5;4;21.3999996185;
9;1;14.3268795013;10.3632001877;3;21.8194274902;2;9.59000015259;10.6999998093;4;21.7964004278;
10;1;14.8187427521;10.9097137451;3;22.7316036224;2;9.66343975067;10.8982000351;4;22.1345227957;
11;2;16.8187427521;11.3658018112;2;24.4745616913;2;9.72283363342;11.0672616959;3;23.2873874903;
12;2;18.8187427521;11.7372808456;2;25.1973980665;2;9.95943069458;11.643693924;2;24.268861413;
13;2;20.3272438049;12.0336990356;1;25.8079570532;2;11.7228336334;12.1344308853;2;25.093021512;
14;2;21.3926868439;12.2662630081;1;26.3302583694;2;13.7228336334;12.5465106964;2;25.7803837061;
15;2;22.465719223;12.446267128;2;26.6183350086;2;15.7228336334;12.8901920319;2;26.3539340496;
16;3;23.5469932556;12.5;1;26.8187118769;2;16.7228336334;13.1769666672;2;26.8362411261;
17;3;24.6371631622;12.5;3;27.0402543545;2;17.7228336334;13.4181203842;2;27.0267930031;
18;3;25.7368564606;12.5;3;27.2842636108;2;18.7228336334;13.5133962631;3;27.1883933544;
19;3;26.2779178619;12.5;5;27.5518820286;2;19.625;13.5941963196;3;27.3593420982;
20;3;26.3983459473;12.5;5;27.8440244198;2;19.625;13.6796712875;3;27.5396113396;
21;3;26.5298118591;12.5;5;28.1613030434;2;19.625;14.0237665176;4;27.7290761471;
22;3;26.672586441;12.5;5;28.5039470196;2;19.625;14.1374454498;4;27.9275052547;
23;3;26.8267765045;12.5;6;28.871723175;2;19.625;14.2565031052;4;28.1345529556;
24;3;26.992275238;12.5;6;29.263862133;2;19.625;14.3807315826;6;28.3497540951;
25;3;27.1687374115;12.5;6;29.6789975166;3;19.625;14.5098524094;6;28.5725209713;
26;3;27.3555488586;12.5;5;30.1151270866;3;19.625;14.6435127258;5;28.8021440506;
27;3;27.5518074036;12.5;5;30.5695996284;3;19.625;14.7812862396;6;29.0377955437;
28;3;27.7563209534;12.5;4;31.0391392708;3;19.625;14.9226770401;6;29.2785372734;
29;3;27.9676132202;12.5;4;31.5199065208;3;19.625;15.0671224594;6;29.523332119;
30;3;28.1839580536;12.5;4;32.007601738;3;18.625;14.0671224594;7;29.7710599899;
31;3;24.1839580536;14.5;3;32.4976010323;3;17.6984882355;14.5;6;30.0205359459;
32;3;24.25;14.5;2;32.9851250648;3;16.7546195984;15.5;6;30.2705316544;
33;3;22.25;16.5;2;33.465420723;3;15.8108692169;16.5;6;30.5197997093;
34;3;22.25;15.5;2;33.9339466095;4;15.2419548035;17.5;4;40.76709795;
35;3;20.25;17.5;3;34.3865451813;4;15.0;19.5;4;41.411213398;
36;4;21.25;19.5;3;34.8195896149;4;16.0;21.5;4;43.0253882408;
