Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;16.8187427521;11.7372808456;3;24.0673980713;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;17.8187427521;12.0336990356;3;24.5325260162;1;11.7228336334;11.4571752548;5;23.6214065552;
14;1;18.0396366119;12.2662630081;3;24.892534256;1;12.7228336334;11.8107032776;5;24.1832637787;
15;1;18.2016410828;12.446267128;3;25.0;1;13.7228336334;12.0916318893;5;24.6226100922;
16;1;18.25;12.5;3;25.0;1;14.7228336334;12.3113050461;5;24.9617595673;
17;1;20.2016410828;12.5;3;25.0;1;15.7228336334;12.4808797836;5;25.0;
18;1;21.2016410828;12.5;1;25.0;1;16.7228336334;12.5;6;25.0;
19;1;22.2016410828;12.5;2;25.0;1;17.625;12.5;6;25.0;
20;1;23.2016410828;12.5;2;25.0;1;17.625;12.5;7;25.0;
21;1;23.25;12.5;2;25.0;1;17.625;12.5;7;25.0;
22;1;23.25;12.5;1;25.0;1;17.625;12.5;7;25.0;
23;1;23.25;12.5;1;25.0;1;17.625;12.5;8;25.0;
24;1;23.25;12.5;1;25.0;1;17.625;12.5;8;25.0;
25;1;23.25;12.5;2;25.0;1;17.625;12.5;8;25.0;
26;1;23.25;12.5;3;25.0;1;17.625;12.5;8;25.0;
27;1;23.25;12.5;3;25.0;1;17.625;12.5;9;25.0;
28;1;23.25;12.5;4;25.0;1;17.625;12.5;9;25.0;
29;1;23.25;12.5;4;25.0;1;17.625;12.5;8;25.0;
30;1;23.25;12.5;4;25.0;1;17.625;12.5;8;25.0;
31;1;23.25;12.5;4;25.0;1;15.625;13.5;8;25.0;
32;1;23.25;12.5;3;25.0;1;14.625;14.5;8;25.0;
33;1;23.25;12.5;3;25.0;1;13.625;15.5;8;25.0;
34;1;23.25;12.5;3;25.0;1;12.625;16.5;8;25.0;
35;1;23.25;12.5;3;25.0;1;12.0;17.5;8;25.0;
36;1;23.25;12.5;3;25.0;1;12.0;18.5;8;25.0;
37;1;23.25;12.5;4;25.0;1;12.0;19.5;8;25.0;
38;1;23.25;12.5;4;25.0;1;12.0;20.5;8;25.0;
39;1;23.25;13.5;6;25.0;1;12.0;21.5;9;25.0;
40;1;23.25;14.5;6;25.0;1;12.0;22.5;9;25.0;
41;1;23.25;15.5;6;25.0;1;12.0;23.5;11;25.0;
42;1;23.25;16.5;6;25.0;1;12.0;24.5;11;25.0;
43;2;23.25;17.5;5;25.0;1;12.0;25.5;11;25.0;
44;2;23.25;17.5;3;25.0;1;12.0;26.5;13;25.0;
45;2;23.25;17.5;4;25.0;1;12.0;27.5;13;25.0;
46;2;23.25;17.5;4;25.0;1;12.0;28.5;13;25.0;
47;2;23.25;17.5;4;25.0;1;12.0;29.5;15;25.0;
48;2;23.25;17.5;5;25.0;1;13.0;27.5;17;25.0;
49;2;23.25;17.5;5;25.0;1;12.0;28.5;17;25.0;
50;2;23.25;17.5;5;25.0;1;12.0;29.5;18;25.0;
51;2;23.25;17.5;5;25.0;1;13.0;27.5;19;25.0;
52;2;23.25;17.5;4;26.0;1;12.0;28.5;19;25.0;
53;2;24.25;18.5;4;26.1100000143;1;12.0;29.5;19;25.0;
54;2;25.25;19.5;4;27.4808790684;1;13.0;27.5;20;25.0;
55;2;25.8125;21.125;4;28.5978089571;2;12.0;28.5;18;49.0;
56;2;26.2554702759;22.6171875;4;29.4960319996;2;13.0;29.5;20;50.2000007629;
57;2;26.5944099426;23.9937877655;4;30.2175209522;2;15.0;27.5;20;51.1576004028;
58;2;26.8478622437;24.2754020691;5;30.8035048246;2;17.0;27.5;21;51.9011039734;
59;2;27.0340518951;24.4822807312;5;31.0257995129;2;19.0;27.5;21;52.4657306671;
60;2;27.0499992371;24.5;6;31.2278568745;2;21.0;27.5;22;52.88712883;
61;2;27.0499992371;24.5;6;31.4455661774;2;23.0;27.5;22;53.0;
62;2;27.0499992371;24.5;9;31.67922616;2;24.625;27.5;22;53.0;
63;3;27.0499992371;24.5;8;31.9289507866;2;25.625;26.5;21;53.0;
64;3;27.0499992371;24.5;8;32.2239267826;2;26.625;25.5;21;53.0;
65;3;27.0499992371;24.5;8;33.6991000175;2;27.625;24.5;22;53.0;
66;3;27.5720005035;25.0799999237;8;34.8904752731;2;26.625;25.5;22;53.0;
67;3;27.9574451447;26.508272171;9;35.8592128754;3;27.625;27.5;22;54.0;
68;3;28.2342834473;27.8158721924;8;35.8668942451;3;30.625;26.5;20;54.1699999571;
69;3;28.0708580017;28.3932800293;8;35.9263739586;3;32.625;26.5;19;54.3669109344;
70;3;27.9237709045;28.4616508484;8;36.0317392349;3;34.2249984741;26.5;19;54.5942704678;
71;3;27.79139328;28.5542907715;8;36.1770358086;4;34.2249984741;27.5;18;78.8558222055;
72;3;27.6722545624;28.6679439545;9;36.3562755585;4;33.2249984741;29.5;18;80.3554301262;
73;4;27.5650291443;28.7993144989;8;36.5634937286;4;33.2249984741;31.5;18;81.6545484066;
74;4;27.4685249329;28.9450912476;8;36.7928090096;4;33.2249984741;33.5;20;82.7851550579;
75;4;27.3816719055;29.1019821167;8;37.0385160446;5;33.2249984741;35.5;19;83.7857334614;
76;4;27.3035068512;29.2667751312;7;37.2951726913;5;33.5999984741;37.5;19;84.6945078373;
77;4;27.2331542969;29.4364013672;8;37.5577011108;5;34.5999984741;38.5;19;85.3477458954;
78;4;27.1698417664;29.6079902649;8;38.8214797974;5;35.5999984741;39.5;20;85.9413113594;
79;4;28.1128559113;30.77891922;9;39.2324098349;5;36.5999984741;40.5;20;86.586581707;
80;4;29.0615711212;31.9468727112;10;39.657746315;5;37.5999984741;41.5;19;90.1276650429;
81;4;29.0154151917;33.1098709106;9;40.0969079733;5;38.9780006409;42.5;19;93.0918393135;
82;4;28.9738731384;34.2662658691;9;40.5500106812;5;40.2583236694;43.5;19;96.5976066589;
83;4;28.9364852905;35.4147949219;9;42.0177959204;5;42.4621124268;45.5;20;98.3290038109;
84;4;29.9028377533;37.5545196533;9;42.651509881;5;44.5;47.5;19;99.6639480591;
85;4;30.8725528717;39.0403366089;10;43.3235328197;5;45.5;49.5;20;100.832427859;
86;5;30.8452987671;40.3471412659;10;44.0379678011;5;46.5;51.5;20;101.990943909;
87;5;30.8207683563;41.6649284363;10;44.7989580631;5;44.5;54.5;21;103.115822434;
88;5;30.7986907959;42.9947853088;10;45.610403657;6;43.5;56.5;20;104.185798526;
89;5;31.6704711914;43.3376426697;11;46.475641489;6;42.5;58.5;21;105.183746815;
90;6;31.7775840759;43.6940956116;10;47.3971145153;6;41.5;60.5;21;106.097782254;
91;6;31.901184082;44.0643005371;10;48.3760402203;6;40.5;62.5;21;106.92159009;
92;6;32.0419998169;44.447807312;10;50.3115451336;6;39.5;64.5;22;107.654050708;
93;6;31.7173252106;44.7700614929;11;51.3337967396;6;39.5;63.5;25;108.298329234;
94;6;32.7055931091;45.5967330933;11;54.1119984388;6;37.5;66.5;25;108.860722065;
95;6;33.3110580444;46.9783477783;11;56.6660354137;6;36.5;69.5;25;109.349465132;
96;6;33.7662811279;48.2445526123;12;59.042760849;6;36.5;69.5;26;109.773695707;
97;7;34.0978088379;49.4176559448;11;61.2870084047;6;34.5;69.5;27;110.142641544;
98;7;34.3334579468;50.1720809937;10;63.2146553993;6;33.5;70.5;26;110.334121704;
