Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;5;20.0;2;9.22500038147;10.0;5;21.1200000048;
7;1;14.0;10.0;5;20.3999996185;2;9.75199985504;10.0;5;21.2530560493;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.78193759918;10.0;5;21.8127820492;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.90787601471;10.1999998093;5;22.3170127869;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;10.0213279724;10.3632001877;5;22.7783694267;
11;2;17.268743515;11.3658018112;4;24.5145616531;2;10.1251335144;10.4951858521;5;24.1197800636;
12;2;19.268743515;11.7372808456;4;25.1485819817;2;10.4269514084;11.0209560394;5;25.3230593204;
13;2;20.3052749634;12.0336990356;5;25.6560795307;2;12.264793396;11.4571752548;5;26.4056642056;
14;2;21.3243408203;12.2662630081;4;26.0596417189;2;14.264793396;11.8107032776;5;27.3911669254;
15;2;22.3439407349;12.446267128;4;26.211841464;2;16.264793396;12.0916318893;5;28.3050293922;
16;2;23.3640708923;12.5;6;26.2577478886;2;17.5513782501;12.3113050461;5;29.1714119911;
17;3;24.3847293854;12.5;4;41.3048160076;2;18.6700057983;12.4808797836;5;29.790178299;
18;3;26.4059104919;12.5;4;42.1030313969;2;18.7228336334;13.5;5;30.4229521751;
19;3;27.8588638306;12.5;4;42.8217505217;2;20.625;12.5;4;31.1049995422;
20;3;28.8810691833;12.5;4;43.4601181746;2;19.625;13.5;4;31.8311891556;
21;3;29.9037723541;12.5;5;44.020632267;2;19.625;14.5;4;32.5941519737;
22;3;30.9269638062;12.5;5;44.5082759857;3;19.625;15.5;3;33.38438797;
23;3;28.9506263733;13.5;5;44.9296460152;3;20.625;13.5;4;34.1905984879;
24;4;27.9747505188;14.5;3;45.2921630144;4;21.625;12.5;3;35.0002355576;
25;4;27.25;15.5;3;45.603438139;4;21.8750534058;12.5;3;35.8002309799;
26;4;28.0243034363;16.5;2;45.7771017551;4;22.0550518036;12.5;3;36.5778226852;
27;4;28.0496959686;17.5;2;45.8343759775;4;22.2300109863;12.5;3;37.3213710785;
28;4;28.0754699707;18.5;2;45.8924454451;4;20.2300109863;13.5;3;39.0210561752;
29;4;28.101600647;19.5;2;45.9512542486;4;18.625;15.5;3;39.7593668699;
30;4;28.1280651093;20.1000003815;3;46.0107431412;4;20.625;15.5;3;40.4484562874;
31;4;26.25;19.904296875;3;46.0708494186;4;19.8921012878;14.5;3;41.086258769;
32;4;26.25;19.9283409119;2;46.1315076351;4;19.625;15.4042167664;1;41.6729822159;
33;4;25.25;18.9526042938;2;46.1926498413;4;20.625;16.4829597473;1;42.2107129097;
34;4;23.25;20.977060318;2;46.2542052269;4;19.9681091309;14.5;1;42.7029556036;
35;4;22.25;23.0016822815;1;46.3161010742;4;19.625;15.5;1;43.1541563272;
36;4;24.25;26.0016822815;1;47.3782629967;4;20.625;16.7545566559;1;43.5692768097;
37;4;26.3202190399;30.0016822815;1;47.4906146526;4;20.0613479614;14.5;1;43.9534380436;
38;4;28.3482761383;33.0016822815;1;47.6050543785;4;20.0965213776;14.5;1;44.261295557;
39;4;29.3763847351;36.0016822815;1;47.7215293646;4;19.1337909698;13.5;1;44.4362905025;
40;4;30.404510498;38.0999984741;2;47.8399811983;4;20.1731643677;14.5;1;44.6205644608;
41;4;31.4326171875;37.0999984741;3;47.9603457451;4;21.2146263123;15.5;2;44.8139474392;
42;4;30.4606666565;38.6079902649;4;48.0825533867;4;22.2581386566;16.5;2;45.016159296;
43;4;30.4886302948;39.632019043;4;48.206528306;4;22.3036365509;17.5;2;45.2268030643;
44;4;31.5164680481;37.6568641663;5;48.3321884871;4;22.3510303497;18.5;2;45.445360899;
45;4;30.5441474915;38.6825218201;6;48.4594455957;4;22.625;21.2000007629;1;46.6711919308;
46;4;30.5716362;39.7089920044;6;48.5882052183;4;25.4510192871;22.2000007629;1;46.9335346222;
47;4;31.598903656;37.7362594604;8;48.7183666229;4;26.5032958984;25.2000007629;2;47.2021033764;
48;4;30.62591362;38.7643127441;9;48.8498225212;5;27.7954730988;28.2000007629;1;47.4759085178;
49;4;30.652639389;39.7931365967;9;48.9824590683;5;28.6820793152;31.2000007629;1;47.7538669109;
50;4;31.6790523529;37.8227157593;8;49.1161563396;5;28.4918289185;33.2000007629;2;48.0348180532;
51;4;30.705121994;38.8530197144;9;49.2507876158;5;26.8078346252;33.5;2;48.3175455332;
52;5;30.7308254242;39.8840255737;9;49.3862204552;5;27.6039886475;33.3320960999;2;48.6007976532;
53;5;31.7561378479;37.0999984741;9;49.5223164558;5;27.7249794006;33.5;2;48.8833129406;
54;5;30.7810344696;38.948009491;11;49.6589312553;5;28.4500007629;33.3792533875;2;49.163844347;
55;5;30.8054962158;39.9809112549;11;49.7959156036;5;28.7714920044;33.4033813477;2;50.4411845207;
56;5;31.8295021057;38.0143661499;11;51.5733151436;5;30.1242637634;33.5;3;50.8841876984;
57;5;31.3346271515;39.548324585;12;53.0372331142;5;30.8794746399;35.452671051;3;51.3487024307;
58;6;31.7406730652;40.9727401733;11;54.2324314117;5;30.071849823;36.5;3;51.8373045921;
59;6;32.0630378723;41.2872619629;11;55.2057678699;5;29.1311912537;37.5;4;52.3528906107;
60;6;33.3177604675;40.5097427368;11;55.838249445;5;28.7793998718;39.5;5;52.8985999823;
61;6;32.452999115;41.6881866455;11;56.0461513996;5;29.5630607605;38.5;5;53.4776953459;
62;6;32.5064086914;42.7238769531;12;56.2528655529;5;30.6849060059;38.5813522339;7;54.0933872461;
63;6;33.5590934753;40.7597312927;12;56.4579789639;5;29.1710128784;38.5;8;54.7486065626;
64;6;33.4967651367;39.5999984741;13;56.6610929966;6;28.7464351654;40.5;8;56.4457182884;
65;6;31.523765564;41.5999984741;13;56.8618257046;6;30.7936267853;39.5;9;57.3161933422;
66;6;31.5507469177;43.5999984741;12;57.05981493;6;30.261384964;40.5;10;58.2456797361;
67;6;30.5999984741;46.5999984741;13;57.2547204494;6;27.9119720459;43.5;9;59.2597252131;
68;6;30.5999984741;48.9392776489;13;57.4462249279;6;27.9542274475;45.7437477112;9;62.2872526646;
69;6;30.5999984741;50.9747924805;14;57.6340372562;6;27.8500003815;48.2838363647;11;65.0939424038;
70;7;30.5999984741;53.0100326538;13;59.7338945866;5;26.4512271881;42.3899993896;12;65.5261104107;
71;7;31.5999984741;56.0449295044;14;60.1834053993;5;26.1592674255;44.6872596741;12;67.6847748756;
72;7;32.5999984741;59.0794296265;14;60.660618782;5;27.2593841553;43.317024231;12;69.5291128159;
73;7;32.5999984741;62.1134757996;15;61.1674470901;5;26.2999992371;44.4493560791;13;71.1303403378;
74;7;32.5999984741;65.1470184326;16;61.7054643631;5;27.779510498;41.0;12;72.6005375385;
75;7;32.5999984741;68.1800079346;17;62.2757489681;5;24.2999992371;44.0;13;73.842897892;
76;7;32.5999984741;69.4681854248;19;62.8787097931;5;23.2999992371;46.5776977539;13;75.0166428089;
77;8;32.5999984741;70.5306243896;19;63.5139083862;5;22.2999992371;48.6210250854;13;76.0773060322;
78;8;33.5999984741;68.5910491943;19;64.1798987389;5;21.2999992371;50.6645355225;14;76.9718208313;
79;9;33.5999984741;70.6494293213;19;65.8740897179;6;20.2999992371;52.7081832886;13;77.7729878426;
80;9;34.5999984741;72.7057723999;21;66.6326727867;6;20.0;54.7519073486;14;78.4796242714;
81;9;35.0680007935;74.5600585938;21;67.3611989021;6;20.0;56.7956581116;14;79.0948486328;
82;9;34.5999984741;75.5920715332;21;68.0972559452;6;20.0;58.8393783569;15;79.6249284744;
83;9;35.5999984741;75.6193084717;22;68.8435376883;6;21.0;59.7956581116;16;80.0780911446;
84;9;36.5999984741;75.6457138062;23;69.5921734571;7;22.0;60.7956581116;15;80.4634854794;
