Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;2;7.0;14.3000001907;3;21.0;
2;1;11.0;10.0;4;20.0;2;9.0;13.0;3;21.0599999428;
3;1;11.0;10.0;4;20.0;2;11.0;12.0;3;21.1229639053;
4;1;11.0;10.0;4;20.0;2;11.1684446335;11.0;3;21.1889609098;
5;1;12.0;10.0;4;20.0;2;12.2675161362;10.0;3;21.2580518723;
6;1;13.0;10.0;4;20.0;2;12.7830619812;10.0;3;21.3302885294;
7;1;14.0;10.0;4;20.3999996185;2;12.7993144989;10.0;3;21.8190145493;
8;2;14.6300001144;10.1999998093;3;21.7264003754;2;12.9092788696;10.1999998093;3;22.2388005257;
9;2;14.7768793106;10.3632001877;3;22.9494274855;2;13.0037298203;10.3632001877;3;23.4601941109;
10;2;15.3272428513;10.9097137451;3;24.0070346594;2;13.2785434723;10.9097137451;3;24.5095257759;
11;2;17.3272418976;11.3658018112;3;24.9122858047;2;13.5146427155;11.3658018112;3;25.3986660242;
12;2;19.3272438049;11.7372808456;3;25.6857330799;2;15.5146427155;11.7372808456;4;26.1468911171;
13;2;20.5469932556;12.0336990356;3;26.3512378931;2;17.114610672;12.6575469971;5;26.7767255306;
14;2;21.6371631622;12.2662630081;3;26.9327886105;2;18.114610672;12.9395227432;6;27.3107893467;
15;2;22.7368564606;12.446267128;3;27.2842636108;2;19.6587181091;12.446267128;6;27.6016011238;
16;2;23.846660614;12.5;3;27.5518820286;2;20.6999702454;12.5;6;27.7940778732;
17;2;24.9670906067;12.5;4;27.8440244198;2;21.7432785034;12.5;6;27.9954168797;
18;2;26.0985527039;12.5;5;28.1613030434;2;22.7885799408;12.5;6;28.2052333355;
19;3;26.672586441;12.5;4;28.5039470196;2;23.3461780548;12.5;6;28.4230215549;
20;3;26.8267765045;12.5;5;28.871723175;2;23.3951797485;12.5;6;28.6481528282;
21;3;26.992275238;12.5;5;29.263862133;2;23.4458351135;12.5;6;28.8798778057;
22;3;27.1687374115;12.5;5;29.6789975166;2;23.4979724884;12.5;6;29.117331028;
23;3;27.3555488586;12.5;5;30.1151270866;2;23.551399231;12.5;6;29.3595399857;
24;3;27.5518074036;12.5;5;30.5695996284;2;23.6058959961;12.5;6;29.6054382324;
25;3;27.7563209534;12.5;5;31.0391392708;2;21.6612243652;13.5;6;29.8538813591;
26;3;27.9676132202;12.5;4;31.5199065208;2;20.7171230316;14.5;6;30.1036677361;
27;4;28.1839580536;12.5;3;32.007601738;2;19.7733249664;15.5;7;30.3535604477;
28;4;26.1839580536;12.5;3;32.4976010323;2;18.8295516968;16.5;7;30.6023101807;
29;4;25.25;12.5;3;32.9851250648;2;18.2605209351;17.5;7;30.8486824036;
30;4;25.25;12.5;3;33.465420723;2;18.315952301;18.5;7;31.0914797783;
31;4;25.25;12.5;3;33.9339466095;2;18.3705825806;19.5;7;31.3295664787;
32;4;25.25;12.5;3;34.3865451813;2;18.4241523743;20.5;7;31.5618891716;
33;4;25.25;12.5;3;34.8195896149;2;18.4764251709;21.5;7;31.7874941826;
34;4;26.25;12.5;4;35.2300891876;3;19.5271873474;23.2000007629;6;33.0055427551;
35;4;27.25;12.5;4;35.6157541275;3;20.5762481689;23.5;6;33.255320549;
36;4;28.25;14.5;4;36.9750175476;3;19.2339992523;25.5;6;33.4974279404;
37;4;30.25;17.5;4;37.3370096684;3;19.2432670593;27.5;7;33.7314150333;
38;4;32.25;20.5;6;37.6720974445;3;19.2527999878;29.5;7;33.9569596052;
39;4;32.9524459839;23.5;6;37.9806125164;3;19.2625999451;31.5;8;34.1738609076;
40;4;33.0912742615;26.5;7;38.2633554935;3;19.2726650238;33.5;9;34.3820316792;
41;4;33.2185096741;27.5;8;38.5214937925;3;19.2829933167;35.18699646;9;34.5814883709;
42;4;33.3346710205;27.5;8;38.7564646006;3;20.2935829163;33.2936706543;10;34.7723381519;
43;5;33.440410614;27.5;7;48.9698839188;3;22.3044319153;32.5;11;34.9547661543;
44;5;34.5364494324;28.5;7;49.5634653568;3;22.0;33.5;13;35.1290234327;
45;5;35.6235618591;29.5;8;50.0649416447;3;23.3268871307;34.5;13;35.2954134941;
46;5;36.6807441711;30.5;8;50.4474473;3;24.3384819031;35.5;13;35.4542798996;
47;5;37.6964797974;31.5;9;50.8029938936;3;25.9753131866;33.5;13;35.6059947014;
48;6;38.7124290466;32.5;8;51.1315937042;3;24.9873752594;33.5;14;35.6651450396;
49;7;36.0999984741;33.5;7;51.4337804317;3;25.625;31.5;14;35.72067523;
50;7;35.7449569702;34.5;8;51.7105135918;3;27.0121517181;29.5;14;35.7771017551;
51;7;35.7615089417;35.5;8;51.9630779028;3;27.0498466492;28.5;14;35.8343759775;
