Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;6;20.3999996185;2;9.5;10.3000001907;5;21.0;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;9.72500038147;10.0;4;21.3999996185;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.81500053406;10.1999998093;4;21.7264003754;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;9.88844013214;10.3632001877;4;21.9903717041;
11;1;15.8187427521;11.3658018112;6;23.4745616913;2;9.94783401489;10.4951858521;4;23.0819120407;
12;1;16.8187427521;11.7372808456;6;24.0673980713;2;10.1934309006;11.0209560394;4;23.99553442;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;11.9660997391;11.4571752548;4;24.7449600697;
14;1;18.0396366119;12.2662630081;6;24.892534256;2;13.9660997391;11.8107032776;4;25.3503712416;
15;1;18.2016410828;12.446267128;6;25.0;2;15.9660997391;12.0916318893;4;25.8344515562;
16;1;18.25;12.5;6;25.0;2;16.9954986572;12.3113050461;4;26.2195074558;
17;1;20.2016410828;12.5;6;25.0;2;18.0058269501;12.4808797836;4;26.3048160076;
18;1;21.2016410828;12.5;6;25.0;2;19.0164165497;12.5;5;26.3530313969;
19;1;22.2016410828;12.5;7;25.0;2;19.9294319153;12.5;5;26.4023760557;
20;1;23.2016410828;12.5;7;25.0;2;19.9405345917;12.5;5;26.4528282881;
21;1;23.25;12.5;7;25.0;2;19.9518871307;12.5;5;26.5043625832;
22;1;23.25;12.5;7;25.0;2;19.9634819031;12.5;5;26.5569496155;
23;1;23.25;12.5;8;25.0;2;19.9753131866;12.5;6;26.6105561256;
24;2;23.25;12.5;7;25.0;3;19.9873752594;12.5;5;26.6651450396;
25;2;23.25;12.5;7;25.0;3;19.9996566772;12.5;6;26.72067523;
26;2;23.25;12.5;7;25.0;3;20.0121517181;12.5;6;26.7771017551;
27;2;23.25;12.5;7;25.0;4;20.024848938;12.5;5;26.8343759775;
28;2;23.25;12.5;7;25.0;4;19.625;13.2337503433;5;26.8924454451;
29;2;23.25;12.5;7;25.0;4;18.0508003235;13.5;5;26.9512542486;
30;2;23.25;12.5;7;25.0;4;17.064031601;14.5;5;27.0107431412;
31;2;23.25;12.5;7;25.0;4;16.0774173737;15.5;5;27.0708494186;
32;2;23.25;12.5;7;25.0;4;15.0909414291;16.5;5;27.1315076351;
33;2;23.25;12.5;7;25.0;4;14.4795894623;17.5;5;27.1926498413;
34;2;23.25;12.5;8;25.0;4;14.4933462143;18.5;5;27.2542052269;
35;2;23.25;12.5;8;25.0;4;14.5071964264;19.5;5;27.3161010742;
36;2;23.25;12.5;8;25.0;4;14.5211229324;20.5;6;27.3782629967;
37;2;23.25;12.5;8;25.0;4;14.5351085663;21.5;6;27.4406147003;
38;2;23.25;12.5;8;25.0;4;14.5491380692;22.5;6;27.5030794144;
39;2;23.25;13.5;8;25.0;4;14.5631923676;23.5;6;27.5655794144;
40;2;23.25;14.5;8;25.0;4;14.577255249;24.5;7;27.628036499;
41;2;23.25;15.5;8;25.0;4;14.5913085938;25.5;7;27.690372467;
42;2;23.25;16.5;9;25.0;4;14.6053333282;26.5;7;27.7525100708;
43;2;23.25;17.5;9;25.0;4;14.6193141937;27.5;8;27.8143725395;
44;2;23.25;17.5;9;25.0;4;14.633234024;28.5;9;27.8758842945;
45;2;23.25;17.5;10;25.0;4;14.6470737457;29.5;9;27.936971426;
46;2;23.25;17.5;10;25.0;4;15.6608181;27.5;10;27.9975619316;
47;2;23.25;17.5;10;25.0;4;14.674451828;28.5;10;28.0575861931;
48;2;23.25;17.5;10;25.0;4;14.68795681;29.5;11;28.1169772148;
49;2;23.25;17.5;10;25.0;4;15.7013196945;27.5;12;28.1756706238;
50;2;23.25;17.5;10;25.0;5;14.7145261765;28.5;12;28.2336053848;
51;2;23.25;17.5;10;25.0;5;15.727560997;27.5;12;28.2907235622;
52;2;23.25;17.5;10;25.0;5;16.0;27.5;12;28.346971035;
53;2;23.25;17.5;11;25.0;5;17.753068924;27.5;12;28.4022974968;
54;2;23.25;17.5;11;25.0;5;18.7655162811;27.5;12;28.4566559792;
55;2;23.25;17.5;11;25.0;5;19.0;27.5;11;28.5100040436;
56;2;23.25;17.5;11;25.0;5;19.625;27.5;11;28.5623030663;
57;2;23.25;17.5;11;25.0;6;19.625;27.5;10;28.6135182381;
58;2;23.25;17.5;11;25.0;6;18.438041687;26.5;10;28.6636190414;
59;2;23.25;17.5;12;25.0;6;18.625;25.5;11;28.7125790119;
60;2;23.25;17.5;10;25.0;6;19.625;25.5;11;28.7603754997;
61;2;23.25;17.5;10;25.0;6;18.4710845947;24.5;11;28.8069901466;
62;2;23.25;17.5;11;25.0;6;18.625;23.5;10;28.8524079323;
63;2;23.25;17.5;11;25.0;6;19.625;24.5;10;28.8966178894;
64;2;23.25;17.5;11;25.0;6;19.625;25.2276325226;10;28.9396123886;
65;2;23.25;17.5;11;26.0;6;19.625;25.2577285767;11;28.9813876152;
66;2;23.7000007629;18.0;11;26.7800006866;6;18.5208129883;24.2577285767;11;29.0;
67;2;24.0510005951;18.3899993896;12;27.3745174408;6;17.5249996185;24.5;11;29.0;
68;2;24.3185329437;18.6872596741;12;27.8194847107;6;16.5249996185;25.5;10;29.0;
69;2;24.5187683105;18.9097423553;12;28.0;6;15.5249996185;26.5;10;29.0;
70;2;24.5999984741;19.0;12;28.0;6;14.8999996185;27.5;11;30.0;
71;2;24.5999984741;19.0;13;28.0;6;16.8999996185;26.5;11;30.0499999523;
72;2;24.5999984741;19.0;13;28.0;6;18.8999996185;26.5;11;31.5119748116;
73;2;24.5999984741;19.0;13;28.0;6;19.0;27.5;13;32.7100685835;
74;2;24.5999984741;19.0;13;28.0;6;20.0;29.6171875;15;33.6782413721;
75;2;24.5999984741;19.0;13;28.0;6;21.0;31.9937877655;17;34.4572067261;
76;2;24.5999984741;19.0;14;28.0;7;22.0;32.520904541;16;35.0869836807;
77;2;24.5999984741;19.0;14;28.0;7;23.5170249939;30.7277812958;17;35.3382560015;
78;2;24.5999984741;19.0;14;28.0;8;23.6378726959;29.7455005646;17;35.5534535646;
79;2;24.5999984741;19.0;14;28.0;8;23.6718578339;29.5;16;35.767586112;
80;2;24.5999984741;19.0;14;28.0;8;23.7051506042;29.5;16;35.9802521467;
81;2;24.5999984741;19.0;13;28.0;8;23.7376613617;29.5;16;36.1910791397;
82;2;24.5999984741;19.0;13;28.0;8;23.769317627;29.5;16;37.399725914;
83;2;24.5999984741;19.0;14;28.0;8;24.8000488281;30.5;15;39.0765498877;
84;2;24.5999984741;19.0;14;28.0;8;26.1162967682;32.0800018311;16;41.4794589281;
85;3;24.5999984741;19.0;13;28.0;8;27.6762084961;34.5082702637;17;42.7336527109;
86;3;24.5999984741;19.0;13;28.0;8;28.9229660034;36.8158721924;18;43.7799407244;
87;3;24.5999984741;19.0;12;28.0;8;29.1216087341;39.0;17;44.5007954836;
88;3;24.5999984741;19.0;12;28.0;8;27.7055358887;41.0;17;44.4767138958;
89;3;24.5999984741;19.0;12;28.0;8;28.9627742767;40.7999992371;16;44.5394557714;
90;4;24.5999984741;19.0;10;29.2807520628;7;25.6813735962;36.6199989319;16;43.3572409153;
91;4;25.5999984741;20.0;10;29.328386426;7;23.0289993286;39.6199989319;16;43.5345742702;
92;4;26.5999984741;21.0;10;29.3771595955;7;22.0289993286;42.6199989319;15;44.7869083881;
93;4;26.5999984741;22.0;10;29.4270519018;7;21.0289993286;46.225856781;15;45.0099149942;
94;4;26.5999984741;23.0;12;29.4780397415;7;21.0289993286;46.7402610779;16;46.9091064334;
95;4;26.5999984741;24.0;13;29.5300956964;7;19.0289993286;45.9947052002;17;47.1379650235;
