Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;4;20.3999996185;1;9.5;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;3;21.7264003754;2;9.5;10.5;5;21.3999996185;
9;2;14.7768793106;10.3632001877;3;22.8494274616;2;9.59000015259;10.1999998093;5;21.9364004135;
10;2;15.282242775;10.9097137451;3;23.7921946049;2;9.66343975067;10.3632001877;5;22.4519307613;
11;2;17.2822418213;11.3658018112;2;24.5663278103;2;9.72283363342;10.4951858521;5;23.8767305613;
12;2;19.2822418213;11.7372808456;2;25.1909153461;2;9.95943069458;11.0209560394;5;25.2109043598;
13;2;20.3243255615;12.0336990356;3;25.6883610487;2;11.7228336334;11.4571752548;5;26.4852883816;
14;2;20.8187427521;12.2662630081;3;26.0812431574;2;13.7228336334;11.8107032776;5;27.7383754253;
15;2;21.8187427521;12.446267128;3;26.2221269608;2;15.7228336334;13.0916318893;5;29.0112137794;
16;2;22.8187427521;12.5;3;26.2560760975;2;16.7228336334;14.3113050461;5;30.3426876068;
17;2;23.8187427521;12.5;3;26.2905418873;2;18.7228336334;12.4808797836;5;31.5442347527;
18;2;24.8187427521;12.5;3;26.3255085945;2;20.1952857971;12.5;6;32.8829078674;
19;2;25.8464794159;12.5;3;26.3609591722;2;21.3986549377;12.5;6;34.3898906708;
20;2;25.8624305725;12.5;3;26.3968753815;2;21.7377243042;12.5;6;36.0434608459;
21;2;25.8785934448;12.5;5;26.4332377911;2;19.7377243042;13.5;6;37.8056154251;
22;2;25.8949565887;12.5;5;26.4700255394;2;19.625;14.5;6;39.6232938766;
23;2;25.9115104675;12.5;5;26.5072168112;2;19.625;15.5;6;41.4331760406;
24;2;25.9282474518;12.5;5;26.5447884798;2;19.625;16.5;6;43.1696414948;
25;2;25.9451541901;12.5;5;26.5827163458;2;19.625;17.5;7;44.7740859985;
26;2;25.962223053;12.5;7;26.6209751368;2;19.625;18.5;7;46.2029438019;
27;2;25.9794387817;12.5;7;26.6595385075;2;20.625;16.5;7;47.4320907593;
28;2;25.9967918396;12.5;7;26.6983793974;2;21.625;15.5;7;48.4567680359;
29;2;26.0142707825;12.5;7;26.7374696732;2;19.625;16.5;7;49.2878952026;
30;2;26.0318603516;12.5;8;26.7767804861;2;19.625;17.5;7;49.9466075897;
31;2;26.0495510101;12.5;8;26.8162822723;2;19.625;18.5;7;50.45885849;
32;2;26.0673274994;12.5;8;26.8559447527;2;19.625;19.5;7;50.8512153625;
33;2;26.0851745605;12.5;8;26.8957372904;2;19.625;20.5;7;51.0;
34;2;26.1030807495;12.5;8;26.9356285334;2;19.625;21.5;8;51.0;
35;2;26.1210327148;12.5;8;26.9755871296;3;19.625;22.5;7;51.0;
36;2;26.1390151978;12.5;8;27.015581131;3;19.625;23.5;7;51.0;
37;2;26.1570110321;14.5;8;27.0555787086;3;19.625;24.5;7;51.0;
38;2;26.1750106812;16.5;8;27.0955479145;3;19.625;25.5;7;51.0;
39;2;26.1929969788;18.5;8;27.135456562;3;19.625;26.5;8;51.0;
40;2;26.2109565735;20.5;8;27.17527318;3;19.625;27.5;8;51.0;
41;2;26.2288722992;22.5;8;27.2149660587;3;19.625;28.5;8;51.0;
42;2;26.2467346191;22.5;9;27.2545039654;3;19.625;29.5;8;51.0;
43;2;26.2645263672;22.5;9;27.293856144;3;19.625;30.5;9;51.0;
44;2;26.2822341919;22.5;10;27.3329925537;3;19.625;31.5;9;51.0;
45;2;26.2998466492;22.5;10;27.3718836308;3;19.625;32.5;9;51.0;
46;2;26.3173484802;22.5;11;27.4105007648;3;19.625;34.5;9;51.0;
47;2;26.3347244263;22.5;11;27.4488155842;3;19.625;36.5;9;51.0;
48;3;27.3519668579;23.5;10;28.4868011475;3;19.625;38.5;9;51.0;
49;3;28.3690605164;24.5;11;28.6544314623;3;19.625;40.5;9;51.0;
50;3;28.894493103;25.5;8;28.8371123075;3;19.625;42.5;9;51.0;
51;3;28.9766998291;26.5;9;29.0362505913;3;19.625;43.5;10;51.0;
52;3;29.0663127899;27.5;10;29.2532792091;3;19.625;44.5;10;51.0;
53;3;29.163974762;27.5;10;29.4896246195;3;19.625;45.5;11;51.0;
54;3;29.2703304291;27.5;9;29.7466659546;3;20.625;43.5;12;51.0;
55;3;29.3859977722;27.5;10;30.0256850719;3;19.625;44.5;12;51.0;
56;3;29.5115566254;27.5;10;30.3278064728;3;19.625;45.5;13;51.0;
57;4;29.6475143433;27.5;9;40.6539282799;3;20.625;43.5;14;51.0;
58;4;30.7942695618;28.5;9;41.5046474934;3;19.625;44.5;14;51.0;
59;4;31.952091217;29.5;9;43.4443387985;3;19.625;45.5;14;51.0;
60;4;32.6123275757;31.0;9;45.1706197262;3;20.625;43.5;14;51.0;
61;4;33.1902923584;32.3899993896;10;46.7155950069;3;19.625;44.5;14;51.0;
62;4;33.7013549805;33.6872596741;10;48.112760067;3;19.625;45.5;16;51.0;
63;4;34.1610794067;34.9097442627;11;49.2445223331;3;20.625;43.5;16;51.0;
64;4;34.516620636;36.0;12;50.1916699409;3;19.625;44.5;16;51.0;
65;6;35.8040618896;38.0;11;52.1309564114;3;19.625;45.5;15;51.0;
66;6;34.8299598694;41.0;11;53.0879337788;3;20.625;43.5;16;51.0;
67;7;34.0927734375;44.0;9;75.7155120373;3;19.625;44.5;16;51.0;
68;7;35.7777519226;48.7000007629;10;79.8055098057;3;19.625;45.5;16;51.0;
69;7;37.3091430664;50.2291984558;10;83.3724298477;3;20.625;43.5;16;51.0;
70;7;37.7126083374;51.6162643433;10;86.3455187082;3;19.625;44.5;17;51.0;
71;7;38.0159912109;53.8922767639;11;88.6630035639;3;19.625;45.5;17;51.0;
72;8;39.1676445007;54.0;10;90.5036525726;3;20.625;43.5;18;51.0;
73;8;38.2219429016;57.0;10;93.1021330357;3;19.625;44.5;17;51.0;
74;8;39.2757148743;61.0;10;94.5134749413;3;19.625;45.5;17;51.0;
75;8;41.328830719;62.0;11;95.6663367748;3;20.625;43.5;17;51.0;
76;8;40.3811721802;66.0;11;96.460626483;3;19.625;44.5;18;53.2999992371;
77;8;40.4326324463;70.0;11;97.184037447;3;19.8500003815;46.0;18;55.0900993347;
78;8;40.4831008911;74.0;12;97.8379670382;3;20.0255012512;47.3899993896;18;56.4461307526;
79;10;40.5324897766;77.0;10;98.4258753061;3;20.1592674255;48.6872596741;18;57.4517116547;
80;10;40.5807113647;80.0;10;98.9526356459;3;20.2593841553;49.9097442627;17;58.0;
81;10;39.6276817322;82.0;11;98.7421687841;3;21.2999992371;48.0;18;58.0;
82;10;38.6733398438;79.0;9;107.574038386;4;20.2999992371;49.0;16;59.0999143124;
83;10;35.6733398438;69.0;8;91.3665214777;5;20.5474796295;50.0;12;75.8309644461;
84;10;36.4000015259;72.1999969482;8;91.969615221;5;22.522731781;49.0;13;75.5478672385;
85;10;36.4000015259;74.3350296021;5;93.5391067266;5;22.2999992371;52.0;13;75.2930809259;
86;10;37.4000015259;75.3350296021;5;95.1028635502;5;23.4804115295;53.0;13;75.063773036;
87;11;40.4000015259;79.1999969482;4;97.3868262768;5;24.2999992371;55.0;14;74.8573951721;
88;11;42.4000015259;83.5599975586;4;99.2952225208;5;25.2999992371;57.0;15;74.6716558337;
89;12;40.4000015259;86.9833602905;3;101.882971644;6;26.2999992371;58.0;15;74.5044906139;
90;12;41.4000015259;91.2930145264;3;103.241702437;6;27.2999992371;59.0;16;74.3540417552;
91;12;43.1032066345;94.5138244629;5;104.228668213;6;28.2999992371;60.0;16;74.2186374962;
92;13;41.1836357117;95.6000061035;4;103.17469418;6;30.2999992371;58.0;17;74.0967732668;
93;13;39.0761871338;96.2399978638;5;102.258130014;6;29.3709640503;59.0;17;73.9870963097;
