Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;4;21.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0599999428;1;8.0;10.0;6;20.0;
6;2;13.4770002365;10.0;4;21.1229639053;1;9.0;10.0;6;20.0;
7;2;14.5053339005;10.0;4;21.6001901627;1;9.5;10.0;6;20.0;
8;2;14.7200860977;10.1999998093;4;22.0082015991;1;9.5;10.0;6;20.3999996185;
9;2;14.9036903381;10.3632001877;4;23.2129787207;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.4458408356;10.9097137451;4;24.245090127;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.4458408356;11.3658018112;4;25.1164904833;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.4458408356;11.7372808456;4;25.8465604782;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;20.6193656921;12.0336990356;5;26.4579504728;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;21.6851844788;12.2662630081;5;26.9734284878;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;22.7551460266;12.446267128;5;27.245682478;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;23.8292999268;12.5;5;27.4198198318;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;24.907661438;12.5;5;27.6032464504;1;15.7228336334;12.4808797836;6;25.0;
18;2;25.9902038574;12.5;5;27.7958021164;1;16.7228336334;12.5;7;25.0;
19;2;26.5081100464;12.5;4;27.9972171783;1;17.625;12.5;7;25.0;
20;2;26.5987472534;12.5;4;28.207105875;1;17.625;12.5;7;25.0;
21;2;26.6931972504;12.5;6;28.4249610901;1;17.625;12.5;7;25.0;
22;2;26.7912330627;12.5;6;28.6501536369;1;17.625;12.5;8;25.0;
23;2;26.8925685883;12.5;6;28.8819327354;1;17.625;12.5;8;25.0;
24;2;26.9968700409;12.5;6;29.1194319725;1;17.625;12.5;8;25.0;
25;2;27.1037445068;12.5;6;29.3616781235;1;17.625;12.5;8;25.0;
26;3;27.2127552032;12.5;7;29.60760355;1;17.625;12.5;9;25.0;
27;3;27.3234214783;12.5;7;29.8560638428;1;17.625;12.5;9;25.0;
28;3;27.4352283478;12.5;7;30.1058568954;1;17.625;12.5;9;25.0;
29;3;27.5476360321;12.5;7;30.3557448387;1;17.625;12.5;9;25.0;
30;3;27.6600856781;12.5;7;30.6044793129;1;15.625;13.5;9;25.0;
31;3;27.7720146179;12.5;8;30.8508253098;1;14.625;14.5;9;25.0;
32;3;27.8828716278;12.5;8;31.0935864449;1;13.625;15.5;9;25.0;
33;3;27.9921150208;12.5;9;31.3316273689;1;12.625;16.5;9;25.0;
34;3;28.09923172;12.5;9;31.5638952255;1;12.0;17.5;9;25.0;
35;3;28.2037525177;12.5;9;31.7894377708;1;12.0;18.5;10;25.0;
36;3;28.3052482605;14.5;9;32.0074167252;1;12.0;19.5;10;25.0;
37;3;28.4033374786;16.5;9;32.2171196938;1;12.0;20.5;10;25.0;
38;3;28.4977035522;18.5;10;32.4179635048;1;12.0;21.5;10;25.0;
39;3;28.5880832672;20.5;11;32.609498024;1;12.0;22.5;10;25.0;
40;3;28.6742744446;22.5;11;32.7914032936;1;12.0;23.5;11;25.0;
41;3;28.7561302185;22.5;12;32.9634838104;1;12.0;24.5;11;25.0;
42;3;28.833568573;22.5;11;33.12566185;1;12.0;25.5;12;25.0;
43;3;28.9065475464;22.5;11;33.277964592;1;12.0;26.5;13;25.0;
44;3;28.9750843048;22.5;11;33.4205141068;1;12.0;27.5;13;25.0;
45;4;29.0392303467;22.5;8;43.5535144806;1;12.0;28.5;13;25.0;
46;4;30.0990810394;23.5;8;44.0772390366;1;12.0;29.5;15;25.0;
47;4;31.1547584534;24.5;8;44.5664186478;1;13.0;27.5;15;25.0;
48;5;31.2064094543;25.5;5;45.0201635361;1;12.0;28.5;16;25.0;
49;5;31.2541999817;26.5;6;45.4382982254;1;12.0;29.5;17;25.0;
50;5;31.2983188629;27.5;6;45.7347183228;1;13.0;27.5;16;25.0;
51;5;31.2999992371;28.5;7;46.0005426407;1;12.0;28.5;16;25.0;
52;5;31.2999992371;29.5;6;46.2404880524;1;12.0;29.5;16;25.0;
53;5;31.2999992371;30.5;7;46.4558610916;1;13.0;27.5;16;25.0;
54;5;31.2999992371;31.5;9;46.6481971741;1;12.0;28.5;15;25.0;
55;5;31.2999992371;32.5;9;46.8191757202;1;12.0;29.5;16;25.0;
56;5;31.2999992371;33.5;9;48.2787399292;1;13.0;27.5;16;25.0;
57;5;32.8310012817;32.0;11;49.474858284;1;12.0;28.5;17;25.0;
58;5;32.2571868896;33.3899993896;11;51.4444093704;1;12.0;29.5;18;25.0;
59;5;33.5942420959;35.6872596741;11;52.2660064697;1;12.0;30.5;18;25.0;
60;5;35.8585472107;34.9097442627;12;53.7887845039;1;12.0;31.5;20;25.0;
61;6;35.998626709;38.0;10;82.808047533;1;12.0;32.5;20;25.0;
62;6;38.3895874023;42.0;11;86.5201648474;1;12.0;33.5;19;25.0;
63;6;40.0999984741;43.0;12;89.4239989519;1;12.0;34.5;20;25.0;
64;7;39.0999984741;46.6059188843;12;91.5876857042;1;13.0;32.5;23;25.0;
65;7;39.0999984741;49.6288757324;13;93.1054903269;1;12.0;33.5;23;25.0;
66;7;40.0999984741;49.2583274841;13;94.1300549507;1;12.0;34.5;24;25.0;
67;7;39.0999984741;51.3053894043;15;94.7071920633;1;13.0;32.5;24;25.0;
68;7;39.0999984741;55.3048171997;15;94.8058596849;1;12.0;33.5;26;25.0;
69;7;40.0999984741;55.3289222717;15;94.9067386389;1;12.0;34.5;26;25.0;
70;7;39.0999984741;58.3535957336;16;95.0097779036;1;13.0;32.5;27;25.0;
71;8;39.0999984741;62.3535957336;17;95.1149187088;1;12.0;33.5;27;25.0;
72;8;40.0999984741;63.3535957336;17;95.222094655;1;12.0;34.5;28;25.0;
73;8;39.0999984741;67.3535919189;17;95.3312313557;1;13.0;32.5;28;25.0;
74;8;39.0999984741;71.3535919189;18;95.4422467947;1;12.0;33.5;29;25.0;
75;8;40.0999984741;72.3535919189;18;95.5550512075;1;12.0;34.5;30;25.0;
76;8;39.0999984741;75.5127410889;18;95.6695472002;1;13.0;32.5;30;25.0;
77;8;39.0999984741;77.8347702026;19;95.7856302261;1;12.0;33.5;30;25.0;
78;9;40.0999984741;76.8928222656;15;105.903188586;1;12.0;34.5;31;25.0;
79;9;40.0999984741;79.9515914917;15;106.522103667;1;13.0;32.5;31;25.0;
80;9;41.0999984741;83.0110549927;16;107.114750624;1;12.0;33.5;32;25.0;
81;9;41.0999984741;86.0711212158;17;107.677916527;1;12.0;34.5;32;25.0;
82;9;41.0999984741;88.1317443848;19;108.209403276;1;13.0;32.5;33;25.0;
83;9;41.0999984741;90.192855835;21;108.207998276;1;12.0;33.5;33;25.0;
84;9;41.0999984741;92.0043792725;22;108.875886917;1;12.0;34.5;33;25.0;
85;9;41.0999984741;94.1674880981;22;109.486315727;1;13.0;32.5;33;25.0;
86;9;41.0999984741;96.3185043335;24;110.0070014;1;12.0;33.5;34;25.0;
87;9;41.0999984741;101.268188477;28;110.377872467;1;12.0;34.5;34;25.0;
88;9;42.0999984741;101.355583191;29;110.720528603;1;13.0;32.5;34;25.0;
89;9;41.0999984741;104.443031311;29;111.037055016;1;12.0;33.5;34;25.0;
90;10;41.0999984741;107.530418396;30;111.329627037;1;12.0;34.5;35;25.0;
91;10;42.0999984741;107.289634705;31;111.504745007;1;13.0;32.5;35;25.0;
92;10;44.0504722595;110.404571533;32;111.628394365;1;12.0;33.5;35;25.0;
93;10;44.9628410339;113.491127014;33;111.751343966;1;12.0;34.5;35;25.0;
94;10;45.9751358032;113.577186584;33;111.873446226;1;13.0;32.5;36;25.0;
95;10;44.9873466492;113.662666321;36;111.994557619;1;12.0;33.5;35;25.0;
96;10;43.999458313;116.747436523;36;113.114539146;1;12.0;34.5;35;25.0;
