Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;2;14.4499998093;10.0;3;21.3999996185;1;9.5;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;3;21.8264003992;2;9.5;10.3000001907;5;21.3999996185;
9;2;14.8218793869;10.3632001877;3;23.0613274574;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;15.3775978088;10.9097137451;3;24.1319464445;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;17.3775978088;11.3658018112;3;25.0513429642;2;9.94783401489;10.4951858521;5;23.0719120502;
12;2;19.3775978088;11.7372808456;3;25.8400663137;2;10.1911802292;11.0209560394;4;23.9749414921;
13;2;20.616443634;12.0336990356;4;26.5219442844;2;11.9614667892;11.4571752548;4;24.7131726742;
14;2;21.7139816284;12.2662630081;4;27.12089324;2;13.9614667892;11.8107032776;4;25.3067810535;
15;2;22.8215045929;12.446267128;4;27.4906733036;2;15.9614667892;12.0916318893;4;25.7784451246;
16;2;23.9395446777;12.5;4;27.7773330212;2;16.9828968048;12.3113050461;4;26.1504684687;
17;2;25.0685424805;12.5;4;28.0890238285;2;17.9902935028;12.4808797836;4;26.2221269608;
18;2;26.2088031769;12.5;4;28.4260663986;2;18.9978122711;12.5;5;26.2560760975;
19;2;26.7917289734;12.5;5;28.788336277;2;19.907617569;12.5;5;26.2905418873;
20;2;26.9547519684;12.5;5;29.1751885414;2;19.9153709412;12.5;5;26.3255085945;
21;2;27.1288337708;12.5;5;29.585392952;3;19.9232387543;12.5;4;26.3609591722;
22;2;27.3134269714;12.5;5;30.0170898438;3;19.625;12.5;4;26.3968753815;
23;2;27.5076904297;12.5;5;30.4677705765;3;19.625;13.0587501526;5;26.4332377911;
24;3;27.7104969025;12.5;4;30.9342932701;4;19.947479248;12.5;4;26.4700255394;
25;3;27.9204330444;12.5;4;31.4129357338;4;19.625;13.0880098343;4;26.5072168112;
26;3;28.1358222961;12.5;4;31.8994894028;4;19.625;13.1028871536;5;26.5447884798;
27;3;28.3547706604;12.5;4;32.3893885612;4;19.625;13.1179151535;5;26.5827163458;
28;3;28.5752258301;12.5;5;32.877872467;4;19.9811115265;12.5;5;26.6209751368;
29;3;28.7950439453;12.5;5;33.360165596;4;17.9897193909;13.5;5;26.6595385075;
30;3;29.0120735168;12.5;5;33.8316650391;4;16.9983959198;14.5;5;26.6983793974;
31;3;29.2242488861;12.5;5;34.2881155014;4;16.0071353912;15.5;4;27.7374696732;
32;3;29.4296531677;12.5;5;34.7257604599;4;16.0159301758;17.2000007629;4;27.8067804575;
33;3;29.6265926361;12.5;5;35.141462326;4;16.0;18.5;3;27.8768732548;
34;3;29.8136577606;12.5;5;35.5327749252;4;16.408662796;19.2424144745;3;27.9477108717;
35;3;29.9897499084;14.5;5;36.8979701996;4;16.2456474304;20.5;4;28.0192545652;
36;3;31.1540870667;17.5;6;37.2660286427;4;16.2527923584;21.8270168304;4;29.0914635658;
37;3;32.3062133789;20.5;6;37.6071798801;4;17.0;24.364025116;4;29.1942960024;
38;3;32.9232330322;23.5;6;37.9216401577;4;18.0;25.4360084534;4;29.2982990742;
39;3;33.0647392273;26.5;6;38.2101147175;4;18.0;26.508808136;4;29.4034209251;
40;3;33.1945495605;27.5;8;38.4736975431;4;18.0;27.5823955536;5;29.5096070766;
41;3;33.3131637573;27.5;8;38.7137743235;4;18.0;28.6567249298;5;29.616800189;
42;3;33.4211959839;27.5;9;38.9319286346;4;18.0;29.731760025;5;29.7249412537;
43;3;33.519367218;27.5;11;39.1298592091;4;18.0;30.8074588776;5;29.833968401;
44;4;33.6084365845;27.5;11;39.2905418873;4;18.0;31.8837776184;6;29.9438178539;
45;4;33.6807441711;27.5;11;39.3255085945;4;18.0;32.9606704712;7;30.0544235706;
46;4;33.6964797974;27.5;12;39.3609591722;4;19.0;31.0380973816;9;30.1657179594;
47;4;33.7124328613;27.5;12;39.3968753815;4;18.0;32.1160049438;10;30.2776312828;
48;5;33.7285919189;27.5;11;54.4332377911;5;18.0;33.1943435669;9;30.3900924921;
49;5;34.0999984741;29.0732955933;12;55.2200255394;5;19.0;34.1943435669;11;30.503028512;
50;5;35.0999984741;30.088010788;12;55.9265912771;5;20.322479248;36.1943435669;11;30.6163651943;
51;5;35.0999984741;31.1028862;12;56.5520783663;5;21.3733959198;38.1943435669;11;30.7300276756;
52;5;35.0999984741;32.1179161072;13;57.0989860296;5;22.3821353912;40.112991333;11;30.8439394236;
53;5;35.0999984741;33.1330871582;14;57.572301507;5;23.5763778687;40.452671051;12;30.9580233097;
54;5;35.0999984741;33.1483917236;14;59.7438664436;5;23.9811115265;39.7437438965;10;31.0722016096;
55;5;35.7255020142;33.67029953;13;61.5495163202;5;24.6265277863;37.5;11;32.1863960028;
56;5;36.2337646484;34.0825805664;13;63.0325461626;5;25.5993518829;37.5;11;32.3405282497;
57;5;37.6410598755;34.4024810791;14;64.2410031557;5;25.625;38.5;12;32.495703578;
58;5;38.9645843506;34.64793396;14;65.0738048553;5;26.2418193817;37.7162284851;13;32.6518455744;
59;5;40.153842926;34.7614784241;12;65.6291203499;5;25.625;38.7437438965;14;32.8088747263;
60;5;41.2479476929;34.7850570679;13;65.9767100811;5;25.625;40.7383308411;16;32.9667093754;
61;5;42.0545043945;34.8088989258;13;66.0824694633;5;25.625;40.7895050049;17;33.1252652407;
62;5;42.0749969482;34.832988739;14;66.1432261467;5;26.0515403748;39.5133628845;18;33.2844554186;
63;5;42.0749969482;34.8572921753;14;66.2044532299;5;25.625;40.535987854;19;33.4441912174;
64;5;42.0749969482;35.8572921753;14;66.2660796642;5;26.286567688;38.9188995361;20;33.6043812037;
65;5;42.0749969482;36.8572921753;15;66.3280324936;5;26.2935791016;38.9109077454;21;33.7629109621;
66;5;42.0749969482;37.8572921753;17;66.3902368546;5;25.625;39.9389038086;21;33.8937666416;
67;5;42.0749969482;38.8572921753;17;66.4526164532;5;25.625;40.966884613;20;34.0253987312;
68;5;42.0749969482;39.8572921753;18;66.5150940418;5;26.1054782867;39.5999984741;18;34.1577129364;
69;5;42.0749969482;40.0060386658;16;66.5775916576;5;25.625;40.5999984741;20;34.2906118631;
70;5;42.0749969482;40.031036377;17;66.6400313377;5;25.625;41.1504745483;20;34.4239947796;
71;5;42.0749969482;40.0560150146;18;66.7023353577;5;26.1322631836;39.5999984741;20;34.5577590466;
72;6;42.0749969482;40.0809326172;17;66.764425993;5;25.625;40.5999984741;21;34.6917999983;
73;6;42.0749969482;40.1057701111;16;66.8262267113;5;25.625;41.2330932617;21;34.8260103464;
74;6;42.0749969482;40.1304931641;17;66.8876624107;5;25.625;41.2603149414;22;36.107465744;
75;6;42.0749969482;40.1550674438;17;66.9486596584;5;25.8500003815;41.845954895;22;37.1713051796;
76;6;42.0749969482;40.1794662476;17;67.0091466904;5;26.5872535706;40.5735549927;22;38.0517222881;
77;6;42.0749969482;40.2036590576;17;67.0690543652;5;27.450138092;38.8708152771;20;38.7843136787;
78;6;42.0749969482;40.2276229858;17;67.128316164;5;28.0941047668;39.9097442627;18;39.2538223267;
79;6;42.0749969482;40.2513275146;19;68.1868684292;5;26.2999992371;39.0;17;39.543815136;
80;6;39.0749969482;43.2747497559;19;68.2846505642;5;26.2999992371;39.0;17;39.8344240189;
81;6;40.0749969482;44.2978591919;17;68.3827893734;6;26.2999992371;39.0;16;40.1252524853;
82;6;37.0749969482;47.320640564;15;68.4812333584;6;24.2999992371;40.0;17;40.4158940315;
83;7;35.0749969482;50.3430709839;14;68.5799311399;6;24.65990448;43.0;18;40.7059335709;
84;7;33.0749969482;53.8770523071;14;68.6788326502;7;22.9730606079;44.0;16;50.9949498177;
85;7;31.3249988556;56.5733566284;15;68.777888298;7;24.2999992371;45.0;17;51.78251791;
