Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;6;20.0;
5;2;10.0;10.5;4;21.0;1;9.0;10.0;6;20.0;
6;2;11.4499998093;10.0;4;21.0399999619;1;10.0;10.0;6;20.0;
7;2;12.468000412;10.0;3;21.0811839104;1;11.0;10.0;6;20.0;
8;2;13.486533165;10.0;3;21.5343649387;1;11.0;10.0;6;20.3999996185;
9;2;14.5104646683;10.1999998093;3;21.9159597158;2;11.1199998856;10.3999996185;5;21.7264003754;
10;2;14.8621807098;10.3632001877;3;23.0900011063;2;11.5179204941;10.3632001877;5;21.9903717041;
11;2;15.3905010223;10.9097137451;3;24.0876795053;2;11.597111702;10.4951858521;5;23.0819120407;
12;2;15.8394565582;11.3658018112;3;24.9207342863;2;11.9245738983;11.0209560394;5;23.99553442;
13;2;18.428976059;12.4603672028;3;25.6083502769;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;19.8187427521;12.8041753769;2;26.173009038;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;20.8187427521;13.0865049362;1;26.6373441219;2;16.6051120758;12.0916318893;5;25.8344515562;
16;2;21.8187427521;13.3186721802;1;26.8539510965;2;16.7503356934;12.3113050461;5;26.2195074558;
17;2;22.8187427521;13.4269752502;1;26.9678958654;2;16.865852356;12.4808797836;5;26.3048160076;
18;2;23.8187427521;13.6807374954;2;27.0866014957;2;16.8914451599;12.5;5;26.3530313969;
