Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
19;2;26.5533065796;12.5;5;29.2456488609;2;21.0184822083;12.5;4;26.4023760557;
20;2;27.1605415344;12.5;5;29.659784317;2;21.9207134247;12.5;5;26.4528282881;
21;3;27.3469028473;12.5;4;30.0950183868;2;21.9358482361;12.5;5;26.5043625832;
22;3;27.5427589417;12.5;4;30.5487289429;2;21.9513092041;12.5;5;26.5569496155;
23;3;27.7469291687;12.5;4;31.0176672935;2;21.9670848846;12.5;5;26.6105561256;
24;3;27.957950592;12.5;4;31.4980173111;2;21.9831676483;12.5;5;26.6651450396;
25;3;25.957950592;13.5;5;31.9854974747;2;21.9995441437;12.5;5;26.72067523;
26;3;25.25;14.5;5;32.4754953384;2;22.0162029266;12.5;6;26.7771017551;
27;3;25.25;15.5;5;32.9632344246;2;22.0331306458;12.5;7;26.8343759775;
28;3;24.25;14.5;5;33.4439563751;2;22.0503120422;12.5;7;26.8924454451;
29;4;24.25;14.5;4;33.9131059647;2;22.0677337646;12.5;8;26.9512542486;
30;4;23.25;13.5;4;34.3665065765;2;21.5;13.4756269455;8;27.0107431412;
31;4;23.25;14.5;4;34.8005027771;2;21.5;13.5053710938;8;27.0708494186;
32;4;22.25;13.5;4;36.2120742798;2;22.1212539673;12.5;8;27.1315076351;
33;4;24.25;14.5;4;36.6488997936;2;21.5;13.5;8;27.1926498413;
34;4;24.25;13.5;4;37.0613541603;2;22.1577949524;12.5;8;27.2542052269;
35;4;24.7458877563;14.5;4;37.448562026;2;21.5;13.5;8;27.3161010742;
36;4;24.7701778412;15.5;4;37.8102914095;2;22.1948299408;12.5;8;27.3782629967;
37;4;24.795375824;16.5;4;39.1468720436;2;22.2134780884;12.5;8;27.4406147003;
38;4;27.25;20.5;4;39.4991002083;2;22.2321853638;12.5;8;27.5030794144;
39;4;30.3065948486;23.5;4;39.8293243647;2;22.2509231567;12.5;9;27.5655794144;
40;4;30.8101921082;26.5;4;40.1389769316;2;22.2696743011;12.5;9;27.628036499;
41;4;31.9016036987;29.5;5;40.429662466;2;21.5;13.5;9;27.690372467;
42;4;34.1933479309;32.5;7;40.7030804157;2;22.3071117401;12.5;10;27.7525100708;
43;4;34.055267334;34.3482894897;7;40.9185283184;2;22.3257522583;14.5;10;27.8143725395;
44;4;36.4133377075;32.5;9;41.037661314;2;22.3443107605;16.5;10;27.8758842945;
45;4;35.6871681213;33.5;9;41.1598198414;2;22.3627662659;18.5;10;27.936971426;
46;4;35.0999984741;34.7118759155;9;41.2849270105;2;22.3810920715;20.5;10;27.9975619316;
47;4;35.0999984741;34.7994499207;11;41.4128923416;2;22.399269104;22.5;9;28.0575861931;
48;5;36.6358032227;32.5;10;41.5436120033;2;22.4172763824;22.5;9;28.1169772148;
49;5;35.0999984741;34.5;11;41.6769685745;2;22.435092926;22.5;9;28.1756706238;
50;5;36.7546348572;32.5;12;41.8128314018;2;22.4527015686;22.5;10;28.2336053848;
51;5;35.8247528076;33.5;12;41.9510565996;3;22.4700813293;22.5;9;28.2907235622;
52;5;36.0999984741;33.5;12;42.0914876461;3;22.4872169495;22.5;9;28.346971035;
53;5;36.9411697388;32.5;13;42.2339553833;3;22.5040912628;22.5;9;28.4022974968;
54;6;35.0999984741;34.5;12;42.3782795668;3;22.5206890106;22.5;8;28.4566559792;
55;6;35.0999984741;34.2807312012;12;43.5242687464;3;22.5369968414;22.5;8;28.5100040436;
56;6;36.0999984741;36.3422775269;13;45.1595711708;3;22.5530014038;22.5;8;28.5623030663;
57;6;37.7255020142;38.2966995239;13;46.5409049988;4;23.5686912537;23.5;7;29.6135182381;
58;6;39.2337646484;37.852142334;14;47.7042249441;4;24.5840549469;24.5;8;30.6936190128;
59;6;40.9318695068;37.6872596741;14;48.6875240803;5;26.5990867615;26.5;7;30.8731700182;
60;7;41.3432617188;38.9097442627;14;49.3783627748;5;28.6137733459;28.5;7;31.0610415936;
61;7;41.6216316223;39.0;14;49.8633543253;5;29.628112793;30.5;7;31.2577719688;
62;7;41.8059387207;39.7028579712;14;51.3257451057;5;29.9791526794;31.5;6;31.4638903141;
63;7;40.3295059204;42.7421760559;15;51.6973856688;5;29.6557216644;33.0779190063;6;31.679906249;
64;7;43.3499984741;41.7831115723;15;52.0292310715;6;29.6689853668;34.0468063354;5;46.4062956572;
65;7;42.6368789673;43.8256645203;16;52.3664158583;6;30.6818847656;35.6322784424;6;48.2234864235;
66;8;43.6901550293;43.8698272705;15;53.7085008621;7;31.5;37.077796936;5;49.0056333542;
67;8;45.3696022034;45.9155807495;15;54.2350184917;7;34.5;38.0936508179;6;49.7826180458;
68;8;46.4628105164;47.5688285828;16;56.9292988777;7;35.7000007629;39.5048675537;7;50.5220268965;
69;8;43.5266799927;51.3406410217;17;59.2577337027;7;36.7000007629;40.4818344116;7;52.5191639662;
70;8;46.3980484009;52.1921043396;18;61.2831236124;7;38.0359992981;42.9625587463;7;54.2714354992;
71;9;48.6899223328;54.5791702271;17;63.0750705004;7;38.0340003967;46.1231193542;7;55.7260035276;
72;9;49.6912879944;55.8551826477;18;64.5277165174;7;39.4710884094;46.4280166626;8;57.0053111315;
73;9;48.2772712708;57.9629058838;19;65.7712016106;8;40.0231895447;46.9813652039;7;58.9969431162;
74;9;47.4518547058;59.9629058838;21;67.0296020508;8;38.7999992371;46.6208114624;7;59.5151902437;
75;9;46.5150375366;59.9629058838;21;68.2424471378;8;40.8000030518;45.6933288574;14;60.3222874999;
76;9;47.4979515076;61.9629058838;22;69.3832045794;8;42.2408790588;46.565486908;16;61.1643949747;
77;10;48.5594902039;63.9629058838;22;70.5848753452;8;42.2725372314;47.7076950073;16;62.0396649837;
78;10;48.6862258911;65.9629058838;23;71.843506813;8;42.3033370972;48.8601493835;15;62.9456511736;
79;10;49.1328964233;67.5699768066;24;73.1525293589;8;43.4984321594;48.7000007629;15;63.8793162107;
80;10;49.1912841797;68.6305847168;25;74.5025509596;8;41.8916320801;50.8017616272;15;65.4556111097;
81;10;49.2484779358;69.6915435791;26;75.8813949823;8;41.9243011475;49.8017616272;16;65.941631496;
82;11;49.3044128418;70.7527313232;25;77.2744383812;9;41.9706916809;50.8017616272;15;66.4422010183;
83;11;48.9066238403;71.8139801025;25;78.665271759;9;41.4405555725;51.8017616272;15;66.9513602257;
84;11;48.4123191833;73.8751449585;26;80.0366435051;9;42.0680923462;52.8017616272;17;67.4635736942;
85;11;50.4642181396;74.7105178833;26;80.2146310806;9;42.1184616089;54.2000007629;17;67.9738129973;
86;11;52.1395111084;75.5952911377;27;80.4408435822;9;42.1695556641;55.4952468872;18;68.4776284099;
87;12;50.9702453613;77.4993438721;26;80.693728447;9;38.7999992371;60.4657211304;18;68.9711920023;
88;13;50.2982444763;79.420463562;27;81.9556040764;10;39.8000030518;62.5664901733;17;70.4513219893;
89;14;50.5999221802;82.3566589355;27;82.1129306555;10;41.5783081055;64.5551147461;18;70.9754793048;
90;14;51.8291015625;84.306137085;27;83.271119535;10;42.5973777771;68.591796875;18;71.4330102503;
91;14;51.4024467468;88.454788208;27;84.423931241;10;42.6000022888;71.843208313;18;71.8686326742;
92;14;51.5520172119;89.5620880127;28;85.5632442236;10;44.4762153625;66.6296539307;19;72.290225029;
93;14;50.3800735474;90.8140869141;28;86.6828997135;11;44.5431556702;66.227935791;18;72.6973522902;
94;14;50.534778595;94.0186462402;28;88.7781915665;11;44.5088005066;63.4300918579;18;74.0899385512;
95;14;52.6751747131;94.2355804443;29;90.9054436684;11;45.5989456177;63.6138038635;19;74.5281933844;
96;14;55.8030090332;96.4615936279;29;93.1246629953;12;46.6275634766;66.2557525635;18;74.9661126286;
97;14;59.9201812744;96.6934280396;30;94.2778049707;12;46.0995025635;68.1009063721;17;75.3949912935;
98;14;60.9796218872;99.9279022217;30;95.3630338907;12;45.8572425842;69.2649917603;18;75.8050410151;
99;14;62.0082931519;103.162017822;31;96.460619092;12;45.7998199463;72.3999938965;18;77.0995341539;
100;15;63.0440597534;106.392974854;31;97.5659694672;12;43.8000030518;75.3999938965;18;77.4408064336;
101;17;65.086227417;105.618286133;24;113.675394773;12;46.8000030518;79.3999938965;19;78.2878614664;
