Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
19;2;25.3839759827;12.5;6;26.2905418873;2;21.3975944519;14.5;6;31.0352194309;
20;2;25.8307437897;12.5;6;26.3255085945;3;22.3975944519;14.5;5;31.1566157341;
21;2;25.8464794159;12.5;6;26.3609591722;3;22.7000007629;14.5;5;31.2826349735;
22;2;25.8624305725;12.5;7;26.3968753815;3;22.7000007629;14.5;5;31.413141489;
23;2;25.8785934448;12.5;7;26.4332377911;3;22.7000007629;14.5;6;31.5479602814;
24;2;25.8949565887;12.5;7;26.4700255394;4;22.7000007629;14.5;5;31.6868760586;
25;2;23.9115104675;13.5;7;26.5072168112;4;22.7000007629;14.5;5;31.8296329975;
26;2;22.9282474518;14.5;7;26.5447884798;4;22.7000007629;14.5;5;31.9759354591;
27;2;21.9451541901;15.5;7;26.5827163458;4;22.7000007629;14.5;5;32.1254484653;
28;3;20.962223053;16.5;6;26.6209751368;4;22.7000007629;14.5;5;32.2778000832;
29;3;19.9794387817;17.5;6;26.6595385075;4;22.7000007629;14.5;5;33.4325842857;
30;3;18.9967918396;18.5;5;26.6983793974;4;21.7000007629;16.0;5;33.6593648195;
31;3;18.0142707825;19.5;5;26.7374696732;4;21.7000007629;17.0349998474;5;33.8918296099;
32;3;17.0318603516;20.5;4;26.7767804861;4;20.7000007629;18.0720748901;5;34.1296341419;
33;3;16.0495510101;21.5;4;26.8162822723;4;19.7000007629;19.1112957001;5;34.3724080324;
34;3;15.0673274994;22.5;4;26.8559447527;4;18.7000007629;20.1527271271;5;34.6197571754;
35;3;14.8351745605;23.5;4;26.8957372904;4;17.7000007629;21.1964225769;5;34.8712700605;
36;3;14.8530817032;24.5;5;26.9356285334;4;16.7000007629;22.2424373627;6;35.1265183687;
37;3;14.8710327148;25.5;6;26.9755871296;4;16.4744853973;22.5;6;35.3850631714;
38;3;14.8890142441;26.5;7;27.015581131;4;16.504940033;23.5;6;35.6464569569;
39;3;14.9070110321;27.5;9;27.0555787086;4;16.5368347168;24.5;6;35.9102473259;
40;3;14.9250106812;28.5;11;27.0955479145;4;16.5701751709;25.5;6;36.1759779453;
41;3;14.9429969788;29.5;11;27.135456562;4;16.6049537659;26.5;6;36.4431920052;
42;3;15.9609556198;27.5;14;27.17527318;4;16.6411514282;27.5;6;37.7114334106;
43;3;14.9788722992;28.5;14;27.2149660587;4;17.6787395477;28.5;6;38.0802484751;
44;3;14.9967346191;30.5;14;27.2545039654;4;19.0;27.5;7;40.1474921703;
45;3;15.0145263672;32.5;16;27.293856144;4;20.0;29.5;7;41.866102457;
46;3;15.0322351456;34.5;16;27.3329925537;4;21.0;31.5;7;43.3012002707;
47;3;15.0498466492;36.5;16;27.3718836308;4;22.9140930176;33.5;8;44.5213723183;
48;3;15.0673475266;38.5;19;27.4105007648;4;23.0;35.5;9;45.3553687334;
49;3;15.0847253799;39.5;18;27.4488155842;4;24.0;37.5;9;46.0589516163;
50;3;16.1019668579;37.5;19;27.4868011475;4;26.0;36.5;10;46.7745568752;
51;3;15.1190605164;38.5;20;27.5244314671;4;26.0;37.5;12;47.5002133846;
52;3;15.1359939575;39.5;20;27.5616812706;4;27.0;38.5;12;48.2338659763;
53;3;16.1527557373;37.5;20;27.5985264778;4;28.8999996185;36.5;12;48.9733843803;
54;3;15.169336319;38.5;22;27.6349442005;4;29.3844718933;36.5;13;49.7165663242;
55;5;15.1857252121;39.5;14;44.9209127426;5;27.8999996185;37.5;12;50.4611413479;
56;5;17.2019100189;38.5;16;45.8189108372;5;27.8999996185;38.5;13;51.2047803402;
57;5;18.0;39.5;16;46.6033256054;5;27.8999996185;39.4260177612;13;51.9451076984;
58;5;20.0;38.5;16;47.2768876553;6;26.9099998474;39.3305168152;10;67.6797165871;
59;5;20.0;39.5;16;47.8469560146;6;27.9099998474;40.4677047729;10;69.1561865807;
60;5;21.0;40.4669342041;16;48.3238055706;6;29.9099998474;39.4677047729;11;70.5414838791;
61;5;22.0;40.4903411865;18;49.7191028595;6;31.8086338043;39.5;11;72.8324046135;
62;5;24.0;41.5133628845;18;50.0847103596;6;33.883972168;40.7992706299;11;74.079171896;
63;5;27.0;40.5133628845;18;50.2714834213;6;35.9567909241;41.748374939;12;75.2365717888;
64;5;28.323135376;41.5;19;50.3450114727;7;37.2747192383;42.7048683167;11;76.2177876234;
65;6;29.3371562958;42.5;12;65.4171074629;8;37.4755554199;43.6680908203;10;77.119510293;
66;6;31.3500003815;44.5;12;66.211841464;8;37.6210289001;44.637298584;11;77.9564876556;
67;6;32.8726654053;45.5;13;66.9271223545;8;37.7517852783;44.6117248535;9;78.5654268265;
68;7;33.8829956055;46.5;12;67.5621058941;8;37.8483047485;44.5999984741;10;81.6648341417;
69;7;34.8935813904;47.5;11;68.1193010807;8;39.4562416077;45.202999115;9;83.7328075171;
70;7;35.5999984741;48.5;14;68.603702426;8;36.3823738098;48.4331054688;9;84.346575141;
71;7;36.9155349731;48.5;15;69.0219181776;8;34.2948951721;49.3285713196;9;85.9010982513;
72;7;37.0486831665;49.5;15;69.381380558;8;35.21616745;50.2435722351;9;87.409137845;
73;7;35.7795600891;50.5;17;70.4865875244;8;36.8023223877;53.1765365601;10;89.5288504362;
74;7;35.8489341736;51.5;17;72.8710256815;9;36.047088623;57.6973876953;9;91.3152185678;
75;7;36.4504432678;53.0;17;74.8132328987;9;35.6873474121;60.9825325012;10;92.5717540979;
76;7;36.9320144653;54.3899993896;17;76.3773013353;9;35.7200012207;66.0429992676;10;93.6657096148;
77;7;37.3115234375;55.6872596741;17;77.6293708086;9;35.7200012207;69.2863540649;10;94.7172601223;
78;7;37.607673645;56.9097442627;18;78.2764246464;9;35.7200012207;72.0844573975;10;95.6088027954;
79;7;35.2580032349;60.0;18;78.4621062279;10;35.7200012207;73.3310852051;13;96.4693295956;
80;7;34.2580032349;62.0564422607;18;78.6206533909;10;36.7200012207;72.4764251709;13;97.301533699;
81;7;33.2580032349;64.1080703735;18;78.7809889317;10;35.7200012207;74.6278991699;13;98.1059283018;
82;8;32.5999984741;65.7610778809;18;78.9429221153;10;35.7200012207;76.7853164673;14;98.8834170103;
83;8;32.5999984741;67.7610778809;18;79.1062455177;10;36.7200012207;75.948425293;16;99.6351834536;
84;8;32.5999984741;69.7610778809;20;79.2707355022;10;35.7200012207;78.1169433594;16;100.283166409;
85;8;32.5999984741;71.7610778809;21;79.4361531734;10;35.7200012207;80.2905044556;14;100.87643671;
86;8;32.5999984741;73.7610778809;21;79.6022450924;10;36.7200012207;79.4686889648;16;101.460739017;
87;8;32.5999984741;75.7610778809;22;79.7687451839;11;35.7200012207;81.6510238647;16;102.036230326;
88;8;32.5999984741;77.7610778809;22;79.9353759289;11;35.7200012207;83.8369903564;16;102.580247283;
89;8;32.5999984741;79.7610778809;21;80.1018502712;11;37.7200012207;80.026008606;17;103.02086246;
90;8;32.5999984741;81.7610778809;21;80.2678742409;12;35.7200012207;82.2174758911;16;103.465846181;
91;8;32.5999984741;84.7610778809;22;80.4331493378;12;35.7200012207;84.4107437134;15;103.913797617;
92;7;30.5999984741;61.1610794067;23;56.5973744392;13;37.7200012207;80.605140686;13;128.363276958;
93;8;32.5999984741;58.1610794067;22;56.7366936207;13;36.7200012207;83.7999725342;14;129.812823534;
94;8;32.3999977112;60.1610794067;22;56.8586332798;13;38.7200012207;87.9945526123;14;130.280975103;
95;8;32.3999977112;62.1610794067;24;56.9798471928;13;41.7200012207;86.1881790161;15;130.746482372;
96;8;33.3999977112;61.1610794067;24;57.1000447273;13;39.7200012207;90.3801498413;16;132.207928777;
97;8;30.5999984741;63.1610794067;24;57.2189440727;13;40.7200012207;95.56980896;16;132.803950071;
98;8;30.5999984741;66.1094741821;25;57.3362751007;13;41.7200012207;103.003601074;17;133.411255479;
99;8;31.5999984741;65.1681365967;25;57.4517817497;13;41.7200012207;107.96521759;18;134.03047812;
100;8;30.5999984741;64.2258911133;24;57.5652227402;15;43.0231590271;108.510627747;16;134.662398934;
