Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;2;6.0;14.3000001907;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.30000019073;13.0;3;21.0299999714;1;7.0;11.0;5;20.0;
3;2;8.30900001526;12.0;3;21.0605909824;1;8.0;10.0;5;20.0;
4;2;9.31817722321;11.0;3;21.091766119;1;9.0;10.0;5;20.0;
5;2;10.3275299072;10.0;3;21.1235172749;1;9.0;10.0;5;20.0;
6;2;11.5055828094;10.0;3;21.1558350325;1;10.0;10.0;5;20.0;
7;2;12.5201253891;10.0;3;21.1887089014;1;11.0;10.0;5;20.0;
8;2;13.5349187851;10.0;3;21.6340136528;1;11.0;10.0;5;20.3999996185;
9;2;14.5553064346;10.1999998093;3;22.0068871975;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;14.9030990601;10.3632001877;3;23.1603471041;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;15.4221563339;10.9097137451;3;24.1349977255;2;11.2971115112;10.6951856613;3;23.0419120789;
12;2;15.8607492447;11.3658018112;3;24.9424642324;2;11.9125738144;11.0209560394;3;23.944350481;
13;2;18.4502696991;11.7372808456;5;25.601827383;2;13.9125738144;11.4571752548;4;24.6819975376;
14;2;20.4502696991;12.0336990356;5;26.1354763508;2;15.9125738144;11.8107032776;4;25.2750298977;
15;2;21.5400695801;12.2662630081;5;26.565967083;2;16.9401035309;12.0916318893;4;25.746127367;
16;2;22.5717868805;12.446267128;6;26.7458350658;2;17.94962883;12.3113050461;4;26.1175945997;
17;2;23.6043682098;12.5;7;26.8201057911;2;18.9593238831;12.4808797836;4;26.1887089014;
18;2;24.6377906799;12.5;7;26.8961843252;2;19.9691867828;12.5;3;26.2221269608;
19;2;25.6720256805;12.5;7;26.9740002155;2;20.6125736237;12.5;3;26.2560760975;
20;2;26.138299942;12.5;7;27.0534734726;2;21.5;12.5;4;26.2905418873;
21;2;26.1740627289;12.5;9;27.1345143318;2;21.5;12.5;4;26.3255085945;
22;2;26.2105312347;12.5;9;27.2170236111;2;21.5;12.5;2;26.3609591722;
23;2;26.2476615906;12.5;9;27.3008930683;2;21.5;12.5;2;26.3968753815;
24;2;26.285402298;12.5;8;27.38600564;2;21.5;12.5;2;26.4332377911;
25;2;25.25;13.5;8;27.4722356796;2;21.5;12.5;2;26.4700255394;
26;2;26.25;12.5;8;27.559450388;2;21.5;12.5;2;26.5072168112;
27;2;25.25;13.5;8;27.6475095749;2;21.5;12.5;2;26.5447884798;
28;3;25.25;14.3532562256;5;42.7362670898;2;21.5;12.5;2;26.5827163458;
29;3;25.25;13.5;5;43.575571537;2;21.5;12.5;4;26.6209751368;
30;3;24.25;15.5;4;44.334641695;2;19.5;13.5;4;26.6595385075;
31;3;24.25;17.5;4;45.0124852657;2;18.5;14.5;4;26.6983793974;
32;3;24.25;18.6036376953;4;45.6114647388;2;17.5;15.5;4;26.7374696732;
33;3;24.25;19.6666374207;4;46.1364307404;2;16.5;16.5;5;26.7767804861;
34;3;24.25;20.7295722961;5;46.5938515663;2;15.5;17.5;6;26.8162822723;
35;3;24.25;21.7923336029;6;46.9910247326;2;14.5;18.5;6;26.8559447527;
36;3;24.25;22.8548049927;6;47.3354446888;2;14.0;19.5;6;26.8957372904;
37;3;24.25;23.9168777466;6;47.5406324863;2;14.0;20.5;7;26.9356285334;
38;3;24.25;24.9784431458;6;47.6277096272;2;14.0;21.5;8;26.9755871296;
39;3;24.5499992371;27.9784431458;5;47.7137694359;2;14.0;22.5;8;27.015581131;
40;3;24.5499992371;30.9784431458;6;47.7986748219;2;14.0;23.5;9;27.0555787086;
41;3;24.5499992371;33.9784431458;6;47.8822960854;2;14.0;24.5;9;27.0955479145;
42;3;24.5499992371;36.9784431458;6;47.9645116329;2;15.0;22.5;10;27.135456562;
43;3;24.5499992371;39.9784431458;6;48.045208931;2;14.0;23.5;10;27.17527318;
44;3;24.5499992371;41.3316459656;6;48.1242842674;2;14.0;24.5;10;27.2149660587;
45;3;24.5499992371;42.3870010376;7;48.2016439438;2;15.0;22.5;11;27.2545039654;
46;4;24.5499992371;43.4411506653;5;48.2772045135;2;14.0;23.5;11;27.293856144;
47;4;25.5499992371;42.4411506653;5;48.350892067;2;14.0;24.5;9;27.3329925537;
48;4;26.507900238;42.5;5;48.4226431847;2;15.0;22.5;9;27.3718836308;
49;4;26.5401878357;43.5;4;48.4924039841;2;14.0;23.5;9;27.4105007648;
50;4;26.5715808868;44.5;5;48.560131073;2;15.0;22.5;9;27.4488155842;
51;4;25.5715808868;43.5;6;48.6257910728;2;16.0;22.5;9;27.4868011475;
52;4;25.5715808868;43.5;6;49.6893591881;2;17.0;22.5;8;27.5244314671;
53;5;25.5499992371;46.5;6;49.7908196449;2;18.0;22.5;10;27.5616812706;
54;5;27.5499992371;46.5;6;49.8913497925;2;19.0;22.5;11;27.5985264778;
55;5;27.5499992371;49.5;5;49.9909522533;2;20.0;22.5;12;27.6349442005;
