Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;2;9.0;10.1999998093;4;21.0;
6;1;11.0;10.0;4;20.0;2;10.0;10.0;4;21.0299999714;
7;1;12.0;10.0;4;20.0;2;11.0;10.0;4;22.0605909824;
8;1;13.0;10.0;4;20.3999996185;2;11.2999992371;10.5;4;23.1523712873;
9;1;14.0;10.1999998093;4;20.7264003754;2;11.6149997711;11.0249996185;4;24.0663131475;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;11.8762931824;11.4604873657;4;24.8162039518;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;12.0880146027;11.8133583069;4;26.4030125141;
12;1;15.2292222977;11.3658018112;4;23.4745616913;2;12.5397548676;12.5662574768;4;27.7118326426;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;14.5397548676;13.1779184341;5;28.7623742819;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;16.5397548676;13.6581430435;5;29.5902409554;
15;1;18.8187427521;12.2662630081;4;24.892534256;2;17.5397548676;14.0246887207;5;30.236905694;
16;1;19.8187427521;12.446267128;4;25.0;2;18.5397548676;14.2982578278;5;30.7425762415;
17;2;21.8187427521;12.8000001907;3;26.0;2;19.5397548676;14.4989318848;5;30.8538492918;
18;2;23.8187427521;12.5;4;26.0299999714;2;20.5397548676;14.5;6;30.96778965;
