Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;5;20.0;2;9.0;10.1999998093;4;21.0;
5;1;10.0;10.0;5;20.0;2;9.19999980927;10.0;4;21.0599999428;
6;1;11.0;10.0;5;20.0;2;10.3179998398;10.0;3;21.1229639053;
7;1;12.0;10.0;5;20.0;2;11.336889267;10.0;3;21.1889609098;
8;1;13.0;10.0;5;20.3999996185;2;11.3566884995;10.0;3;21.6699410677;
9;1;14.0;10.1999998093;5;20.7264003754;2;11.5009822845;10.1999998093;3;22.0818096399;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;11.62454319;10.3632001877;3;22.4358423948;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;11.7307529449;10.4951858521;3;23.611035943;
12;2;15.2292222977;11.665802002;4;24.4745616913;2;12.0833110809;11.0209560394;3;24.615765214;
13;2;17.8187427521;11.7372808456;4;25.0973980427;2;14.0833110809;11.4571752548;4;25.4640146494;
14;2;19.8187427521;12.0336990356;3;25.5931169987;2;16.0833110809;11.8107032776;4;26.1761806011;
15;2;21.2960090637;12.2662630081;3;25.984300375;2;17.2104492188;12.0916318893;4;26.7751014233;
16;2;22.3100376129;12.446267128;3;26.1235172749;2;18.2583217621;12.3113050461;4;27.2831678391;
17;2;23.3243255615;12.5;3;26.1558350325;2;19.3089962006;12.4808797836;4;27.4996597767;
18;2;24.3388690948;12.5;4;26.1887089014;2;20.3624725342;12.5;4;27.687142849;
