Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
18;2;24.962228775;12.5;5;27.7306177616;2;20.3266181946;12.5;4;27.5615134239;
19;2;26.0475196838;12.5;5;27.9291167259;2;21.3810272217;12.5;4;27.7520513535;
20;2;26.5681018829;12.5;6;28.136231184;2;22.3256149292;12.5;5;27.9515185356;
21;2;26.6613044739;12.5;6;28.3514947891;2;22.3854560852;12.5;5;28.1595556736;
22;2;26.7581729889;12.5;6;28.5743191242;2;22.4478664398;12.5;5;28.3756833076;
23;2;26.8584442139;12.5;6;28.8039934635;2;22.5127048492;12.5;5;28.5992991924;
24;2;26.9617977142;12.5;6;29.039689064;2;22.5797901154;12.5;5;28.8296794891;
25;2;25.0678596497;13.5;6;29.2804670334;2;22.6489028931;12.5;6;29.0659828186;
26;2;24.1762104034;14.5;6;29.5252895355;3;21.5;13.5;5;29.3072590828;
27;2;23.2863807678;15.5;6;29.7730360031;3;22.5;12.5;5;29.5524601936;
28;2;22.3978652954;16.5;6;30.022521019;3;21.5;13.5;5;29.8004574776;
29;2;21.5101356506;17.5;6;30.2725157738;3;22.5;12.5;5;30.0500593185;
30;2;20.622631073;18.5;5;30.5217733383;3;21.0150184631;13.5;5;30.3000340462;
31;2;19.7347984314;19.5;5;30.769051075;3;20.5;13.5;5;30.5491337776;
32;2;18.8460731506;20.5;5;31.0131368637;3;21.5;14.5;5;30.7961182594;
33;2;17.9559116364;21.5;5;31.252872467;3;21.5;15.3980588913;5;31.0397801399;
34;2;17.0637931824;22.5;5;31.4871754646;3;21.5;15.5198898315;5;31.278968811;
35;2;16.9192276001;23.5;6;31.7150583267;3;20.5;14.5198898315;5;31.5126113892;
36;2;17.0217761993;24.5;6;31.9356441498;3;20.4537830353;14.5198898315;5;31.7397313118;
37;2;17.1210403442;25.5;7;32.1481771469;3;19.5;13.5198898315;5;31.95946455;
38;2;17.2166786194;26.5;7;32.3520302773;3;20.5;14.5198898315;5;32.171069622;
39;2;17.3084144592;27.5;8;32.5467100143;3;19.5;13.5198898315;6;32.373934269;
40;2;17.3960189819;28.5;8;32.7318525314;3;19.5;13.5198898315;7;32.5675787926;
41;2;18.4793338776;27.5;9;32.907222271;3;18.5;13.5;7;32.7516541481;
42;3;20.5582504272;28.5;9;34.0727024078;3;18.5;13.5;7;32.9259381294;
43;3;22.6327171326;29.5;10;34.3182877302;3;19.5;14.5;8;33.0903272629;
44;3;21.6327171326;30.5;11;34.561188221;3;20.5;16.5;8;33.2448263168;
45;3;24.1669197083;31.5;11;34.8019646406;3;21.5;18.5;8;33.3895378113;
46;3;26.2139987946;31.5;12;35.0412359238;3;22.5;20.5;8;33.5246477127;
47;3;24.6327171326;32.4829597473;11;35.2796616554;3;21.5;22.5;9;33.6504163742;
48;3;24.6327171326;32.5674514771;12;35.5179208517;4;22.5;25.5;8;34.7671613693;
49;3;25.7443771362;31.5;12;35.7566896677;4;23.5;27.5;8;34.9652460814;
50;3;27.0;29.5;13;35.9393253326;4;23.8269996643;29.5;9;35.1621899605;
51;4;29.8726959229;27.5;12;36.0956480503;4;23.856136322;30.9875354767;9;35.2917383909;
52;4;30.25;28.5;12;36.261295557;4;23.5;32.0;10;35.4042263031;
53;4;30.25;28.5;12;36.4362905025;4;23.9212684631;32.0;10;35.5249304771;
54;4;29.3963298798;29.5;13;36.6205644608;4;23.5;32.7624664307;10;35.6541694403;
55;4;28.4792537689;30.5;13;36.8139474392;5;23.9962501526;32.0;6;35.7922235727;
56;4;27.5662765503;31.5;12;37.016159296;5;23.5;32.8961105347;5;35.9393253326;
57;5;26.6572704315;32.5;11;37.2268030643;5;24.0817985535;32.0;6;36.0956480503;
58;5;25.7520599365;33.5;11;37.445360899;5;24.1286945343;32.0;7;36.261295557;
59;5;24.8504123688;34.5;11;37.6711919308;5;24.1783885956;32.0;7;36.4362905025;
60;5;23.9520359039;35.5;11;38.9035346508;5;23.5;33.0;7;36.6205644608;
61;5;24.2999992371;35.5;11;39.1815123558;5;23.5;33.3102836609;7;36.8139474392;
62;5;26.2999992371;36.5;11;39.4653263092;5;23.5;33.4069747925;7;38.016159296;
63;5;27.2999992371;37.5;11;39.7539031506;5;25.4048480988;33.0;8;38.2568030357;
64;6;29.2999992371;35.5;10;41.0460904837;5;26.4680404663;34.0;8;38.5059518814;
65;6;32.2999992371;35.5;10;42.6328104734;5;26.5336074829;35.0;9;38.7629580498;
66;7;32.6299324036;37.1175918579;8;53.9937380552;6;25.5;37.0;8;39.0270519257;
67;7;36.765586853;38.0431938171;9;55.6620006561;6;26.5;37.0;8;39.2973474264;
68;7;37.9017105103;41.3776435852;9;57.1446917057;6;26.7424545288;37.8090858459;8;39.5728513002;
69;7;41.0374794006;42.638923645;9;58.3225493431;6;26.8152427673;37.8320960999;9;39.8524765968;
70;7;43.1720733643;44.3755073547;11;59.2762618065;7;25.5;38.8554878235;9;41.3735843897;
71;7;44.6546936035;45.4404907227;11;61.1803144217;7;27.7999992371;35.5;9;42.6671874523;
72;7;46.2345848083;47.5076599121;12;62.0016937256;7;27.6013450623;37.8109359741;9;44.7664179802;
73;7;47.3610420227;49.577003479;13;62.7880157232;7;28.2123565674;38.1421279907;9;45.8558496237;
74;8;47.4834365845;51.6484947205;13;63.5392878056;7;31.3458442688;37.3993301392;9;46.6900351048;
75;8;47.6012229919;52.9956703186;13;64.2561650276;7;31.7286491394;39.0250778198;9;47.3539861441;
76;8;47.7139434814;55.7977218628;14;64.9398130178;7;31.8227424622;41.0613212585;9;49.0255914927;
77;8;47.8212432861;57.5404853821;14;65.5917724371;7;33.4000015259;41.0982933044;9;49.694357276;
78;8;45.8212432861;59.6577186584;15;66.2138441801;7;29.994430542;45.1359786987;10;50.3921638727;
79;9;44.8212432861;60.7783737183;16;66.7123104334;7;27.7496604919;50.1743392944;10;51.1201136112;
80;10;39.8212432861;62.0;15;67.153077364;7;26.777053833;54.4981765747;11;51.8792210817;
81;10;39.0999984741;66.514213562;17;67.5869505405;8;25.8062496185;58.6205215454;11;52.6702818871;
82;10;37.0999984741;66.959815979;17;68.0139136314;8;26.8261566162;57.2033691406;11;53.493710041;
83;9;34.0999984741;54.2930107117;17;54.4340234995;9;24.9847621918;60.244140625;9;68.3493629694;
84;9;32.5999984741;54.4289588928;17;54.8473901749;9;27.1566295624;61.2854156494;11;69.2363513708;
85;9;31.5999984741;55.5674667358;18;55.2541534901;9;29.3416137695;62.4374084473;9;70.1528662443;
86;9;31.5999984741;57.7083206177;18;56.6544687748;9;29.9580307007;64.5391235352;10;71.0960354805;
87;9;32.5999984741;60.8512992859;19;57.1423076391;9;30.3999996185;63.7348709106;10;73.06183815;
88;10;33.5999984741;64.9655838013;18;57.6060333252;9;29.3999996185;66.9283752441;11;74.1350983381;
89;10;33.6943473816;66.0657501221;19;58.0955592394;9;30.3999996185;69.1196975708;10;75.2720518112;
90;10;32.0999984741;72.0657501221;19;58.6127388477;9;30.3999996185;69.3406677246;12;76.4228719473;
91;10;32.2803268433;77.3159637451;19;59.1594408751;10;30.2066516876;72.2167892456;13;77.5801024437;
92;10;32.3916473389;80.4344558716;20;59.737480402;10;29.0591201782;75.5337753296;12;78.7360086441;
93;11;32.5166435242;84.6347885132;19;60.3485248089;10;28.5693492889;76.5856399536;12;79.8113785982;
94;11;32.656337738;86.8452224731;19;60.9939775467;10;28.6236515045;79.579750061;13;81.8487251997;
95;11;32.8116378784;89.0554580688;21;61.6748387814;10;28.0;82.6623458862;15;82.9022858143;
96;12;32.9832687378;91.265083313;23;62.3915483952;11;32.0;81.7459487915;14;83.936750412;
97;12;32.1716995239;91.4736557007;24;63.1438148022;11;33.0;84.2303771973;16;84.9474403858;
98;13;32.3770713806;92.6807785034;24;63.9304468632;11;35.0;86.3154373169;16;85.9309489727;
99;13;32.599105835;93.8860397339;25;64.749202013;11;35.0;87.4009246826;19;86.8850771189;
100;13;31.099105835;96.0890350342;24;65.5966703892;11;36.0;91.3154373169;22;87.8086932898;
101;13;33.0;95.2893981934;21;66.4682183266;12;35.0;96.3154373169;25;88.7015426159;
102;13;33.0;97.4867782593;17;67.3580145836;12;38.0;96.3154373169;26;89.5640292168;
103;13;34.0;99.6808242798;21;68.2591466904;12;38.4000015259;100.315437317;27;90.3970065117;
104;13;36.0;98.8712387085;22;69.163839817;13;36.4000015259;105.315437317;26;91.2015812397;
105;13;36.0;101.057723999;22;70.7754707336;13;37.4000015259;110.043296814;26;91.9789561033;
106;13;37.0;103.738212585;23;72.406973362;13;38.4000015259;113.068107605;26;92.7060961723;
107;13;39.0;103.437484741;22;74.04403615;13;37.4000015259;114.09324646;25;94.28586936;
108;13;39.0;106.151107788;24;75.6723108292;13;38.4000015259;119.11870575;25;94.9523743391;
109;13;39.5999984741;108.874176025;25;78.277946949;14;40.4000015259;123.44355011;24;95.6208170652;
110;13;41.5999984741;109.601501465;31;80.8680710793;14;42.4000015259;124.534385681;25;96.289703846;
111;13;42.5999984741;115.327705383;32;83.4313688278;14;42.4000015259;127.775947571;24;96.9575923681;
112;13;44.5999984741;122.047409058;32;84.9981614351;14;42.9000015259;131.010757446;25;97.6231085062;
113;13;47.5999984741;122.755386353;31;86.5033345222;14;43.9000015259;131.238464355;26;98.2849627733;
114;14;47.0772590637;127.183532715;28;101.940732956;13;40.9000015259;120.216697693;26;84.9419641495;
115;14;49.086517334;133.60295105;29;103.30601275;13;40.9000015259;122.526046753;28;85.5930261612;
116;14;50.0958518982;135.741165161;31;104.596527576;13;41.9000015259;121.833953857;30;86.2371746302;
117;14;51.1052627563;138.87713623;31;105.811167359;13;41.9000015259;121.140480042;29;88.3065917492;
118;14;52.258682251;143.010375977;33;106.950165272;13;40.9000015259;124.215568542;29;90.4431872368;
119;14;52.3426589966;143.140426636;38;108.014886379;13;41.9000015259;125.328018188;29;92.6293363571;
120;14;51.3522796631;146.266860962;39;108.983407974;13;41.9000015259;126.470458984;31;94.5602531433;
121;14;51.1436080933;152.389343262;38;109.760545015;13;40.9000015259;130.409545898;31;97.4775998592;
122;15;51.1533470154;154.507522583;38;110.493039131;13;43.7330322266;130.117477417;31;99.4231922626;
123;15;50.5999984741;157.006851196;39;111.182168841;13;44.9000015259;130.33605957;32;101.32356739;
124;15;51.1729888916;160.122955322;40;111.82965219;13;44.8920021057;131.185760498;34;103.164770484;
125;15;50.1828842163;162.295394897;42;112.437529802;13;44.9772262573;133.394607544;34;104.93563199;
126;15;51.1928215027;164.804473877;42;112.915351152;13;45.0656929016;135.598205566;34;106.627899289;
127;15;54.8444137573;161.993240356;43;113.341199756;13;45.1568374634;137.796386719;34;108.236120582;
128;15;55.8876914978;161.178955078;46;114.726364255;13;46.2500228882;136.989013672;41;109.757359982;
129;15;57.622844696;164.161529541;45;115.0854038;13;46.3445205688;136.175964355;31;111.190795779;
130;15;59.6329078674;166.340927124;45;118.089406967;13;46.4395675659;139.357192993;31;112.537277937;
131;15;61.2856559753;169.231384277;46;120.642713785;13;46.5343666077;138.132659912;32;113.798907638;
132;15;64.6300048828;166.878631592;47;122.805025101;13;45.9000015259;139.302352905;35;114.978654981;
133;15;63.6300010681;173.25894165;50;124.64350307;13;44.9000015259;140.466262817;35;116.013680935;
134;15;65.6300048828;177.720504761;51;125.979279399;13;47.809425354;140.564682007;35;116.827958345;
135;15;68.6299972534;179.016189575;52;127.009016752;13;46.8956108093;139.649368286;36;117.490371943;
136;15;72.6299972534;177.206283569;51;127.965796709;13;45.9780426025;142.733291626;37;118.060127735;
137;15;73.6299972534;181.398239136;55;128.789866447;13;48.0562667847;143.816268921;37;118.610760689;
138;16;75.6299972534;182.591766357;52;129.456842065;12;47.1299362183;142.531967163;39;119.140834332;
