Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;8.0;11.1999998093;3;21.0;
3;1;8.0;12.0;6;20.0;2;10.0;10.0;3;21.0900000334;
4;1;9.0;11.0;6;20.0;2;12.0;10.0;2;21.1871190071;
5;2;10.0;10.3000001907;5;21.0;2;12.2374238968;10.0;2;21.2917383909;
6;2;11.4499998093;10.0;4;21.0599999428;2;13.3875217438;10.0;2;21.4042263031;
7;2;12.4770002365;10.0;3;21.1229639053;2;14.4212684631;10.0;2;21.9389723539;
8;2;13.5053339005;10.0;3;21.6001901627;2;14.5816917419;10.1999998093;2;22.4109756947;
9;2;14.5400857925;10.1999998093;3;22.0082015991;2;14.7232933044;10.3632001877;2;23.7114653587;
10;2;14.9036903381;10.3632001877;3;23.2129787207;2;15.1134395599;10.9097137451;2;24.8527286053;
11;2;15.4458408356;10.9097137451;3;24.245090127;2;15.4558181763;11.3658018112;2;25.8476524353;
12;2;15.9102916718;11.3658018112;3;25.1164904833;2;17.4558181763;11.7372808456;2;26.7164058685;
13;2;18.4998111725;11.7372808456;3;25.8465604782;2;19.4558181763;12.0336990356;2;27.4822225571;
14;2;20.4998111725;12.0336990356;3;26.4579504728;2;20.7043895721;12.2662630081;2;28.168181181;
15;2;21.6851844788;12.2662630081;3;26.9734284878;2;21.8021755219;12.446267128;2;28.6269388199;
16;2;21.8187427521;12.446267128;3;27.245682478;2;22.9075622559;12.5;3;29.0031633377;
17;2;22.8187427521;12.5;3;27.4198198318;3;24.0204296112;12.5;2;29.4033532143;
18;2;23.8187427521;12.5;4;27.6032464504;3;23.819480896;13.5;2;29.8259272575;
19;2;24.8187427521;12.5;4;27.7958021164;3;25.5;12.5;2;30.268661499;
20;2;25.25;12.5;5;27.9972171783;3;24.5;13.5;3;30.7286863327;
21;2;25.25;12.5;5;28.207105875;3;25.5;12.5;3;31.2025241852;
22;2;25.25;12.5;5;28.4249610901;3;26.3607578278;12.5;4;31.6861643791;
23;2;25.25;12.5;5;28.6501536369;3;26.5058498383;12.5;4;32.1751794815;
24;2;25.25;12.5;5;28.8819327354;3;26.6525535583;12.5;4;32.6648726463;
25;2;25.25;12.5;5;29.1194319725;3;26.7994613647;12.5;4;33.1504516602;
26;2;25.25;12.5;6;29.3616781235;3;26.9451351166;12.5;4;33.6272163391;
27;2;25.25;12.5;6;29.60760355;3;27.0881652832;12.5;4;34.0907382965;
28;2;25.25;12.5;6;29.8560638428;3;27.2272224426;12.5;4;34.5370264053;
29;3;25.25;12.5;5;30.1058568954;3;27.3611068726;12.5;4;34.9626617432;
30;3;25.25;13.5;5;30.3557448387;3;25.4887981415;13.5;4;35.3648881912;
31;3;25.25;14.5;5;30.6044793129;3;24.6094665527;14.5;6;35.7416639328;
32;3;25.25;15.5;4;30.8508253098;4;23.6094665527;13.5;5;36.0916633606;
33;3;24.25;14.5;3;31.0935864449;4;22.6094665527;13.5;5;36.4142465591;
34;3;24.25;14.5;3;31.3316273689;4;22.6094665527;14.5;6;36.7093906403;
35;3;23.25;13.5;3;31.5638952255;4;22.0128173828;15.5;6;36.9776067734;
36;3;24.25;14.5;3;31.7894377708;4;21.0128173828;14.5;6;37.2198410034;
37;3;23.25;13.5;5;32.0074167252;4;20.0128173828;14.5;6;37.4373731613;
38;3;23.25;14.5;5;32.2171196938;4;22.0128173828;16.5;6;37.6317224503;
39;3;25.25;16.5;5;32.4179635048;4;23.289516449;18.5;6;37.8045597076;
40;3;26.5880832672;18.5;6;32.609498024;4;24.3413677216;20.5;6;38.9576301575;
41;3;27.6742744446;20.5;7;32.7914032936;4;26.3872890472;22.5;7;39.0399999619;
42;3;28.7561302185;21.5;7;32.9634838104;5;28.3999996185;24.5;6;39.0811839104;
43;3;28.833568573;22.5;8;33.12566185;5;29.3999996185;25.5;6;39.1235535145;
44;3;28.9065475464;22.5;9;33.277964592;5;30.7370662689;26.5;8;39.1671074629;
45;3;28.9750843048;22.5;9;33.4205141068;5;30.3999996185;27.5;8;39.211841464;
46;3;29.0392303467;22.5;9;33.5535144806;5;30.763551712;27.5;8;39.2577478886;
47;3;29.0990810394;22.5;11;33.677239418;5;30.7773246765;27.5;9;39.3048160076;
48;3;29.1547584534;22.5;11;33.7920188904;5;30.3999996185;28.1524085999;8;39.3530313969;
49;3;29.2064094543;22.5;11;33.8982248306;6;29.6253185272;27.5;6;52.1523760557;
50;3;29.2541999817;22.5;11;33.996263504;6;30.6386413574;28.5;6;52.8403280973;
51;3;29.2983188629;22.5;11;34.0;6;27.2600002289;32.1683006287;7;53.4758925438;
52;3;29.2999992371;22.5;11;34.0;6;26.2600002289;35.1920051575;7;54.0563898087;
53;3;29.2999992371;22.5;11;34.0;6;25.75;37.766254425;9;54.5813088417;
54;3;29.2999992371;22.5;12;34.0;6;25.75;39.7437820435;10;55.0519715548;
55;3;29.2999992371;22.5;12;34.0;7;25.75;41.7272872925;9;55.4711186886;
56;3;29.2999992371;22.5;13;34.0;7;27.0;40.716468811;10;55.8424837589;
57;3;29.2999992371;22.5;13;34.0;8;27.0;42.7109298706;9;56.1703974009;
58;3;29.2999992371;22.5;14;34.0;8;28.0;44.7102088928;9;56.4594544172;
59;3;29.2999992371;22.5;14;34.0;8;30.0;43.7138252258;9;56.7012542486;
60;3;29.2999992371;22.5;14;35.1800003052;9;30.0;45.7225761414;7;78.5666434765;
61;3;27.75;24.0;14;36.1270771027;9;32.0;48.7302055359;7;81.9183988571;
62;3;29.1010017395;23.3899993896;15;36.8760938644;9;34.0;51.7448043823;8;84.7682526112;
63;3;27.3685340881;24.6872596741;16;37.463435173;9;36.0;51.7657012939;9;87.1370608807;
64;4;26.3685340881;24.6872596741;11;52.7747268677;9;36.0;54.7922172546;9;88.786696434;
65;4;29.3685340881;25.0;11;53.9444932938;9;38.0;54.8371772766;9;89.944524765;
66;4;32.3685340881;26.0;12;55.0049743652;9;39.0;54.8886680603;9;90.8813548088;
67;4;33.0999984741;27.0;12;55.8543777466;9;39.0;57.9411582947;10;91.5252611637;
68;4;32.0999984741;29.0;12;56.5945529938;9;40.2000007629;57.9945487976;10;91.9320333004;
69;4;32.0999984741;31.0;12;58.2277812958;9;40.2000007629;58.0487365723;12;93.0513074398;
70;4;30.0999984741;34.0;13;58.780816555;9;40.2000007629;63.9945487976;14;93.2317941189;
71;4;30.0999984741;37.0;14;59.2434926033;10;41.2000007629;68.9945526123;15;93.4161808491;
72;4;29.0999984741;40.0;14;59.6268717051;10;41.2000007629;73.9945526123;15;93.6042503119;
73;4;28.0999984741;43.0;14;59.942301631;10;41.2000007629;78.9945449829;16;93.795769453;
74;4;27.0999984741;46.0;15;60.1018965244;10;41.2000007629;83.9945449829;18;93.9904919863;
75;4;26.0999984741;48.5509490967;17;60.1228116751;10;41.2000007629;87.9945449829;19;94.1881588697;
76;4;25.0999984741;50.5614051819;18;60.1438889503;11;42.2000007629;88.9945449829;18;94.3885006905;
77;4;24.0999984741;52.5719451904;19;60.1651208401;11;42.2000007629;89.9945449829;20;94.5912390947;
78;4;23.0999984741;54.5825614929;20;60.1864993572;11;41.2000007629;93.9945449829;20;94.7960875034;
79;4;22.5;56.5932502747;20;60.2080165148;11;42.2000007629;94.9945449829;20;95.0027545691;
80;4;22.5;58.6040077209;20;60.2296639681;11;42.2000007629;95.9945449829;22;95.2109431028;
81;4;22.5;60.6148300171;21;60.2514331341;11;41.2000007629;99.9945449829;26;95.4203529358;
82;4;22.5;62.6257171631;21;60.2733153105;11;41.2000007629;103.994544983;27;95.6306812763;
83;4;22.5;64.6366577148;21;60.2953014374;12;42.2000007629;104.994544983;28;95.8416240215;
84;4;23.5;63.6476516724;22;60.3173824549;12;41.2000007629;108.869995117;28;96.0528764725;
85;4;22.5;65.6586914062;22;60.3395489454;13;41.2000007629;111.919525146;27;96.2641334534;
86;4;22.5;67.6697769165;23;60.3617914915;13;42.2000007629;111.967803955;29;96.4750914574;
87;4;24.5;63.680896759;23;60.3841004372;14;42.2000007629;112.01474762;31;128.685447216;
88;4;22.5;65.6920471191;23;60.4064661264;14;43.2000007629;113.060302734;33;131.774901152;
89;4;22.5;67.7032318115;24;60.428878665;14;45.2000007629;115.104408264;33;134.117807627;
90;4;24.5;63.7144393921;21;60.4513280392;14;44.2000007629;116.147041321;33;135.799724579;
91;4;22.5;65.7256622314;22;60.4738043547;14;44.2000007629;117.188156128;35;136.970853806;
92;4;22.5;67.7369003296;22;60.4962974787;16;45.2000007629;120.21686554;32;138.717760801;
93;4;24.5;63.0;22;60.5187973976;16;47.2000007629;123.269790649;33;139.968291998;
94;4;22.5;65.0;23;60.5412938595;17;50.2000007629;127.320556641;32;140.36816442;
95;4;22.5;67.7706451416;22;60.5637768507;17;52.2000007629;131.369171143;33;145.192414999;
96;4;24.5;63.7818908691;20;60.5862361193;17;55.1980895996;132.453735352;33;149.186612487;
97;4;22.5;65.7931213379;18;60.6086617708;17;55.4006118774;136.546234131;33;152.475445628;
98;4;22.5;67.0;17;60.6310436726;18;57.2563819885;139.514572144;32;156.442220807;
99;4;24.5;63.0;17;60.6533719301;18;59.2486953735;143.618347168;29;159.361496925;
100;4;22.5;65.0;17;60.6756366491;20;61.1632385254;147.981887817;20;177.891988635;
