Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
18;3;25.8701553345;12.5;2;29.9890928268;1;18.2971115112;12.5;4;25.0;
19;3;27.063835144;12.5;2;30.4386553764;1;19.2971115112;12.5;4;25.0;
20;3;27.6973953247;12.5;2;30.9042773247;1;19.5;12.5;4;25.0;
21;3;27.9069252014;12.5;3;31.3822712898;1;19.5;12.5;6;25.0;
22;3;28.1220207214;12.5;3;31.86845541;1;19.5;12.5;6;25.0;
23;3;28.3408050537;12.5;3;32.3582825661;1;19.5;12.5;7;25.0;
24;4;26.3408050537;13.5;2;32.8469986916;1;19.5;12.5;7;25.0;
25;4;25.3408050537;13.5;2;33.3298244476;1;19.5;12.5;8;25.0;
26;4;25.3408050537;14.5;2;33.8021402359;1;19.5;12.5;9;25.0;
27;4;24.3408050537;13.5;2;34.2596635818;1;19.5;12.5;9;25.0;
28;4;24.3408050537;14.5;3;34.6986026764;1;19.5;12.5;9;25.0;
29;4;23.3408050537;13.5;3;35.1157779694;1;19.5;12.5;9;25.0;
30;4;23.3408050537;14.5;3;35.5086975098;1;19.5;12.5;9;25.0;
31;4;22.3408050537;13.5;3;35.8755874634;1;19.5;12.5;9;25.0;
32;4;23.25;14.5;3;36.215385437;1;19.5;12.5;9;25.0;
33;4;22.25;13.5;3;36.5276908875;1;19.5;12.5;9;25.0;
34;4;22.25;13.5;3;36.8126907349;1;19.5;12.5;9;25.0;
35;4;21.25;13.5;3;38.0710706711;1;19.5;12.5;9;25.0;
36;4;22.25;14.5;3;38.3439130783;1;19.5;12.5;9;25.0;
37;4;23.25;15.5;3;38.5937819481;1;19.5;12.5;9;25.0;
38;4;25.25;18.5;3;38.8222639561;1;19.5;12.5;9;25.0;
39;4;27.25;21.5;3;39.031064868;1;19.5;12.5;9;25.0;
40;4;29.5639781952;23.5;3;39.211841464;1;19.5;12.5;9;25.0;
41;4;30.1000003815;25.5;3;39.2577478886;1;19.5;12.5;11;25.0;
42;4;31.6659870148;27.5;4;39.3048160076;1;19.5;12.5;11;25.0;
43;4;32.6871681213;27.5;5;39.3530313969;1;19.5;12.5;11;25.0;
44;4;33.0999984741;28.4471225739;5;39.4023760557;1;19.5;12.5;12;25.0;
45;4;33.0999984741;28.4816627502;6;39.4528282881;1;19.5;12.5;12;25.0;
46;5;33.7537727356;27.5;5;39.5043625832;1;19.5;13.5;11;25.0;
47;6;34.0999984741;28.5;4;40.5569496155;1;19.5;14.5;12;25.0;
48;6;35.0999984741;29.5;4;40.6505560875;2;18.75;15.5;9;43.0;
49;6;36.2927513123;30.5;4;41.7463289499;2;19.75;17.5;9;43.8999996185;
50;6;36.0999984741;33.5;4;41.8842287064;2;20.75;19.5;10;44.6749000549;
51;6;37.8743019104;34.5;4;42.0253931284;2;20.75;20.5;11;45.3291110992;
52;6;37.6251983643;36.5;5;42.169770956;2;20.75;21.5;11;45.8720798492;
53;6;37.0999984741;38.6323547363;5;42.3173007965;2;20.75;22.5;12;46.3162212372;
54;6;37.6659851074;38.8247108459;5;43.4679117203;2;20.75;23.5;12;46.6751384735;
55;6;38.6871643066;40.4717979431;6;43.6215224266;3;20.75;24.5;12;46.9623031616;
56;7;40.0048332214;41.0759963989;6;43.778041482;4;20.75;25.5;11;57.0;
57;7;39.0999984741;43.1340713501;7;45.4629285336;4;21.75;27.5;11;57.3999996185;
58;7;41.3697128296;42.6895637512;8;46.8977309465;4;22.75;29.5;11;57.7743997574;
59;7;41.9619560242;44.1183242798;8;48.1184761524;4;23.75;31.5;11;58.1219387054;
60;7;42.4558868408;45.2424430847;8;49.163208127;4;24.75;33.3878059387;11;58.4420347214;
61;7;42.8686294556;45.5374031067;9;49.9195150137;4;25.75;34.355796814;11;58.7347183228;
62;7;41.9760513306;46.702583313;9;51.4740120173;4;26.2704162598;35.3265304565;11;59.0005426407;
63;7;43.1126899719;48.6856040955;9;52.0899215937;4;26.3501625061;36.2999458313;11;60.2404880524;
64;8;43.3295059204;50.8468475342;8;52.5845781565;4;27.4221458435;38.2759513855;11;60.5258611441;
65;8;42.3039131165;51.0644989014;10;53.047913909;4;28.4867591858;40.2544136047;11;60.7923482656;
66;8;41.3504638672;54.1796875;10;53.5251796246;4;28.5444602966;42.2351799011;11;61.041768074;
67;8;39.3499984741;57.3507919312;11;54.0160109997;4;28.5957527161;44.218082428;11;61.2760001421;
68;8;41.3499984741;55.4395523071;11;54.5199657679;4;28.6411647797;46.2029457092;11;61.3928465843;
69;8;39.8984489441;58.2923049927;11;55.0365229845;4;28.6499996185;47.2000007629;11;61.4848741293;
70;8;39.3499984741;59.3850860596;11;55.5650811195;4;28.6499996185;48.2000007629;11;61.5816155672;
71;8;38.3499984741;61.4796981812;12;56.1049565077;4;28.6499996185;48.8000030518;12;61.6831297874;
72;8;38.0636329651;64.5760192871;12;56.6553828716;4;28.6499996185;48.8000030518;13;61.7894508839;
73;8;37.1183319092;67.6739044189;12;57.2155123949;5;28.6499996185;48.8000030518;12;63.8563747406;
74;8;36.3499984741;68.7732009888;13;57.7844158411;5;28.9980010986;49.8019981384;12;65.5534865856;
75;8;35.3499984741;70.8737335205;14;58.3610850573;5;29.2778167725;50.5931243896;14;67.6324756145;
76;8;35.3499984741;71.9753417969;15;58.9444360733;5;29.4994220734;51.762336731;15;69.3289954662;
77;8;34.3499984741;74.077835083;16;59.5333118439;5;29.6732025146;52.6852874756;16;70.52526474;
78;8;34.3499984741;77.1810379028;16;60.1264903545;5;27.7219409943;54.3393859863;17;71.260379076;
79;8;33.4337310791;79.423286438;17;60.7226901054;5;25.7219409943;54.7602233887;17;72.8723268509;
80;8;30.833732605;81.7031402588;18;61.3205759525;5;26.5599994659;55.0881500244;16;72.8367927074;
81;9;32.833732605;82.9850616455;17;62.9187717438;5;27.5599994659;55.8593330383;16;73.4752883911;
82;9;34.833732605;85.2683868408;18;63.5958706141;5;27.5599994659;57.1624526978;17;73.7902846336;
83;9;35.5099067688;87.5524215698;18;64.2759815454;5;27.5599994659;58.1999969482;17;74.0660625696;
84;9;35.592666626;93.2626419067;19;64.9579126835;5;27.5599994659;59.1999969482;17;74.3486737013;
85;10;35.676612854;95.6565170288;18;66.8523113728;4;25.5599994659;54.1999969482;18;73.3793816566;
86;11;36.7617988586;98.0482788086;18;67.5802097321;4;25.5599994659;55.1999969482;18;73.6255297661;
87;11;37.1923370361;101.436904907;21;68.3075319529;4;25.5599994659;56.1999969482;19;73.5741281509;
88;11;37.2307434082;104.821380615;22;69.0331155062;4;25.5599994659;56.9599990845;19;73.5539693832;
89;11;37.2676391602;108.200759888;24;69.7558302879;4;25.5599994659;57.3307800293;20;73.5608158112;
90;11;37.3030166626;111.57409668;34;70.4745829105;4;25.5599994659;57.3112716675;21;73.5907177925;
91;12;37.3368835449;113.940513611;24;85.1883273125;3;23.5599994659;53.7103309631;21;59.6400132179;
92;12;39.3692550659;114.299194336;25;85.8960647583;3;23.5599994659;53.7251586914;21;59.7053227425;
93;12;39.4001502991;117.649421692;27;86.5968503952;3;23.5599994659;53.7531585693;22;59.7835478783;
94;13;38.4001502991;118.358757019;27;87.2729085684;3;23.5599994659;53.7919692993;22;59.8718690872;
95;13;40.4001502991;117.84715271;30;87.898015976;3;23.5599994659;53.8394470215;22;59.9677495956;
96;13;42.4001502991;118.331764221;31;88.5166661739;3;23.5599994659;53.8936500549;22;60.0689253807;
97;13;43.4500007629;118.811920166;33;91.2950636148;3;23.5599994659;53.9528503418;23;60.1734018326;
98;13;44.638999939;120.681892395;35;94.1809415817;4;23.5599994659;54.0155258179;20;75.2794418335;
99;13;45.8290977478;122.639350891;37;97.1549165249;4;22.5599994659;56.0803375244;21;76.4355592728;
100;13;47.0186920166;124.672302246;38;101.19480443;4;22.5599994659;58.1461486816;21;77.4954771996;
