Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;10.0;10.0;6;20.0;
7;1;12.0;10.0;5;20.0;1;11.0;10.0;6;20.0;
8;1;13.0;10.0;5;20.3999996185;2;11.0;10.1999998093;5;21.3999996185;
9;1;14.0;10.1999998093;5;20.7264003754;2;11.4200000763;10.1999998093;5;21.7964004278;
10;1;14.3268795013;10.3632001877;5;21.8194274902;2;11.5389204025;10.3632001877;5;22.1345227957;
11;1;14.8187427521;10.9097137451;5;22.7316036224;2;11.6403570175;10.4951858521;5;23.2873874903;
12;1;15.2292222977;11.3658018112;5;23.4745616913;2;11.9862165451;11.0209560394;5;24.268861413;
13;1;16.8187427521;11.7372808456;5;24.0673980713;2;13.9862165451;11.4571752548;5;25.093021512;
14;1;17.8187427521;12.0336990356;5;24.5325260162;2;15.9862165451;11.8107032776;5;25.7803837061;
15;1;18.8187427521;12.2662630081;5;24.892534256;2;16.7341156006;12.0916318893;5;26.3539340496;
16;1;19.8187427521;12.446267128;5;25.0;2;16.9061813354;12.3113050461;5;26.8362411261;
17;1;20.8187427521;12.5;5;25.0;2;17.0508728027;12.4808797836;5;27.0267930031;
18;1;21.8187427521;12.5;6;25.0;2;17.1080379486;12.5;5;27.1883933544;
