Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;10.0;10.0;4;20.0;
7;1;12.0;10.0;5;20.0;1;11.0;10.0;4;20.0;
8;1;13.0;10.0;5;20.3999996185;1;11.0;10.0;4;20.3999996185;
9;1;14.0;10.1999998093;5;20.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
10;1;14.3268795013;10.3632001877;5;21.8194274902;1;11.2179203033;10.3632001877;4;20.9903717041;
11;1;14.8187427521;10.9097137451;5;22.7316036224;1;11.2971115112;10.4951858521;4;22.0419120789;
12;1;15.2292222977;11.3658018112;5;23.4745616913;1;11.6125736237;11.0209560394;4;22.9143505096;
13;1;16.8187427521;11.7372808456;5;24.0673980713;1;13.2971115112;11.4571752548;4;23.6214065552;
14;2;18.8187427521;12.3336992264;3;25.5325260162;1;14.2971115112;11.8107032776;4;24.1832637787;
15;2;20.8187427521;12.2662630081;3;25.9125342369;1;15.2971115112;12.0916318893;5;24.6226100922;
16;2;22.2777423859;12.446267128;3;26.0401959419;2;16.2971115112;12.3113050461;4;24.9617595673;
17;2;23.2868309021;12.5;3;26.0605818033;2;17.2971115112;12.4808797836;5;25.0;
18;2;24.296005249;12.5;4;26.0811508894;2;18.2971115112;12.5;5;25.0;
19;2;25.3052597046;12.5;4;26.1018965244;2;19.2971115112;12.5;5;25.0;
20;2;25.7458534241;12.5;4;26.1228116751;2;19.5;12.5;5;25.0;
21;2;25.7552642822;12.5;4;26.1438889503;2;19.5;12.5;7;25.0;
22;2;25.764749527;12.5;4;26.1651208401;2;19.5;12.5;7;25.0;
23;2;25.7743034363;12.5;4;26.1864993572;2;19.5;12.5;7;25.0;
24;2;25.7839241028;12.5;4;26.2080165148;2;19.5;12.5;8;25.0;
25;2;25.7936077118;12.5;4;26.2296639681;2;19.5;12.5;7;25.0;
26;2;25.8033485413;12.5;4;26.2514331341;3;20.5;12.8000001907;6;26.0;
27;2;25.8131446838;12.5;4;26.2733153105;4;20.75;12.5;4;36.0399999619;
28;2;25.25;13.3913211823;4;26.2953014374;4;21.75;12.7911996841;4;36.4811835289;
29;2;25.8328857422;12.5;4;26.3173824549;4;23.0419197083;12.5;4;36.8979532719;
30;2;23.8428230286;13.5;4;26.3395489454;4;22.0533599854;13.5;4;37.2890461683;
31;2;22.8527965546;14.5;4;26.3617914915;4;22.0651187897;14.5;4;37.6538761854;
32;2;21.8628063202;15.5;4;26.3841004372;4;22.0771980286;15.5;4;37.9924662113;
33;2;20.872844696;16.5;5;26.4064661264;4;22.08959198;16.5;4;38.3053586483;
34;2;19.8829097748;17.5;5;26.428878665;4;22.1023006439;17.5;4;38.5935194492;
35;2;18.8929958344;18.5;5;26.4513280392;4;21.8735389709;18.5;5;38.8582371473;
36;2;17.9030971527;19.5;5;26.4738043547;4;21.9837799072;19.5;5;39.1010254622;
37;2;16.9132118225;20.5;5;26.4962974787;4;22.0839519501;20.5;5;39.3235383034;
38;2;15.9233341217;21.5;5;26.5187973976;4;22.1748065948;21.5;5;39.5274972916;
39;2;14.9334583282;22.5;5;26.5412938595;4;22.2571220398;22.5;6;39.6105561256;
40;2;14.6935825348;23.5;6;26.5637768507;4;22.2848510742;23.5;6;39.6651450396;
41;2;15.7036991119;22.5;6;26.5862361193;4;22.8500003815;22.2659664154;6;39.72067523;
42;2;16.0;22.5;6;26.6086617708;4;22.3145828247;22.5;8;39.7771017551;
43;2;17.0;22.5;6;26.6310436726;4;22.3298168182;23.5;8;39.8343759775;
44;2;18.0;22.5;6;26.6533719301;4;22.8500003815;23.5;8;39.8924454451;
45;2;19.7440166473;22.5;6;26.6756366491;4;24.3609600067;24.5;10;39.9512542486;
46;2;20.7540359497;22.5;7;26.6978281736;4;25.3768386841;25.5;10;40.0107431412;
47;2;21.7640228271;22.5;7;26.7199368477;4;25.8500003815;26.2000007629;10;40.0708494186;
48;2;22.7739715576;22.5;7;26.7419531345;5;26.8500003815;26.2000007629;9;40.1315076351;
49;2;23.0;23.5;8;26.7638677359;5;27.8500003815;26.2000007629;9;40.1926498413;
50;2;24.7937412262;22.5;8;26.7856714725;5;29.1920166016;26.2000007629;8;40.2542052269;
51;2;25.8035526276;22.5;8;26.8073554039;5;28.6000003815;26.2000007629;9;40.3161010742;
52;2;25.25;23.5;8;26.8289107084;5;28.6000003815;26.2000007629;9;40.3782629967;
53;2;26.073009491;22.5;8;26.8503289223;5;28.6000003815;26.2000007629;10;40.4406147003;
54;2;26.0826473236;22.5;8;26.8716015816;5;28.6000003815;26.2000007629;10;40.5030794144;
55;3;26.0922203064;22.5;8;26.8927206993;5;28.6000003815;26.2000007629;10;40.5655794144;
56;3;25.25;23.5;8;26.9136784077;5;28.6000003815;26.2000007629;11;41.628036499;
57;3;26.1111545563;22.5;8;26.9344670773;5;29.6000003815;27.2000007629;11;41.7403724194;
58;3;25.25;23.5;9;26.9550794363;5;30.6000003815;28.2000007629;11;43.4944853783;
59;3;26.1297855377;22.5;10;26.9755084515;5;31.1129989624;29.7859992981;11;44.9441765547;
60;3;26.1389789581;22.5;10;26.9957473278;5;29.2702655792;31.7510528564;11;46.125467658;
61;4;25.25;23.5;9;27.0;5;28.4100265503;33.7199935913;11;47.0817797184;
62;4;25.25;22.5;11;27.0;5;27.5333137512;34.6925964355;12;47.8562641144;
63;4;26.1499996185;22.5;11;27.0;5;26.6413440704;35.6685905457;12;48.2229658365;
64;4;24.1499996185;23.5;11;27.0;5;25.7354507446;36.6476783752;12;48.5277396441;
65;4;23.1499996185;24.5;11;27.0;5;24.8170051575;37.6295547485;13;48.6981447935;
66;4;22.1499996185;25.5;10;27.0;6;24.75;38.625;13;50.3629868031;
67;4;21.1499996185;26.5;8;30.0;6;24.8850002289;39.5950012207;11;51.6883426905;
68;4;23.25;27.5;8;30.8800005913;6;25.0020446777;40.5689926147;13;52.7398560047;
69;4;27.1499996185;27.5;9;31.5786652565;6;25.1028671265;41.546585083;14;53.5155018568;
70;4;28.1499996185;29.6872596741;10;32.131999135;6;25.1892280579;42.5273933411;14;53.7577745914;
71;4;29.1499996185;31.9097423553;10;32.4251593351;6;25.2000007629;43.5250015259;13;53.9785890579;
72;5;30.1499996185;34.0;10;32.5421299934;6;25.2000007629;44.5250015259;13;55.3187317848;
73;5;31.1499996185;34.0;8;32.663459897;6;27.2000007629;43.5250015259;13;55.8463209867;
74;5;31.4999980927;34.6288757324;8;32.7891676426;7;29.2000007629;43.5250015259;12;56.4104163647;
75;5;28.5999984741;36.6524085999;8;32.9192546606;7;25.2000007629;46.5250015259;12;57.0139774084;
76;5;27.5999984741;38.0765151978;8;33.053704381;7;24.2000007629;49.5250015259;13;57.6601780653;
77;5;26.5999984741;39.1011886597;9;33.1924808025;7;23.2000007629;52.5250015259;14;58.3523240089;
78;6;25.5999984741;40.1264152527;9;33.335526824;7;22.2000007629;55.5250015259;14;59.0937161446;
79;6;24.5999984741;41.1521835327;9;33.4827637672;7;21.2000007629;57.7316894531;13;59.8874475956;
80;6;23.5999984741;42.1784744263;9;33.6340897083;7;22.2000007629;56.9293060303;15;61.736127615;
81;6;22.5999984741;43.205280304;9;34.7893790007;7;24.2000007629;58.1532516479;15;62.7015271187;
82;6;22.5999984741;45.2325744629;10;35.008481741;7;26.2000007629;59.4049873352;16;63.7271244526;
