Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;2;9.0;10.1999998093;4;21.0;
6;1;11.0;10.0;5;20.0;2;10.3000001907;10.0;4;21.0900000334;
7;1;12.0;10.0;5;20.0;2;11.3269996643;10.0;3;21.1871190071;
8;2;13.0;10.3000001907;4;21.3999996185;2;11.3561353683;10.0;3;21.7036092281;
9;2;14.4499998093;10.1999998093;4;21.7264003754;2;11.5110826492;10.1999998093;3;22.1564130783;
10;2;14.7768793106;10.3632001877;4;22.8394274712;2;11.6469240189;10.3632001877;3;22.557236433;
11;2;15.2777423859;10.9097137451;4;23.7717995644;2;11.7671709061;10.4951858521;3;23.8035871983;
12;2;15.6973104477;11.3658018112;4;24.5351434946;2;12.141076088;11.0209560394;3;24.8916251659;
13;2;18.2868309021;11.7372808456;4;25.1485489607;2;14.141076088;11.4571752548;3;25.8364036083;
14;2;20.2868309021;12.0336990356;4;25.6344225407;2;16.1410751343;11.8107032776;3;26.6592981815;
15;2;21.3145961761;12.2662630081;4;26.0153459311;2;16.9977893829;12.0916318893;3;27.3839819431;
16;2;22.3240089417;12.446267128;4;26.1438889503;2;17.2151947021;12.3113050461;3;28.0334718227;
17;2;23.3334922791;12.5;4;26.1651208401;2;19.1764907837;12.4808797836;3;28.407397747;
18;2;24.3430480957;12.5;5;26.1864993572;2;20.2771968842;12.5;3;28.7683298588;
