Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.0;5;20.0;
3;2;8.30000019073;12.0;4;21.0900000334;1;8.0;10.0;5;20.0;
4;2;9.32699966431;11.0;4;21.1871190071;1;9.0;10.0;5;20.0;
5;2;10.3561353683;10.0;4;21.2917383909;1;9.0;10.0;5;20.0;
6;2;11.5812826157;10.0;4;21.4042263031;1;10.0;10.0;5;20.0;
7;2;12.631901741;10.0;4;21.5249304771;2;11.0;10.1999998093;4;21.0;
8;2;13.6862182617;10.0;4;22.0694183111;2;11.3000001907;10.0;4;21.3999996185;
9;2;14.7512378693;10.1999998093;4;22.5515855551;2;11.4200000763;10.1999998093;4;21.7264003754;
10;2;15.1482124329;10.3632001877;4;23.8668255806;2;11.5179204941;10.3632001877;4;21.9903717041;
11;2;15.7400722504;10.9097137451;4;25.0237190723;2;11.597111702;10.4951858521;4;23.0819120407;
12;2;16.2606735229;11.3658018112;4;26.0350353718;2;11.9245738983;11.0209560394;4;23.99553442;
13;2;18.850194931;11.7372808456;4;26.9207777977;2;13.9245738983;11.4571752548;5;24.7449600697;
14;2;20.850194931;12.0336990356;4;27.703961134;2;15.9245738983;11.8107032776;5;25.3503712416;
15;2;22.2458877563;12.2662630081;4;28.4073903561;2;16.9627056122;12.0916318893;5;25.8344515562;
16;2;23.400428772;12.446267128;4;28.8833937645;2;17.9761257172;12.3113050461;5;26.2195074558;
17;2;24.5662689209;12.5;4;29.2762613297;2;18.9898986816;12.4808797836;5;26.3048160076;
18;2;25.7430610657;12.5;5;29.692073822;2;20.0040187836;12.5;5;26.3530313969;
19;2;26.9301757812;12.5;5;30.1288084984;2;21.0184822083;12.5;5;26.4023760557;
20;2;27.557964325;12.5;4;30.5837950706;2;21.9207134247;12.5;6;26.4528282881;
21;2;27.7627067566;12.5;4;31.0537385941;2;21.9358482361;12.5;6;26.5043625832;
22;2;27.9741821289;12.5;4;31.534784317;2;21.9513092041;12.5;6;26.5569496155;
23;2;28.1906528473;12.5;5;32.0226202011;2;21.9670848846;12.5;7;26.6105561256;
24;3;28.4101791382;12.5;4;32.5126152039;2;21.9831676483;12.5;7;26.6651450396;
25;3;26.6306762695;13.5;5;32.9999876022;3;21.9995441437;12.5;6;26.72067523;
26;3;25.8499946594;14.5;5;33.4799880981;3;22.0162029266;12.5;6;26.7771017551;
27;3;24.8499946594;13.5;5;33.9480848312;3;22.0331306458;12.5;6;26.8343759775;
28;3;23.8499946594;13.5;5;34.4001340866;3;21.5;13.4171876907;6;26.8924454451;
29;3;23.8499946594;14.5;5;34.8325281143;3;22.0677337646;12.5;6;26.9512542486;
30;4;22.8499946594;13.5;4;35.2422962189;3;20.0853767395;13.5;6;27.0107431412;
31;4;22.8499946594;14.5;4;35.6271715164;3;19.1032218933;14.5;6;27.0708494186;
32;4;21.8499946594;13.5;4;36.9856081009;3;18.1212539673;15.5;5;27.1315076351;
33;4;22.25;13.5;4;37.4467571974;3;17.1394519806;16.5;5;27.1926498413;
34;4;22.25;13.5;4;37.8958438635;3;16.1577949524;17.5;5;27.2542052269;
35;4;22.8239440918;14.5;4;38.334654808;3;15.1762619019;18.5;6;27.3161010742;
36;4;22.8969764709;15.5;5;38.7654659748;3;14.0;20.5;6;27.3782629967;
37;4;22.9782505035;16.5;5;40.1909128428;3;14.0;21.6891307831;6;27.4406147003;
38;4;22.25;20.5;5;40.7438503504;3;14.0;22.7203063965;7;27.5030794144;
39;4;24.1681137085;23.5;5;41.3126405478;3;14.0;23.7515392303;7;27.5655794144;
40;4;23.8239440918;26.5;6;41.9015877247;3;14.0;24.7827892303;6;27.628036499;
41;4;26.8969764709;29.5;6;42.4623594284;3;14.0;25.8140182495;7;28.690372467;
42;4;27.9782505035;32.5;6;42.9800149202;3;16.0;23.8451862335;8;28.8025100231;
43;5;29.25;33.5;6;43.5442013741;3;16.0;24.8762550354;7;28.9163475037;
44;6;32.25;32.5;6;44.1559867859;3;16.0;25.9071865082;7;29.0318342447;
45;6;33.25;33.5;6;44.8157441616;3;17.0;23.9379425049;8;29.1489161253;
46;6;36.0999984741;32.5;7;45.5230219364;3;16.0;25.5744571686;8;29.2675352097;
47;6;37.0999984741;32.5;8;46.27643013;3;17.0;25.5744590759;8;29.387629509;
48;6;35.0999984741;32.5;8;47.073546648;3;18.0;26.5744590759;9;29.5091329813;
49;6;35.0999984741;32.5;7;47.9108624458;4;19.0;27.5744590759;8;29.6319748163;
50;6;35.0999984741;32.5;9;48.7837686539;4;20.0;28.5744590759;9;29.7560795546;
51;6;35.0999984741;32.5;9;49.6865992546;4;21.456741333;28.9684867859;9;29.8813668489;
52;5;33.0999984741;33.5;10;50.6127281189;5;22.477191925;29.145362854;9;30.0077514648;
53;5;32.0999984741;34.5;10;51.5547246933;5;23.4982337952;29.1734848022;9;30.1351428032;
54;5;31.1000003815;35.5;11;52.5045599937;5;24.0198535919;29.2011489868;9;30.2634444237;
55;5;30.1000003815;36.5;11;53.4538531303;5;25.0420360565;27.5;10;31.3925549984;
56;6;29.1000003815;37.5;10;54.3941469193;5;24.5;30.4412765503;11;31.652367115;
57;6;28.1000003815;38.5;11;55.4573426247;5;25.5;32.2611846924;11;31.9281986952;
58;6;27.1000003815;39.5;11;58.092921257;5;27.4944038391;30.5;12;32.221362114;
59;6;26.1000003815;38.5;11;60.4427585602;5;27.0304031372;32.5;13;32.5331892967;
60;6;25.1000003815;38.5;11;62.5290184021;5;27.7599563599;32.5;13;32.8649989367;
61;6;24.1000003815;37.5;11;64.3774795532;5;25.5;35.4093551636;13;33.2180569172;
62;6;23.1000003815;35.5;11;66.8655614853;5;26.5;34.7055358887;15;33.5935251713;
63;6;24.25;35.5;11;68.1521397829;5;27.3410015106;33.728427887;15;33.9924035072;
64;6;26.25;36.0;12;69.3408089876;5;27.0287361145;33.5;16;34.4154601097;
65;6;27.7744903564;37.0;12;70.3209917545;7;26.5;34.5;13;44.8631584644;
66;6;25.8155822754;39.0;12;71.182354331;7;26.5;34.5;13;45.7136330605;
67;6;24.859375;41.0;13;71.9719421864;7;28.5;36.5;14;46.5454471111;
68;6;23.9059677124;42.0;14;72.6928733587;7;28.7000007629;38.6146812439;13;47.3750236034;
69;7;22.25;43.0;13;73.349485755;7;28.7000007629;39.8364181519;13;48.2002537251;
70;7;22.25;45.0;12;73.9469424486;7;28.7000007629;41.0687789917;12;49.0190041065;
71;7;21.25;46.0;13;74.387712121;7;28.7000007629;42.3107719421;12;50.8290147781;
72;7;23.0;47.0;14;74.748472929;7;29.7000007629;44.5610961914;13;51.7578297853;
73;7;23.0;49.0;15;75.0866689682;7;30.7000007629;46.8181762695;13;54.0739763975;
74;7;24.0;51.0;16;75.3682756424;7;31.0359992981;49.6357345581;13;56.1776947975;
75;7;25.0;53.0;16;75.5253331661;7;30.0340003967;53.3521537781;14;58.0998526812;
76;7;26.0;55.0;17;75.6888401508;7;31.2123565674;54.2436904907;14;59.8725001812;
77;7;26.75;54.0;17;75.8585371971;7;31.6871070862;55.7936325073;15;61.3767440319;
78;7;26.75;54.0;17;76.0340931416;7;30.3999996185;57.4279136658;15;62.6926028728;
79;7;26.75;54.0;17;76.2151043415;7;30.3999996185;58.9709320068;15;63.9969325066;
80;7;24.75;55.0;18;76.4010946751;7;29.3999996185;58.5112190247;17;65.175139904;
81;7;23.75;57.0;18;76.5915186405;7;29.3999996185;59.0026779175;18;66.3217933178;
82;7;22.75;59.0;20;76.7857651711;7;29.3999996185;57.2296295166;20;67.4654426575;
83;7;21.75;61.0;20;76.9831638336;7;28.3999996185;58.4731140137;20;68.6022686958;
84;7;20.75;63.0;20;77.1829924583;7;29.3999996185;60.7328720093;20;69.7288236618;
85;7;21.0;59.0;20;77.3844876289;7;29.3999996185;58.0081634521;22;70.8418011665;
86;7;20.0;59.0;21;77.586853981;7;30.0172271729;58.297706604;22;71.9377932549;
87;7;20.0;59.0;22;77.7892785072;7;29.3999996185;60.5996513367;21;73.0130815506;
88;7;21.0;56.0;22;77.9909415245;7;31.3999996185;60.9115829468;22;74.0635151863;
89;7;20.0;57.0;22;78.191031456;7;31.0922794342;60.2305679321;24;75.0844907761;
90;6;18.0;53.0;24;63.3887562752;8;29.115278244;62.5532608032;21;91.0710597038;
91;6;19.0;51.0;24;63.5833573341;8;29.3999996185;63.8760108948;22;92.0181298256;
92;6;18.0;52.0;24;63.7741208076;8;29.3999996185;65.19506073;22;92.8222289085;
93;6;18.0;53.0;24;63.9603867531;8;28.3999996185;66.5067214966;24;93.5397930145;
94;6;19.0;51.0;25;64.1415596008;8;28.3999996185;67.3075637817;24;94.1724772453;
95;6;18.0;52.0;25;64.3171124458;8;28.3999996185;65.3321304321;24;94.7433795929;
96;6;18.0;53.0;25;64.4865932465;8;26.3999996185;66.3476257324;25;95.2432508469;
97;6;19.0;51.0;25;64.6496276855;9;26.2000007629;69.3476257324;25;95.7031993866;
98;6;18.0;52.0;26;64.8059186935;9;26.0;67.3476257324;26;96.1219987869;
99;6;18.0;53.0;26;64.9552459717;9;25.0;69.3476257324;26;96.4996500015;
100;6;19.0;51.0;26;65.0974636078;9;25.7999992371;72.3476257324;26;96.8371887207;
101;6;18.0;52.0;26;65.2324953079;9;25.0;73.3476257324;28;97.1364612579;
102;6;18.0;53.0;27;65.3603301048;9;25.0;74.3476257324;28;97.3998994827;
103;6;18.0;54.0;27;65.4810152054;9;25.0;75.3476257324;28;98.6303119659;
104;6;18.0;55.0;27;65.5946507454;9;26.0;77.3476257324;30;98.9807018042;
