Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
7;1;12.0;10.0;6;20.0;1;11.0;10.0;4;20.0;
8;1;13.0;10.0;5;20.3999996185;1;11.0;10.0;4;20.3999996185;
9;2;14.0;10.5;4;21.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;14.7768793106;10.3632001877;4;22.8594274521;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;15.2867431641;10.9097137451;4;23.8127875328;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;15.7157554626;11.3658018112;4;24.5981152058;2;11.6125736237;11.2209558487;3;23.9143505096;
13;2;18.3052749634;11.7372808456;4;25.2345055342;2;14.2971115112;11.4571752548;3;24.6714065075;
14;2;20.3052749634;12.0336990356;4;25.7443674803;2;16.2971115112;11.8107032776;3;25.2852387428;
15;2;21.3640708923;12.2662630081;4;26.1502821445;2;17.6277046204;12.0916318893;3;25.7785600424;
16;2;22.3847293854;12.446267128;4;26.3048160076;2;18.6438961029;12.3113050461;4;26.1737042665;
17;2;23.4059104919;12.5;4;26.3530313969;3;19.6606941223;12.4808797836;4;26.269973278;
18;2;24.4276065826;12.5;5;26.4023760557;3;20.6781044006;12.5;5;26.3300433159;
19;2;25.4498119354;12.5;5;26.4528282881;3;21.6961250305;12.5;5;26.3921557665;
20;2;25.9037723541;12.5;5;26.5043625832;3;21.9176464081;12.5;5;26.4563041925;
21;2;25.9269638062;12.5;5;26.5569496155;3;21.9368915558;12.5;6;26.5224741697;
22;2;25.9506263733;12.5;5;26.6105561256;3;21.956741333;12.5;6;26.5906432867;
23;3;25.9747505188;12.5;4;26.6651450396;3;21.977191925;12.5;6;26.6607804298;
24;3;25.25;12.5;5;26.72067523;3;21.9982337952;12.5;6;26.7328453064;
25;3;26.0243034363;12.5;5;26.7771017551;3;22.0198535919;12.5;7;26.8067884445;
26;3;25.25;13.5;5;26.8343759775;3;22.0420360565;12.5;7;26.8825509548;
27;3;26.0754699707;12.5;5;26.8924454451;3;22.0647659302;12.5;7;26.9600640535;
28;3;25.25;13.5;5;26.9512542486;3;22.0880184174;12.5;7;27.0392494202;
29;3;25.25;13.8658781052;5;27.0107431412;3;22.1117744446;12.5;7;27.120018959;
30;4;24.1548347473;13.5;4;28.0708494186;3;21.5;13.5;7;27.2022752762;
31;4;24.1818828583;14.5;4;28.151507616;3;21.5;12.5;7;27.2859115601;
32;4;24.2091789246;15.5;4;28.2328457832;3;21.5;12.5;7;27.3708124161;
33;4;23.7047805786;16.5;4;28.3147870302;3;21.5;12.5;7;27.4568536282;
34;4;22.7416553497;17.5;4;28.3972519636;3;21.5;12.5;7;27.5439035892;
35;4;21.7787647247;18.5;4;28.4801595211;3;21.5;12.5;7;27.6318233013;
36;4;20.816072464;19.5;5;28.5634263754;3;21.5;12.5;7;27.7204678059;
37;4;19.8535404205;20.5;5;28.6469683647;3;21.5;12.5;7;27.8096864223;
38;4;18.8911361694;21.5;5;28.7307002544;3;21.5;12.5;7;27.8993241787;
39;5;18.25;21.5;4;28.8145358562;3;21.5;12.5;8;27.989222765;
40;5;19.25;22.5;4;28.8983889818;3;21.5;12.5;8;28.079221487;
41;5;20.7936077118;23.5;4;28.9821740389;3;21.5;12.5;8;28.1691586971;
42;5;22.8033485413;25.5;4;30.0658056736;3;21.5;12.5;9;28.258872509;
43;5;23.25;28.5;5;30.2391996384;3;21.5;14.5;9;28.348202467;
44;5;26.25;30.3913211823;5;30.4193918705;3;21.5;16.5;7;28.4369900227;
45;5;27.3670883179;31.5;5;30.6066827774;3;21.5;18.5;8;28.5250804424;
46;5;27.831281662;34.4221687317;5;30.8013614416;3;21.5;20.5;8;28.6123232841;
47;5;28.8527965546;34.6403121948;5;31.0036991835;3;21.5;22.5;7;28.6985738277;
48;5;30.8628063202;33.6403121948;6;32.2139405012;3;21.5;22.5;8;28.7836937904;
49;5;33.0462722778;33.5;6;32.432295084;3;21.5;22.5;8;28.867552042;
50;5;33.3380317688;35.5;6;32.6589275599;3;21.5;22.5;9;28.9500255585;
51;5;32.7308273315;37.8575286865;7;32.8939471245;3;21.5;22.5;10;29.0310001373;
52;5;32.7561378479;38.9828834534;8;33.1373974085;3;21.5;22.5;10;29.110370636;
53;5;33.4442443848;39.0829086304;9;33.3892439604;3;21.5;22.5;11;29.1880412102;
54;5;32.9233322144;39.4000015259;9;33.6493659019;3;21.5;22.5;11;29.2639269829;
55;5;33.1127128601;40.4000015259;10;33.9175443649;4;20.75;22.5;8;53.3379516602;
56;5;33.2098617554;40.8936157227;10;34.1934543848;4;21.75;23.5;9;54.6100511551;
57;5;33.3109703064;40.9294662476;10;34.4766582251;4;22.75;24.5;10;55.6377682686;
58;5;32.25;40.9294662476;11;34.7666016817;5;23.75;24.8842391968;9;56.4493627548;
59;5;32.25;41.0555267334;11;35.0626111031;5;24.75;24.8098888397;9;57.0800185204;
60;5;33.9020385742;39.5417327881;11;35.3638967276;5;25.75;24.7534275055;9;57.5653572083;
61;6;33.7506065369;39.4000015259;11;36.8147319555;5;26.75;24.7112865448;9;57.7400636673;
62;6;33.5812454224;40.9270019531;13;38.0532690287;5;27.75;24.7000007629;10;57.799785614;
63;6;35.8245620728;39.3445320129;13;39.1123540401;5;28.75;24.7000007629;9;57.8573932648;
64;6;34.9779548645;40.6698493958;13;40.0261034966;5;29.75;24.7000007629;9;57.912894249;
65;6;36.2412071228;39.9209060669;12;40.6776764393;5;30.75;24.7000007629;8;57.9663023949;
66;6;35.3751068115;41.0402526855;12;41.1489886045;5;31.1499996185;24.7000007629;6;58.0;
67;7;33.6328201294;42.0698394775;12;42.6184926033;5;31.1499996185;24.7000007629;6;59.0;
68;7;34.6832847595;43.0999145508;12;43.1441274881;5;32.1500015259;25.7000007629;6;59.2100000381;
69;7;35.5556793213;43.1304702759;12;43.6668431759;5;33.1500015259;26.7000007629;7;59.4615590572;
70;7;32.5653152466;45.1614875793;14;44.1847871542;6;33.1500015259;27.7000007629;6;61.8602027893;
71;7;32.4422187805;48.1929588318;14;44.6962310076;6;33.672000885;29.1159992218;6;63.9008686543;
72;7;31.5999984741;52.224861145;14;45.1996043921;6;31.8826007843;31.2799663544;6;65.6792840958;
73;7;30.9336528778;54.2022132874;14;46.6935237646;6;31.0431213379;32.5235671997;7;67.0479912758;
74;7;31.6859645844;56.3161659241;16;47.2568101883;6;30.1632614136;33.6811523438;7;68.1917452812;
75;7;30.9331798553;56.9951477051;16;47.814036727;6;29.2119998932;34.6936912537;7;69.2923321724;
76;8;27.0533943176;62.1249771118;15;48.3647016287;6;28.2119998932;35.601726532;8;70.5402541161;
77;8;25.5999984741;63.8280563354;16;48.8927131891;7;27.2119998932;36.4944648743;7;71.939139843;
78;9;24.5999984741;67.9158248901;15;49.4096934795;7;26.2119998932;37.3714942932;7;74.4833021164;
79;9;24.0;70.8297576904;16;49.9199458361;7;27.5599994659;40.3714942932;6;76.1551012993;
80;9;25.8999996185;70.4094085693;16;50.4236545563;7;29.3994560242;43.3714942932;7;79.5959892273;
81;9;25.8999996185;70.4443664551;14;50.9211095572;7;29.8912658691;47.0714950562;8;82.7507143021;
82;9;26.8999996185;73.4094085693;15;51.4126768112;8;30.2896537781;50.600692749;7;85.6199808121;
