Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;4;20.0;
4;2;9.0;11.3000001907;5;21.0;2;10.0;10.1999998093;3;21.0;
5;2;10.3000001907;10.0;5;21.0900000334;2;11.0;10.0;3;21.0900000334;
6;2;11.4905004501;10.0;5;21.1871190071;2;13.0;10.0;3;21.1871190071;
7;2;12.5342035294;10.0;5;21.2917383909;2;14.3561353683;10.0;3;21.2917383909;
8;2;13.5812826157;10.0;5;21.817143321;2;14.3875217438;10.0;3;21.817143321;
9;2;14.637714386;10.1999998093;5;22.2793469429;2;14.5451431274;10.1999998093;3;22.2793469429;
10;2;15.0257053375;10.3632001877;5;23.5656701326;2;14.683804512;10.3632001877;3;23.5656701326;
11;2;15.604552269;10.9097137451;5;24.691826582;2;15.0697002411;10.9097137451;3;24.691826582;
12;2;16.111322403;11.3658018112;5;25.6707911491;2;17.0697002411;11.3658018112;3;25.6707911491;
13;2;18.700843811;11.7372808456;5;26.5228655338;2;19.0697002411;11.7372808456;2;26.5228655338;
14;2;20.700843811;12.0336990356;5;27.2714657784;2;20.2824668884;12.0336990356;2;27.2714657784;
15;2;22.0512657166;12.2662630081;5;27.9399077892;2;21.3675098419;12.2662630081;2;27.9399077892;
16;2;23.1900615692;12.446267128;5;28.3811409473;2;22.4600410461;12.446267128;3;28.3811409473;
17;2;24.3402557373;12.5;5;28.7401795387;3;23.56016922;12.5;2;28.7401795387;
18;2;25.5018234253;12.5;6;29.1239151955;3;24.667881012;12.5;4;29.1239151955;
19;2;26.6745052338;12.5;6;29.5311965942;3;25.7371749878;12.5;4;29.5311965942;
20;2;27.2890396118;12.5;6;29.960246563;3;24.5;13.5;4;29.960246563;
21;2;27.4821109772;12.5;6;30.4086403847;3;24.5;13.9880743027;4;30.4086403847;
22;2;27.6838874817;12.5;6;30.873316288;3;24.5;14.1225919724;4;30.873316288;
23;2;27.8929920197;12.5;6;31.3506221771;3;24.5;14.2619953156;4;31.3506221771;
24;2;25.8929920197;13.5;6;31.8364052773;3;25.5;12.5;5;31.8364052773;
25;2;24.8929920197;13.5;6;32.3261375427;3;24.5;13.5;5;32.3261375427;
26;2;24.25;13.5;7;32.815073967;3;24.5;14.5;5;32.815073967;
27;2;23.25;13.5;8;33.2984304428;3;25.5;12.5;5;33.2984304428;
28;2;23.25;14.5;8;33.7715711594;3;26.5;12.5;5;33.7715711594;
29;2;23.25;15.5;8;34.2301864624;4;27.1314716339;12.5;4;34.2301864624;
30;2;23.25;16.5;9;34.6704492569;4;25.2690563202;13.5;4;34.6704492569;
31;2;22.6017017365;17.5;9;35.0891361237;4;24.401134491;14.5;4;35.0891361237;
32;3;21.7901115417;18.5;8;35.4837083817;4;23.5267410278;15.5;4;35.4837083817;
33;3;20.7901115417;17.5;8;35.8523464203;4;22.6451129913;16.5;4;35.8523464203;
34;3;19.7901115417;17.5;8;36.1939411163;4;21.7557029724;17.5;5;36.1939411163;
35;3;18.7901115417;16.5;8;36.5080499649;4;20.8581809998;18.5;4;36.5080499649;
36;3;18.7901115417;16.5;9;36.7948246002;4;20.4524154663;19.5;4;36.7948246002;
37;3;17.7901115417;15.5;11;37.0549211502;4;20.5384483337;20.5;4;37.0549211502;
38;4;17.25;14.5;10;37.289399147;4;20.616476059;21.5;5;37.289399147;
39;4;18.25;16.5;10;37.4996213913;4;21.6868209839;20.5;5;37.4996213913;
40;4;19.25;18.5;11;37.687163353;4;20.6868209839;20.5;5;37.687163353;
41;4;18.25;20.5;11;37.8537254333;4;20.6868209839;20.5;5;37.8537254333;
42;4;18.25;22.5;11;38.0;5;21.0;21.5;4;53.0;
43;4;18.25;23.5;11;38.0;5;20.0;24.5;5;53.75;
44;4;18.25;24.5;11;38.0;5;20.0;27.5;5;54.4193744659;
45;4;19.0;25.5;11;38.0;5;20.0;30.5;6;55.0072898865;
46;5;19.8500003815;26.5;10;38.0;5;21.0;32.7992706299;7;55.5162696838;
47;5;19.8500003815;27.5;11;38.0;5;22.0;34.748374939;8;55.9513263702;
48;5;20.8500003815;29.5;10;39.0;5;23.0;36.7048683167;8;56.3190898895;
49;5;21.8500003815;31.5;10;39.0399999619;5;25.0;35.6680908203;8;56.6270179749;
50;5;22.3180007935;33.5;11;39.0811839104;5;24.588104248;37.637298584;9;56.8827629089;
51;5;22.3365325928;35.5;11;39.1235535145;5;24.6648292542;39.6117248535;13;57.0;
52;5;22.3555984497;37.5;11;39.1671074629;7;25.7000007629;38.5999984741;8;93.75;
53;5;22.3751983643;38.5;11;40.211841464;7;24.7000007629;43.5999984741;9;95.5874996185;
54;5;23.3953285217;40.5;12;40.2777478695;7;26.7000007629;45.5999984741;10;97.150390625;
55;5;24.4159870148;42.5;12;40.3450119495;7;26.7000007629;47.2268981934;11;98.4547424316;
56;5;24.6712112427;44.5;15;40.4136132002;8;28.7000007629;48.4545211792;11;100.526636124;
57;5;24.6974964142;46.5;16;40.4835269451;8;29.7000007629;49.3473358154;12;101.486781955;
58;6;24.7243289948;48.5;16;40.5547248125;9;30.0;50.2603187561;12;102.256208897;
59;6;24.5037727356;49.5;16;40.6271742582;9;31.0;54.1930885315;12;102.668756366;
60;6;25.5269641876;48.0614051819;16;40.7008385658;9;34.0;55.1623001099;12;103.036989212;
61;6;24.8080024719;48.5;16;40.7756769657;10;36.0;55.1367263794;11;118.274930477;
62;6;24.8369026184;49.5;19;40.8516443968;10;37.7249984741;59.125;14;119.15416944;
63;6;25.5993156433;48.0932502747;19;40.9286917448;10;41.0;57.8859176636;14;119.961598039;
64;6;24.8961086273;48.5;19;42.0067657232;10;42.0;56.9494247437;15;120.696615219;
65;6;25.8500003815;49.1148300171;20;42.1058090925;11;42.0;58.125;14;121.361917734;
66;6;27.8500003815;49.4097824097;20;42.2059566975;11;41.0;59.125;16;125.44327879;
67;6;28.8500003815;49.4613685608;20;43.7349866629;11;39.3020629883;63.0100631714;16;128.839546442;
68;6;27.8500003815;50.5400238037;20;45.0067880154;11;41.5410232544;60.9185180664;17;131.543771744;
69;6;29.8500003815;49.6208343506;20;46.0573853254;11;39.6983985901;64.8562698364;18;133.603769064;
70;6;29.8361110687;48.1697731018;23;46.9248526096;12;45.9608650208;68.8243331909;17;135.141178608;
71;6;28.8835315704;46.180896759;22;47.4968421459;12;51.683681488;69.8000030518;16;135.919354439;
72;6;29.0821399689;44.5;23;47.8600705862;12;52.9102058411;70.8000030518;16;137.612210989;
73;6;31.1318664551;44.2032318115;23;48.197898984;12;53.495098114;75.7999954224;17;137.966314077;
74;6;32.0;44.2144393921;24;48.4023045301;12;56.5192680359;74.7999954224;15;138.285233021;
75;7;32.0;44.2256622314;15;48.5631971359;12;56.6564788818;73.8000030518;17;138.613307714;
76;7;32.2868804932;44.5;15;48.7258599997;12;54.6864280701;79.8000030518;18;138.949155688;
77;7;31.0;46.5;16;48.8900185823;12;56.7170906067;79.8000030518;17;139.291235328;
78;7;31.0;48.5;15;49.0553843975;12;54.7483253479;85.2847366333;16;139.637872458;
79;7;30.75;50.5;14;49.2216575146;13;54.7799835205;90.3031005859;15;152.73729682;
80;7;29.75;52.5;16;49.3885288239;13;57.8119010925;90.3219299316;15;153.884554148;
81;8;28.75;54.5;15;49.555683136;13;56.8439178467;96.341217041;13;154.972777724;
82;8;28.1119499207;56.5;16;49.7228014469;13;57.8758659363;102.360954285;16;155.993050933;
83;8;27.116985321;58.5;16;49.8895642757;14;60.4034881592;101.581130981;15;156.939881325;
