Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
19;2;26.5533065796;12.5;2;29.2456488609;2;22.1623268127;12.5;5;28.3200027943;
20;2;27.1605415344;12.5;2;29.659784317;2;22.4960002899;12.5;5;28.8073790073;
21;3;27.3469028473;12.5;1;30.0950183868;2;22.6422138214;12.5;5;29.3477458954;
22;3;27.5427589417;12.5;1;30.5487289429;2;22.8043231964;12.5;5;29.9413113594;
23;3;27.7469291687;12.5;2;31.0176672935;2;22.9823932648;12.5;5;30.586581707;
24;4;27.957950592;12.5;1;31.4980173111;2;23.1759738922;12.5;5;31.2800674438;
25;4;25.957950592;13.5;1;31.9854974747;2;23.3840198517;12.5;5;32.0160870552;
26;4;25.25;14.5;1;32.4754953384;2;23.6048259735;12.5;5;32.7867279053;
27;4;25.25;15.5;1;32.9632344246;2;23.8360176086;12.5;6;33.5820074081;
28;4;24.25;14.5;1;33.4439563751;2;24.0746021271;12.5;7;34.3902606964;
29;4;24.25;14.5;1;34.9131059647;2;24.3170776367;12.5;7;35.1987380981;
30;4;25.25;15.5;1;35.4065065384;2;22.5596218109;13.5;7;35.9943685532;
31;4;26.25;16.5;1;35.8816866875;2;21.5596218109;13.5;7;36.7645931244;
32;4;26.25;16.2568283081;1;36.3356277943;2;20.5596218109;13.5;8;37.4981632233;
33;4;27.25;16.2864875793;1;36.7660073042;2;19.5596218109;13.5;8;38.1857919693;
34;4;27.25;14.5;1;38.1712206602;3;18.5596218109;13.5;7;38.8205833435;
35;4;28.25;16.3482894897;1;38.5903599262;3;18.5;13.5;7;39.3982028961;
36;4;29.8159866333;17.2280006409;1;38.9843466282;3;17.5;13.5;7;39.9167966843;
37;4;31.8371677399;21.2280006409;2;39.3534836769;3;17.5;14.5;7;40.3767118454;
38;5;32.5946044922;24.2280006409;1;39.6985404491;3;17.5;15.5;7;40.780087471;
39;5;33.7080764771;27.2280006409;3;40.0206544399;3;18.0;16.5;7;41.1303920746;
40;5;35.4639663696;30.2280006409;3;40.3212296963;3;17.0;15.5;7;42.4319667816;
41;5;34.3761787415;32.5;3;40.6018464565;3;18.0;16.0;7;42.7196247578;
42;5;35.0979881287;33.5;3;40.8641831875;3;20.0;16.5;7;42.9689123631;
43;5;36.534942627;33.4471206665;3;41.0675210953;3;21.0;18.0302963257;7;43.091766119;
44;5;36.8101921082;34.4816627502;3;41.1735035181;3;22.4275302887;20.0302963257;10;43.1235172749;
45;5;39.2382698059;32.5;3;41.2814643383;4;22.8933506012;22.0302963257;7;48.1558350325;
46;5;38.8996963501;33.5;4;41.391325593;4;24.5900001526;25.0302963257;8;48.3387089968;
47;5;38.8006248474;33.5;4;41.5030015707;4;26.5900001526;28.0302963257;8;48.518901825;
48;5;39.6763496399;32.5;4;41.6163992882;4;27.5900001526;31.0302963257;8;48.6960346699;
49;5;38.0999984741;34.5;4;41.7314183712;4;28.5900001526;32.077796936;8;48.8697655201;
50;6;40.7791366577;33.5;4;42.8479511738;4;29.3400001526;33.0936508179;7;49.0397925377;
51;6;40.0999984741;35.5;6;43.0058835745;4;29.3400001526;34.1097335815;8;49.2058554888;
52;6;40.5680007935;37.9920539856;6;43.1662791967;4;29.3400001526;35.1260414124;8;49.3677353859;
53;6;41.0866928101;37.8247108459;6;43.32901299;4;29.3400001526;36.1425628662;9;49.5252549648;
54;6;40.0999984741;39.8658790588;6;44.9905321598;4;29.7269744873;36.1552124023;10;49.6782774925;
55;6;40.7255020142;41.0876655579;9;46.4001303911;4;29.3400001526;36.9011611938;11;49.8267048597;
56;6;42.2018203735;40.1194992065;9;47.5937110186;4;29.3400001526;36.9850120544;12;49.9704762697;
57;6;40.5162963867;41.4950942993;9;48.6091963053;4;29.3400001526;37.0660133362;13;50.109564662;
58;6;42.7646865845;38.9097442627;9;49.3340564966;4;29.7673339844;36.4161071777;13;50.2439738512;
59;6;42.0797271729;39.9097442627;12;49.8547956944;4;29.7776641846;36.4738006592;13;50.3737361431;
60;6;40.4854545593;41.9097442627;12;50.3545321226;4;29.3400001526;37.2919082642;14;50.4989084005;
61;6;39.6206817627;43.7984580994;11;50.7249709368;4;29.3400001526;37.3615722656;14;50.6195688248;
62;6;39.6953849792;42.9097442627;11;51.0557217598;4;29.3400001526;37.4284973145;15;50.7358144522;
63;6;37.5881843567;44.9097442627;12;51.3917402029;4;29.3400001526;37.4927368164;15;50.8162822723;
64;6;35.2687683105;47.9097442627;14;51.7323994637;4;29.8303966522;36.7000007629;15;50.8559447527;
65;7;35.2687683105;48.9097442627;13;52.0770363808;4;29.8411045074;36.7000007629;17;50.8957372904;
66;7;33.2687683105;51.9097442627;13;52.4249556065;4;29.3400001526;37.5720405579;17;52.634586215;
67;8;33.2687683105;55.9097442627;13;53.775434494;4;29.7936000824;38.0991096497;16;54.0610871315;
68;8;33.2687683105;59.3861465454;15;54.2277296782;4;30.1626834869;38.5164909363;17;55.2149839401;
69;8;33.2687683105;60.3861465454;16;54.6899819374;4;31.0180473328;37.887260437;18;56.1398355961;
70;8;31.75;64.2864227295;16;55.1619882584;4;28.5781402588;40.0918121338;19;56.72965312;
71;9;33.75;65.892868042;15;56.6435312033;6;30.2198257446;38.2000007629;18;68.5776789188;
72;10;35.5612564087;67.9745635986;17;57.1743736267;6;32.2364501953;39.2000007629;19;69.4520936012;
73;11;34.0831413269;71.0549163818;16;57.7154380083;6;33.5862884521;40.2000007629;20;70.1048176289;
74;11;32.75;73.1337585449;17;58.2664284706;6;30.9599990845;43.2000007629;20;70.7113368511;
75;11;33.75;76.2109527588;17;58.8270004988;6;28.6199131012;44.8732795715;19;71.2690429688;
76;11;33.75;78.2863464355;16;59.3967479467;6;27.9599990845;45.8237571716;19;71.777109623;
77;11;34.75;77.3598327637;15;59.9751884937;6;27.9599990845;46.9609832764;20;73.2362475395;
78;12;34.75;75.4312973022;16;61.5617499352;7;28.6705169678;48.7792015076;20;73.6784012318;
79;13;33.75;77.5006408691;15;62.3057531118;7;28.6873455048;51.7792015076;20;76.8299748898;
80;13;32.75;81.5677947998;17;63.0771745443;7;26.9599990845;53.7792015076;20;79.4126098156;
81;13;32.75;82.6326980591;17;63.8774101734;7;26.9599990845;56.1259040833;21;81.4954428673;
82;13;30.75;86.2870635986;18;64.7078044415;7;25.9599990845;58.7792015076;21;83.160416007;
83;14;29.75;89.4144592285;17;65.5695871115;7;26.3999996185;61.7792015076;22;84.3169335127;
84;14;30.0;88.5372467041;18;66.463796854;8;27.3999996185;64.7791976929;21;85.111011982;
85;15;30.0;90.974937439;19;68.3911927938;8;28.3999996185;67.7791976929;21;85.6386067867;
86;15;31.0;92.0509490967;20;69.4121403694;8;28.4799995422;70.7791976929;22;85.9461829662;
87;16;32.0;93.123626709;19;70.4694571495;8;28.4799995422;73.7791976929;22;86.103407383;
88;16;33.0;95.1930007935;20;71.5624101162;8;28.4799995422;76.7791976929;23;86.2605856657;
89;16;32.0;96.2591323853;20;73.6861809492;8;28.4799995422;79.7791976929;23;86.4174046516;
90;16;33.0;98.3187942505;21;74.8450293541;8;29.4799995422;79.7791976929;24;87.5735576153;
91;16;34.0;99.3187942505;22;77.0379685163;8;29.4799995422;83.6837463379;24;87.7587454319;
92;17;36.0;102.31879425;21;78.3162478209;8;30.4799995422;86.7382049561;26;87.9432712793;
93;17;36.0;104.31879425;19;79.600967288;8;31.7663612366;86.7919082642;23;88.1268538237;
94;17;37.0;108.31879425;19;80.9130462408;8;30.7747764587;89.8447341919;23;88.3092261553;
95;17;38.0;111.31879425;20;82.2448197603;8;31.7833518982;89.8965759277;23;88.4901366234;
96;17;40.0;111.31879425;20;83.5878623724;8;31.7920761108;88.9473266602;25;88.6693524122;
97;17;40.0;112.909744263;20;86.4618520737;8;30.4799995422;91.5437088013;26;88.8466581106;
98;17;41.0;114.749740601;21;90.3934463263;8;31.4799995422;90.6074066162;27;89.0218584538;
99;17;44.75;112.172180176;22;94.4568451643;8;31.4799995422;89.6700134277;27;89.1947776079;
100;17;47.75;112.172180176;22;97.6435070038;8;30.4799995422;91.7314758301;27;89.3652601242;
