Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;7.0;11.0;5;20.0;
3;2;8.30000019073;12.0;5;21.1200000048;1;8.0;10.0;6;20.0;
4;2;9.3360004425;11.0;5;21.2530560493;1;9.0;10.0;6;20.0;
5;2;10.375916481;10.0;5;21.4002518654;1;9.0;10.0;5;20.0;
6;2;11.6301136017;10.0;4;21.5626775026;1;10.0;10.0;5;20.0;
7;2;12.7032051086;10.0;4;21.7414059639;1;11.0;10.0;5;20.0;
8;2;13.7836322784;10.0;4;22.3548774719;2;11.0;10.1999998093;4;21.3999996185;
9;2;14.8796949387;10.1999998093;4;22.9167456627;2;11.4200000763;10.1999998093;4;21.8264003992;
10;2;15.3125352859;10.3632001877;3;24.356058836;2;11.5479202271;10.3632001877;4;22.1992716789;
11;2;15.9602270126;10.9097137451;3;25.6604835987;2;11.659781456;10.4951858521;4;23.4054436684;
12;2;16.5472183228;11.3658018112;3;26.844856739;2;12.0216331482;11.0209560394;4;24.4501843452;
13;2;19.1367378235;11.7372808456;3;27.9307572842;2;14.0216331482;11.4571752548;4;25.3486692905;
14;2;21.1367378235;12.0336990356;3;28.9420342445;2;16.0216331482;11.8107032776;4;26.1225088835;
15;2;22.8030204773;12.2662630081;3;29.9013161659;2;16.8367519379;12.0916318893;4;26.7957427502;
16;2;24.0726947784;12.446267128;3;30.6594839096;2;17.0387229919;12.3113050461;4;27.3919057846;
17;2;25.3655109406;12.5;3;31.3578934669;2;17.2175712585;12.4808797836;4;27.7113106251;
18;2;26.6797943115;12.5;4;32.0980863571;2;17.3133926392;12.5;4;28.0173821449;
19;2;28.0128822327;12.5;4;32.8719134331;2;19.3937416077;12.5;5;28.3487696648;
20;2;28.7923603058;12.5;4;33.6691875458;2;20.4931583405;12.5;5;28.7054548264;
21;2;29.151134491;12.5;4;34.4780931473;2;21.6001644135;12.5;5;29.0869145393;
22;2;29.5151424408;12.5;4;35.2858076096;2;21.488527298;13.5;5;29.4920539856;
23;2;29.8786125183;12.5;5;36.0792741776;2;22.5;12.5;5;29.9191560745;
24;3;30.2356739044;12.5;4;36.8460407257;2;22.9757461548;12.5;5;30.3658571243;
25;3;28.5807189941;13.5;5;37.5750408173;2;21.5;13.5;4;30.8291530609;
26;3;27.5807189941;13.5;5;38.2572317123;2;22.5;12.5;3;31.3054442406;
27;3;26.5807189941;13.5;5;38.8859910965;2;23.3916339874;12.5;3;31.790620327;
28;3;25.5807189941;13.5;5;39.4572620392;2;23.5371856689;12.5;3;32.2801818848;
29;3;24.5807189941;13.5;5;39.9694452286;2;21.5371856689;13.5;3;32.7693967819;
30;3;24.5807189941;14.5;5;40.4231023788;2;22.5371856689;12.5;3;33.2534770966;
31;3;24.5807189941;15.5;5;40.8205394745;2;23.5371856689;12.5;3;33.7277650833;
32;3;24.5807189941;16.5;5;42.1653423309;2;24.1183300018;12.5;3;34.187912941;
33;3;25.5244045258;17.5;6;42.4919216633;2;24.2563743591;12.5;3;34.6300430298;
34;3;25.6578655243;18.5;6;42.7757093906;2;22.2563743591;13.5;4;35.0508718491;
35;3;24.6578655243;18.2424144745;6;43.0216538906;2;23.2563743591;12.5;4;35.4477939606;
36;3;24.1491603851;17.5;6;43.1235172749;2;24.2563743591;12.5;4;35.8189210892;
37;3;25.6578655243;19.5;7;43.1558350325;2;22.2563743591;13.5;5;36.1630792618;
38;4;27.4201259613;21.5;7;43.1887089014;2;21.5;14.5;5;36.4797668457;
39;4;28.43491745;23.5;7;43.2221269608;2;21.5;15.5;6;36.7690839767;
40;4;29.4499568939;25.5;8;43.2560760975;2;22.5;13.5;6;37.0316419601;
41;4;29.8999996185;27.5;8;43.2905418873;2;21.5;14.5;6;37.2684679031;
42;4;30.8999996185;28.4033794403;9;43.3255085945;3;23.5;17.5;5;38.4809007645;
43;5;32.4964790344;27.5;8;43.3609591722;3;25.5;20.5;5;38.7204978466;
44;5;32.9000015259;28.452671051;8;43.3968753815;3;26.8150005341;23.5;5;38.9409270287;
45;7;34.5285949707;27.5;5;51.6334044933;3;27.6822776794;25.5;5;39.1439679861;
46;7;34.5449562073;29.5;5;52.0227856636;3;25.6984710693;28.5;6;39.2119446993;
47;7;33.9000015259;32.5;5;53.3975747824;3;24.3516845703;30.10597229;6;39.269973278;
48;7;34.9000015259;35.5550537109;5;53.7960568666;3;23.5;30.5;6;39.3300433159;
49;7;35.9000015259;38.5813522339;5;54.1781023741;3;23.5;31.5;6;39.3921557665;
50;7;35.9000015259;41.6079025269;5;54.5428055525;3;23.5;32.5;6;39.4563041925;
51;7;35.9000015259;43.6346817017;5;54.889644742;3;23.5;33.5;5;39.5224741697;
52;7;37.5219917297;44.5;6;57.2184550762;3;24.5;31.5;5;39.5906432867;
53;7;40.0142707825;48.3482894897;7;57.5893838406;3;23.5;32.5;5;39.6607804298;
54;7;42.8159866333;51.5;8;57.9458113909;3;23.5;33.5;7;39.7328453064;
55;8;44.63671875;53.5;7;58.2884370089;3;24.5;31.5;8;39.8067884445;
56;8;45.0673294067;57.4471206665;10;60.4755536318;3;23.5;32.5;8;39.8825509548;
57;8;46.34324646;61.0;11;62.3435814381;3;23.5;33.5;10;39.9600640535;
58;8;47.955947876;61.2013893127;12;63.9337879419;3;24.5;31.5;10;40.0392494202;
59;9;47.3407516479;60.9388427734;14;65.2913628817;3;23.5;32.5;10;40.120018959;
60;9;46.5952568054;62.2096748352;14;66.3119807243;3;23.5;33.5;10;40.2022752762;
61;9;46.5259590149;61.2260513306;13;67.0897005796;3;24.5;31.5;10;40.2859115601;
62;9;42.8510017395;64.3773651123;15;67.643475771;3;23.5;32.5;12;40.3708124161;
63;10;41.8510017395;66.9042053223;15;68.033509016;3;23.5;33.5;12;40.4568536282;
64;10;42.8510017395;69.9042053223;15;68.4397065639;3;24.5;31.5;13;40.5439035892;
65;10;43.8510017395;74.9042053223;16;68.8618090153;3;23.5;32.5;13;40.6318233013;
66;10;44.8510017395;79.9042053223;16;69.2993754148;3;23.5;33.5;15;40.7204678059;
67;10;45.8510017395;84.9042053223;17;69.7517688274;3;24.5;31.5;18;40.8096864223;
68;11;46.8510017395;89.9042053223;13;75.2181444168;3;23.5;32.5;19;42.3736152649;
69;11;48.3999977112;93.756942749;12;75.8474411964;3;22.5;31.5;19;43.6826004982;
70;11;49.3999977112;96.9063034058;13;76.4851566553;3;22.5;32.3899993896;19;44.7723288536;
71;11;50.3999977112;97.0571899414;16;77.1294366121;3;23.5;33.6872596741;19;45.6804869175;
72;11;49.3999977112;100.209365845;16;77.7782670259;3;22.5;32.6872596741;20;46.2942945957;
73;11;49.3999977112;103.362579346;17;78.4295002222;3;22.5;32.6872596741;20;46.6999950409;
74;11;50.3999977112;103.516601562;19;79.0808811188;3;22.5;32.6872596741;20;47.0804433823;
75;11;49.3999977112;106.671142578;20;79.7300869226;3;22.5;32.6872596741;17;47.3270864487;
76;11;49.3999977112;106.825942993;20;80.3747651577;3;22.0;33.6872596741;16;47.5292873383;
77;11;50.3999977112;106.980728149;22;81.0125797987;3;19.0;35.6872596741;15;47.7317786217;
78;11;49.3999977112;110.135223389;22;81.6412556171;3;16.5;35.6872596741;15;47.9337415695;
79;12;49.3999977112;112.289161682;20;87.1923657656;2;14.0;31.6872596741;16;43.0;
80;12;51.3999977112;113.097679138;20;87.9970234632;2;14.0;32.6872596741;16;43.0;
81;12;51.3999977112;119.981277466;22;88.7843703032;2;14.0;33.6872596741;15;43.0;
82;12;51.3999977112;124.153190613;23;89.552012682;2;14.0;34.6872596741;15;43.0;
83;13;51.3999977112;126.66683197;24;90.2978322506;2;14.0;35.6872596741;15;43.0;
84;15;51.3999977112;129.130889893;22;91.0200104713;2;14.0;36.6872596741;16;43.0;
85;15;51.3999977112;130.579605103;22;91.7170453072;2;14.0;37.6872596741;16;43.0;
86;15;51.3999977112;132.012252808;25;92.3562762737;2;15.0;35.6872596741;17;43.0;
87;15;51.3999977112;133.400024414;26;92.931681633;2;14.0;36.6872596741;18;43.0;
88;15;51.3999977112;134.737976074;26;95.4458444118;2;14.0;37.6872596741;16;43.0;
89;16;52.3999977112;135.233108521;24;109.532305241;2;15.0;35.6872596741;16;43.0;
90;16;52.3999977112;139.76864624;19;113.787598133;2;14.0;36.6872596741;16;43.0;
91;17;54.3999977112;145.324554443;18;133.118952155;1;12.0;32.6872596741;18;28.0;
92;17;58.3999977112;149.879669189;18;137.476988196;2;13.0;30.6872596741;17;28.0;
93;17;62.3999977112;155.413345337;19;141.794169903;2;12.0;31.6872596741;17;28.0;
94;17;69.9440078735;154.808563232;19;146.044621348;2;12.0;32.6872596741;18;28.0;
95;17;72.9972686768;162.209442139;24;149.250755429;2;13.0;30.6872596741;18;28.0;
96;18;75.764175415;169.468978882;25;153.625648975;2;12.0;31.6872596741;19;28.0;
97;18;76.3241500854;174.965026855;25;157.797392726;2;12.0;32.6872596741;19;28.0;
98;18;78.3168334961;180.472442627;28;161.733102441;2;13.0;30.6872596741;19;28.0;
99;19;80.5891876221;182.843292236;28;165.420260429;2;12.0;31.6872596741;19;28.0;
100;19;80.1464385986;188.352294922;29;168.864046931;2;12.0;32.6872596741;20;28.0;
