Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
6;1;11.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
7;1;12.0;10.0;6;20.0;1;11.0;10.0;4;20.0;
8;1;13.0;10.0;6;20.3999996185;1;11.0;10.0;4;20.3999996185;
9;1;14.0;10.1999998093;6;20.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;14.3268795013;10.6632003784;5;22.8194274902;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;15.2687425613;10.9097137451;5;23.8216036558;2;11.2971115112;10.6951856613;3;23.0419120789;
12;2;15.7197227478;11.3658018112;5;24.6616806984;2;11.9125738144;11.0209560394;4;23.9743504524;
13;2;18.3092422485;11.7372808456;5;25.3591364622;2;14.597111702;11.4571752548;4;24.7443704605;
14;2;20.3092422485;12.0336990356;5;25.9367523193;2;16.5971107483;11.8107032776;4;25.3722246885;
15;2;21.4506454468;12.2662630081;5;26.4174647331;2;17.653799057;12.0916318893;4;25.8806619644;
16;2;22.5049610138;12.446267128;5;26.6541694403;2;18.6745262146;12.3113050461;4;26.2920480967;
17;2;23.563117981;12.5;5;26.7922235727;2;19.6961975098;12.4808797836;4;26.4057120085;
18;2;24.6252441406;12.5;6;26.9393253326;2;20.7188243866;12.5;4;26.484351635;
