Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;11.0;6;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;10.0;10.0;4;20.0;
7;1;12.0;10.0;6;20.0;1;11.0;10.0;4;20.0;
8;1;13.0;10.0;6;20.3999996185;1;11.0;10.0;4;20.3999996185;
9;2;14.0;10.5;5;21.7264003754;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;14.7768793106;10.3632001877;5;22.9894274473;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;15.3452425003;10.9097137451;5;24.0985145569;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;15.8443317413;11.3658018112;5;25.068832159;2;11.6125736237;11.2209558487;4;23.9143505096;
13;2;18.4338531494;11.7372808456;5;25.9232202768;2;14.2971115112;11.4571752548;4;24.6514065266;
14;2;20.4338531494;12.0336990356;5;26.6879553795;2;16.2971115112;11.8107032776;4;25.2438547611;
15;2;21.788684845;12.2662630081;5;27.3894822598;2;17.2971115112;12.0916318893;4;26.6817071438;
16;2;22.9423694611;12.446267128;5;27.8840510845;2;18.2971115112;12.7949705124;4;27.8419907093;
17;2;24.1165657043;12.5;5;28.3200027943;2;19.2971115112;13.3592367172;4;28.7510823011;
18;2;25.3127441406;12.5;6;28.8073790073;2;20.2971115112;13.7976236343;4;29.447553277;
