Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;6.0;14.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;13.0;6;20.0;2;7.0;11.1999998093;4;21.0;
3;1;8.0;12.0;5;20.0;2;8.19999980927;10.0;4;21.0900000334;
4;1;9.0;11.0;4;20.0;2;9.21800041199;10.0;4;21.1871190071;
5;1;10.0;10.0;4;20.0;2;9.23742389679;10.0;4;21.2917383909;
6;1;11.0;10.0;4;20.0;2;10.3875217438;10.0;4;21.4042263031;
7;1;12.0;10.0;4;20.0;2;11.4212675095;10.0;4;21.5249304771;
8;1;13.0;10.0;4;20.3999996185;2;11.4574794769;10.0;4;22.0694183111;
9;1;14.0;10.1999998093;4;20.7264003754;2;11.6208257675;10.1999998093;4;22.5515855551;
10;1;14.3268795013;10.3632001877;4;21.8194274902;2;11.7654762268;10.3632001877;4;22.983014226;
11;1;14.8187427521;10.9097137451;4;22.7316036224;2;11.8949041367;10.4951858521;4;24.2738182545;
12;1;15.2292222977;11.3658018112;4;23.4745616913;2;12.2821455002;11.0209560394;4;25.4089095592;
13;1;16.8187427521;11.7372808456;4;24.0673980713;2;14.2821455002;11.4571752548;5;26.4029755592;
14;1;17.8187427521;12.0336990356;4;24.5325260162;2;16.2821464539;11.8107032776;5;27.276881218;
15;1;18.8187427521;12.2662630081;4;24.892534256;2;17.5406589508;12.0916318893;5;28.0536293983;
16;1;19.8187427521;12.446267128;4;25.0;2;18.6418800354;12.3113050461;5;28.755402565;
17;1;20.8187427521;12.5;4;25.0;2;19.750667572;12.4808797836;5;29.1808357239;
18;1;21.8187427521;12.5;5;25.0;2;20.8668251038;12.5;5;29.5913586617;
19;1;22.8187427521;12.5;5;25.0;2;21.9899806976;12.5;5;30.0233430862;
20;1;23.25;12.5;5;25.0;2;23.0070037842;12.5;6;30.4742712975;
21;1;23.25;12.5;5;25.0;2;23.1422805786;12.5;6;30.9409928322;
22;1;23.25;12.5;6;25.0;2;23.2822971344;12.5;6;31.4197778702;
23;1;23.25;12.5;7;25.0;2;23.4259338379;12.5;6;31.906411171;
24;1;23.25;12.5;8;25.0;2;23.5719223022;12.5;6;32.3963236809;
25;1;23.25;12.5;8;25.0;2;21.5719223022;13.5;6;32.8847527504;
26;1;23.25;12.5;8;25.0;2;22.5719223022;12.5;6;33.3669252396;
27;1;23.25;12.5;8;25.0;2;21.5;13.5;6;33.8382406235;
28;1;23.25;12.5;8;25.0;2;21.5;14.5;6;34.2944498062;
29;1;23.25;12.5;8;25.0;2;21.5;15.5;8;34.7318048477;
30;1;23.25;12.5;8;25.0;2;21.5;16.5;8;35.1471776962;
31;1;23.25;12.5;8;25.0;2;21.5;17.5;8;35.5381307602;
32;1;23.25;12.5;8;25.0;2;20.5;16.5;6;35.9029474258;
33;1;23.25;12.5;8;25.0;2;18.5;15.5;7;36.2406177521;
34;1;23.25;12.5;8;25.0;2;18.5;15.5;8;36.5507898331;
35;1;21.25;13.5;9;25.0;2;18.5;14.5;8;36.8336925507;
36;1;20.25;14.5;9;25.0;2;17.5;14.5;8;37.0900468826;
37;1;19.25;15.5;9;25.0;2;17.5;15.5;9;37.3209609985;
38;1;18.25;16.5;10;25.0;2;16.5;14.5;9;37.5278348923;
39;1;17.25;17.5;10;25.0;2;17.5;14.5;9;37.7122650146;
40;1;16.25;18.5;10;25.0;2;16.5;13.5;9;37.8759651184;
41;1;17.25;17.5;10;25.0;2;16.5;13.5;9;38.0;
42;1;18.25;17.5;11;25.0;2;17.5;14.5;9;38.0;
43;1;19.25;17.5;12;25.0;2;18.5;15.5;9;38.0;
44;1;20.25;17.5;12;25.0;2;19.5;16.5;9;38.0;
45;1;21.25;17.5;12;25.0;2;20.5;18.5;9;38.0;
46;1;22.25;17.5;12;25.0;2;21.5;20.5;10;38.0;
47;1;23.25;17.5;12;25.0;2;21.5;22.5;10;38.0;
48;1;23.25;17.5;12;25.0;2;21.5;24.5;10;38.0;
49;2;23.25;17.5;12;25.0;2;21.5;26.5;11;38.0;
50;2;23.25;17.5;13;25.0;2;21.5;27.5;11;38.0;
51;2;23.25;17.5;13;25.0;2;21.5;28.5;11;38.0;
52;2;23.25;17.5;13;25.0;2;22.5;26.5;12;38.0;
53;2;23.25;17.5;13;25.0;2;21.5;27.5;12;38.0;
54;2;23.25;17.5;13;25.0;2;21.5;28.5;12;38.0;
55;2;23.25;17.5;13;25.0;2;22.5;26.5;13;38.0;
56;2;23.25;17.5;13;25.0;2;21.5;27.5;13;38.0;
57;2;23.25;17.5;13;26.0;3;20.75;28.4799995422;10;48.0;
58;2;24.25;18.5;13;26.0399999619;3;22.75;27.4799995422;11;48.3999996185;
59;2;25.25;19.5;14;26.0811839104;3;24.75;27.4799995422;11;48.7743997574;
60;2;25.25;20.5;14;26.1235535145;4;26.75;27.4799995422;9;56.3719387054;
61;2;25.25;21.5;14;26.1671074629;5;29.2600002289;28.367805481;8;56.9095349312;
62;2;25.25;22.5;15;26.211841464;5;30.8344573975;28.355796814;9;57.4100017548;
63;2;25.25;22.5;15;26.2577478886;5;31.9003105164;29.3265285492;6;57.8734426498;
64;2;25.25;22.5;15;26.3048160076;5;32.9601211548;30.2999458313;8;58.300535202;
65;2;23.25;23.5;16;26.3530313969;5;33.4321212769;30.4699478149;8;58.6924190521;
66;3;22.25;24.5;15;26.4023760557;6;32.5335350037;32.4307556152;7;60.0505933762;
67;3;21.25;25.5;14;26.4528282881;6;32.6265640259;34.3949394226;7;60.5068148375;
68;3;20.25;26.5;15;27.5334191322;6;31.711605072;36.3623199463;8;60.9484437704;
69;4;19.25;27.5;14;28.3972454071;6;30.7891120911;38.332698822;8;61.2748632431;
70;5;19.25;29.5;13;30.0788145065;6;29.8361415863;40.3162841797;7;61.5803310871;
71;5;21.25;28.5;14;30.6740362644;6;29.1235980988;42.0482368469;8;63.5010790825;
72;5;22.25;28.5;13;32.0109299421;6;28.1935005188;41.1254997253;8;65.123190403;
73;5;24.25;29.5;13;32.2334403992;6;28.2454109192;41.2229003906;10;66.5253341198;
74;5;26.25;31.0;13;32.4650273323;6;27.2912254333;40.3375205994;9;67.7501888275;
75;5;27.25;33.0;14;32.7057106495;6;27.8214569092;39.2126846313;12;68.6602756977;
76;5;28.25;33.0;15;32.955471158;6;26.8499984741;38.2000007629;11;69.2689275742;
77;5;29.25;35.0;16;33.2142478228;6;25.8499984741;40.2000007629;11;69.8872749805;
78;6;30.25;35.3359146118;15;33.481934309;6;25.8499984741;42.2000007629;11;70.4073967934;
79;6;30.5999984741;34.0;16;33.7583780289;6;25.8499984741;44.2000007629;13;70.9183287621;
80;6;30.5999984741;35.0;16;34.043377161;7;25.8499984741;46.2000007629;9;71.4633617401;
81;6;30.5999984741;35.5656890869;16;34.3366798162;7;25.8499984741;48.2000007629;10;72.0390162468;
82;6;30.5999984741;35.6480484009;15;34.6379832029;7;25.8499984741;50.2000007629;9;72.6405615807;
83;6;30.5999984741;35.7332305908;15;34.9469319582;7;26.8499984741;49.2000007629;9;73.2620806694;
84;6;30.5999984741;35.821182251;14;35.2631194592;7;25.8499984741;51.2000007629;9;73.8966355324;
85;6;30.5999984741;35.9118118286;15;35.5860881805;7;25.8499984741;53.2000007629;9;74.5365285873;
86;7;30.5999984741;36.005027771;9;44.4518592358;6;24.8499984741;47.2000007629;9;66.0;
87;7;31.5999984741;37.1007080078;9;45.4239418507;6;23.8499984741;49.2000007629;10;66.0;
88;7;32.5999984741;38.1987266541;9;46.390247345;7;24.8499984741;48.2000007629;7;66.0;
89;7;32.5999984741;39.2989196777;12;47.3424086571;7;24.8499984741;47.2000007629;7;66.0;
90;7;32.5999984741;40.4011230469;15;48.2728042603;7;23.8499984741;49.2000007629;7;66.0;
91;9;30.5999984741;42.5051422119;12;49.1748716831;6;24.8499984741;48.2000007629;7;66.0;
92;9;31.5999984741;42.6107711792;12;50.0433285236;6;24.8499984741;47.2000007629;8;66.0;
93;9;32.5999984741;45.7177886963;12;50.8742768764;6;23.8499984741;49.2000007629;8;66.0;
