Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;2;9.0;10.3000001907;4;21.0;
6;2;14.8999996185;8.625;4;18.25;2;11.0;10.0;4;21.0900000334;
7;2;16.8999996185;8.625;4;18.5949993134;2;12.5;10.0;4;21.1871190071;
8;2;18.5569992065;8.79749965668;4;18.8861961365;2;12.7671012878;10.0;4;21.7036092281;
9;2;19.3317184448;8.94309806824;4;19.7067136765;2;12.8833122253;10.1999998093;4;22.1564130783;
10;2;19.8240280151;9.3333568573;4;20.416779995;2;12.9851922989;10.3632001877;4;23.4291926622;
11;2;21.8240280151;9.6677980423;4;21.0226662159;2;13.2715682983;10.9097137451;4;24.540822506;
12;2;23.8240280151;9.94955635071;4;21.5340260267;2;13.5216846466;11.3658018112;4;25.5043385029;
13;2;24.9002914429;10.1834592819;4;21.9622858763;2;16.316444397;11.7372808456;4;26.3401436806;
14;2;25.9271316528;10.3752222061;3;22.3193571568;2;17.9093704224;12.7155227661;4;27.0718023777;
15;2;26.9546756744;10.5308046341;4;22.5548160076;2;19.4807090759;12.2662630081;4;27.7228300571;
16;2;27.2000274658;11.0164451599;4;22.6030313969;2;19.9093704224;13.2953557968;4;28.1464314461;
17;2;28.2000274658;11.0309095383;4;22.6523760557;2;20.9093704224;13.4439296722;4;28.4879314899;
18;2;29.2000274658;11.045712471;4;22.7028282881;2;21.9093704224;13.5463790894;5;28.8545851707;
19;2;29.75;11.0608482361;4;22.7543625832;2;23.4922828674;12.5;5;29.2456488609;
20;2;29.75;11.0763092041;4;22.8069496155;2;22.625;13.5;5;29.659784317;
21;2;30.6841697693;10.625;4;22.8605561256;2;22.625;14.3639135361;5;30.0950183868;
22;2;30.7163333893;10.625;4;22.9151450396;3;22.625;14.5380077362;4;30.5487289429;
23;2;30.7490882874;10.625;4;22.97067523;3;23.625;12.5380077362;4;31.0176672935;
24;2;30.7824058533;10.625;4;23.0271017551;3;23.978975296;12.5;5;31.4980173111;
25;2;29.75;11.5135507584;5;23.0843759775;3;22.625;13.5;6;31.9854974747;
26;2;29.75;11.5421876907;6;23.1424454451;4;21.625;13.5;5;32.4754953384;
27;2;27.75;12.5712223053;6;23.2012542486;4;19.625;15.5;5;32.9632344246;
28;2;28.75;11.6006269455;6;23.2607431412;4;18.625;17.5;5;33.4439563751;
29;2;26.75;12.6303710938;6;23.3208494186;4;17.625;19.5;5;33.9131059647;
30;2;27.75;11.6604251862;6;23.3815076351;4;17.0;21.5;6;34.3665065765;
31;2;28.75;11.6907539368;6;23.4426498413;4;17.0;23.5;6;35.8005027771;
32;2;26.75;12.7213249207;8;23.5042052269;4;18.0;25.5;6;36.2320742607;
33;2;27.75;14.7213249207;8;23.5661010742;4;19.0;27.5;7;36.6390957832;
34;2;28.75;16.7213249207;8;23.6282629967;5;19.2340431213;28.9192295074;6;37.0199609995;
35;2;29.75;18.7213249207;9;23.6906147003;5;19.0;30.1715660095;6;37.3737629652;
36;2;30.75;20.625;10;23.7530794144;5;19.2432594299;31.4048290253;7;37.7002432346;
37;2;31.2518482208;20.625;11;23.8155794144;5;19.247926712;32.6188430786;8;37.9997104406;
38;2;31.2893486023;20.625;12;23.878036499;5;19.2526321411;33.8138275146;8;38.2729458809;
39;2;31.3268222809;20.625;12;23.940372467;5;19.2573738098;34.9903411865;9;38.5211055279;
40;2;31.3642234802;20.625;12;24.0025100708;5;19.2621517181;36.1491889954;9;38.7456185818;
41;2;31.401506424;20.625;13;24.0643725395;5;19.2669620514;37.2913818359;11;39.9480973482;
42;2;31.4386234283;20.625;13;24.1258842945;6;21.0;37.1636695862;9;55.1302596331;
43;2;29.75;21.625;14;24.186971426;6;23.0;36.1788253784;10;56.0014331341;
44;2;29.75;22.0934867859;14;24.2475619316;6;26.0;36.1788253784;10;56.6926897764;
45;2;29.75;22.1237812042;14;24.3075861931;6;28.9249992371;37.2607650757;12;57.3025913239;
46;2;27.75;23.153793335;15;24.3669772148;6;31.2164421082;39.2607650757;13;57.8336521387;
47;2;28.75;22.1834888458;16;24.4256706238;6;32.9249992371;41.2607650757;14;58.2908753157;
48;2;26.75;23.2128353119;16;24.4836053848;6;35.226398468;42.4000015259;16;58.680881381;
49;2;27.75;22.2418022156;16;24.5407235622;6;35.9781990051;41.4000015259;16;59.011118412;
50;2;28.75;22.270362854;17;24.596971035;6;36.0525016785;40.4000015259;17;59.2892290354;
51;2;26.75;23.2984848022;17;24.6522974968;6;36.1150741577;39.4000015259;18;59.428878665;
52;3;27.75;22.3261489868;14;39.7066559792;6;35.8250007629;39.4000015259;18;59.4513280392;
53;3;29.75;23.3533287048;13;40.5100040436;6;35.8250007629;39.4159317017;17;59.4738043547;
54;3;31.75;24.3800010681;13;42.4400780201;7;35.8250007629;39.4316635132;16;59.4962974787;
55;3;32.2281265259;25.8528518677;14;44.1220088005;7;35.8250007629;38.4000015259;17;59.5187973976;
56;4;32.6187667847;27.2532310486;15;45.5669856071;7;36.1667289734;38.4000015259;18;59.5412938595;
57;4;32.9322776794;28.589548111;15;46.7944779396;7;33.8250007629;40.4000015259;18;59.5637768507;
58;5;33.1802062988;28.8711986542;13;79.8286399841;7;33.1768493652;40.4000015259;18;59.5862361193;
59;5;35.3739547729;29.0326538086;14;83.3687739372;7;31.8250007629;42.4000015259;19;59.6086617708;
60;6;37.4000015259;31.0;12;86.0359706879;8;30.8250007629;43.5260658264;17;60.6310436726;
61;6;38.1326065063;33.0;13;87.9704389572;8;31.2000007629;44.4000015259;17;60.693371892;
62;6;38.2199287415;35.0;13;89.2992138863;8;32.5720100403;46.4000015259;15;60.7568205595;
63;6;38.3059387207;37.0;14;89.9840130806;8;32.4432678223;49.4000015259;16;62.8430054188;
64;6;38.390411377;36.0;14;90.1218700409;8;31.9679279327;48.436000824;16;64.5783771276;
65;6;38.4731216431;36.0;13;91.2564792633;8;33.7080001831;48.4730644226;17;66.0098055601;
66;6;39.5538902283;37.0;14;91.4475507736;8;32.8869361877;48.7305679321;17;68.1868994236;
67;7;40.6325302124;38.0;13;91.6377930641;8;35.9752922058;47.7851028442;17;69.0538384914;
68;7;40.7089004517;40.0;13;91.8270558119;9;36.4490280151;48.5906562805;14;89.4732624292;
69;7;40.7828598022;42.0;12;92.0152177811;9;37.3178596497;52.6319732666;15;91.6720938683;
70;7;40.8543014526;44.0;12;92.2021852732;9;34.7249984741;57.7520446777;16;93.5121690035;
71;7;40.9231414795;45.0;12;92.387889266;9;33.7249984741;61.8535385132;16;95.0602426529;
72;7;40.9893074036;46.0;11;92.572283268;9;33.7249984741;65.6226882935;11;96.3649052382;
73;7;41.0527610779;48.0;11;92.7553406954;9;33.7249984741;68.7668914795;12;97.4485118389;
74;7;41.1134719849;50.0;11;92.937050581;9;35.1555786133;70.441986084;12;98.343993783;
75;8;41.1714324951;52.0;10;93.117415309;9;35.7249984741;75.441986084;14;99.0873073339;
76;8;41.2266578674;54.0;10;93.2964452505;9;36.7249984741;79.810546875;13;99.6441500187;
77;8;41.27917099;56.0;9;93.4741559029;9;38.1694908142;82.441986084;15;99.9186500311;
78;8;41.3290061951;58.0;9;93.6505639553;9;39.174041748;86.441986084;14;100.183734179;
79;8;41.3762207031;60.0;10;94.8256838322;9;40.1750030518;88.8027038574;14;100.450840592;
80;8;42.4208717346;63.0;12;95.2178065777;9;40.4749984741;90.9591674805;15;100.723882794;
81;8;43.4500007629;66.0;11;95.6187456846;9;40.4749984741;93.1189193726;15;101.002478957;
82;9;43.4500007629;69.0;11;96.0877581835;9;40.4749984741;95.2817382812;14;101.286205292;
83;9;43.4500007629;71.5;12;96.6368687153;9;40.4749984741;97.4474029541;15;101.574597836;
84;10;43.4500007629;73.5;12;97.2791481018;9;40.4749984741;99.6156311035;15;101.867154598;
85;10;43.4500007629;74.5;12;98.0281660557;9;39.4749984741;99.7861785889;17;102.163338661;
86;11;43.4500007629;77.5;11;103.897073269;9;39.4749984741;100.958724976;20;102.462581396;
87;11;44.4500007629;80.5;11;105.047234058;9;40.4749984741;103.132972717;20;102.764286995;
88;11;45.4500007629;83.5;12;107.333160162;9;39.4749984741;102.308578491;21;103.067836761;
89;11;47.4500007629;84.5;13;108.856368184;9;39.4749984741;102.485214233;22;103.37259388;
90;11;47.4500007629;88.5;17;110.519107819;9;40.4749984741;103.66255188;20;103.677909613;
91;11;47.4500007629;92.5;16;112.305131435;9;42.1927871704;106.340187073;18;103.983128071;
92;12;48.4500007629;93.5;15;114.187031627;9;43.7983131409;105.917800903;19;104.287592173;
93;12;47.4500007629;97.5;17;116.91836071;9;43.6287536621;108.095016479;19;104.590649605;
94;14;47.7942504883;101.485427856;15;119.687732577;9;44.6590614319;107.271476746;20;104.891658783;
95;13;47.1425514221;92.7211914062;15;116.23059392;10;43.689163208;109.44683075;19;111.282011271;
96;13;46.4909286499;94.8342132568;15;118.798241377;10;44.7189979553;112.620742798;20;111.693303347;
97;13;46.8353347778;97.9555511475;15;122.252878428;10;46.7485046387;112.792884827;20;112.095741034;
98;13;49.1718406677;100.834213257;10;125.62095952;10;46.4095726013;115.962921143;22;112.488740444;
99;13;50.4968109131;106.834213257;10;128.845703602;10;46.4488754272;124.4429245;22;112.871785641;
100;13;52.807056427;113.834213257;10;131.960487962;10;46.4871749878;128.670257568;22;113.244433403;
101;13;57.0999603271;118.834213257;11;133.941633821;10;46.5244445801;132.893493652;22;113.606308937;
102;13;60.6917190552;124.834213257;13;135.769979358;10;46.5606307983;137.112304688;25;113.957106113;
103;14;62.9508514404;130.834213257;12;137.459418416;10;46.5957107544;140.92640686;24;114.296586275;
104;14;61.8581771851;137.834213257;13;139.025038004;10;46.6296577454;144.135498047;24;114.624575615;
105;14;63.7934761047;142.834213257;15;140.331648231;10;47.6624565125;144.210693359;26;114.909486294;
106;14;65.9828262329;145.834213257;16;141.486868978;10;46.6909484863;146.437774658;28;115.146111488;
107;14;67.152053833;148.834213257;16;142.605999708;10;46.7146110535;145.230606079;28;115.375252724;
108;14;69.3022918701;152.82875061;18;143.688045979;10;47.7375259399;143.417678833;27;116.589502573;
