Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;4;17.25;1;7.0;13.0;4;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;12.0;4;20.0;
4;1;11.8999996185;8.625;4;17.25;1;8.0;11.0;4;20.0;
5;1;12.8999996185;8.625;4;17.25;1;8.0;10.0;4;20.0;
6;1;13.8999996185;8.625;4;17.25;1;9.0;10.0;4;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;2;9.5;10.3000001907;3;21.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;2;9.72500038147;10.0;3;21.469999671;
9;1;15.7317180634;8.94309806824;4;18.6667137146;2;9.83075046539;10.1999998093;3;21.8705514669;
10;1;16.2000274658;9.3333568573;4;19.3355960846;2;9.92087364197;10.3632001877;3;22.2129640579;
11;1;17.2000274658;9.6677980423;4;19.8991127014;2;9.99791717529;10.4951858521;2;23.3718163967;
12;2;19.2000274658;9.94955635071;3;21.3669185638;2;10.2586593628;11.0209560394;2;24.3595588207;
13;2;21.2000274658;10.1834592819;3;21.8554444313;2;12.0480051041;11.4571752548;2;25.1902494431;
14;2;22.8630275726;10.3752222061;3;22.2814739943;2;14.0480051041;11.8107032776;2;25.884378314;
15;2;23.9319458008;10.5308046341;3;22.5952684879;2;16.0480060577;12.0916318893;3;26.4648982286;
16;2;25.007188797;10.625;3;22.7318768501;3;17.137348175;12.3113050461;3;26.9543362856;
17;2;26.0891532898;10.625;3;22.880333066;3;18.171163559;12.4808797836;4;27.1521308422;
18;2;27.1782264709;10.625;4;23.0412415266;3;19.2070636749;12.5;4;27.3210272789;
19;3;27.8247451782;10.625;4;23.2151488066;3;20.1472320557;12.5;4;27.4992582798;
20;3;26.75;11.2145442963;5;23.4025228024;3;20.1873321533;12.5;3;27.6867210865;
21;3;26.75;11.2707567215;5;23.6037294865;3;19.625;13.5;3;27.8832085133;
22;3;26.75;11.3311185837;5;23.8190078735;3;20.2737216949;12.5;4;28.0884003639;
23;3;26.75;11.9095039368;5;24.0484457016;4;19.625;13.5;3;28.3018581867;
24;3;26.75;12.0242233276;5;24.2919540405;4;19.625;12.5;3;28.5230212212;
25;3;24.75;13.1459770203;5;24.549243927;4;19.625;13.5;3;28.7512066364;
26;3;25.75;12.2746219635;5;24.8198068142;4;20.4690208435;12.5;2;28.9856116772;
27;3;23.75;13.4099035263;5;25.102899313;4;20.5217628479;12.5;3;29.2253217697;
28;3;24.75;12.5514497757;5;25.3975343704;4;20.5756969452;12.5;2;30.4693202972;
29;3;25.75;12.6987667084;6;25.7024803162;4;19.6305961609;13.5;2;30.7565040588;
30;3;26.75;12.8512401581;5;26.0162696838;4;19.686214447;14.5;1;31.0468845367;
31;3;26.75;13.0081348419;5;26.3372173309;4;18.9855480194;15.5;1;31.3392422199;
32;4;26.75;13.1686086655;4;26.6634492874;4;18.0513305664;16.5;1;31.6323307753;
33;4;26.75;13.3317241669;4;26.9929418564;4;17.492275238;17.5;1;31.9249004126;
34;4;26.75;13.496471405;4;27.3235664368;4;17.5581016541;18.5;1;32.2157223225;
35;4;26.75;13.6617832184;4;27.6531443596;4;17.6235370636;19.5;2;32.5036132336;
36;4;26.75;15.6617832184;4;27.9795031548;4;17.6883125305;20.5;3;32.7874577045;
37;4;26.75;17.6617832184;5;28.3005337715;4;17.7521781921;21.5;3;33.0662263632;
38;4;26.75;19.6617832184;5;28.6142449379;4;17.8149013519;22.5;3;33.3389943838;
39;4;26.75;21.6617832184;5;28.9188122749;4;17.8762741089;23.5;3;33.6049523354;
40;4;26.75;23.6617832184;5;29.2126188278;4;17.9361152649;24.5;3;33.8634147644;
41;4;26.75;24.6063098907;5;29.4942865372;4;16.3503131866;26.5;4;34.1138234138;
42;4;26.75;24.7471427917;5;30.7626972198;5;16.3623752594;28.5;5;34.3557487726;
43;4;27.75;25.8813476562;5;31.0169973373;5;16.3746566772;30.5;6;34.5888855457;
44;4;28.75;27.0084991455;5;31.2565994263;5;16.3871517181;32.5;6;34.8130457401;
45;4;28.75;28.1282997131;5;31.4811697006;5;16.399848938;34.5;7;35.0281502008;
46;4;28.75;29.2405853271;5;31.6906089783;5;17.4127349854;33.2356414795;7;35.2342175245;
47;4;28.75;30.3453044891;6;31.8850278854;5;16.4258003235;34.3392410278;7;35.4313520193;
48;4;28.75;31.1425132751;6;32.0647182465;5;18.0;32.5;10;35.6197299957;
49;4;28.75;31.2323589325;7;32.2301235199;5;18.0;33.5;10;35.7995882034;
50;4;28.75;31.3150615692;7;32.3818092346;5;19.4659404755;34.5;10;35.971211195;
51;5;28.75;31.3909034729;7;32.5204315186;5;20.0;35.5;13;36.1349201202;
52;5;28.75;30.7602157593;7;32.6467132568;5;21.0;36.5;13;36.2542052269;
53;5;28.75;31.5233573914;8;32.75;5;22.625;34.5;13;36.3161010742;
54;5;28.75;31.5750007629;8;32.75;5;23.625;33.1212692261;14;37.3782629967;
55;6;28.75;31.5750007629;7;32.75;5;24.6499996185;32.1647834778;15;37.4606146812;
56;6;28.75;30.875;7;32.75;6;25.6499996185;32.2084312439;12;42.5432753563;
57;6;28.75;30.875;7;32.75;6;26.8840427399;33.252155304;13;42.7761613131;
58;7;29.75;31.875;6;35.8468748331;7;27.8886299133;35.2959060669;10;55.7559622526;
59;7;33.2281265259;32.2734375;6;36.7222749591;8;28.6499996185;38.3396263123;10;56.6197273731;
60;7;35.6187667847;34.3521842957;6;37.4567235112;9;30.8979263306;40.3832626343;9;57.4260753393;
61;7;36.9322776794;35.6411170959;7;38.0695505738;9;30.9053249359;41.2859687805;11;58.1719856262;
62;7;38.1802062988;36.8761062622;7;39.5801016688;9;29.9073753357;43.5;14;58.8566541672;
63;7;40.3739547729;39.1876831055;7;39.8397221565;9;30.2970733643;45.3155822754;14;59.4811573029;
64;7;39.4000015259;41.7655105591;8;40.0463846922;9;30.6499996185;44.3305511475;14;60.0480390787;
65;8;38.4000015259;43.7842979431;7;40.2043783665;9;29.6499996185;46.3456115723;15;61.5608841181;
66;8;39.4000015259;41.9297485352;8;40.2787405849;9;31.6499996185;46.5010757446;17;62.153919816;
67;9;40.7437133789;43.5441246033;8;40.3589475155;9;33.7732048035;45.5163116455;17;62.7171137333;
68;9;39.7243423462;45.1931991577;8;40.4446012974;9;34.0972747803;46.3913192749;18;64.2434792519;
69;9;39.7069091797;48.194442749;8;40.5353335738;10;33.9924926758;48.5;18;64.6894397736;
70;9;39.6912155151;50.228805542;9;40.6308010817;10;34.6500015259;51.4221687317;18;65.1565485001;
71;9;38.8770980835;52.2637939453;10;40.7306830585;10;36.4822616577;51.5;19;65.6466107368;
72;9;37.8643875122;54.299407959;11;40.834677875;10;35.180973053;52.5;19;67.8399893045;
73;9;36.8529472351;56.3356285095;11;41.9425005019;10;31.875;58.9688720703;19;69.7834233046;
74;9;36.8426513672;59.3724365234;11;42.0938800275;10;32.9366378784;61.3899993896;20;71.4886806011;
75;9;36.8333892822;62.4098129272;12;42.2497420013;11;33.215801239;64.3258972168;19;73.9949816465;
76;10;35.825050354;65.4477386475;12;42.409840107;11;37.223236084;58.5483779907;17;75.1610502005;
77;10;34.8175430298;68.4861907959;13;42.5739337802;11;40.0918159485;58.0;18;76.1327406168;
78;10;33.8107910156;70.9134292603;13;42.7417869866;11;32.2999992371;65.0474090576;18;77.1408957243;
79;10;32.8047103882;72.596862793;14;42.9131667316;11;31.2999992371;71.7457580566;17;78.0922195911;
80;11;31.6000022888;78.6187973022;13;43.0878424942;11;30.2999992371;77.9061431885;17;79.0888242722;
81;11;31.2000007629;82.681022644;13;43.2655846775;11;29.2999992371;83.0440979004;14;80.1259126663;
82;11;31.2000007629;86.7440567017;15;43.4461643696;11;28.2999992371;82.1800765991;15;81.1973103285;
83;12;31.2000007629;90.8078536987;17;43.6293522418;11;28.0;84.3501663208;16;82.2955886126;
84;13;32.2000007629;91.8723602295;16;43.8149186373;11;28.0;86.5281448364;17;83.4122935534;
85;13;33.2000007629;93.9375228882;16;44.0026337504;11;28.0;88.7134933472;19;84.5382688046;
86;13;34.2000007629;96.0032730103;18;44.1922663152;11;28.0;90.9055404663;19;85.6640455723;
87;14;35.2000007629;100.016464233;17;44.3835843205;11;28.0;92.5503005981;20;86.7802667618;
88;14;36.2000007629;103.553123474;17;44.5763550997;11;28.0;93.8206253052;20;87.8780975342;
89;14;37.2000007629;105.862350464;18;44.7703453004;11;28.0;95.0926742554;20;88.9495865107;
90;14;38.2000007629;106.167129517;20;45.9653216004;11;28.0;96.365234375;22;89.987934351;
91;14;40.2000007629;107.274703979;20;46.2210505903;11;28.0;97.6370849609;22;90.9876623154;
92;14;42.2000007629;108.38218689;21;46.4802635014;11;28.0;98.9069442749;23;91.944667697;
