Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.8999996185;8.625;4;17.25;1;6.0;14.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;13.0;6;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;12.0;6;20.0;
4;1;11.8999996185;8.625;5;17.25;1;8.0;11.0;6;20.0;
5;1;12.8999996185;8.625;5;17.25;1;8.0;10.0;5;20.0;
6;1;13.8999996185;8.625;5;17.25;1;9.0;10.0;5;20.0;
7;1;14.8999996185;8.625;5;17.5949993134;1;9.5;10.0;5;20.0;
8;1;15.5569992065;8.79749965668;5;17.8861961365;1;9.5;10.0;5;20.3999996185;
9;1;15.7317180634;8.94309806824;5;18.6667137146;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;16.2000274658;9.3333568573;5;19.3355960846;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;17.2000274658;9.6677980423;5;19.8991127014;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;18.2000274658;9.94955635071;5;20.3669185638;2;9.95943069458;11.3209562302;4;23.9143505096;
13;1;19.2000274658;10.1834592819;5;20.7504444122;2;11.9478340149;11.4571752548;4;24.7114065886;
14;1;20.2000274658;10.3752222061;5;21.0616092682;2;13.9478340149;11.8107032776;4;25.3703827858;
15;1;21.2000274658;10.5308046341;6;21.25;2;15.9478340149;12.0916318893;4;25.9143484831;
16;1;22.2000274658;10.625;6;21.25;2;17.0134754181;12.3113050461;4;26.3659858704;
17;1;23.2000274658;10.625;6;21.25;2;18.0387840271;12.4808797836;4;26.5249304771;
18;1;24.2000274658;10.625;6;21.25;2;19.0659427643;12.5;5;26.6541694403;
19;1;24.75;10.625;6;21.25;2;19.9971885681;12.5;5;26.7922235727;
20;1;24.75;10.625;6;21.25;2;20.0282497406;12.5;5;26.9393253326;
21;1;24.75;10.625;6;21.25;2;20.0613479614;12.5;5;27.0956480503;
22;1;24.75;10.625;6;21.25;2;20.0965213776;12.5;6;27.261295557;
23;1;24.75;10.625;7;21.25;2;20.1337909698;12.5;6;27.4362905025;
24;1;24.75;10.625;7;21.25;2;20.1731643677;12.5;6;27.6205644608;
25;1;24.75;10.625;8;21.25;2;20.2146263123;12.5;5;27.8139474392;
26;1;24.75;10.625;8;21.25;2;20.2581386566;12.5;6;28.016159296;
27;1;24.75;10.625;8;21.25;2;20.3036365509;12.5;7;28.2268030643;
28;1;24.75;10.625;8;21.25;2;19.625;13.5;7;28.445360899;
29;1;24.75;10.625;8;21.25;2;18.4002056122;13.5;6;28.6711919308;
30;1;24.75;10.625;8;21.25;2;17.4510192871;14.5;6;28.9035346508;
31;1;24.75;10.625;8;21.25;2;16.5032958984;15.5;6;29.141512394;
32;1;24.75;10.625;9;21.25;2;15.5568408966;16.5;8;29.3841423988;
33;1;24.75;10.625;10;21.25;2;14.9864320755;17.5;8;29.6303496361;
34;1;24.75;10.625;10;21.25;2;15.0418281555;18.5;8;29.8789830208;
35;1;24.75;10.625;10;21.25;2;15.0977706909;19.5;9;30.1288366318;
36;1;24.75;10.625;10;21.25;2;15.1539878845;20.5;10;30.3786706924;
37;1;24.75;10.625;10;21.25;3;15.2102012634;21.5;8;35.6272368431;
38;1;24.75;11.625;10;21.25;3;16.26612854;22.5;9;36.0233025551;
39;1;24.75;12.625;12;21.25;3;17.3214931488;23.5;9;36.4124507904;
40;1;24.75;13.625;12;21.25;3;18.3760261536;24.5;10;36.7931871414;
41;1;24.75;14.625;12;21.25;3;19.0614624023;25.5;10;37.1641397476;
42;1;24.75;15.625;13;21.25;4;19.1553726196;26.5;9;37.5240802765;
43;1;24.75;15.625;13;21.25;4;19.2464885712;27.5;10;37.8719391823;
44;1;24.75;15.625;14;21.25;4;19.3345546722;28.5;11;38.2068138123;
45;1;24.75;15.625;14;21.25;4;17.7912578583;30.5;13;38.5279760361;
46;2;24.75;15.625;14;21.25;4;18.8276062012;29.5;13;38.834871769;
47;2;24.75;15.625;14;21.25;4;17.8624763489;31.5;14;39.1271166801;
48;2;24.75;15.625;14;21.25;4;17.8958473206;33.5;14;39.4044885635;
49;2;24.75;15.625;14;21.25;4;19.9277057648;33.5;14;40.6669163704;
50;2;24.75;15.625;14;21.25;4;22.7895698547;34.5;16;40.9544663429;
51;2;24.75;15.625;15;21.25;4;24.8524799347;35.5;16;41.2285118103;
52;3;24.75;15.625;14;21.25;4;24.3386154175;37.5;17;41.4893491268;
53;3;24.75;15.625;14;21.25;5;25.3772258759;39.5;15;51.7373617887;
54;3;24.75;15.625;14;21.25;5;28.0397605896;38.5;15;52.3730057478;
55;3;24.75;15.625;14;21.25;5;30.0567436218;38.5;15;52.9397165775;
56;3;24.75;15.625;14;22.25;5;31.1065273285;38.5;16;53.4267547131;
57;3;25.75;16.625;14;22.2799999714;5;32.1414451599;38.5;16;53.7950661182;
58;3;26.75;17.625;15;22.3105909824;5;33.1559104919;38.5;16;54.1370943785;
59;3;26.75;18.625;15;22.341766119;5;33.6911277771;37.5;19;54.4533709288;
60;3;26.75;19.625;15;22.3735172749;6;33.7860107422;37.5;18;54.7448506355;
61;3;26.75;20.625;15;22.4058350325;6;33.8734550476;37.5;16;55.0128107071;
62;3;26.75;21.202917099;15;23.2471421957;6;33.9538421631;37.5;17;55.2587532997;
63;3;27.2281265259;21.6235713959;15;23.943820715;6;34.0276260376;37.5;18;55.4843207598;
64;3;27.6187667847;21.9719085693;16;25.5131105185;6;34.0952987671;37.5;19;55.6912229061;
65;3;28.9322776794;23.2565555573;16;26.0042490959;7;34.1573677063;37.5;18;55.7771017551;
66;3;30.1802082062;24.4871253967;16;26.4068095684;7;34.1831283569;37.5;18;56.8343759775;
67;4;30.3739547729;25.6731090546;11;41.5315628052;8;35.2003097534;38.5;16;78.6724454165;
68;4;31.4000015259;27.7198982239;11;42.664572835;8;33.2177352905;42.5;17;79.8493448496;
69;4;32.4000015259;29.7455291748;11;43.7041860819;8;33.528553009;46.5;17;81.1189944744;
70;4;32.4000015259;31.5807723999;10;44.6398119926;8;32.9525299072;51.5;17;83.6586842537;
71;4;32.4000015259;32.6304588318;10;45.4677462578;8;33.676651001;54.5;17;86.7394380569;
72;4;30.4000015259;34.681022644;10;46.1902167797;8;35.1649856567;58.5;16;88.4673544168;
73;4;31.4000015259;33.7324333191;12;46.8139191866;8;37.2713699341;61.5;17;89.87327528;
74;5;29.4000015259;34.7846603394;11;47.3484277725;8;38.3714447021;64.2507629395;18;90.7550076246;
75;6;30.4000015259;33.8376693726;8;62.8047424555;8;39.4570198059;66.3423080444;20;91.0801119804;
76;6;32.4000015259;34.891418457;8;64.2441436052;10;35.2999992371;72.108833313;15;120.145306349;
77;6;34.4000015259;35.9458732605;9;65.433650732;10;36.2000007629;76.5917358398;15;123.880962491;
78;6;32.4000015259;38.0009841919;9;66.3797960281;10;37.1656837463;79.8617401123;16;126.915289402;
79;6;33.4000015259;38.0567169189;9;67.2176858187;10;36.0999984741;84.4111709595;17;129.210621834;
80;6;31.4000015259;40.1130104065;9;67.9495106936;10;38.0373153687;86.4093780518;18;130.860916138;
81;6;32.4000015259;40.1698226929;10;68.5819302797;11;38.0999984741;90.4340515137;17;147.018493891;
82;6;33.4000015259;41.2271003723;11;69.1244848967;12;37.0999984741;95.4165267944;16;148.778836489;
83;8;32.4000015259;44.2847900391;9;70.588142395;12;38.0999984741;100.47769165;18;149.965542912;
84;8;34.4000015259;45.342830658;10;71.1641545296;12;41.0999984741;104.51133728;19;151.048407078;
85;8;36.108001709;48.4011764526;11;71.6148133278;12;43.2203521729;108.538139343;21;152.023382902;
86;8;33.4000015259;50.4597625732;12;71.9614462852;12;45.2569389343;112.565437317;21;152.892356992;
87;8;35.381061554;51.5185279846;12;72.3473569155;12;46.0999984741;116.593200684;22;153.661687613;
88;7;33.4000015259;47.5774154663;14;70.5303605795;13;48.0999984741;120.621414185;23;156.259652138;
89;7;34.4000015259;49.6363716125;18;70.6323488951;14;49.0999984741;122.068664551;22;157.18665278;
90;7;34.4000015259;49.6953201294;17;70.7341803312;14;57.6373519897;124.186767578;23;158.093530536;
91;7;34.4000015259;50.7542190552;18;70.8357474804;14;61.1232376099;127.30456543;24;158.896598101;
92;7;34.4000015259;51.8129920959;18;70.9369442463;14;63.2896575928;127.421882629;28;159.616710901;
93;7;34.4000015259;52.8715896606;19;71.0376663208;15;64.3129882812;130.538513184;28;160.395539284;
94;7;34.4000015259;54.9299468994;18;71.1378114223;15;64.4395523071;133.654312134;28;161.234591484;
95;7;34.4000015259;56.9880142212;18;71.2372796535;15;63.5234642029;132.769088745;29;162.133585453;
96;7;34.4000015259;60.0931892395;19;71.3359744549;15;62.6133613586;136.882720947;30;163.089986086;
97;7;34.4000015259;62.1702346802;19;71.4338021278;15;63.7089958191;137.995025635;31;164.098614454;
98;7;34.4000015259;64.2466583252;19;71.5306727886;15;63.8098640442;139.105895996;31;165.151422024;
99;7;34.4000015259;66.3223724365;20;71.6265006065;15;62.9151420593;143.215179443;31;166.237500429;
100;7;34.4000015259;68.3973236084;19;71.7212040424;16;64.0237503052;144.322799683;29;172.343403101;
101;7;34.4000015259;70.4714431763;19;71.8147058487;16;65.1343383789;146.428619385;29;173.60378623;
102;7;34.4000015259;72.544670105;19;71.9069337845;16;65.2453842163;150.532562256;31;174.849117517;
103;7;34.4000015259;74.6169509888;20;71.9978199005;17;66.8849105835;151.634536743;31;176.062877178;
104;7;34.4000015259;76.6882400513;23;72.0873012543;17;66.0062866211;161.428253174;32;177.229877949;
105;7;35.4000015259;75.7584686279;23;72.1753206253;17;67.0397796631;164.565231323;34;178.337271929;
106;7;34.4000015259;77.8276062012;24;72.2618250847;19;68.0724258423;166.699172974;32;189.375262976;
107;7;34.4000015259;79.895614624;27;72.3467669487;19;70.1041793823;169.830047607;32;190.837455273;
108;7;35.4000015259;78.9624404907;27;72.7359447479;19;72.135017395;172.957778931;38;192.152564049;
109;7;34.4000015259;81.2733306885;26;73.1365623474;19;75.1608581543;173.05380249;41;193.341064453;
110;7;34.4000015259;83.59400177;26;73.5474801064;19;75.3254547119;176.134597778;43;195.102645159;
111;7;35.4000015259;82.9235839844;26;73.9674043655;19;76.4568023682;179.689620972;43;196.774178028;
112;7;34.4000015259;85.2610626221;28;75.3948981762;19;79.5853881836;177.252441406;42;199.356188536;
