Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;2;13.3999996185;10.0;4;21.0;
3;1;11.0;10.0;5;20.0;2;13.3999996185;10.0;4;21.1000000238;
4;1;11.0;10.0;5;20.0;2;14.6599998474;10.0;4;21.2088999748;
5;1;12.0;10.0;5;20.0;2;15.7253398895;10.0;4;21.3272645473;
6;1;13.0;10.0;5;20.0;2;16.7963581085;10.0;4;21.868919611;
7;1;14.0;10.0;5;20.3999996185;2;17.8813514709;10.1999998093;4;22.3500134945;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.4100093842;10.3632001877;4;23.6926935911;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;19.2156162262;10.9097137451;4;24.8882336617;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;21.2156143188;11.3658018112;4;25.9513082504;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;23.2156143188;11.7372808456;4;26.9038488865;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;24.7935256958;12.0336990356;5;27.7707190514;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;26.0345726013;12.2662630081;5;28.5763611794;
14;1;18.8187427521;12.2662630081;6;24.892534256;2;27.3019523621;12.446267128;5;29.1743717194;
15;1;19.8187427521;12.446267128;6;25.0;2;28.5962791443;12.5;5;29.7097611427;
16;1;20.8187427521;12.5;6;25.0;2;29.9175128937;12.5;5;30.2886018753;
17;1;21.8187427521;12.5;6;25.0;2;31.2648162842;12.5;5;30.9079709053;
18;1;22.8187427521;12.5;6;25.0;2;32.5447845459;12.5;5;31.563284874;
19;1;23.25;12.5;7;25.0;2;32.9379730225;12.5;6;32.2482762337;
20;1;23.25;12.5;7;25.0;2;33.3489646912;12.5;6;32.9551081657;
21;1;23.25;12.5;7;25.0;2;33.7730636597;12.5;6;33.6746387482;
22;1;23.25;12.5;8;25.0;2;34.2047843933;12.5;6;34.3968334198;
23;1;23.25;12.5;8;25.0;3;34.6380996704;12.5;5;35.111289978;
24;1;23.25;12.5;8;25.0;3;35.0667724609;12.5;5;35.8078269958;
25;1;23.25;12.5;8;25.0;3;35.4846954346;12.5;5;36.47706604;
26;1;23.25;12.5;8;25.0;3;35.8862380981;12.5;5;37.1109371185;
27;1;23.25;12.5;8;25.0;3;36.2665634155;12.5;5;37.7030487061;
28;1;23.25;12.5;8;25.0;3;36.6218299866;12.5;5;38.2488927841;
29;1;23.25;12.5;8;25.0;3;36.9493331909;12.5;5;38.7458724976;
30;1;23.25;12.5;8;25.0;3;37.2475242615;14.5;6;39.1931810379;
31;1;23.25;12.5;8;25.0;3;37.5159072876;16.5;6;39.5915575027;
32;1;23.25;12.5;8;25.0;3;37.7549362183;18.5;6;39.9429864883;
33;1;23.25;12.5;8;25.0;3;37.9657897949;20.5;6;40.2503662109;
34;1;23.25;12.5;9;25.0;3;38.1502189636;22.5;6;40.5171918869;
35;1;23.25;12.5;9;25.0;3;38.3103141785;22.5;6;41.7472820282;
36;1;23.25;12.5;9;25.0;3;39.4483680725;23.5;7;41.9745514393;
37;1;23.25;12.5;9;25.0;3;40.5667304993;24.5;8;42.0605909824;
38;1;23.25;12.5;9;25.0;3;41.2363510132;25.5;9;42.091766119;
39;1;23.25;13.5;9;25.0;3;41.2550582886;26.5;9;42.1235172749;
40;1;23.25;14.5;10;25.0;3;41.2741088867;27.5;10;42.1558350325;
41;1;23.25;15.5;11;25.0;4;41.2934989929;27.5;8;42.1887089014;
42;1;23.25;16.5;12;25.0;4;41.3132247925;27.5;8;42.2221269608;
43;1;23.25;17.5;12;25.0;4;41.3332748413;27.5;9;42.2560760975;
44;1;23.25;17.5;13;25.0;4;41.3536453247;27.5;10;42.2905418873;
45;1;23.25;17.5;13;25.0;4;41.3743247986;27.5;11;44.1384131908;
46;1;23.25;17.5;14;25.0;4;42.4830474854;28.0;11;45.6730217934;
47;2;24.25;18.5;13;26.0;4;43.4038162231;28.3899993896;12;46.9293755293;
48;2;25.25;19.5;13;26.1299999952;4;44.1576271057;28.6872596741;13;47.9478191137;
49;2;25.25;20.5;13;26.2754310369;4;44.7686920166;28.9097423553;13;48.6205801964;
50;2;25.25;21.5;14;26.4377241135;4;45.1723480225;29.0;14;49.0402970314;
51;2;25.25;22.5;14;26.6183350086;4;45.4241790771;29.0;14;49.3967912197;
52;2;25.25;22.5;14;26.8187118769;4;45.6380729675;29.0;13;49.6992582083;
53;2;25.25;22.5;15;27.0402543545;4;44.7972259521;30.0;14;49.7600436211;
54;2;25.25;22.5;15;27.2842636108;4;44.7999992371;31.0;15;49.8170682192;
55;2;25.25;22.5;15;27.5518820286;5;44.7999992371;32.0;14;49.8749042749;
56;2;25.25;22.5;15;27.8440244198;5;44.7999992371;33.0;14;49.9334968328;
57;2;25.25;22.5;15;28.1613030434;5;44.7999992371;34.0;14;49.9927875996;
58;2;25.25;22.5;15;28.5039470196;5;44.7999992371;34.9963912964;12;50.0527150631;
59;2;25.25;22.5;15;28.871723175;5;44.7999992371;35.0263595581;12;50.1132144928;
60;2;25.25;22.5;15;29.263862133;5;44.7999992371;35.0566062927;12;50.1742184162;
61;2;25.25;22.5;15;29.6789975166;5;44.7999992371;35.0871086121;12;50.2356569767;
62;2;25.25;22.5;16;30.1151270866;5;44.7999992371;35.1178283691;13;51.2974581718;
63;2;25.25;22.5;16;30.6719021797;5;45.7999992371;36.148727417;14;51.3995478153;
64;2;25.25;22.5;16;32.2577018738;5;46.7999992371;37.1797714233;13;51.5030345917;
65;2;25.7000007629;23.0;16;33.6473464966;5;46.7999992371;38.2109260559;14;51.6078431606;
66;2;26.0510005951;23.3899993896;16;34.8690342903;5;46.7999992371;39.2421455383;14;51.7138947248;
67;2;26.3185329437;23.6872596741;16;35.9514465332;5;46.7999992371;40.2733917236;14;51.8211067915;
68;2;26.5187683105;23.9097423553;17;36.7717876434;5;46.7999992371;40.9105529785;15;51.9293937683;
69;2;26.5999984741;24.0;17;37.405831337;5;46.7999992371;40.9646987915;15;52.038667202;
70;2;26.5999984741;24.0;17;38.0260677338;5;46.7999992371;41.0193328857;16;52.148835659;
71;2;27.5999984741;24.0;18;38.6250181198;6;46.7999992371;41.0744171143;14;52.2598053217;
72;3;24.5999984741;25.0;17;39.1961107254;6;46.7999992371;41.129901886;14;52.3714801073;
73;3;26.5999984741;24.0;17;39.733959198;6;46.7999992371;41.1857376099;14;52.4837617874;
74;4;28.5999984741;24.0;17;40.2345342636;6;44.7999992371;43.138633728;14;52.5965504646;
75;4;29.5999984741;24.0;18;40.6952219009;6;43.7999992371;44.2175865173;13;52.7097451687;
76;4;28.5999984741;25.0;18;41.1147708893;7;42.7999992371;45.2968215942;10;76.8232437372;
77;4;28.5999984741;26.0;18;41.4931621552;7;44.7999992371;44.3762702942;10;78.8098731041;
78;4;28.5999984741;27.0;18;41.8314142227;7;46.7999992371;44.5909118652;10;80.4940654039;
79;4;27.8241348267;28.0;18;42.131360054;7;47.7999992371;45.8135223389;10;81.8922874928;
80;4;26.95911026;29.0;18;42.3954238892;7;48.7999992371;47.0437240601;10;83.0423297882;
81;4;26.0779399872;30.0;18;43.6264095306;7;48.7999992371;48.2810668945;11;83.9906146526;
