Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;11.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;11.0;10.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;14.0;10.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;15.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;16.0;10.0;6;20.3999996185;
7;1;14.0;10.0;4;20.3999996185;1;17.0;10.1999998093;6;20.7264003754;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;17.4358406067;10.3632001877;6;21.8194274902;
9;1;14.3268795013;10.3632001877;4;21.8194274902;1;18.0916557312;10.9097137451;6;22.7316036224;
10;1;14.8187427521;10.9097137451;4;22.7316036224;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;16.8187427521;11.3658018112;3;24.4745616913;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;18.8187427521;11.7372808456;3;25.1973980665;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;20.3272438049;12.0336990356;3;25.8079570532;1;21.7195167542;12.2662630081;5;24.892534256;
14;2;21.3926868439;12.2662630081;3;26.3302583694;1;21.9355201721;12.446267128;5;25.0;
15;2;22.465719223;12.446267128;3;26.6183350086;1;22.0;12.5;5;25.0;
16;2;23.5469932556;12.5;3;26.8187118769;1;23.9355201721;12.5;5;25.0;
17;2;24.6371631622;12.5;3;27.0402543545;1;24.9355201721;12.5;5;25.0;
18;2;25.7368564606;12.5;3;27.2842636108;1;25.9355201721;12.5;6;25.0;
19;2;26.2779178619;12.5;4;27.5518820286;1;26.9355201721;12.5;6;25.0;
20;2;26.3983459473;12.5;4;27.8440244198;1;27.0;12.5;6;25.0;
21;2;26.5298118591;12.5;4;28.1613030434;1;27.0;12.5;5;25.0;
22;2;26.672586441;12.5;4;28.5039470196;1;27.0;12.5;5;25.0;
23;2;26.8267765045;12.5;4;28.871723175;1;27.0;12.5;5;25.0;
24;3;26.992275238;12.5;3;29.263862133;1;27.0;12.5;5;25.0;
25;3;23.25;14.5;3;29.6789975166;1;27.0;12.5;5;25.0;
26;3;25.25;12.5;4;30.1151270866;1;27.0;12.5;5;25.0;
27;3;27.25;12.5;4;30.5695996284;1;27.0;12.5;6;25.0;
28;3;27.7563209534;12.5;4;31.0391392708;1;27.0;12.5;6;25.0;
29;3;27.9676132202;12.5;4;31.5199065208;1;27.0;12.5;6;25.0;
30;3;28.1839580536;12.5;4;32.007601738;1;27.0;12.5;6;25.0;
31;3;24.1839580536;14.5;4;32.4976010323;1;27.0;12.5;6;25.0;
32;3;24.25;14.5;4;32.9851250648;1;27.0;12.5;6;25.0;
33;3;22.25;16.5;5;33.465420723;1;27.0;12.5;6;25.0;
34;4;22.25;15.5;4;34.9339466095;1;27.0;12.5;6;25.0;
35;4;21.25;17.5;5;35.4265451431;1;27.0;13.5;6;25.0;
36;4;24.25;20.5;5;35.9007735252;1;27.0;14.5;7;25.0;
37;4;26.7365322113;23.5;5;36.3536427021;1;27.0;15.5;7;25.0;
38;4;28.7555999756;25.5;6;36.7828615904;1;27.0;16.5;9;25.0;
39;4;30.7751979828;26.5;7;37.1868590117;1;27.0;17.5;9;25.0;
40;4;32.734085083;27.5;9;37.5647575855;1;27.0;17.5;9;25.0;
41;4;32.9041404724;27.5;9;37.9163224697;1;27.0;17.5;10;25.0;
42;4;33.0623474121;27.5;10;38.2418777943;1;27.0;17.5;11;25.0;
43;4;33.2088432312;27.5;11;38.5422142744;1;27.0;17.5;11;25.0;
44;4;33.3439941406;27.5;11;38.8184870481;1;27.0;17.5;12;25.0;
45;4;33.4683189392;27.5;12;39.0721182823;1;27.0;17.5;12;25.0;
46;5;33.5824546814;27.5;11;39.3047065735;1;27.0;17.5;12;25.0;
47;5;32.986492157;27.5;12;39.5179457664;1;27.0;17.5;12;25.0;
48;5;33.78307724;27.5;12;39.6651450396;1;27.0;17.5;12;25.0;
49;6;33.8493156433;27.5;8;54.72067523;1;27.0;17.5;12;25.0;
50;6;34.0999984741;29.1882705688;8;55.5271017551;1;27.0;17.5;12;25.0;
51;6;35.0999984741;30.2108402252;8;56.2537504435;1;27.0;17.5;12;25.0;
52;6;36.0999984741;31.2337493896;8;56.8997353315;1;27.0;17.5;12;25.0;
53;6;37.0999984741;32.2569770813;9;58.4675239325;1;27.0;17.5;12;25.0;
54;6;39.0999984741;34.2805023193;9;59.0020694733;1;27.0;17.5;13;25.0;
55;6;41.0999984741;35.3042984009;10;59.4711232185;1;27.0;17.5;13;25.0;
56;6;41.2217941284;36.328338623;10;61.7015010118;1;27.0;17.5;14;25.0;
57;6;41.9990158081;37.8691711426;10;63.5739735365;1;27.0;17.5;14;26.0;
58;6;42.6357688904;39.3011245728;11;65.1332992315;1;27.5999984741;18.0;14;26.7800006866;
59;6;43.1502761841;40.2826042175;11;66.4282429218;1;28.0680007935;18.3899993896;15;27.3745174408;
60;6;43.5621337891;40.5857772827;12;67.3578315973;1;28.4247112274;18.6872596741;16;27.8194847107;
61;7;43.8234138489;40.7592582703;11;68.0075970888;1;28.6916904449;18.9097423553;16;28.0;
