Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EGASSEM;Research_KI_6_SP_EGASSEM;Industry_KI_6_SP_EGASSEM;Ships_KI_6_SP_EGASSEM;Population_KI_6_SP_EGASSEM;
1;1;9.0;10.0;4;20.0;1;6.0;13.3000001907;4;17.0;
2;1;9.0;10.0;5;20.0;1;7.0;12.3000001907;5;17.0;
3;1;9.0;10.0;5;20.0;1;7.55000019073;11.3000001907;5;17.0;
4;1;9.0;10.0;5;20.0;2;7.55000019073;10.9000005722;4;18.0;
5;1;10.0;10.0;5;20.0;2;7.7000002861;9.30000019073;4;18.0249999762;
6;1;11.0;10.0;5;20.0;2;8.55000019073;9.11499977112;4;18.0503686666;
7;2;11.3000001907;10.0;4;21.3999996185;2;8.82499980927;9.13022136688;3;18.0760987997;
8;2;11.4200000763;10.1999998093;4;21.8264003992;2;8.82499980927;9.14565944672;3;18.1021823883;
9;2;11.5479202271;10.3632001877;4;22.1992716789;2;8.82499980927;9.16130924225;3;18.4796327353;
10;2;11.659781456;10.4951858521;4;23.4054436684;2;8.9015007019;9.35377979279;3;18.8057723045;
11;2;12.0216331482;11.0209560394;4;24.4501843452;2;8.96626472473;9.52067947388;3;19.0867862701;
12;2;14.0216331482;11.4571752548;4;25.3486692905;2;9.02068901062;9.66509914398;3;20.0678480864;
13;2;16.0216331482;11.8107032776;5;26.1225088835;2;9.22696018219;10.1620597839;4;20.9262881279;
14;2;17.1943473816;12.0916318893;5;26.7957427502;2;11.0206890106;10.5979671478;4;21.6656942368;
15;2;18.2645130157;12.3113050461;5;27.3919057846;2;13.0206890106;10.974615097;4;22.2949677706;
16;2;19.3416175842;12.4808797836;5;27.7113106251;2;15.0206890106;11.2964572906;4;22.8262343407;
17;2;20.4259662628;12.5;5;28.0173821449;2;16.0206890106;11.5695543289;4;23.2730062008;
18;2;21.5177879333;12.5;5;28.3487696648;2;17.0206890106;11.8006620407;4;23.6488046646;
19;2;22.5046310425;12.5;5;28.7054548264;2;18.0206890106;11.9965362549;4;23.8035981655;
20;2;22.6116371155;12.5;5;29.0869145393;2;18.9500007629;12.0821590424;5;23.8883023262;
21;2;22.7260742188;12.5;7;29.4920539856;2;18.9500007629;12.1329813004;4;23.9753850698;
22;2;22.8476161957;12.5;7;29.9191560745;2;18.9500007629;12.1852312088;4;24.064763546;
23;2;22.9757461548;12.5;7;30.3658571243;2;18.9500007629;12.4453344345;4;24.1563405991;
24;2;23.1097564697;12.5;7;30.8291530609;3;18.9500007629;12.5094385147;3;24.2500047684;
25;2;23.2487449646;12.5;7;31.3054442406;3;18.9500007629;11.0;3;24.3456299305;
26;2;19.5;14.5;8;31.790620327;3;18.9500007629;12.0;4;24.4430761337;
27;2;18.5;16.5;9;32.2801818848;3;18.9500007629;12.7101535797;4;24.5421898365;
28;3;17.5;18.4120731354;8;32.7693967819;3;18.9500007629;12.7795333862;4;24.6428048611;
29;3;16.5;19.6077594757;9;33.2534770966;3;18.9500007629;12.8499631882;5;24.7447431087;
30;3;15.5;20.8013916016;9;33.7277650833;3;18.9500007629;12.9213199615;5;24.8478152752;
31;3;14.5;21.9911060333;8;34.187912941;3;17.5907592773;12.0;5;24.9518227577;
32;3;14.0;23.1751651764;8;34.6300430298;3;16.6141605377;13.0;5;25.056558609;
33;3;14.0;24.352016449;8;35.0508718491;3;15.6377258301;14.0;5;25.1618094444;
34;3;15.0;23.352016449;8;35.4477939606;3;14.7114067078;15.0;5;26.2673566341;
35;4;15.0;22.352016449;5;39.2379181385;3;15.7351551056;16.0;5;26.4154787064;
36;4;16.0;25.352016449;6;39.8470805883;3;16.7589206696;17.0;6;26.5648156404;
37;4;19.0;23.352016449;6;40.4482899904;3;17.0270843506;18.0;7;26.7151508331;
38;4;19.0;22.352016449;6;41.0428202152;3;17.0609092712;19.0;7;26.8662669659;
39;4;18.0;24.9271068573;7;41.6324403286;3;17.094909668;20.0;8;27.0179467201;
40;6;19.0;23.9993495941;6;42.219289422;3;17.1290378571;21.0;8;27.1699755192;
41;6;19.0;22.352016449;6;42.8057324886;3;17.1632442474;22.0;8;27.3221422434;
42;6;18.0;25.1681175232;7;43.3942205906;3;16.8990859985;23.0;8;27.4742405415;
43;6;18.0;26.352016449;7;43.9871511459;3;17.2317047119;24.0;8;27.6260706186;
44;6;20.0;23.352016449;7;44.5867300034;3;17.2658653259;25.0;9;27.7774399519;
45;5;16.0;25.4896278381;7;41.1613030434;4;17.2999229431;26.0;9;31.6828514338;
46;5;17.9483909607;25.4896278381;7;41.5039470196;4;18.3338356018;27.0;10;31.9921526909;
47;5;19.0511837006;26.4896278381;7;42.871723175;4;19.367565155;28.0;10;32.3009951115;
48;5;20.0;29.4896278381;8;43.283862114;4;18.3730010986;30.0;11;32.6087132692;
49;5;22.0;32.352016449;9;43.7191934586;4;18.3863983154;32.0;12;32.914649725;
50;6;23.0;34.352016449;9;44.17570889;5;19.4000492096;31.0;11;33.2181617022;
51;6;24.3181743622;36.352016449;10;44.6507505178;5;20.0;33.0;11;33.5186252594;
52;6;26.324344635;35.352016449;10;45.1410357952;5;21.0;35.0;11;33.8154443502;
53;6;25.5;36.7927742004;11;45.6427181959;5;22.0;37.0;12;34.1080543995;
54;6;25.5;37.8011436462;11;46.1514906883;5;23.4069137573;39.0;12;34.3959274292;
55;6;26.5;35.8095741272;11;46.6627218723;5;22.9500007629;41.0;12;34.6785776615;
56;6;25.5;36.8180656433;11;47.1716244221;5;22.9500007629;42.0;12;35.9555633068;
