Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;5;17.25;1;8.0;10.0;6;20.0;
4;1;11.8999996185;8.625;6;17.25;1;8.0;10.0;6;20.0;
5;1;12.8999996185;8.625;6;17.25;2;8.0;10.1999998093;5;21.0;
6;1;13.8999996185;8.625;6;17.25;2;9.22500038147;10.0;5;21.0599999428;
7;2;15.5;8.625;5;18.5949993134;2;9.73849964142;10.0;5;21.1229639053;
8;2;16.156999588;8.79749965668;5;19.0086960793;2;9.75266647339;10.0;5;21.6001901627;
9;2;16.4052181244;8.94309806824;5;19.9590197802;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;16.9754104614;9.3333568573;5;20.8212013245;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;18.9754104614;9.6677980423;5;21.6040585041;2;10.0306148529;10.4951858521;5;23.5279067755;
12;2;20.9754104614;9.94955635071;5;22.3198496103;2;10.2937793732;11.0209560394;5;24.5268628597;
13;2;22.3717861176;10.1834592819;5;22.9825873375;2;10.5185441971;11.4571752548;5;25.3691681623;
14;2;22.7895545959;10.3752222061;5;23.6066508293;2;12.5185441971;11.8107032776;5;26.0752547979;
15;2;23.1639919281;10.5308046341;5;24.1438384056;2;14.5185451508;12.0916318893;5;26.6680037975;
16;2;23.4863033295;10.625;5;24.5303442478;2;15.615942955;12.3113050461;5;27.1698563099;
17;2;23.7182064056;10.625;5;24.9557936192;2;16.652551651;12.4808797836;5;27.3801496029;
18;2;23.9734764099;10.625;5;25.4206562042;2;17.6912631989;12.5;5;27.5615134239;
19;2;24.2523937225;10.625;5;25.9244441986;2;18.7320690155;12.5;5;27.7520513535;
20;2;24.5546665192;10.625;5;26.4655370712;2;19.7749404907;12.5;5;27.9515185356;
21;2;26.879322052;10.625;6;27.0410437584;2;20.2890911102;12.5;5;28.1595556736;
22;2;28.2246265411;10.625;6;27.6467266083;2;20.335899353;12.5;5;28.3756833076;
23;2;29.5880355835;10.625;6;28.2770137787;2;19.625;13.5;5;28.5992991924;
24;2;30.9662094116;10.625;6;28.9251141548;2;20.4348430634;12.5;5;28.8296794891;
25;2;31.3550682068;10.625;6;29.5832462311;2;19.625;13.5;6;29.0659828186;
26;3;31.7499465942;10.625;5;30.2429685593;2;20.5398464203;12.5;6;29.3072590828;
27;3;32.1457824707;10.625;5;30.8955907822;2;20.5941333771;12.5;6;29.5524601936;
28;3;32.5373535156;10.625;5;31.5326251984;2;19.625;13.5;6;29.8004574776;
29;3;32.9195747375;10.625;3;32.1462278366;2;19.625;13.9401369095;6;30.0500593185;
30;3;30.9195747375;11.625;3;32.7295866013;2;20.625;12.5;6;30.3000340462;
31;3;29.9195747375;12.625;3;33.2772102356;2;20.8175086975;12.5;6;30.5491337776;
32;3;28.9195747375;13.625;4;33.7850942612;2;20.8735542297;12.5;6;30.7961182594;
33;4;27.9195747375;14.625;4;34.2507610321;2;20.9291267395;12.5;6;31.0397801399;
34;4;26.9195747375;15.625;4;34.6731872559;2;20.9839515686;12.5;6;31.278968811;
35;4;27.9195747375;16.625;5;35.0526351929;2;21.0377674103;12.5;6;31.5126113892;
36;4;28.9195747375;17.625;5;35.3904361725;2;21.0903377533;12.5;5;31.7397313118;
37;4;29.9195747375;18.625;5;35.6887378693;2;21.1414394379;12.5;5;31.95946455;
38;4;30.9195747375;19.625;5;35.950261116;2;21.1908798218;12.5;5;32.171069622;
39;4;31.9195747375;20.625;5;36.1780767441;2;21.2384910583;12.5;6;32.373934269;
40;4;32.9195747375;20.625;5;36.3754148483;2;21.2841358185;12.5;6;32.5675787926;
41;4;33.9195747375;20.625;5;36.5;2;21.3277053833;12.5;6;32.7516541481;
42;4;34.9195747375;20.625;5;36.5;2;21.3691215515;12.5;6;32.9259381294;
43;4;35.9000015259;20.625;6;36.5;2;21.4083366394;12.5;6;33.0903272629;
44;4;35.9000015259;20.625;6;36.5;2;21.4453239441;12.5;6;33.2448263168;
45;4;35.9000015259;20.625;6;36.5;2;19.625;13.5;6;33.3895378113;
46;4;35.9000015259;20.625;5;36.5;2;20.625;15.5;5;33.5246477127;
47;4;35.9000015259;20.625;5;36.5;2;21.5430450439;17.5;5;33.6504163742;
48;4;33.9000015259;21.625;5;36.5;2;19.625;19.5;6;33.7671613693;
49;4;32.9000015259;22.625;5;37.5;2;19.625;21.5;6;33.875246048;
50;4;32.9000015259;24.625;5;37.5199999809;2;19.625;22.5;6;33.9750709534;
51;4;32.9000015259;26.625;5;37.5401959419;2;19.625;22.5;7;34.0;
52;5;31.8999996185;28.625;2;38.9293314219;2;19.625;22.5;7;34.0;
53;5;31.3781261444;31.0234375;2;40.1038101912;2;19.625;22.5;7;34.0;
54;5;30.7687664032;33.3489723206;4;41.08380723;2;19.625;22.5;7;34.0;
55;5;30.082277298;34.6102333069;4;41.8931516409;2;19.625;22.5;7;34.0;
56;5;30.1802082062;35.3851699829;4;42.556456089;2;19.625;22.5;8;34.0;
57;5;30.3739547729;35.7062835693;4;42.8906209469;2;19.625;22.5;8;34.0;
58;5;30.4000015259;35.8627510071;5;44.1379115582;2;19.625;22.5;8;34.0;
59;5;31.4000015259;36.9757080078;5;44.2480164766;2;19.625;22.5;9;34.0;
60;5;32.4000015259;38.0;5;44.3108478785;4;19.625;22.5;7;34.0;
61;5;32.4000015259;39.0;7;44.3749866486;4;19.625;22.5;7;34.0;
62;5;32.4000015259;40.0;10;44.4404227734;4;19.625;22.5;8;34.0;
63;5;32.4000015259;41.0;10;44.5071429014;4;19.625;22.5;8;34.0;
64;5;32.4000015259;42.0;8;44.5751303434;4;19.625;22.5;7;34.0;
65;5;32.4000015259;43.0;8;44.644364953;4;19.625;22.5;6;34.0;
66;6;32.4000015259;45.0;10;44.7148228884;4;19.625;22.5;7;34.0;
67;6;32.4000015259;47.0;10;44.7864764929;4;19.625;22.5;7;34.0;
68;6;32.4000015259;49.0;10;44.8592944145;4;19.625;22.5;8;35.0;
69;6;32.4000015259;50.0;11;44.9332412481;4;20.625;23.5;8;35.0499999523;
70;6;32.4000015259;51.0;13;45.0082776546;4;20.625;25.5;8;35.1019749641;
71;6;32.4000015259;51.7784729004;12;45.0843604803;4;20.625;27.5;7;36.1559499502;
72;6;32.4000015259;51.8052787781;12;45.1614425182;4;22.6499996185;27.5;8;36.2419446707;
73;6;32.4000015259;51.832572937;12;45.2394726276;4;21.6499996185;30.5;8;36.3511642218;
74;6;32.4000015259;51.8603363037;12;45.3183956146;4;20.8932685852;32.5;9;36.655228138;
75;6;32.4000015259;51.8885498047;12;45.3981528282;4;21.6905002594;31.5;9;37.9647655487;
76;6;32.4000015259;51.9171905518;12;45.4786815643;4;20.6905002594;34.0;10;39.0480563641;
77;7;32.4000015259;51.9462203979;12;45.5599160194;4;21.625;35.3899993896;11;39.940130353;
78;7;32.4000015259;51.9756278992;13;45.6417868137;4;22.625;36.6872596741;11;40.6774888039;
79;7;32.4000015259;52.0053710938;13;45.7242213488;4;24.625;34.9097442627;12;41.1458282471;
80;7;32.4000015259;52.0354232788;14;45.8071442842;4;26.2999992371;34.0;12;41.4258131981;
81;7;32.4000015259;52.0657539368;14;45.8904780149;4;26.5499992371;34.0;12;41.6066608429;
82;7;32.4000015259;52.0963249207;14;45.9741420746;4;26.5499992371;34.0;13;41.7937885523;
83;7;32.4000015259;52.1271018982;15;47.0580542088;4;26.5499992371;34.0;13;41.9516589642;
84;7;33.4000015259;53.1580505371;14;47.2621307373;4;22.5499992371;36.0;12;42.1132032871;
85;7;34.4000015259;56.6647834778;14;47.4793422222;4;21.2999992371;38.0;12;42.2782365084;
86;7;35.1518363953;58.7084312439;15;47.7106866837;5;20.2999992371;40.0;11;42.4465491772;
87;7;33.4000015259;56.7084312439;15;47.9571676254;5;19.2999992371;42.0;11;42.6179084778;
88;7;32.3376083374;58.7084312439;17;48.2197713852;5;18.2999992371;44.0;12;42.7920572758;
89;8;31.4448451996;59.7084312439;15;48.499437809;5;18.0;45.0;12;42.9687175751;
90;9;30.4000015259;58.7084312439;16;56.0470271111;5;18.0;46.0;12;43.1475896835;
91;9;29.4000015259;59.7084312439;16;56.56265378;5;18.0;47.0;12;43.3283557892;
92;9;29.4000015259;63.0;17;57.0881464481;5;18.0;48.0;13;43.5106809139;
93;10;30.4000015259;64.0;16;57.6235638857;5;18.0;49.0;13;43.6942155361;
94;10;31.4000015259;65.0;15;58.1688234806;5;18.0;50.0;14;43.8785989285;
95;10;32.7970657349;67.0;16;58.7236385345;5;18.0;52.0;14;44.0634610653;
96;10;31.8452415466;67.0;16;59.2716734409;5;18.0;53.2792053223;14;44.2484266758;
97;10;31.8904571533;67.0;16;59.8238101006;5;19.0;52.3104400635;15;44.4331178665;
98;10;32.9327583313;68.0;16;60.3830938339;5;18.0;49.0;15;44.6171576977;
99;10;31.9722042084;68.0;16;62.1372833252;5;18.0;51.0;15;44.8001732826;
100;10;33.0088844299;69.0;16;63.020873189;5;19.0;50.0;16;44.9817996025;
101;10;35.0428962708;71.0;16;63.9239487648;5;18.0;51.0;18;45.1616821289;
102;10;37.0743560791;71.0;16;64.832950592;5;18.0;52.0;18;45.339479208;
103;10;37.1000022888;74.0;17;66.6787644625;5;19.0;50.0;18;45.5148663521;
104;10;39.1000022888;78.0;17;68.6036148071;5;18.0;51.0;19;45.6875376701;
105;10;43.1000022888;80.0;18;69.6070568562;5;18.0;53.0;20;45.8572075367;
106;10;44.1000022888;85.0;21;70.6286605597;5;19.0;50.0;20;46.0236129761;
107;10;46.1000022888;87.0;21;71.6651297808;5;18.0;51.0;20;46.1865158081;
108;10;46.1000022888;89.0;21;72.7132655382;5;18.0;52.0;20;46.3457014561;
109;10;45.1000022888;93.0;22;73.7700169086;5;19.0;50.0;22;46.5009813309;
110;10;45.1000022888;96.0;23;74.8325132132;5;18.0;51.0;22;46.6521935463;
111;10;47.1000022888;93.0;24;75.8980637789;5;18.0;52.0;22;46.7992007732;
112;10;45.1000022888;96.0;24;76.9641326666;5;19.0;50.0;23;46.9418919086;
113;10;45.1000022888;99.0;25;78.0283013582;5;18.0;51.0;23;47.0801804066;
114;11;46.1000022888;99.0;25;79.0882103443;5;18.0;52.0;23;47.2140038013;
115;11;46.1000022888;99.0;25;80.1415065527;5;19.0;50.0;24;47.3433213234;
116;11;45.1000022888;102.0;26;81.1857960224;5;18.0;51.0;24;47.4681146145;
117;11;46.1000022888;102.0;27;82.2186052799;5;18.0;52.0;24;47.5883848667;
118;11;46.1000022888;102.0;28;83.2373743057;5;19.0;50.0;25;47.7041516304;
119;11;45.1000022888;104.330490112;28;84.2394649982;5;18.0;51.0;25;47.8154509068;
120;11;46.1000022888;103.625549316;32;86.2221987247;5;18.0;52.0;26;47.9223349094;
121;11;46.1000022888;106.921218872;32;87.2504137754;5;19.0;48.0;26;47.9766564369;
122;11;48.1000022888;107.214996338;31;88.1643052101;5;18.0;48.0;25;48.0;
123;11;48.7833023071;107.504432678;28;89.0391045809;5;18.0;48.0;20;48.0;
124;11;47.1000022888;111.78717041;30;89.9012010098;5;19.0;45.0;20;48.0;
125;12;48.8760910034;113.061050415;28;90.7476522923;5;18.0;47.0;17;48.0;
126;12;48.1000022888;114.324188232;29;91.5759420395;5;18.0;47.0;17;48.0;
127;12;47.1000022888;118.574966431;31;92.3840165138;5;19.0;45.0;16;48.0;
128;12;50.1000022888;119.212142944;31;93.0990475416;5;18.0;46.0;17;48.0;
129;12;53.1000022888;120.434783936;31;93.7874597311;5;18.0;47.0;17;48.0;
130;12;56.1000022888;121.642333984;33;94.457695961;5;18.0;48.0;17;48.0;
131;12;59.1000022888;122.834533691;35;96.1091746092;5;18.0;50.0;17;48.0;
132;12;62.6000022888;124.389511108;33;96.8016450405;5;18.0;50.0;17;48.0;
133;12;65.6000061035;125.63105011;33;97.4780881405;5;18.0;51.0;17;48.0;
134;12;67.5999984741;126.460990906;34;98.1240621805;5;18.0;52.0;18;48.0;
135;13;69.5999984741;126.679931641;36;108.72993803;5;18.0;53.0;19;48.0;
136;13;72.5999984741;127.888519287;36;109.822280288;6;19.0;51.0;18;48.0;
137;13;75.5999984741;129.087478638;36;110.874165177;6;18.0;52.0;18;48.0;
138;13;77.5999984741;130.277557373;33;111.789524794;6;18.0;53.0;15;48.0;
139;13;79.5999984741;131.393966675;35;112.644371867;6;19.0;51.0;15;48.0;
140;13;80.5999984741;132.491699219;35;113.466582298;6;18.0;52.0;15;48.0;
141;13;81.5999984741;133.591308594;36;114.255240798;6;18.0;53.0;16;48.0;
142;13;82.5999984741;134.6925354;37;115.01020515;6;19.0;51.0;17;48.0;
143;13;83.5999984741;136.44317627;36;115.73196578;6;18.0;52.0;16;48.0;
144;14;84.5999984741;137.632034302;33;116.421494007;6;18.0;53.0;17;48.0;
145;14;85.5999984741;138.824432373;34;117.080101728;6;19.0;51.0;17;48.0;
146;14;86.5999984741;140.020004272;34;117.709310532;6;18.0;52.0;18;48.0;
147;14;87.3999938965;141.10887146;36;118.310747623;6;18.0;53.0;18;48.0;
148;14;87.3999938965;141.39352417;37;118.790384769;6;19.0;51.0;18;48.0;
149;14;87.3999938965;141.621490479;36;119.213700771;6;18.0;52.0;18;48.3000001907;
150;14;87.3999938965;143.799957275;37;120.630982161;6;18.0;53.0;18;48.7961001396;
151;14;88.3999938965;146.004821777;36;121.191625714;7;19.0;51.0;17;49.2881860733;
152;14;89.3999938965;148.210144043;37;121.765837669;7;18.0;52.0;17;49.7738628387;
153;14;89.3999938965;150.415435791;37;122.355413795;7;18.0;53.0;17;50.2508702278;
154;14;87.3999938965;162.630691528;39;122.962278128;7;19.0;51.0;17;50.7171216011;
155;15;87.3999938965;166.786941528;38;123.540020347;7;18.0;52.0;17;51.1707372665;
156;15;86.3999938965;169.944534302;38;124.081493616;7;18.0;53.0;18;51.6100692749;
157;15;86.3999938965;171.528488159;40;124.639978886;7;19.0;51.0;18;53.0337176323;
158;15;84.3999938965;175.687545776;40;125.229189634;7;19.0;53.0;18;53.5905383825;
159;15;85.3999938965;178.846801758;37;125.850270033;7;20.0;55.0;18;54.1504163742;
160;15;87.3999938965;180.005844116;36;126.503834724;7;21.0;54.0;19;54.7150381804;
161;15;86.3999938965;186.564285278;38;127.189795971;7;20.0;56.0;21;55.2864151001;
162;15;87.3999938965;195.320373535;38;127.907191753;7;20.0;58.0;21;55.8668106794;
163;15;90.3999938965;197.500473022;38;128.654029846;7;21.0;56.0;19;56.458643198;
164;15;90.3999938965;203.300476074;38;129.427168369;7;20.0;57.0;18;57.0643665791;
165;15;89.3999938965;209.300491333;39;130.222257137;7;20.0;58.0;19;57.6863281727;
166;15;92.3999938965;209.300491333;40;131.033756256;7;21.0;56.0;19;58.3265969753;
167;15;91.3999938965;212.300491333;42;131.855051041;7;20.0;57.0;21;58.9584896564;
168;15;89.3999938965;220.300491333;43;132.678668022;8;20.0;58.0;21;59.5420951843;
169;15;92.3999938965;219.300491333;43;133.49657917;8;21.0;56.0;21;60.1555871964;
170;15;90.3999938965;224.300491333;44;134.251751423;8;20.0;57.0;21;60.7973880768;
171;15;92.3999938965;223.300491333;45;134.969198704;8;20.0;58.0;22;61.4647750854;
172;16;92.3999938965;222.300491333;45;136.615026951;7;21.0;56.0;22;62.1538119316;
173;16;90.3999938965;227.300491333;49;138.212799549;7;20.0;57.0;22;62.8593649864;
174;16;89.3999938965;235.300491333;49;139.752284527;7;20.0;58.0;23;63.5752110481;
175;16;95.3999938965;225.300491333;50;141.225088596;7;21.0;56.0;23;65.224240303;
176;16;89.3999938965;233.300491333;53;142.624778271;7;21.0;58.0;23;66.063737154;
177;16;89.3999938965;241.300491333;55;143.946866035;7;22.0;60.0;23;67.1738766432;
178;17;93.3999938965;237.300491333;54;157.938704014;7;23.0;59.0;23;68.3001412153;
179;17;92.3999938965;240.300491333;54;159.896168232;7;22.0;61.0;24;69.4413106441;
180;17;92.3999938965;246.300491333;56;161.714651585;7;22.0;63.0;24;70.5976846218;
181;17;94.3999938965;246.300491333;56;163.388631344;7;23.0;61.0;25;71.7710833549;
182;17;93.3999938965;252.300491333;58;164.91685009;7;22.0;62.0;25;72.9645991325;
183;17;93.3999938965;255.300491333;60;166.301822662;7;22.0;63.0;25;74.1820969582;
184;17;95.3999938965;252.300491333;62;167.524923801;7;23.0;61.0;26;75.1368756294;
185;17;91.3999938965;259.300476074;64;168.495815277;7;22.0;62.0;26;76.1484661102;
186;17;92.3999938965;264.300476074;65;169.367037773;7;22.0;63.0;26;77.2158184052;
187;17;96.3999938965;257.300476074;68;170.14609623;7;23.0;61.0;27;78.3348898888;
188;17;92.3999938965;262.300476074;68;170.822630882;7;22.0;62.0;28;79.4977874756;
189;17;92.3999938965;267.300476074;68;171.176978111;7;22.0;63.0;29;80.6923112869;
190;17;97.3999938965;257.300476074;69;171.291776657;7;23.0;62.0;30;81.9020709991;
191;17;91.3999938965;265.300476074;71;171.398000717;7;22.0;64.0;31;83.0830764771;
192;18;93.3999938965;267.300476074;70;181.496056557;6;20.0;58.0;31;74.1154117584;
193;18;98.3999938965;258.300476074;70;181.5;6;21.0;56.0;31;75.1205101013;
194;18;93.3999938965;267.300476074;77;183.379998207;6;20.0;57.0;31;76.075969696;
195;18;95.3999938965;270.40447998;79;185.147165775;6;20.0;58.0;32;76.9633731842;
196;18;95.3999938965;278.300476074;79;186.796362877;6;21.0;56.0;32;77.7694921494;
197;18;98.3999938965;283.300476074;79;188.32526207;6;20.0;57.0;33;78.4867334366;
198;18;101.399993896;288.300476074;81;189.734035969;6;20.0;58.0;33;79.1128530502;
199;18;105.399993896;290.300476074;85;191.024981976;6;21.0;56.0;33;79.6501092911;
200;18;107.399993896;295.300476074;85;192.202112675;6;20.0;57.0;33;80.1041269302;
201;18;110.399993896;300.300476074;87;199.617277145;6;20.0;58.0;34;80.4826946259;
202;18;115.336006165;305.780517578;88;206.201622486;6;21.0;56.0;29;80.7946958542;
203;18;121.035736084;308.159851074;90;211.994403839;6;20.0;57.0;29;81.0492601395;
204;18;124.371688843;313.45324707;90;217.053537846;6;20.0;58.0;30;81.154094696;
205;18;134.445480347;321.87310791;90;221.36132431;6;21.0;56.0;30;81.1386852264;
206;18;142.562255859;329.900085449;94;224.911302567;6;20.0;57.0;30;81.1248168945;
207;19;146.493408203;338.368499756;93;227.681064129;6;20.0;58.0;31;81.1123352051;
208;20;149.794647217;348.99017334;92;229.654105663;6;21.0;56.0;31;81.1011018753;
209;20;150.333465576;358.625549316;94;231.033926964;6;20.0;57.0;31;81.0909919739;
210;20;150.5440979;366.601135254;98;232.112792969;6;20.0;58.0;32;81.0818929672;
211;20;150.729980469;371.618164062;98;232.978453636;6;21.0;56.0;32;81.0737037659;
212;20;150.850006104;376.394104004;98;233.176011086;6;20.0;57.0;32;81.0663337708;
213;20;150.850006104;379.854797363;100;234.251160622;6;20.0;58.0;33;81.0597000122;
214;20;152.850006104;386.027648926;101;235.472983241;6;21.0;56.0;33;81.053730011;
215;20;154.850006104;394.192871094;102;235.862295985;6;20.0;57.0;33;81.0483570099;
216;20;154.850006104;402.350524902;102;236.292256713;6;20.0;58.0;34;81.0435209274;
217;20;154.850006104;408.500732422;105;251.501937151;6;21.0;58.0;34;81.0391693115;
218;21;161.981491089;429.43560791;105;265.007721066;6;22.0;59.0;34;81.0352525711;
