Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
1;1;11.3999996185;16.0;4;32.0;1;9.0;10.0;4;20.0;
2;1;11.3999996185;16.0;6;32.0;1;9.0;10.0;5;20.0;
3;1;11.3999996185;16.0;6;31.5391998291;1;9.0;10.0;5;20.0;
4;1;11.3078403473;15.7695999146;6;31.1244792938;2;9.19999980927;10.0;3;21.0;
5;1;12.3078403473;15.5622396469;6;30.7512321472;2;10.3000001907;10.0;3;21.1200000048;
6;2;13.607840538;15.3756160736;5;31.415309906;2;11.3360004425;10.0;3;21.2530560493;
7;2;14.4245929718;15.207654953;5;31.3612178564;2;11.375916481;10.0;2;21.8127820492;
8;2;14.4083652496;15.0992889404;5;31.353361845;2;11.5438346863;10.1999998093;2;22.3170127869;
9;2;14.4060087204;15.0017604828;5;32.4034798145;2;11.6951036453;10.3632001877;2;22.7783694267;
10;2;16.5393695831;15.4020795822;5;33.2704515457;2;11.8335103989;10.4951858521;1;24.1197800636;
11;2;18.5393695831;15.6897659302;5;33.9021720886;2;12.2359342575;11.0209560394;1;25.3230593204;
12;2;20.5393695831;15.8360004425;5;34.2947230339;2;14.2359342575;11.4571752548;1;26.4056642056;
13;2;21.8463897705;15.8360004425;5;34.7460746765;2;16.2359333038;11.8107032776;2;27.3911669254;
14;2;22.9817962646;15.8360004425;6;35.2265994549;2;17.5749435425;12.0916318893;2;28.3050293922;
15;2;24.1259536743;15.8360004425;7;35.7651567459;2;18.717300415;12.3113050461;2;29.1714119911;
16;2;24.7295475006;15.8360004425;7;36.3632669449;2;19.8754692078;12.4808797836;2;29.790178299;
17;2;24.9089794159;15.8360004425;8;37.0207166672;2;21.0496273041;12.5;2;30.4229521751;
18;2;25.1062145233;15.8360004425;8;37.7351384163;2;22.2394599915;12.5;2;31.1049995422;
19;2;25.3205413818;15.8360004425;9;38.5016684532;2;23.3315010071;12.5;3;31.8311891556;
20;2;25.5505008698;15.8360004425;9;39.3127551079;2;23.5493564606;12.5;3;32.5941519737;
21;2;25.7938270569;15.8360004425;9;40.1581926346;2;23.7782459259;12.5;3;33.38438797;
22;2;26.0474586487;15.8360004425;7;41.025431633;2;24.0153160095;12.5;4;34.1905984879;
23;2;26.3076286316;15.8360004425;7;41.9001808167;2;24.2571792603;12.5;4;35.0002355576;
24;2;24.3076286316;16.8360004425;8;42.7672662735;2;24.5000705719;12.5;4;35.8002309799;
25;2;23.3076286316;16.8360004425;8;43.6116533279;3;24.740070343;12.5;3;36.5778226852;
26;2;23.3076286316;17.8360004425;9;44.4194841385;3;22.740070343;13.5;3;37.3213710785;
27;2;23.3076286316;18.8360004425;9;45.1789941788;3;21.740070343;14.5;3;38.0210561752;
28;2;22.5536975861;19.8360004425;9;45.8811693192;3;21.5;15.5;3;38.6693668365;
29;3;21.3380756378;20.8360004425;7;60.9333906174;3;20.5;14.5;3;39.2613372803;
30;3;19.3380756378;22.8360004425;6;62.3113851547;3;20.5;14.5;3;39.7945203781;
31;3;18.3380756378;24.8360004425;8;63.5455904007;3;20.5;15.5;3;40.2687559128;
32;3;17.5016002655;26.8360004425;8;64.634513855;3;20.5;16.5;3;40.6857824326;
33;3;18.0;28.8360004425;10;65.582239151;3;20.2057342529;17.5;3;41.0487861633;
34;3;19.0;30.8360004425;10;66.3971004486;3;19.3146362305;18.5;3;41.3619327545;
35;3;19.9702682495;32.8359985352;10;67.0902786255;3;18.90858078;19.5;4;41.6299514771;
36;3;20.0637435913;34.8359985352;12;67.6745128632;3;18.9889850616;20.5;4;41.8577899933;
37;3;20.1425361633;36.8359985352;12;68.0813751221;3;17.9889850616;19.5;4;42.0;
38;3;21.2083492279;35.8359985352;12;68.3238182068;3;17.9889850616;19.5;4;42.0;
39;3;21.2628993988;35.8359985352;14;68.3776016235;3;17.9889850616;19.5;5;42.0;
40;3;22.2749996185;36.8359985352;14;68.3776016235;4;19.0;19.5;4;43.0;
41;3;23.2749996185;37.8359985352;16;68.3776016235;4;21.0;20.0;5;43.0399999619;
42;3;24.2749996185;37.9359970093;16;68.3776016235;4;22.3120002747;23.0;5;43.0811839104;
43;3;25.2749996185;37.9359970093;17;68.3776016235;4;23.0;26.0;5;43.1235535145;
44;3;26.2749996185;37.9359970093;18;68.3776016235;4;23.8370666504;29.0;6;43.1671074629;
45;4;27.2749996185;37.9359970093;15;83.3776016235;4;23.5;31.0;6;43.211841464;
46;4;27.2749996185;37.9359970093;15;84.1276016235;4;23.8635520935;32.5;6;43.2577478886;
47;4;26.2749996185;40.9359970093;16;84.7969760895;5;23.877325058;33.5;5;58.3048160076;
48;4;26.2749996185;43.9359970093;16;85.38489151;5;24.5;35.5;5;59.1030313969;
49;4;27.2749996185;43.2352676392;16;85.8938713074;5;26.9059104919;34.5;5;59.8217505217;
50;5;26.2749996185;45.1843719482;16;86.3289279938;5;27.5;35.2011871338;7;60.4601181746;
51;5;26.2749996185;47.1408653259;18;86.6966915131;5;26.5;37.2264137268;7;61.020632267;
52;5;28.2749996185;46.1040878296;18;87.0046195984;6;27.9513092041;38.5;6;61.5082759857;
53;5;28.2749996185;48.0732955933;18;87.2603645325;6;25.9670848846;39.5;7;61.9296460152;
54;5;29.2749996185;50.0477218628;20;87.3776016235;6;25.983165741;40.5;6;62.2921630144;
55;5;31.2749996185;49.0359954834;20;87.3776016235;6;26.5;39.332572937;6;62.603438139;
56;6;31.8249988556;52.0359954834;19;88.3776016235;6;26.5;40.3603363037;7;62.7771017551;
57;6;32.8249969482;55.0359954834;20;89.5659216642;7;26.0331306458;41.5;6;62.8343759775;
58;6;34.8249969482;56.0359954834;22;89.8374682665;7;26.5;41.4171905518;6;63.8924454451;
59;6;35.8249969482;57.0359954834;23;90.9091709852;7;27.0677337646;40.5;8;63.98125422;
60;6;34.9959983826;60.9599952698;23;91.9066089392;7;28.0853767395;42.5;9;64.0713341236;
61;6;36.1400489807;61.8034744263;24;92.8452943563;7;28.5;42.5;9;64.1626155376;
62;6;36.2593803406;61.9125137329;25;96.3761686087;7;28.1212539673;43.5;8;64.25502491;
63;8;35.7075271606;63.9758987427;22;100.459647179;6;25.5;41.5;9;64.1926498413;
64;8;38.0792236328;64.0976257324;22;103.014870167;6;28.1577949524;39.5;10;64.3842052221;
65;8;38.3828392029;67.2782821655;23;104.953616261;6;27.5;41.5;9;64.5915321112;
66;8;38.6277313232;70.5174865723;24;106.61655736;6;27.8826293945;43.5;9;65.385986805;
67;8;39.8165931702;70.8153076172;24;107.790649295;6;28.9313163757;42.5;9;67.8608212471;
68;8;39.8499984741;71.1993713379;24;108.909044623;7;30.2941265106;43.0;9;69.9682453871;
69;8;38.8499984741;73.6380157471;25;110.111459374;8;28.0340003967;44.3899993896;8;71.7616629601;
70;9;39.8499984741;73.1123733521;25;111.383707404;8;28.2123565674;45.6872596741;8;73.2831645012;
71;11;39.8499984741;72.6159362793;18;134.70634973;7;28.0799674988;38.9097442627;10;53.2614927292;
72;11;40.8499984741;77.139793396;19;136.132659793;7;27.1794643402;38.9097442627;10;54.0347919464;
73;11;43.8499984741;78.6730575562;18;137.564282179;7;28.3458442688;38.0;10;54.739831686;
74;11;44.8499984741;81.0397949219;18;138.974589825;7;25.3458442688;39.0;10;55.3033871651;
75;11;44.8499984741;86.0397949219;21;140.338970065;7;23.5436038971;41.0;9;57.9049315453;
76;11;46.8499984741;88.0397949219;22;141.63699007;7;24.6874256134;45.0;9;58.6229143143;
77;11;47.8499984741;90.0397949219;23;142.853900909;7;25.8420829773;49.0;10;59.3777897358;
78;11;47.8499984741;95.0397949219;23;143.981237411;8;25.0068569183;53.0;10;60.1656780243;
79;11;49.8500022888;97.0397949219;24;145.016537786;8;23.3458442688;55.0;10;60.9814440012;
80;11;53.285987854;102.074188232;24;145.962370992;8;24.0;58.0;10;61.818777442;
81;11;54.9211578369;105.074188232;24;146.825011969;8;23.0;59.2160949707;12;62.6703727245;
82;11;58.0011329651;107.074188232;25;147.613043547;9;24.0;62.2538070679;11;63.5282034874;
