Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
31;3;20.1424942017;21.0;5;47.4973659515;3;30.540430069;15.625;5;41.5895489454;
32;3;19.8492088318;22.0;5;47.7903404236;3;29.553730011;16.625;5;41.6117914915;
33;3;19.9371032715;23.0;5;48.0;3;29.567073822;17.625;6;41.6341004372;
34;3;20.0;24.0;5;49.0;3;30.5804595947;15.625;6;41.6564661264;
35;3;21.0;25.5;6;49.1349999905;3;29.5938796997;16.625;6;41.678878665;
36;3;22.0;26.5674991608;6;49.2866927385;3;30.6073265076;17.625;7;41.7013280392;
37;3;22.0;27.6433467865;7;49.4567073584;3;31.6207962036;19.625;8;41.7238043547;
38;3;23.0;25.7283535004;8;49.646709919;3;32.6342811584;21.625;8;41.7462974787;
39;3;22.4940128326;26.0;8;49.8583663702;3;33.6477775574;23.625;9;41.7687973976;
40;3;23.557510376;26.0;9;50.0932941437;3;34.661277771;25.625;9;41.7912938595;
41;3;24.6279888153;27.0;10;50.3530030251;3;35.3747787476;25.625;9;41.8137768507;
42;4;25.7059020996;28.0;9;50.6388223171;4;35.3882675171;25.625;6;56.8362361193;
43;4;26.0;29.0;9;50.9518177509;4;36.4017410278;26.625;6;57.6086617708;
44;5;27.8855457306;30.0;10;51.2926990986;4;37.4151992798;27.625;7;58.3004181385;
45;5;28.9878101349;29.0;10;51.6617217064;4;37.4286270142;28.625;7;58.9106618166;
46;5;29.0;30.0;10;52.0585894585;4;37.442024231;29.625;7;59.441906333;
47;5;31.0;29.0;11;52.482363224;5;37.4553833008;30.625;8;59.8991545439;
48;5;31.7447090149;29.0;11;52.9313902855;5;35.4686965942;32.625;8;60.2890267372;
49;6;30.3999996185;30.0;5;83.1532559395;6;34.4819641113;34.625;5;80.6189711094;
50;6;31.3999996185;32.0;6;85.8547770977;6;34.4951705933;37.625;6;82.0966314077;
51;6;33.1684341431;35.0;5;88.13045609;6;34.5083198547;40.625;6;83.2532713413;
52;6;33.3206100464;38.0;5;91.0407403708;6;33.8214035034;43.625;6;84.1153140068;
53;6;34.4761428833;42.0;6;92.824207902;6;33.8344116211;46.625;6;88.4483754635;
54;7;33.4761428833;47.0;5;94.4363632202;6;35.3281860352;51.0234375;6;91.253356576;
55;7;34.4761428833;48.0;5;95.621876359;6;36.7344055176;54.3489723206;7;93.5308580399;
56;7;33.4000015259;51.0;6;96.8677549362;6;38.0634307861;55.6102333069;7;95.3543821573;
57;7;34.5246810913;54.0;7;98.2017478943;6;37.3267974854;59.8168411255;8;96.7716189623;
58;7;35.600769043;56.0;7;99.6262693405;7;37.535900116;63.4782943726;11;97.2922990322;
59;7;36.6863632202;58.0;9;101.142185688;7;37.5772094727;65.831199646;11;97.3929929733;
60;8;36.7821922302;58.0;9;103.895447969;7;37.5923690796;66.8839950562;12;97.4967262745;
61;8;38.8889045715;60.0;10;110.648792982;7;37.6074256897;67.9390487671;12;97.6035035849;
62;8;40.0;59.0;12;116.368204117;7;37.6223678589;68.9963531494;15;97.7133152485;
63;8;39.5282783508;60.0;10;121.251927733;7;37.6371917725;70.0559310913;15;97.826135993;
64;8;39.8248329163;62.0;10;125.464184284;7;37.6518936157;71.1177597046;15;97.9419242144;
65;8;40.8248329163;59.0;8;128.695529103;7;37.6664581299;72.1818161011;12;99.0606207848;
66;8;39.8248329163;59.0;8;132.629523635;7;38.6808853149;74.2480697632;8;99.1571475267;
67;8;41.8248329163;57.7028579712;8;135.372654915;7;39.6951713562;76.3164749146;8;99.2589067817;
68;8;42.8248329163;60.7421760559;8;137.920699239;7;40.2808036804;78.3869628906;9;99.3655312061;
69;8;42.8248329163;60.7831115723;10;140.361096501;7;40.2826347351;80.4594650269;10;99.4766580462;
70;10;43.8248329163;61.8256645203;7;142.663256526;7;37.4000015259;81.5338821411;12;99.5906514525;
71;10;43.8248329163;62.0;8;144.805375576;7;39.4000015259;80.1839370728;12;99.6872173548;
72;10;45.8248329163;65.5807266235;8;146.713204741;7;38.4000015259;80.2544784546;14;99.7874888778;
73;10;47.8248329163;67.665763855;9;148.363106966;7;40.4000015259;78.3273239136;15;99.891107738;
74;10;45.6248321533;70.7539367676;9;149.856946826;7;42.4000015259;77.4022521973;15;99.9977121353;
75;10;43.6248321533;73.0621185303;11;151.198879004;7;42.908115387;76.9306030273;16;100.106936932;
76;10;42.8000030518;73.1139068604;12;153.3969239;7;42.2523002625;78.0138397217;16;100.218413711;
77;11;47.2073783875;77.1670608521;12;154.411589026;7;41.2470703125;79.0979690552;16;100.331772089;
78;11;51.2889099121;81.2215118408;12;155.168923974;8;40.2423629761;80.1828155518;15;100.446640968;
79;11;52.116897583;85.2771759033;15;155.864387989;8;40.2381286621;81.2681655884;17;100.562649608;
80;11;50.1864395142;90.3339538574;16;156.501715183;8;40.2343139648;82.3538208008;17;100.679430127;
81;11;48.2501678467;95.391746521;17;157.08586061;8;40.230884552;82.4395675659;17;100.796619236;
82;13;46.9085884094;100.008026123;14;177.622422218;8;40.2277946472;82.5252075195;15;100.913860321;
83;13;46.9622421265;103.569496155;15;179.917172432;8;40.2250175476;82.6105194092;16;101.030806005;
84;13;49.01171875;109.581520081;17;181.872436047;8;39.75;90.0452270508;15;102.147120297;
85;13;48.0502853394;117.501419067;18;183.448215485;8;41.2202644348;93.6020126343;14;102.382481337;
86;13;50.0762825012;120.607017517;18;184.775930882;8;42.75;95.2551574707;16;102.629638255;
87;13;48.4775924683;126.334251404;19;185.877460837;8;41.75;98.5584640503;17;102.889386833;
88;13;49.5877456665;129.395507812;20;186.785277009;8;42.288936615;103.260299683;17;103.162547886;
89;13;49.678527832;132.456665039;23;187.534898758;8;44.3162574768;106.085449219;19;103.449945748;
90;13;49.753490448;140.517608643;24;188.091617107;10;45.2449951172;105.183685303;19;103.752381563;
91;13;51.8091621399;145.208740234;27;188.359191179;10;43.3752326965;107.279830933;19;104.070597947;
92;13;53.8359222412;146.329742432;29;188.626011133;10;43.4070549011;106.373680115;19;104.405239642;
93;14;54.8626060486;152.997802734;28;188.89149785;10;41.4405212402;108.46509552;18;104.756807745;
94;14;56.8891525269;156.079803467;28;189.155084848;10;40.4756774902;110.55393219;19;105.12561059;
95;14;59.3155097961;157.133361816;28;189.416220784;10;40.5125579834;109.640068054;19;105.511711597;
96;14;61.3416252136;160.230834961;30;189.674375415;10;38.5511703491;111.723426819;20;106.914876461;
97;14;64.36743927;160.326766968;29;189.929044962;10;38.5914878845;112.722686768;21;107.309525967;
98;14;65.3928985596;163.300323486;29;190.179754972;10;39.6334495544;113.722015381;23;107.722192943;
99;14;67.4179763794;165.475830078;31;190.42606318;10;38.7722167969;117.721420288;24;108.151243091;
100;16;70.4426040649;162.566253662;30;218.417564273;10;38.815120697;121.027763367;21;109.034261167;
